ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
12762667,9160,Tracker Halfmoon TC Parameters,1181764,7400,2S Halfmoon E,179892,41753_047_2-S_HM_EE,4.51,PQC1,VDP_POLY,Standard,Right,VdP-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.017,Test_HPK_VPB41753_047_2-S_HM_EE_East_South_PQC1_VdP-polySi_VDPPoly_s_Run02_08_03_2022_09_11_20_PM.txt,Brown
12762665,9160,Tracker Halfmoon TC Parameters,1181617,7420,2S Halfmoon W,179895,41753_047_2-S_HM_WW,4.02,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.027,Test_HPK_VPB41753_047_2-S_HM_WW_West_South_PQC1_VdP-strip_VDPStrip_s_Run01_08_04_2022_11_36_40_AM.txt,Brown
12762673,9160,Tracker Halfmoon TC Parameters,1182067,7420,2S Halfmoon W,179895,41753_047_2-S_HM_WW,4.526,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.027,Test_HPK_VPB41753_047_2-S_HM_WW_West_South_PQC1_VdP-strip_VDPStrip_s_Run01_08_04_2022_11_36_40_AM.txt,Brown
12801769,9160,Tracker Halfmoon TC Parameters,1183285,7400,2S Halfmoon E,179910,41754_001_2-S_HM_EE,4.19,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop,PQC_HM_POSITION 1,0.5,,,,20.0,20.011,Test_HPK_VPB41754_001_2-S_HM_EE_East_South_PQC2_Linewidth-pstop_LinewidthStop_Run01_08_04_2022_12_38_04_PM.txt,Brown
12801771,9160,Tracker Halfmoon TC Parameters,1183312,7420,2S Halfmoon W,179913,41754_001_2-S_HM_WW,4.192,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.007,Test_HPK_VPB41754_001_2-S_HM_WW_West_North_PQC2_MeanderPolySi_Rpoly_Run01_08_04_2022_01_19_35_PM.txt,Brown
12801765,9160,Tracker Halfmoon TC Parameters,1183084,7400,2S Halfmoon E,179932,41754_008_2-S_HM_EE,4.105,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.005,Test_HPK_VPB41754_008_2-S_HM_EE_East_South_PQC2_MeanderPolySi_Rpoly_Run01_08_04_2022_04_19_46_PM.txt,Brown
12801768,9160,Tracker Halfmoon TC Parameters,1183255,7400,2S Halfmoon E,179932,41754_008_2-S_HM_EE,4.083,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.005,Test_HPK_VPB41754_008_2-S_HM_EE_East_South_PQC2_MeanderPolySi_Rpoly_Run01_08_04_2022_04_19_46_PM.txt,Brown
12801760,9160,Tracker Halfmoon TC Parameters,1182664,7420,2S Halfmoon W,179935,41754_008_2-S_HM_WW,4.129,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 2,1.0,,,,20.0,20.01,Test_HPK_VPB41754_008_2-S_HM_WW_West_North_PQC2_DielBreakdown_alt_DielSW_IV_Run01_08_04_2022_05_18_49_PM.txt,Brown
12801770,9160,Tracker Halfmoon TC Parameters,1183303,7420,2S Halfmoon W,179935,41754_008_2-S_HM_WW,4.141,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 2,1.0,,,,20.0,20.01,Test_HPK_VPB41754_008_2-S_HM_WW_West_North_PQC2_DielBreakdown_alt_DielSW_IV_Run01_08_04_2022_05_18_49_PM.txt,Brown
12801766,9160,Tracker Halfmoon TC Parameters,1183213,7400,2S Halfmoon E,179990,41754_032_2-S_HM_EE,4.251,PQC1,VDP_POLY,Standard,Right,VdP-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.008,Test_HPK_VPB41754_032_2-S_HM_EE_East_South_PQC1_VdP-polySi_VDPPoly_s_Run02_08_04_2022_01_47_51_PM.txt,Brown
12801777,9160,Tracker Halfmoon TC Parameters,1183669,7420,2S Halfmoon W,179993,41754_032_2-S_HM_WW,4.324,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 4,0.2,,,,20.0,20.014,Test_HPK_VPB41754_032_2-S_HM_WW_West_North_PQC2_MeanderPolySi_Rpoly_Run01_08_04_2022_02_49_09_PM.txt,Brown
12801775,9160,Tracker Halfmoon TC Parameters,1183414,7400,2S Halfmoon E,180012,41754_038_2-S_HM_EE,4.275,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.001,Test_HPK_VPB41754_038_2-S_HM_EE_East_North_PQC1_VdP-strip_VDPStrip_s_Run01_08_05_2022_10_03_26_AM.txt,Brown
12801764,9160,Tracker Halfmoon TC Parameters,1182976,7400,2S Halfmoon E,180012,41754_038_2-S_HM_EE,4.248,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.001,Test_HPK_VPB41754_038_2-S_HM_EE_East_North_PQC1_VdP-strip_VDPStrip_s_Run01_08_05_2022_10_03_26_AM.txt,Brown
12801776,9160,Tracker Halfmoon TC Parameters,1183651,7420,2S Halfmoon W,180015,41754_038_2-S_HM_WW,4.234,PQC1,VDP_STOP,Rotated,Right,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.034,Test_HPK_VPB41754_038_2-S_HM_WW_West_North_PQC1_VdP-pstop_VDPStop_r_Run01_08_04_2022_06_41_56_PM.txt,Brown
12801762,9160,Tracker Halfmoon TC Parameters,1182805,7420,2S Halfmoon W,180015,41754_038_2-S_HM_WW,4.298,PQC1,VDP_STOP,Rotated,Right,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.034,Test_HPK_VPB41754_038_2-S_HM_WW_West_North_PQC1_VdP-pstop_VDPStop_r_Run01_08_04_2022_06_41_56_PM.txt,Brown
12801763,9160,Tracker Halfmoon TC Parameters,1182973,7400,2S Halfmoon E,180070,41754_046_2-S_HM_EE,4.193,PQC1,CAP_W,Not Used,Right,Capacitor,PQC_HM_POSITION 1,3.0,1000.0,0.25,0.481,20.0,20.018,Test_HPK_VPB41754_046_2-S_HM_EE_East_South_PQC1_Capacitor_CapW_CV_Run01_08_05_2022_01_14_59_PM.txt,Brown
12801772,9160,Tracker Halfmoon TC Parameters,1183315,7420,2S Halfmoon W,180073,41754_046_2-S_HM_WW,4.225,PQC1,VDP_POLY,Rotated,Right,VdP-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.005,Test_HPK_VPB41754_046_2-S_HM_WW_West_North_PQC1_VdP-polySi_VDPPoly_r_Run01_08_05_2022_01_44_23_PM.txt,Brown
12801773,9160,Tracker Halfmoon TC Parameters,1183360,7400,2S Halfmoon E,180092,41754_049_2-S_HM_EE,4.202,PQC4,CC_STRIP,Not Used,Right,ContactChain-Strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.013,Test_HPK_VPB41754_049_2-S_HM_EE_East_South_PQC4_ContactChain-Strip_CCStrip_IV_Run01_08_05_2022_03_10_26_PM.txt,Brown
12801774,9160,Tracker Halfmoon TC Parameters,1183363,7400,2S Halfmoon E,180092,41754_049_2-S_HM_EE,4.193,PQC4,CC_STRIP,Not Used,Right,ContactChain-Strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.013,Test_HPK_VPB41754_049_2-S_HM_EE_East_South_PQC4_ContactChain-Strip_CCStrip_IV_Run01_08_05_2022_03_10_26_PM.txt,Brown
12801761,9160,Tracker Halfmoon TC Parameters,1182697,7420,2S Halfmoon W,180095,41754_049_2-S_HM_WW,4.222,PQC3,CLOVER_METAL,Rotated,Right,VdP-metalClover,PQC_HM_POSITION 4,0.2,,,,20.0,20.004,Test_HPK_VPB41754_049_2-S_HM_WW_West_North_PQC3_VdP-metalClover_CloverMetal_r_Run10_08_05_2022_04_47_26_PM.txt,Brown
12801767,9160,Tracker Halfmoon TC Parameters,1183243,7420,2S Halfmoon W,180095,41754_049_2-S_HM_WW,4.213,PQC3,CLOVER_METAL,Rotated,Right,VdP-metalClover,PQC_HM_POSITION 4,0.2,,,,20.0,20.004,Test_HPK_VPB41754_049_2-S_HM_WW_West_North_PQC3_VdP-metalClover_CloverMetal_r_Run10_08_05_2022_04_47_26_PM.txt,Brown
14155941,9160,Tracker Halfmoon TC Parameters,1372713,7400,2S Halfmoon E,186872,41755_001_2-S_HM_EE,5.617,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,,,,20.0,20.107,Test_HPK_VPB41755_001_2-S_HM_EE_East_South_PQC2_GCD_GCD_IV_Run01_09_07_2022_03_31_26_PM.txt,Brown
14122496,9160,Tracker Halfmoon TC Parameters,1372161,7420,2S Halfmoon W,186875,41755_001_2-S_HM_WW,4.358,PQC2,R_POLY,Not Used,Right,Resistor-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.2,Test_HPK_VPB41755_001_2-S_HM_WW_West_North_PQC2_Resistor-polySi_Rpoly_Run03_09_07_2022_06_10_58_PM.txt,Brown
14122491,9160,Tracker Halfmoon TC Parameters,1372002,7400,2S Halfmoon E,186894,41755_004_2-S_HM_EE,4.338,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.116,Test_HPK_VPB41755_004_2-S_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_06_2022_04_07_42_PM.txt,Brown
14122498,9160,Tracker Halfmoon TC Parameters,1372485,7400,2S Halfmoon E,186894,41755_004_2-S_HM_EE,4.314,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.116,Test_HPK_VPB41755_004_2-S_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_06_2022_04_07_42_PM.txt,Brown
14122482,9160,Tracker Halfmoon TC Parameters,1371516,7420,2S Halfmoon W,186897,41755_004_2-S_HM_WW,4.321,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.112,Test_HPK_VPB41755_004_2-S_HM_WW_West_South_PQC1_VdP-strip_VDPStrip_s_Run01_09_06_2022_02_52_38_PM.txt,Brown
14122485,9160,Tracker Halfmoon TC Parameters,1371702,7420,2S Halfmoon W,186897,41755_004_2-S_HM_WW,4.362,PQC1,VDP_STRIP,Standard,Left,VdP-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.112,Test_HPK_VPB41755_004_2-S_HM_WW_West_South_PQC1_VdP-strip_VDPStrip_s_Run01_09_06_2022_02_52_38_PM.txt,Brown
14155940,9160,Tracker Halfmoon TC Parameters,1372689,7400,2S Halfmoon E,186952,41755_013_2-S_HM_EE,4.316,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 3,1.0,,,,20.0,20.22,Test_HPK_VPB41755_013_2-S_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_r_Run02_09_07_2022_06_18_04_PM.txt,Brown
14122490,9160,Tracker Halfmoon TC Parameters,1371858,7420,2S Halfmoon W,186955,41755_013_2-S_HM_WW,4.355,PQC3,VDP_BULK,Standard,Right,VdP-bulk,PQC_HM_POSITION 4,1.0,,,,20.0,20.192,Test_HPK_VPB41755_013_2-S_HM_WW_West_North_PQC3_VdP-bulk_VDPBulk_s_Run03_09_07_2022_06_27_56_PM.txt,Brown
14122493,9160,Tracker Halfmoon TC Parameters,1372032,7400,2S Halfmoon E,186974,41755_016_2-S_HM_EE,4.277,PQC1,CAP_E,Not Used,Right,Capacitor,PQC_HM_POSITION 3,3.0,1000.0,0.25,0.362,20.0,20.13,Test_HPK_VPB41755_016_2-S_HM_EE_East_South_PQC1_Capacitor_CapE_CV_Run04_09_07_2022_02_49_13_PM.txt,Brown
14122486,9160,Tracker Halfmoon TC Parameters,1371750,7400,2S Halfmoon E,186974,41755_016_2-S_HM_EE,4.314,PQC1,CAP_E,Not Used,Right,Capacitor,PQC_HM_POSITION 3,3.0,1000.0,0.25,0.362,20.0,20.13,Test_HPK_VPB41755_016_2-S_HM_EE_East_South_PQC1_Capacitor_CapE_CV_Run04_09_07_2022_02_49_13_PM.txt,Brown
14122488,9160,Tracker Halfmoon TC Parameters,1371807,7420,2S Halfmoon W,186977,41755_016_2-S_HM_WW,4.339,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 4,1.0,,,,20.0,20.158,Test_HPK_VPB41755_016_2-S_HM_WW_West_North_PQC3_VdP-bulk_VDPBulk_r_Run01_09_06_2022_06_22_24_PM.txt,Brown
14122489,9160,Tracker Halfmoon TC Parameters,1371837,7420,2S Halfmoon W,186977,41755_016_2-S_HM_WW,4.305,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 4,1.0,,,,20.0,20.158,Test_HPK_VPB41755_016_2-S_HM_WW_West_North_PQC3_VdP-bulk_VDPBulk_r_Run01_09_06_2022_06_22_24_PM.txt,Brown
14122483,9160,Tracker Halfmoon TC Parameters,1371600,7400,2S Halfmoon E,187032,41755_024_2-S_HM_EE,4.214,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.108,Test_HPK_VPB41755_024_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_08_2022_04_30_24_PM.txt,Brown
14122492,9160,Tracker Halfmoon TC Parameters,1372014,7420,2S Halfmoon W,187035,41755_024_2-S_HM_WW,4.297,PQC2,R_POLY,Not Used,Right,MeanderPolySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.107,Test_HPK_VPB41755_024_2-S_HM_WW_West_North_PQC2_MeanderPolySi_Rpoly_Run02_09_09_2022_10_11_12_AM.txt,Brown
14155942,9160,Tracker Halfmoon TC Parameters,1372803,7400,2S Halfmoon E,187054,41755_028_2-S_HM_EE,4.452,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.181,Test_HPK_VPB41755_028_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_08_2022_01_09_07_PM.txt,Brown
14122494,9160,Tracker Halfmoon TC Parameters,1372104,7400,2S Halfmoon E,187054,41755_028_2-S_HM_EE,4.502,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.181,Test_HPK_VPB41755_028_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_08_2022_01_09_07_PM.txt,Brown
14122487,9160,Tracker Halfmoon TC Parameters,1371792,7420,2S Halfmoon W,187057,41755_028_2-S_HM_WW,4.448,PQC1,VDP_STOP,Rotated,Left,VdP-pstop,PQC_HM_POSITION 2,0.5,,,,20.0,20.175,Test_HPK_VPB41755_028_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_r_Run01_09_08_2022_01_11_02_PM.txt,Brown
14155943,9160,Tracker Halfmoon TC Parameters,1372824,7420,2S Halfmoon W,187057,41755_028_2-S_HM_WW,4.494,PQC1,VDP_STOP,Rotated,Left,VdP-pstop,PQC_HM_POSITION 2,0.5,,,,20.0,20.175,Test_HPK_VPB41755_028_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_r_Run01_09_08_2022_01_11_02_PM.txt,Brown
14122484,9160,Tracker Halfmoon TC Parameters,1371633,7400,2S Halfmoon E,187112,41755_037_2-S_HM_EE,4.478,PQC1,VDP_STRIP,Rotated,Right,VdP-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.144,Test_HPK_VPB41755_037_2-S_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_r_Run01_09_08_2022_05_43_43_PM.txt,Brown
14122480,9160,Tracker Halfmoon TC Parameters,1371354,7420,2S Halfmoon W,187115,41755_037_2-S_HM_WW,4.509,PQC1,VDP_STOP,Rotated,Right,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.184,Test_HPK_VPB41755_037_2-S_HM_WW_West_North_PQC1_VdP-pstop_VDPStop_r_Run01_09_08_2022_06_25_26_PM.txt,Brown
14122481,9160,Tracker Halfmoon TC Parameters,1371402,7400,2S Halfmoon E,187134,41755_041_2-S_HM_EE,4.518,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.206,Test_HPK_VPB41755_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_08_2022_11_09_39_AM.txt,Brown
14122499,9160,Tracker Halfmoon TC Parameters,1372608,7400,2S Halfmoon E,187134,41755_041_2-S_HM_EE,4.482,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.206,Test_HPK_VPB41755_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_08_2022_11_09_39_AM.txt,Brown
14122495,9160,Tracker Halfmoon TC Parameters,1372131,7420,2S Halfmoon W,187137,41755_041_2-S_HM_WW,4.46,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.173,Test_HPK_VPB41755_041_2-S_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_08_2022_12_50_03_PM.txt,Brown
14122497,9160,Tracker Halfmoon TC Parameters,1372317,7420,2S Halfmoon W,187137,41755_041_2-S_HM_WW,4.513,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.173,Test_HPK_VPB41755_041_2-S_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_08_2022_12_50_03_PM.txt,Brown
13783360,9160,Tracker Halfmoon TC Parameters,1332682,7400,2S Halfmoon E,187196,41756_001_2-S_HM_EE,4.22963,PQC3,VDP_BULK,Standard,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,23.2,23.2,Demokritos_VPB41756_001_2-S_HM_E_Left_PQC3_VDPBulk_s.xml,Demokritos
13784780,9160,Tracker Halfmoon TC Parameters,1334062,7420,2S Halfmoon W,187199,41756_001_2-S_HM_WW,3.97598,PQC3,VDP_BULK,Standard,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,23.0,23.0,Demokritos_VPB41756_001_2-S_HM_W_Left_PQC3_VDPBulk_s.xml,Demokritos
13787460,9160,Tracker Halfmoon TC Parameters,1334422,7400,2S Halfmoon E,187250,41756_007_2-S_HM_EE,4.03784,PQC1,CAP_E,Not Used,Left,Cap1,HP 4192A,0.1,10000.0,0.25,,19.1,19.1,Demokritos_VPB41756_007_2-S_HM_E_Left_PQC1_CapE_CV.xml,Demokritos
13786300,9160,Tracker Halfmoon TC Parameters,1334262,7400,2S Halfmoon E,187250,41756_007_2-S_HM_EE,4.24575,PQC1,CAP_E,Not Used,Left,Cap1,HP 4192A,0.1,10000.0,0.25,,19.1,19.1,Demokritos_VPB41756_007_2-S_HM_E_Left_PQC1_CapE_CV.xml,Demokritos
13789520,9160,Tracker Halfmoon TC Parameters,1333782,7420,2S Halfmoon W,187253,41756_007_2-S_HM_WW,4.21081,PQC4,CBKR_POLY,Rotated,Left,CBKR_POLY,KEITHLEY 2410,0.2,,,,20.3,20.3,Demokritos_VPB41756_007_2-S_HM_W_Left_PQC4_CBKRPoly_r.xml,Demokritos
13788560,9160,Tracker Halfmoon TC Parameters,1334502,7420,2S Halfmoon W,187253,41756_007_2-S_HM_WW,4.01802,PQC4,CBKR_POLY,Rotated,Left,CBKR_POLY,KEITHLEY 2410,0.2,,,,20.3,20.3,Demokritos_VPB41756_007_2-S_HM_W_Left_PQC4_CBKRPoly_r.xml,Demokritos
13792480,9160,Tracker Halfmoon TC Parameters,1335182,7400,2S Halfmoon E,187290,41756_014_2-S_HM_EE,4.06667,PQC3,VDP_BULK,Rotated,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,20.6,20.6,Demokritos_VPB41756_014_2-S_HM_E_Left_PQC3_VDPBulk_r.xml,Demokritos
13791340,9160,Tracker Halfmoon TC Parameters,1333862,7400,2S Halfmoon E,187290,41756_014_2-S_HM_EE,4.25556,PQC3,VDP_BULK,Rotated,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,20.6,20.6,Demokritos_VPB41756_014_2-S_HM_E_Left_PQC3_VDPBulk_r.xml,Demokritos
13795000,9160,Tracker Halfmoon TC Parameters,1334862,7420,2S Halfmoon W,187293,41756_014_2-S_HM_WW,4.21672,PQC3,VDP_EDGE,Rotated,Left,VDP_EDGE,KEITHLEY 2410,0.2,,,,20.9,20.9,Demokritos_VPB41756_014_2-S_HM_W_Left_PQC3_VDPEdge_r.xml,Demokritos
13793680,9160,Tracker Halfmoon TC Parameters,1335302,7420,2S Halfmoon W,187293,41756_014_2-S_HM_WW,4.05225,PQC3,VDP_EDGE,Rotated,Left,VDP_EDGE,KEITHLEY 2410,0.2,,,,20.9,20.9,Demokritos_VPB41756_014_2-S_HM_W_Left_PQC3_VDPEdge_r.xml,Demokritos
13796160,9160,Tracker Halfmoon TC Parameters,1335542,7400,2S Halfmoon E,187312,41756_019_2-S_HM_EE,4.16727,PQC1,VDP_STRIP,Standard,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,22.8,22.8,Demokritos_VPB41756_019_2-S_HM_E_Left_PQC1_VDPStrip_s.xml,Demokritos
13797680,9160,Tracker Halfmoon TC Parameters,1335742,7420,2S Halfmoon W,187315,41756_019_2-S_HM_WW,4.06106,PQC3,DIODE_HALF,Not Used,Left,Diode_IV1,KEITHLEY 2410,1.0,,,,22.2,22.2,Demokritos_VPB41756_019_2-S_HM_W_Left_PQC3_DiodeHalf_IV.xml,Demokritos
13799340,9160,Tracker Halfmoon TC Parameters,1334962,7400,2S Halfmoon E,187374,41756_029_2-S_HM_EE,4.27027,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.1,22.1,Demokritos_VPB41756_029_2-S_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
13800860,9160,Tracker Halfmoon TC Parameters,1336002,7420,2S Halfmoon W,187377,41756_029_2-S_HM_WW,4.04254,PQC1,VDP_POLY,Rotated,Left,VDP_POLY,KEITHLEY 2410,0.2,,,,21.8,21.8,Demokritos_VPB41756_029_2-S_HM_W_Left_PQC1_VDPPoly_r.xml,Demokritos
13802220,9160,Tracker Halfmoon TC Parameters,1336122,7400,2S Halfmoon E,187418,41756_036_2-S_HM_EE,4.28499,PQC2,GCD,Not Used,Left,GCD1,KEITHLEY 2410,0.5,,,,21.6,21.6,Demokritos_VPB41756_036_2-S_HM_E_Left_PQC2_GCD_IV.xml,Demokritos
13803740,9160,Tracker Halfmoon TC Parameters,1336722,7420,2S Halfmoon W,187431,41756_036_2-S_HM_WW,4.07157,PQC2,GCD,Not Used,Left,GCD1,KEITHLEY 2410,0.5,,,,21.3,21.3,Demokritos_VPB41756_036_2-S_HM_W_Left_PQC2_GCD_IV.xml,Demokritos
13805260,9160,Tracker Halfmoon TC Parameters,1336922,7400,2S Halfmoon E,187472,41756_044_2-S_HM_EE,4.28028,PQC3,CLOVER_METAL,Rotated,Left,CLOVER_METAL,KEITHLEY 2410,0.2,,,,20.9,20.9,Demokritos_VPB41756_044_2-S_HM_E_Left_PQC3_CloverMetal_r.xml,Demokritos
13806420,9160,Tracker Halfmoon TC Parameters,1337082,7400,2S Halfmoon E,187472,41756_044_2-S_HM_EE,3.86837,PQC3,CLOVER_METAL,Rotated,Left,CLOVER_METAL,KEITHLEY 2410,0.2,,,,20.9,20.9,Demokritos_VPB41756_044_2-S_HM_E_Left_PQC3_CloverMetal_r.xml,Demokritos
13807720,9160,Tracker Halfmoon TC Parameters,1337262,7420,2S Halfmoon W,187475,41756_044_2-S_HM_WW,4.0026,PQC3,DIODE_HALF,Not Used,Left,Diode_IV1,KEITHLEY 2410,1.0,,,,21.4,21.4,Demokritos_VPB41756_044_2-S_HM_W_Left_PQC3_DiodeHalf_IV.xml,Demokritos
13808880,9160,Tracker Halfmoon TC Parameters,1337422,7420,2S Halfmoon W,187475,41756_044_2-S_HM_WW,4.27027,PQC3,DIODE_HALF,Not Used,Left,Diode_IV1,KEITHLEY 2410,1.0,,,,21.4,21.4,Demokritos_VPB41756_044_2-S_HM_W_Left_PQC3_DiodeHalf_IV.xml,Demokritos
13841480,9160,Tracker Halfmoon TC Parameters,1342162,7400,2S Halfmoon E,187498,41757_004_2-S_HM_EE,4.48589,PQC1,CAP_E,Not Used,Left,Cap1,HP 4192A,0.1,10000.0,0.25,,22.4,22.4,Demokritos_VPB41757_004_2-S_HM_E_Left_PQC1_CapE_CV.xml,Demokritos
13843000,9160,Tracker Halfmoon TC Parameters,1342362,7420,2S Halfmoon W,187511,41757_004_2-S_HM_WW,4.47447,PQC3,VDP_BULK,Standard,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,22.2,22.2,Demokritos_VPB41757_004_2-S_HM_W_Left_PQC3_VDPBulk_s.xml,Demokritos
13845680,9160,Tracker Halfmoon TC Parameters,1342722,7400,2S Halfmoon E,187534,41757_008_2-S_HM_EE,4.45606,PQC1,VDP_POLY,Rotated,Left,VDP_POLY,KEITHLEY 2410,0.2,,,,21.5,21.5,Demokritos_VPB41757_008_2-S_HM_E_Left_PQC1_VDPPoly_r.xml,Demokritos
13844520,9160,Tracker Halfmoon TC Parameters,1342562,7400,2S Halfmoon E,187534,41757_008_2-S_HM_EE,4.47097,PQC1,VDP_POLY,Rotated,Left,VDP_POLY,KEITHLEY 2410,0.2,,,,21.5,21.5,Demokritos_VPB41757_008_2-S_HM_E_Left_PQC1_VDPPoly_r.xml,Demokritos
13846840,9160,Tracker Halfmoon TC Parameters,1341362,7420,2S Halfmoon W,187537,41757_008_2-S_HM_WW,4.47447,PQC3,VDP_BULK,Standard,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,21.6,21.6,Demokritos_VPB41757_008_2-S_HM_W_Left_PQC3_VDPBulk_s.xml,Demokritos
13848320,9160,Tracker Halfmoon TC Parameters,1343042,7420,2S Halfmoon W,187537,41757_008_2-S_HM_WW,4.45946,PQC3,VDP_BULK,Standard,Left,VDP_BULK,KEITHLEY 2410,0.2,,,,21.6,21.6,Demokritos_VPB41757_008_2-S_HM_W_Left_PQC3_VDPBulk_s.xml,Demokritos
13850620,9160,Tracker Halfmoon TC Parameters,1343242,7400,2S Halfmoon E,187592,41757_016_2-S_HM_EE,4.43704,PQC3,VDP_EDGE,Rotated,Left,VDP_EDGE,KEITHLEY 2410,0.2,,,,21.5,21.5,Demokritos_VPB41757_016_2-S_HM_E_Left_PQC3_VDPEdge_r.xml,Demokritos
13849540,9160,Tracker Halfmoon TC Parameters,1343142,7400,2S Halfmoon E,187592,41757_016_2-S_HM_EE,4.46667,PQC3,VDP_EDGE,Rotated,Left,VDP_EDGE,KEITHLEY 2410,0.2,,,,21.5,21.5,Demokritos_VPB41757_016_2-S_HM_E_Left_PQC3_VDPEdge_r.xml,Demokritos
