batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
37086,2S,EE,93552,37086_011_2-S_HM_EE,3.75,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_E_flute1_L_FET_7_9_2021_9h37m21s.txt,Perugia
37086,2S,EE,93552,37086_011_2-S_HM_EE,3.053,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_E_flute1_R_FET_7_9_2021_9h24m53s.txt,Perugia
37086,2S,EE,93552,37086_011_2-S_HM_EE,3.75,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_E_flute1_L_FET_7_9_2021_9h37m21s.txt,Perugia
37086,2S,EE,93552,37086_011_2-S_HM_EE,3.75,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_E_flute1_L_FET_7_9_2021_9h37m21s.txt,Perugia
37086,2S,EE,93552,37086_011_2-S_HM_EE,3.053,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_E_flute1_R_FET_7_9_2021_9h24m53s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,3.73,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_R_FET_7_9_2021_10h58m2s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,3.73,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_R_FET_7_9_2021_10h58m2s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,2.938,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_L_FET_7_9_2021_11h6m22s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,2.938,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_L_FET_7_9_2021_11h6m22s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,2.938,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_L_FET_7_9_2021_11h6m22s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,2.938,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_L_FET_7_9_2021_11h6m22s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,3.73,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_R_FET_7_9_2021_10h58m2s.txt,Perugia
37086,2S,WW,93555,37086_011_2-S_HM_WW,3.73,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_011_2-S_HM_W_flute1_R_FET_7_9_2021_10h58m2s.txt,Perugia
37086,2S,EE,93592,37086_016_2-S_HM_EE,3.82,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_E_flute1_L_FET_8_9_2021_8h53m49s.txt,Perugia
37086,2S,EE,93592,37086_016_2-S_HM_EE,3.82,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_E_flute1_L_FET_8_9_2021_8h53m49s.txt,Perugia
37086,2S,EE,93592,37086_016_2-S_HM_EE,3.82,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_E_flute1_L_FET_8_9_2021_8h53m49s.txt,Perugia
37086,2S,EE,93592,37086_016_2-S_HM_EE,3.82,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_E_flute1_L_FET_8_9_2021_8h53m49s.txt,Perugia
37086,2S,WW,93595,37086_016_2-S_HM_WW,3.127,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_W_flute1_L_FET_8_9_2021_9h29m39s.txt,Perugia
37086,2S,WW,93595,37086_016_2-S_HM_WW,3.127,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_W_flute1_L_FET_8_9_2021_9h29m39s.txt,Perugia
37086,2S,WW,93595,37086_016_2-S_HM_WW,3.127,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_W_flute1_L_FET_8_9_2021_9h29m39s.txt,Perugia
37086,2S,WW,93595,37086_016_2-S_HM_WW,3.127,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_016_2-S_HM_W_flute1_L_FET_8_9_2021_9h29m39s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.323,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_R_FET_7_9_2021_11h35m29s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.323,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_R_FET_7_9_2021_11h35m29s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.675,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_L_FET_7_9_2021_11h46m38s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.675,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_L_FET_7_9_2021_11h46m38s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.675,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_L_FET_7_9_2021_11h46m38s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.323,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_R_FET_7_9_2021_11h35m29s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.675,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_L_FET_7_9_2021_11h46m38s.txt,Perugia
37086,2S,EE,93618,37086_021_2-S_HM_EE,3.323,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_E_flute1_R_FET_7_9_2021_11h35m29s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.664,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_R_FET_7_9_2021_13h2m6s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.176,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_L_FET_7_9_2021_13h10m16s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.664,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_R_FET_7_9_2021_13h2m6s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.176,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_L_FET_7_9_2021_13h10m16s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.664,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_R_FET_7_9_2021_13h2m6s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.176,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_L_FET_7_9_2021_13h10m16s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.176,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_L_FET_7_9_2021_13h10m16s.txt,Perugia
37086,2S,WW,93631,37086_021_2-S_HM_WW,3.664,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_021_2-S_HM_W_flute1_R_FET_7_9_2021_13h2m6s.txt,Perugia
37086,2S,EE,93672,37086_030_2-S_HM_EE,3.612,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_E_flute1_L_FET_8_9_2021_12h8m22s.txt,Perugia
37086,2S,EE,93672,37086_030_2-S_HM_EE,3.612,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_E_flute1_L_FET_8_9_2021_12h8m22s.txt,Perugia
37086,2S,EE,93672,37086_030_2-S_HM_EE,3.612,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_E_flute1_L_FET_8_9_2021_12h8m22s.txt,Perugia
37086,2S,EE,93672,37086_030_2-S_HM_EE,3.612,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_E_flute1_L_FET_8_9_2021_12h8m22s.txt,Perugia
37086,2S,WW,93675,37086_030_2-S_HM_WW,2.382,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_W_flute1_L_FET_8_9_2021_12h46m42s.txt,Perugia
37086,2S,WW,93675,37086_030_2-S_HM_WW,2.382,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_W_flute1_L_FET_8_9_2021_12h46m42s.txt,Perugia
37086,2S,WW,93675,37086_030_2-S_HM_WW,2.382,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_W_flute1_L_FET_8_9_2021_12h46m42s.txt,Perugia
37086,2S,WW,93675,37086_030_2-S_HM_WW,2.382,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_030_2-S_HM_W_flute1_L_FET_8_9_2021_12h46m42s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,2.458,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_R_FET_7_9_2021_14h48m4s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,3.831,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_L_FET_7_9_2021_14h57m19s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,2.458,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_R_FET_7_9_2021_14h48m4s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,3.831,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_L_FET_7_9_2021_14h57m19s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,3.831,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_L_FET_7_9_2021_14h57m19s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,2.458,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_R_FET_7_9_2021_14h48m4s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,3.831,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_L_FET_7_9_2021_14h57m19s.txt,Perugia
37086,2S,EE,93712,37086_036_2-S_HM_EE,2.458,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_E_flute1_R_FET_7_9_2021_14h48m4s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,2.347,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_L_FET_7_9_2021_16h26m5s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,2.347,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_L_FET_7_9_2021_16h26m5s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,3.818,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_R_FET_7_9_2021_16h40m11s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,3.818,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_R_FET_7_9_2021_16h40m11s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,3.818,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_R_FET_7_9_2021_16h40m11s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,2.347,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_L_FET_7_9_2021_16h26m5s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,2.347,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_L_FET_7_9_2021_16h26m5s.txt,Perugia
37086,2S,WW,93715,37086_036_2-S_HM_WW,3.818,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_036_2-S_HM_W_flute1_R_FET_7_9_2021_16h40m11s.txt,Perugia
37086,2S,EE,93752,37086_042_2-S_HM_EE,3.882,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_E_flute1_L_FET_8_9_2021_13h21m42s.txt,Perugia
37086,2S,EE,93752,37086_042_2-S_HM_EE,3.882,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_E_flute1_L_FET_8_9_2021_13h21m42s.txt,Perugia
37086,2S,EE,93752,37086_042_2-S_HM_EE,3.882,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_E_flute1_L_FET_8_9_2021_13h21m42s.txt,Perugia
37086,2S,EE,93752,37086_042_2-S_HM_EE,3.882,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_E_flute1_L_FET_8_9_2021_13h21m42s.txt,Perugia
37086,2S,WW,93755,37086_042_2-S_HM_WW,2.529,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_W_flute1_L_FET_8_9_2021_15h22m35s.txt,Perugia
37086,2S,WW,93755,37086_042_2-S_HM_WW,2.529,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_W_flute1_L_FET_8_9_2021_15h22m35s.txt,Perugia
37086,2S,WW,93755,37086_042_2-S_HM_WW,2.529,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_W_flute1_L_FET_8_9_2021_15h22m35s.txt,Perugia
37086,2S,WW,93755,37086_042_2-S_HM_WW,2.529,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_042_2-S_HM_W_flute1_L_FET_8_9_2021_15h22m35s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,3.866,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_L_FET_8_9_2021_10h29m3s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,3.866,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_L_FET_8_9_2021_10h29m3s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,2.649,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_R_FET_8_9_2021_10h20m50s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,2.649,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_R_FET_8_9_2021_10h20m50s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,2.649,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_R_FET_8_9_2021_10h20m50s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,3.866,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_L_FET_8_9_2021_10h29m3s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,2.649,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_R_FET_8_9_2021_10h20m50s.txt,Perugia
37086,2S,EE,93792,37086_048_2-S_HM_EE,3.866,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_E_flute1_L_FET_8_9_2021_10h29m3s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,3.838,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_R_FET_8_9_2021_11h56m30s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,2.789,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_L_FET_8_9_2021_11h39m4s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,2.789,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_L_FET_8_9_2021_11h39m4s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,3.838,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_R_FET_8_9_2021_11h56m30s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,2.789,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_L_FET_8_9_2021_11h39m4s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,3.838,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_R_FET_8_9_2021_11h56m30s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,2.789,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_L_FET_8_9_2021_11h39m4s.txt,Perugia
37086,2S,WW,93795,37086_048_2-S_HM_WW,3.838,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_37086_048_2-S_HM_W_flute1_R_FET_8_9_2021_11h56m30s.txt,Perugia
37087,2S,EE,93810,37087_001_2-S_HM_EE,4.018,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.177,Test_HPK_VPX37087_001_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run04_09_21_2021_04_09_57_PM.txt,Brown
37087,2S,WW,93813,37087_001_2-S_HM_WW,4.072,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.036,Test_HPK_VPX37087_001_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_20_2021_06_54_06_PM.txt,Brown
37087,2S,EE,93832,37087_006_2-S_HM_EE,3.984,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.164,Test_HPK_VPX37087_006_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_20_2021_07_35_03_PM.txt,Brown
37087,2S,EE,93832,37087_006_2-S_HM_EE,3.944,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.324,Test_HPK_VPX37087_006_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_21_2021_04_57_32_PM.txt,Brown
37087,2S,WW,93835,37087_006_2-S_HM_WW,3.993,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.204,Test_HPK_VPX37087_006_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_20_2021_08_28_26_PM.txt,Brown
37087,2S,WW,93835,37087_006_2-S_HM_WW,3.94,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.252,Test_HPK_VPX37087_006_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_09_21_2021_05_02_51_PM.txt,Brown
37087,2S,EE,93890,37087_016_2-S_HM_EE,3.968,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.059,Test_HPK_VPX37087_016_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run02_09_21_2021_06_00_49_PM.txt,Brown
37087,2S,WW,93893,37087_016_2-S_HM_WW,3.999,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.158,Test_HPK_VPX37087_016_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_21_2021_06_41_42_PM.txt,Brown
37087,2S,EE,93912,37087_019_2-S_HM_EE,4.025,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.219,Test_HPK_VPX37087_019_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_21_2021_07_22_18_PM.txt,Brown
37087,2S,EE,93912,37087_019_2-S_HM_EE,4.082,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.148,Test_HPK_VPX37087_019_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_01_04_21_PM.txt,Brown
37087,2S,WW,93915,37087_019_2-S_HM_WW,4.083,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.139,Test_HPK_VPX37087_019_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_21_2021_08_06_38_PM.txt,Brown
37087,2S,WW,93915,37087_019_2-S_HM_WW,3.99,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.124,Test_HPK_VPX37087_019_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_12_58_38_PM.txt,Brown
37087,2S,EE,93970,37087_028_2-S_HM_EE,4.121,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.194,Test_HPK_VPX37087_028_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_02_52_19_PM.txt,Brown
37087,2S,WW,93973,37087_028_2-S_HM_WW,4.161,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.019,Test_HPK_VPX37087_028_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_03_33_32_PM.txt,Brown
37087,2S,EE,93992,37087_031_2-S_HM_EE,4.039,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.054,Test_HPK_VPX37087_031_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_04_14_34_PM.txt,Brown
37087,2S,EE,93992,37087_031_2-S_HM_EE,4.11,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.176,Test_HPK_VPX37087_031_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_22_2021_07_20_43_PM.txt,Brown
