batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V
38693,2S,WW,Brown,Right,20.0,20.003,4.187
38693,2S,WW,Brown,Left,20.0,20.006,4.142
38693,2S,EE,Brown,Right,20.0,20.008,4.116
38693,2S,WW,Brown,Right,20.0,20.012,4.13
38693,2S,EE,Brown,Left,20.0,20.171,4.326
38693,2S,EE,Brown,Right,20.0,20.169,4.287
38693,2S,WW,Brown,Left,20.0,20.006,4.297
38693,2S,WW,Brown,Right,20.0,20.002,4.33
38693,2S,EE,Brown,Right,20.0,20.019,4.256
38693,2S,WW,Brown,Right,20.0,20.034,4.281
38693,2S,EE,Brown,Right,20.0,20.008,4.174
38693,2S,EE,Brown,Left,20.0,20.009,4.205
38693,2S,WW,Brown,Left,20.0,20.004,4.205
38693,2S,WW,Brown,Right,20.0,20.001,4.247
38694,2S,EE,Brown,Right,20.0,20.079,4.202
38694,2S,WW,Brown,Right,20.0,20.02,4.226
38694,2S,EE,Brown,Left,20.0,20.017,3.994
38694,2S,EE,Brown,Right,20.0,20.013,3.927
38694,2S,WW,Brown,Right,20.0,20.019,3.995
38694,2S,WW,Brown,Left,20.0,20.012,3.786
38694,2S,EE,Brown,Right,20.0,20.035,3.916
38694,2S,WW,Brown,Right,20.0,20.046,3.967
38694,2S,EE,Brown,Right,20.0,20.03,3.94
38694,2S,EE,Brown,Left,20.0,20.023,4.041
38694,2S,WW,Brown,Right,20.0,20.032,3.996
38694,2S,WW,Brown,Left,20.0,20.027,3.891
38694,2S,EE,Brown,Right,20.0,20.009,3.991
38694,2S,WW,Brown,Right,20.0,20.008,4.072
38694,2S,EE,Brown,Right,20.0,20.091,3.989
38694,2S,EE,Brown,Left,20.0,20.015,4.095
38694,2S,WW,Brown,Left,20.0,20.019,3.493
38694,2S,WW,Brown,Right,20.0,20.024,4.058
38694,2S,EE,Brown,Right,20.0,20.018,4.066
38694,2S,WW,Brown,Right,20.0,20.032,4.083
38694,2S,EE,Brown,Left,20.0,20.026,4.105
38694,2S,EE,Brown,Right,20.0,20.028,4.047
38694,2S,WW,Brown,Right,20.0,20.036,4.049
38694,2S,WW,Brown,Left,20.0,20.036,3.724
38713,2S,EE,Brown,Right,20.0,20.084,3.967
38713,2S,WW,Brown,Right,20.0,20.029,4.027
38713,2S,EE,Brown,Left,20.0,20.038,4.009
38713,2S,EE,Brown,Right,20.0,20.017,3.953
38713,2S,WW,Brown,Left,20.0,20.037,3.938
38713,2S,WW,Brown,Right,20.0,20.015,4.017
38713,2S,EE,Brown,Right,20.0,20.051,3.953
38713,2S,WW,Brown,Right,20.0,20.054,4.0
38713,2S,EE,Brown,Right,20.0,20.028,3.912
38713,2S,EE,Brown,Left,20.0,20.051,3.983
38713,2S,WW,Brown,Left,20.0,20.064,3.835
38713,2S,WW,Brown,Right,20.0,20.039,3.941
38713,2S,EE,Brown,Right,20.0,20.082,3.871
38713,2S,WW,Brown,Right,20.0,20.018,3.925
38713,2S,EE,Brown,Right,20.0,20.022,4.004
38713,2S,EE,Brown,Left,20.0,20.065,4.071
38713,2S,WW,Brown,Left,20.0,20.038,4.028
38713,2S,WW,Brown,Right,20.0,20.034,4.106
38713,2S,EE,Brown,Right,20.0,20.027,4.081
38713,2S,WW,Brown,Right,20.0,20.041,4.119
38713,2S,EE,Brown,Left,20.0,20.043,4.064
38713,2S,EE,Brown,Right,20.0,20.035,4.007
38713,2S,WW,Brown,Right,20.0,20.039,4.068
38713,2S,WW,Brown,Left,20.0,20.054,3.977
38714,2S,EE,Demokritos,Left,22.1,22.1,4.2949
38714,2S,WW,Demokritos,Left,22.2,22.2,4.07898
38714,2S,EE,Demokritos,Left,22.7,22.7,4.28499
38714,2S,EE,Demokritos,Right,22.4,22.4,4.26567
38714,2S,WW,Demokritos,Left,20.5,20.5,4.06827
38714,2S,WW,Demokritos,Right,20.1,20.1,4.28028
38714,2S,EE,Demokritos,Left,20.3,20.3,4.26847
38714,2S,WW,Demokritos,Left,20.6,20.6,4.1006
38714,2S,EE,Demokritos,Left,21.4,21.4,4.37638
38714,2S,EE,Demokritos,Right,21.4,21.4,4.26847
38714,2S,WW,Demokritos,Left,21.9,21.9,3.57117
38714,2S,WW,Demokritos,Right,22.0,22.0,4.27477
38714,2S,EE,Demokritos,Left,21.7,21.7,4.45566
38714,2S,WW,Demokritos,Left,22.0,22.0,3.86056
38714,2S,EE,Demokritos,Left,22.1,22.1,4.36156
38714,2S,WW,Demokritos,Left,22.3,22.3,3.98018
38714,2S,EE,Demokritos,Left,22.1,22.1,4.40541
38714,2S,EE,Demokritos,Right,22.1,22.1,4.41261
38714,2S,WW,Demokritos,Left,22.3,22.3,3.88288
38715,2S,EE,Demokritos,Left,21.0,21.0,4.17317
38715,2S,WW,Demokritos,Left,21.0,21.0,4.06667
38715,2S,EE,Demokritos,Left,22.4,22.4,4.08959
38715,2S,EE,Demokritos,Right,22.4,22.4,4.07528
38715,2S,WW,Demokritos,Left,20.5,20.5,4.06667
38715,2S,WW,Demokritos,Right,20.4,20.4,4.16116
38715,2S,EE,Demokritos,Left,20.9,20.9,4.06867
38715,2S,WW,Demokritos,Left,20.5,20.5,4.08108
38715,2S,EE,Demokritos,Left,21.3,21.3,4.25405
38715,2S,WW,Demokritos,Left,21.7,21.7,3.92252
38715,2S,EE,Demokritos,Left,21.7,21.7,4.26847
38715,2S,EE,Demokritos,Right,21.6,21.6,4.05445
38715,2S,WW,Demokritos,Left,21.9,21.9,4.07568
38715,2S,WW,Demokritos,Right,22.0,22.0,4.27568
38715,2S,EE,Demokritos,Left,21.5,21.5,4.26847
38715,2S,EE,Demokritos,Right,21.5,21.5,4.21081
38715,2S,WW,Demokritos,Left,21.1,21.1,4.18198
38715,2S,WW,Demokritos,Right,21.2,21.2,4.26136
38715,2S,EE,Demokritos,Left,22.0,22.0,4.23123
38715,2S,WW,Demokritos,Left,22.1,22.1,4.08959
38716,2S,EE,Perugia,Left,20.0,20.0,3.924
38716,2S,EE,Perugia,Right,20.0,20.0,2.17
38716,2S,WW,Perugia,Left,20.0,20.0,2.163
38716,2S,WW,Perugia,Right,20.0,20.0,3.932
38716,2S,EE,Perugia,Left,20.0,20.0,3.939
38716,2S,WW,Perugia,Left,20.0,20.0,2.851
38716,2S,EE,Perugia,Left,20.0,20.0,3.939
38716,2S,EE,Perugia,Right,20.0,20.0,3.414
38716,2S,WW,Perugia,Left,20.0,20.0,3.186
38716,2S,WW,Perugia,Right,20.0,20.0,3.939
38716,2S,EE,Perugia,Left,20.0,20.0,2.717
38716,2S,WW,Perugia,Left,20.0,20.0,0.589
38716,2S,EE,Perugia,Left,20.0,20.0,3.94
38716,2S,EE,Perugia,Right,20.0,20.0,1.494
38716,2S,WW,Perugia,Left,20.0,20.0,2.204
38716,2S,WW,Perugia,Right,20.0,20.0,3.973
38716,2S,EE,Perugia,Left,20.0,20.0,3.832
38716,2S,WW,Perugia,Left,20.0,20.0,1.899
38695,2S,EE,Brown,Right,20.0,20.018,3.933
38695,2S,WW,Brown,Right,20.0,20.022,3.948
38695,2S,EE,Brown,Right,20.0,20.019,3.928
38695,2S,EE,Brown,Left,20.0,20.034,3.938
38695,2S,WW,Brown,Left,20.0,20.034,3.919
38695,2S,WW,Brown,Right,20.0,20.012,3.908
38695,2S,EE,Brown,Right,20.0,20.04,3.871
38695,2S,WW,Brown,Right,20.0,20.054,3.872
38695,2S,EE,Brown,Right,20.0,20.021,3.898
38695,2S,EE,Brown,Left,20.0,20.043,3.801
38695,2S,WW,Brown,Left,20.0,20.056,3.913
38695,2S,WW,Brown,Right,20.0,20.028,3.864
38695,2S,EE,Brown,Right,20.0,20.026,3.954
38695,2S,WW,Brown,Right,20.0,20.043,4.143
38695,2S,EE,Brown,Left,20.0,20.021,3.999
38695,2S,EE,Brown,Right,20.0,20.11,3.865
38695,2S,WW,Brown,Left,20.0,20.022,3.754
38695,2S,WW,Brown,Right,20.0,20.029,4.042
38695,2S,EE,Brown,Right,20.0,20.06,3.903
38695,2S,WW,Brown,Right,20.0,20.069,3.977
38695,2S,EE,Brown,Right,20.0,20.041,3.898
38695,2S,EE,Brown,Left,20.0,20.028,3.999
38695,2S,WW,Brown,Left,20.0,20.038,3.947
38695,2S,WW,Brown,Right,20.0,20.056,4.02
38696,2S,EE,Brown,Right,20.0,20.025,2.328
38696,2S,WW,Brown,Right,20.0,20.012,3.869
38696,2S,EE,Brown,Right,20.0,20.099,2.394
38696,2S,EE,Brown,Left,20.0,20.044,3.885
38696,2S,WW,Brown,Right,20.0,20.024,3.897
38696,2S,WW,Brown,Left,20.0,20.03,2.515
38696,2S,EE,Brown,Right,20.0,20.028,3.079
38696,2S,WW,Brown,Right,20.0,20.043,3.866
38696,2S,EE,Brown,Left,20.0,20.028,3.933
38696,2S,EE,Brown,Right,20.0,20.034,3.467
38696,2S,WW,Brown,Right,20.0,20.046,3.893
38696,2S,WW,Brown,Left,20.0,20.036,3.095
38696,2S,EE,Brown,Right,20.0,20.065,3.482
38696,2S,WW,Brown,Right,20.0,20.02,3.898
38696,2S,EE,Brown,Right,20.0,20.019,3.804
38696,2S,EE,Brown,Left,20.0,20.05,3.866
38696,2S,WW,Brown,Left,20.0,20.019,3.766
38696,2S,WW,Brown,Right,20.0,20.013,3.891
38696,2S,EE,Brown,Right,20.0,20.027,0.94
38696,2S,WW,Brown,Right,20.0,20.04,3.752
38696,2S,EE,Brown,Right,20.0,20.026,1.618
38696,2S,EE,Brown,Left,20.0,20.019,3.863
38696,2S,WW,Brown,Right,20.0,20.031,3.897
38696,2S,WW,Brown,Left,20.0,20.025,1.83
38696,2S,EE,Brown,Right,20.0,20.024,1.876
38696,2S,WW,Brown,Right,20.0,20.006,3.872
38696,2S,EE,Brown,Right,20.0,20.022,2.025
38696,2S,EE,Brown,Left,20.0,20.072,3.883
38696,2S,WW,Brown,Left,20.0,20.05,2.38
38696,2S,WW,Brown,Right,20.0,20.024,3.879
38868,2S,EE,HEPHY,Right,,,3.778
38868,2S,EE,HEPHY,Left,,,3.775
38868,2S,WW,HEPHY,Left,,,3.754
38868,2S,WW,HEPHY,Right,,,3.824
38868,2S,EE,HEPHY,Left,,,3.791
38868,2S,EE,HEPHY,Right,,,3.825
38868,2S,WW,HEPHY,Left,,,3.787
38868,2S,WW,HEPHY,Right,,,3.787
38868,2S,EE,HEPHY,Right,,,3.76
38868,2S,EE,HEPHY,Left,,,3.734
38868,2S,WW,HEPHY,Right,,,3.747
38868,2S,WW,HEPHY,Left,,,3.722
38868,2S,EE,HEPHY,Right,,,3.711
38868,2S,EE,HEPHY,Left,,,3.608
38868,2S,WW,HEPHY,Right,,,3.664
38868,2S,WW,HEPHY,Left,,,3.715
38868,2S,EE,HEPHY,Right,,,3.688
38868,2S,EE,HEPHY,Left,,,3.834
38868,2S,WW,HEPHY,Right,,,3.844
38868,2S,WW,HEPHY,Left,,,3.671
38868,2S,EE,HEPHY,Right,,,3.792
38868,2S,EE,HEPHY,Left,,,3.836
38868,2S,WW,HEPHY,Left,,,3.76
38868,2S,WW,HEPHY,Right,,,3.855
38868,2S,EE,HEPHY,Left,,,3.777
38868,2S,EE,HEPHY,Right,,,3.751
38868,2S,WW,HEPHY,Left,,,3.738
38868,2S,WW,HEPHY,Right,,,3.81
38868,2S,EE,HEPHY,Right,,,3.806
38868,2S,EE,HEPHY,Left,,,3.808
38868,2S,WW,HEPHY,Left,,,4.066
38868,2S,WW,HEPHY,Right,,,3.83
38869,2S,EE,Demokritos,Left,23.1,23.1,4.23273
38869,2S,WW,Demokritos,Left,23.2,23.2,3.94895
38869,2S,WW,Demokritos,Right,23.2,23.2,4.18198
38869,2S,EE,Demokritos,Left,22.9,22.9,4.18238
38869,2S,EE,Demokritos,Left,20.0,20.0,4.18238
38869,2S,EE,Demokritos,Left,21.3,21.3,4.18829
38869,2S,WW,Demokritos,Left,22.1,22.1,4.08959
38869,2S,EE,Demokritos,Left,21.5,21.5,4.17417
38869,2S,EE,Demokritos,Right,21.2,21.2,4.21081
38869,2S,WW,Demokritos,Left,22.4,22.4,4.06096
38869,2S,WW,Demokritos,Right,22.3,22.3,4.16817
38869,2S,EE,Demokritos,Left,22.5,22.5,4.25345
38869,2S,WW,Demokritos,Left,20.9,20.9,4.18238
38869,2S,EE,Demokritos,Left,21.0,21.0,4.21842
38869,2S,WW,Demokritos,Left,21.4,21.4,4.1966
38869,2S,EE,Demokritos,Right,20.8,20.8,4.07528
38869,2S,EE,Demokritos,Left,21.0,21.0,4.17417
38869,2S,WW,Demokritos,Left,22.5,22.5,4.06126
38869,2S,WW,Demokritos,Right,22.2,22.2,4.08288
38870,2S,EE,Demokritos,Left,21.5,21.5,4.41742
38870,2S,WW,Demokritos,Left,21.5,21.5,4.26426
38870,2S,EE,Demokritos,Left,21.9,21.9,4.29429
38870,2S,EE,Demokritos,Right,21.5,21.5,4.26426
38870,2S,WW,Demokritos,Left,21.4,21.4,4.23423
38870,2S,WW,Demokritos,Right,21.4,21.4,4.26426
38870,2S,EE,Demokritos,Left,21.5,21.5,4.35435
38870,2S,WW,Demokritos,Left,20.0,20.0,4.24925
38870,2S,EE,Demokritos,Left,21.6,21.6,4.36797
38870,2S,EE,Demokritos,Right,21.3,21.3,4.35165
38870,2S,WW,Demokritos,Left,22.1,22.1,4.36657
38870,2S,WW,Demokritos,Right,22.0,22.0,4.37778
38870,2S,EE,Demokritos,Left,20.9,20.9,4.45946
38870,2S,EE,Demokritos,Right,20.5,20.5,4.3994
38870,2S,WW,Demokritos,Left,21.7,21.7,4.44444
38870,2S,WW,Demokritos,Right,21.7,21.7,4.42943
38870,2S,EE,Demokritos,Left,21.1,21.1,4.38438
38870,2S,WW,Demokritos,Left,21.2,21.2,4.36937
38870,2S,EE,Demokritos,Left,22.0,22.0,4.36657
38870,2S,WW,Demokritos,Left,22.4,22.4,4.29429
38871,2S,EE,HEPHY,Right,,,4.298
38871,2S,EE,HEPHY,Left,,,4.316
38871,2S,WW,HEPHY,Left,,,4.26
38871,2S,WW,HEPHY,Right,,,4.304
38871,2S,EE,HEPHY,Right,,,4.298
38871,2S,EE,HEPHY,Left,,,4.321
38871,2S,WW,HEPHY,Left,,,4.274
38871,2S,WW,HEPHY,Right,,,4.343
38871,2S,EE,HEPHY,Right,,,4.232
38871,2S,EE,HEPHY,Left,,,4.265
38871,2S,WW,HEPHY,Left,,,4.232
38871,2S,WW,HEPHY,Right,,,4.254
38871,2S,EE,HEPHY,Left,,,4.435
38871,2S,EE,HEPHY,Right,,,4.362
38871,2S,WW,HEPHY,Left,,,4.317
38871,2S,WW,HEPHY,Right,,,4.374
38871,2S,EE,HEPHY,Left,,,4.41
38871,2S,EE,HEPHY,Right,,,4.395
38871,2S,WW,HEPHY,Right,,,4.405
38871,2S,WW,HEPHY,Left,,,4.317
38871,2S,EE,HEPHY,Left,,,4.436
38871,2S,EE,HEPHY,Right,,,4.42
38871,2S,WW,HEPHY,Left,,,4.352
38871,2S,WW,HEPHY,Right,,,4.425
38871,2S,EE,HEPHY,Right,,,4.347
38871,2S,EE,HEPHY,Left,,,4.357
38871,2S,WW,HEPHY,Left,,,4.248
38871,2S,WW,HEPHY,Right,,,4.341
38871,2S,EE,HEPHY,Left,,,4.336
38871,2S,EE,HEPHY,Right,,,4.304
38871,2S,WW,HEPHY,Right,,,4.274
38871,2S,WW,HEPHY,Left,,,4.254
38920,PSS,EE,Perugia,Right,20.0,20.0,3.691
38920,PSS,EE,Perugia,Left,20.0,20.0,3.773
38920,PSS,WW,Perugia,Right,20.0,20.0,3.78
38920,PSS,WW,Perugia,Left,20.0,20.0,3.626
38920,PSS,EE,Perugia,Left,20.0,20.0,3.782
38920,PSS,WW,Perugia,Left,20.0,20.0,3.694
38920,PSS,EE,Perugia,Right,20.0,20.0,3.741
38920,PSS,EE,Perugia,Left,20.0,20.0,3.727
38920,PSS,WW,Perugia,Right,20.0,20.0,3.735
38920,PSS,WW,Perugia,Left,20.0,20.0,3.694
38920,PSS,EE,Perugia,Left,20.0,20.0,3.622
38920,PSS,WW,Perugia,Left,20.0,20.0,3.65
38920,PSS,EE,Perugia,Right,20.0,20.0,3.662
38920,PSS,EE,Perugia,Left,20.0,20.0,3.544
38920,PSS,WW,Perugia,Right,20.0,20.0,3.586
38920,PSS,WW,Perugia,Left,20.0,20.0,3.624
38920,PSS,EE,Perugia,Left,20.0,20.0,3.893
38920,PSS,WW,Perugia,Left,20.0,20.0,2.708
38920,PSS,EE,Perugia,Left,20.0,20.0,3.82
38920,PSS,WW,Perugia,Left,20.0,20.0,3.034
38920,PSS,EE,Perugia,Left,20.0,20.0,3.831
38920,PSS,EE,Perugia,Right,20.0,20.0,3.512
38920,PSS,WW,Perugia,Left,20.0,20.0,3.436
38920,PSS,WW,Perugia,Right,20.0,20.0,3.819
38921,PSS,EE,Perugia,Right,20.0,20.0,-0.155
38921,PSS,EE,Perugia,Left,20.0,20.0,3.797
38921,PSS,WW,Perugia,Left,20.0,20.0,-0.272
38921,PSS,WW,Perugia,Right,20.0,20.0,3.768
38921,PSS,EE,Perugia,Right,20.0,20.0,0.113
38921,PSS,EE,Perugia,Left,20.0,20.0,3.789
38921,PSS,WW,Perugia,Left,20.0,20.0,-0.18
38921,PSS,WW,Perugia,Right,20.0,20.0,3.788
38921,PSS,EE,Perugia,Left,20.0,20.0,3.903
38921,PSS,EE,Perugia,Right,20.0,20.0,2.03
38921,PSS,WW,Perugia,Left,20.0,20.0,0.278
38921,PSS,WW,Perugia,Right,20.0,20.0,3.862
38921,PSS,EE,Perugia,Left,20.0,20.0,3.924
38921,PSS,WW,Perugia,Left,20.0,20.0,1.663
38921,PSS,EE,Perugia,Right,20.0,20.0,-0.58
38921,PSS,EE,Perugia,Left,20.0,20.0,3.196
38921,PSS,WW,Perugia,Left,20.0,20.0,-0.508
38921,PSS,WW,Perugia,Right,20.0,20.0,3.073
38921,PSS,EE,Perugia,Left,20.0,20.0,3.582
38921,PSS,EE,Perugia,Right,20.0,20.0,-0.452
38921,PSS,WW,Perugia,Right,20.0,20.0,3.544
38921,PSS,WW,Perugia,Left,20.0,20.0,-0.239
38921,PSS,EE,Perugia,Left,20.0,20.0,3.582
38921,PSS,EE,Perugia,Right,20.0,20.0,-0.474
38921,PSS,WW,Perugia,Left,20.0,20.0,-0.285
38921,PSS,WW,Perugia,Right,20.0,20.0,3.592
38872,2S,EE,Demokritos,Left,21.5,21.5,4.45946
38872,2S,WW,Demokritos,Left,21.7,21.7,4.45946
38872,2S,EE,Demokritos,Left,21.1,21.1,4.38438
38872,2S,EE,Demokritos,Right,21.0,21.0,4.29429
38872,2S,WW,Demokritos,Right,21.4,21.4,4.36937
38872,2S,WW,Demokritos,Left,21.4,21.4,4.29429
38873,2S,EE,Brown,Right,20.0,20.038,3.92
38873,2S,WW,Brown,Right,20.0,20.008,4.311
38873,2S,EE,Brown,Left,20.0,20.007,4.262
38873,2S,EE,Brown,Right,20.0,20.004,4.115
38873,2S,WW,Brown,Left,20.0,20.008,4.059
38873,2S,WW,Brown,Right,20.0,20.004,4.248
38873,2S,EE,Brown,Right,20.0,20.014,3.409
38873,2S,EE,Brown,Left,20.0,20.083,4.371
38873,2S,WW,Brown,Right,20.0,20.014,4.364
38873,2S,WW,Brown,Left,20.0,20.044,3.549
38873,2S,EE,Brown,Right,20.0,20.029,3.277
38873,2S,WW,Brown,Right,20.0,20.049,4.338
38873,2S,EE,Brown,Right,20.0,20.026,3.761
38873,2S,EE,Brown,Left,20.0,20.041,4.351
38873,2S,WW,Brown,Left,20.0,20.046,3.658
38873,2S,WW,Brown,Right,20.0,20.144,4.358
38874,2S,EE,Brown,Right,20.0,20.002,4.146
38874,2S,WW,Brown,Right,20.0,20.002,4.154
38874,2S,EE,Brown,Right,20.0,20.19,4.034
38874,2S,EE,Brown,Left,20.0,20.009,4.073
38874,2S,WW,Brown,Left,20.0,20.007,3.99
38874,2S,WW,Brown,Right,20.0,20.006,4.058
38874,2S,EE,Brown,Left,20.0,20.003,4.308
38874,2S,EE,Brown,Right,20.0,20.198,4.275
38874,2S,WW,Brown,Left,20.0,20.003,4.249
38874,2S,WW,Brown,Right,20.0,20.007,4.324
38874,2S,EE,Brown,Right,20.0,20.004,4.274
38874,2S,WW,Brown,Right,20.0,20.004,4.274
38874,2S,EE,Brown,Left,20.0,20.003,4.215
38874,2S,EE,Brown,Right,20.0,20.021,4.212
38874,2S,WW,Brown,Right,20.0,20.004,4.217
38874,2S,WW,Brown,Left,20.0,20.006,4.164
38874,2S,EE,Brown,Left,20.0,20.009,4.208
38874,2S,EE,Brown,Right,20.0,20.011,4.223
38874,2S,WW,Brown,Right,20.0,20.013,4.241
38874,2S,WW,Brown,Left,20.0,20.006,4.193
38875,2S,EE,Brown,Right,20.0,20.002,3.95
38875,2S,WW,Brown,Right,20.0,20.002,4.391
38875,2S,EE,Brown,Right,20.0,20.002,4.001
38875,2S,EE,Brown,Left,20.0,20.008,4.349
38875,2S,WW,Brown,Left,20.0,20.007,4.023
38875,2S,WW,Brown,Right,20.0,20.002,4.305
38875,2S,EE,Brown,Left,20.0,20.002,4.415
38875,2S,EE,Brown,Right,20.0,20.201,3.498
38875,2S,WW,Brown,Right,20.0,20.014,4.471
38875,2S,WW,Brown,Left,20.0,20.002,3.805
38875,2S,EE,Brown,Right,20.0,20.011,3.534
38875,2S,WW,Brown,Right,20.0,20.004,4.477
38875,2S,EE,Brown,Right,20.0,20.005,3.85
38875,2S,EE,Brown,Left,20.0,20.006,4.353
38875,2S,WW,Brown,Left,20.0,20.004,3.834
38875,2S,WW,Brown,Right,20.0,20.003,4.372
38876,2S,EE,Demokritos,Left,21.7,21.7,4.36657
38876,2S,WW,Demokritos,Left,21.9,21.9,4.41131
38876,2S,EE,Demokritos,Left,21.8,21.8,4.3964
38876,2S,WW,Demokritos,Left,17.9,17.9,4.3972
38876,2S,EE,Demokritos,Left,20.2,20.2,4.3972
38876,2S,EE,Demokritos,Right,20.1,20.1,4.37327
38876,2S,WW,Demokritos,Left,21.0,21.0,4.42222
38876,2S,EE,Demokritos,Left,21.5,21.5,4.41441
38876,2S,EE,Demokritos,Right,21.9,21.9,4.26426
38876,2S,WW,Demokritos,Left,22.2,22.2,4.27928
38876,2S,WW,Demokritos,Right,22.1,22.1,4.29199
38877,2S,EE,Perugia,Right,20.0,20.0,4.173
38877,2S,EE,Perugia,Left,20.0,20.0,4.285
38877,2S,WW,Perugia,Left,20.0,20.0,4.137
38877,2S,WW,Perugia,Right,20.0,20.0,4.259
38877,2S,EE,Perugia,Left,20.0,20.0,4.267
38877,2S,WW,Perugia,Left,20.0,20.0,4.064
38877,2S,EE,Perugia,Left,20.0,20.0,4.269
38877,2S,WW,Perugia,Left,20.0,20.0,3.915
38877,2S,EE,Perugia,Left,20.0,20.0,4.29
38877,2S,EE,Perugia,Right,20.0,20.0,3.79
38877,2S,EE,Perugia,Left,20.0,20.0,4.333
38877,2S,WW,Perugia,Left,20.0,20.0,3.825
38877,2S,EE,Perugia,Right,20.0,20.0,3.921
38877,2S,EE,Perugia,Left,20.0,20.0,4.39
38877,2S,WW,Perugia,Right,20.0,20.0,4.362
38877,2S,WW,Perugia,Left,20.0,20.0,3.944
38877,2S,EE,Perugia,Left,20.0,20.0,4.287
38877,2S,WW,Perugia,Left,20.0,20.0,3.589
38877,2S,EE,Perugia,Left,20.0,20.0,4.33
38877,2S,EE,Perugia,Right,20.0,20.0,3.491
38877,2S,WW,Perugia,Left,20.0,20.0,3.771
38877,2S,WW,Perugia,Right,20.0,20.0,4.385
38878,2S,EE,HEPHY,Right,,,4.057
38878,2S,EE,HEPHY,Left,,,4.054
38878,2S,WW,HEPHY,Right,,,4.085
38878,2S,WW,HEPHY,Left,,,4.039
38878,2S,EE,HEPHY,Right,,,3.992
38878,2S,EE,HEPHY,Left,,,4.053
38878,2S,WW,HEPHY,Left,,,4.07
38878,2S,WW,HEPHY,Right,,,4.053
38878,2S,EE,HEPHY,Right,,,4.02
38878,2S,EE,HEPHY,Left,,,4.089
38878,2S,WW,HEPHY,Left,,,4.036
38878,2S,WW,HEPHY,Right,,,4.085
38878,2S,EE,HEPHY,Right,,,4.01
38878,2S,EE,HEPHY,Left,,,4.041
38878,2S,WW,HEPHY,Right,,,4.045
38878,2S,WW,HEPHY,Left,,,3.991
38878,2S,EE,HEPHY,Left,,,4.207
38878,2S,EE,HEPHY,Right,,,4.164
38878,2S,WW,HEPHY,Right,,,4.172
38878,2S,WW,HEPHY,Left,,,4.128
38878,2S,EE,HEPHY,Left,,,4.142
38878,2S,EE,HEPHY,Right,,,4.134
38878,2S,WW,HEPHY,Right,,,4.143
38878,2S,WW,HEPHY,Left,,,4.122
38878,2S,EE,HEPHY,Left,,,4.087
38878,2S,EE,HEPHY,Right,,,4.064
38878,2S,WW,HEPHY,Right,,,4.091
38878,2S,WW,HEPHY,Left,,,4.055
38878,2S,EE,HEPHY,Left,,,4.11
38878,2S,EE,HEPHY,Right,,,4.027
38878,2S,WW,HEPHY,Right,,,4.103
38878,2S,WW,HEPHY,Left,,,4.089
38879,2S,EE,HEPHY,Left,,,4.534
38879,2S,EE,HEPHY,Right,,,4.316
38879,2S,WW,HEPHY,Left,,,4.455
38879,2S,WW,HEPHY,Right,,,4.349
38879,2S,EE,HEPHY,Right,,,4.318
38879,2S,EE,HEPHY,Left,,,4.286
38879,2S,WW,HEPHY,Left,,,4.252
38879,2S,WW,HEPHY,Right,,,4.324
38879,2S,EE,HEPHY,Left,,,4.253
38879,2S,EE,HEPHY,Right,,,4.287
38879,2S,WW,HEPHY,Right,,,4.292
38879,2S,WW,HEPHY,Left,,,4.197
38879,2S,EE,HEPHY,Left,,,4.209
38879,2S,EE,HEPHY,Right,,,4.231
38879,2S,WW,HEPHY,Right,,,4.246
38879,2S,WW,HEPHY,Left,,,4.208
38879,2S,EE,HEPHY,Left,,,4.463
38879,2S,EE,HEPHY,Right,,,4.411
38879,2S,WW,HEPHY,Left,,,4.159
38879,2S,WW,HEPHY,Right,,,4.438
38879,2S,EE,HEPHY,Left,,,4.387
38879,2S,EE,HEPHY,Right,,,4.367
38879,2S,WW,HEPHY,Right,,,4.4
38879,2S,WW,HEPHY,Left,,,4.095
38879,2S,EE,HEPHY,Left,,,4.473
38879,2S,EE,HEPHY,Right,,,4.322
38879,2S,WW,HEPHY,Right,,,4.342
38879,2S,WW,HEPHY,Left,,,4.252
38879,2S,EE,HEPHY,Right,,,4.312
38879,2S,EE,HEPHY,Left,,,4.315
38879,2S,WW,HEPHY,Right,,,4.308
38879,2S,WW,HEPHY,Left,,,4.158
38880,2S,EE,HEPHY,Right,,,3.945
38880,2S,EE,HEPHY,Left,,,4.035
38880,2S,WW,HEPHY,Right,,,3.992
38880,2S,WW,HEPHY,Left,,,3.934
38880,2S,EE,HEPHY,Right,,,3.92
38880,2S,EE,HEPHY,Left,,,3.985
38880,2S,WW,HEPHY,Right,,,3.948
38880,2S,WW,HEPHY,Left,,,3.798
38880,2S,EE,HEPHY,Right,,,4.103
38880,2S,EE,HEPHY,Left,,,4.129
38880,2S,WW,HEPHY,Left,,,4.093
38880,2S,WW,HEPHY,Right,,,4.144
38881,2S,EE,Demokritos,Left,19.2,19.2,4.36937
38881,2S,WW,Demokritos,Left,19.8,19.8,4.20721
38922,PSS,EE,Perugia,Left,20.0,20.0,4.093
38922,PSS,EE,Perugia,Right,20.0,20.0,4.042
38922,PSS,WW,Perugia,Right,20.0,20.0,4.06
38922,PSS,WW,Perugia,Left,20.0,20.0,4.058
38922,PSS,EE,Perugia,Left,20.0,20.0,4.059
38922,PSS,WW,Perugia,Left,20.0,20.0,4.05
