batch_number,Type,NOX,Location,KIND_OF_HM_SET_ID
43273,2-S,79213690000.0,Brown,Right
43273,2-S,81559460000.0,Brown,Right
43273,2-S,77967410000.0,Brown,Right
43273,2-S,76101850000.0,Brown,Right
43273,2-S,77485120000.0,Brown,Right
43273,2-S,78017700000.0,Brown,Right
43273,2-S,78329910000.0,Brown,Right
43273,2-S,79937220000.0,Brown,Right
43274,2-S,82191140000.0,Brown,Right
43274,2-S,84733120000.0,Brown,Right
43274,2-S,83492480000.0,Brown,Right
43274,2-S,86435590000.0,Brown,Right
43274,2-S,79877510000.0,Brown,Right
43274,2-S,85024900000.0,Brown,Right
43274,2-S,82269500000.0,Brown,Right
43274,2-S,86278680000.0,Brown,Right
43274,2-S,81574840000.0,Brown,Right
43274,2-S,84470090000.0,Brown,Right
43274,2-S,80616460000.0,Brown,Right
43274,2-S,84779170000.0,Brown,Right
43275,2-S,77816420000.0,Brown,Right
43275,2-S,76976800000.0,Brown,Right
43275,2-S,76583370000.0,Brown,Right
43275,2-S,77664160000.0,Brown,Right
43275,2-S,76954530000.0,Brown,Right
43275,2-S,78080640000.0,Brown,Right
43275,2-S,76927960000.0,Brown,Right
43275,2-S,78548990000.0,Brown,Right
43275,2-S,76101580000.0,Brown,Right
43275,2-S,75091850000.0,Brown,Right
43275,2-S,77255760000.0,Brown,Right
43275,2-S,76866490000.0,Brown,Right
43276,2-S,91137170000.0,Brown,Right
43276,2-S,92010110000.0,Brown,Right
43276,2-S,90185750000.0,Brown,Right
43276,2-S,92318200000.0,Brown,Right
43276,2-S,87592100000.0,Brown,Right
43276,2-S,89363900000.0,Brown,Right
43276,2-S,90799190000.0,Brown,Right
43276,2-S,91415490000.0,Brown,Right
43276,2-S,87419710000.0,Brown,Right
43276,2-S,88244520000.0,Brown,Right
43276,2-S,85896930000.0,Brown,Right
43276,2-S,88721280000.0,Brown,Right
43276,2-S,86472960000.0,Brown,Right
43276,2-S,88535700000.0,Brown,Right
43276,2-S,87103830000.0,Brown,Left
43276,2-S,86645290000.0,Brown,Left
43277,2-S,80736460000.0,Brown,Right
43277,2-S,81944810000.0,Brown,Right
43277,2-S,79903200000.0,Brown,Right
43277,2-S,82109450000.0,Brown,Right
43277,2-S,80179440000.0,Brown,Right
43277,2-S,83061280000.0,Brown,Right
43277,2-S,83064270000.0,Brown,Right
43277,2-S,84307220000.0,Brown,Right
43277,2-S,84063110000.0,Brown,Right
43277,2-S,84295610000.0,Brown,Right
43277,2-S,76026710000.0,Brown,Right
43277,2-S,79319800000.0,Brown,Right
43277,2-S,79228300000.0,Brown,Right
43277,2-S,80281070000.0,Brown,Right
43277,2-S,79633610000.0,Brown,Right
43277,2-S,81082830000.0,Brown,Right
43278,2-S,71919750899.531,Perugia,Left
43278,2-S,71175645947.943,Perugia,Left
43278,2-S,71418390546.16,Perugia,Left
43278,2-S,71223437014.35,Perugia,Left
43278,2-S,72277415144.416,Perugia,Left
43278,2-S,73959662802.063,Perugia,Left
43278,2-S,74014614011.195,Perugia,Left
43278,2-S,72602331871.982,Perugia,Left
43278,2-S,66649511851.247,Perugia,Left
43278,2-S,68839942522.721,Perugia,Left
43278,2-S,67825506110.871,Perugia,Left
43278,2-S,69254876359.781,Perugia,Left
43278,2-S,70139366984.707,Perugia,Left
43278,2-S,71277826241.926,Perugia,Left
43278,2-S,71994771198.582,Perugia,Left
43278,2-S,71854718862.554,Perugia,Left
43280,PSP,117300000000.0,Demokritos,Left
43280,PSP,92540000000.0,Demokritos,Left
43280,PSP,123800000000.0,Demokritos,Left
43280,PSP,95730000000.0,Demokritos,Left
43280,PSP,127100000000.0,Demokritos,Left
43280,PSP,104600000000.0,Demokritos,Left
43280,PSP,133200000000.0,Demokritos,Left
43280,PSP,105900000000.0,Demokritos,Left
43280,PSP,115900000000.0,Demokritos,Left
43280,PSP,97730000000.0,Demokritos,Left
43280,PSP,118800000000.0,Demokritos,Left
43280,PSP,94280000000.0,Demokritos,Left
43280,PSP,137300000000.0,Demokritos,Left
43280,PSP,112500000000.0,Demokritos,Left
43280,PSP,123700000000.0,Demokritos,Left
43280,PSP,96220000000.0,Demokritos,Left
43281,PSP,119800000000.0,Demokritos,Left
43281,PSP,119800000000.0,Demokritos,Left
43281,PSP,98030000000.0,Demokritos,Left
43281,PSP,98030000000.0,Demokritos,Left
43281,PSP,120400000000.0,Demokritos,Left
43281,PSP,120400000000.0,Demokritos,Left
43281,PSP,94460000000.0,Demokritos,Left
43281,PSP,94460000000.0,Demokritos,Left
43281,PSP,131100000000.0,Demokritos,Left
43281,PSP,105500000000.0,Demokritos,Left
43281,PSP,105500000000.0,Demokritos,Left
43281,PSP,131200000000.0,Demokritos,Left
43281,PSP,103200000000.0,Demokritos,Left
43281,PSP,116300000000.0,Demokritos,Left
43281,PSP,98150000000.0,Demokritos,Left
43281,PSP,120800000000.0,Demokritos,Left
43281,PSP,106100000000.0,Demokritos,Left
43281,PSP,125900000000.0,Demokritos,Left
43281,PSP,99110000000.0,Demokritos,Left
43281,PSP,126300000000.0,Demokritos,Left
43281,PSP,98270000000.0,Demokritos,Left
43282,PSP,132100000000.0,Demokritos,Left
43282,PSP,115100000000.0,Demokritos,Left
43282,PSP,132100000000.0,Demokritos,Left
43282,PSP,119000000000.0,Demokritos,Left
43282,PSP,138400000000.0,Demokritos,Left
43282,PSP,122200000000.0,Demokritos,Left
43282,PSP,138800000000.0,Demokritos,Left
43282,PSP,122300000000.0,Demokritos,Left
43282,PSP,139200000000.0,Demokritos,Left
43282,PSP,108400000000.0,Demokritos,Left
43282,PSP,139100000000.0,Demokritos,Left
43282,PSP,112900000000.0,Demokritos,Left
43282,PSP,142400000000.0,Demokritos,Left
43282,PSP,113100000000.0,Demokritos,Left
43282,PSP,133800000000.0,Demokritos,Left
43282,PSP,113300000000.0,Demokritos,Left
43283,PSP,179496400000.0,HEPHY,Right
43283,PSP,152201800000.0,HEPHY,Right
43283,PSP,179773500000.0,HEPHY,Right
43283,PSP,147478100000.0,HEPHY,Right
43283,PSP,151773300000.0,HEPHY,Left
43283,PSP,176583700000.0,HEPHY,Left
43283,PSP,146356600000.0,HEPHY,Left
43283,PSP,180060100000.0,HEPHY,Left
43283,PSP,180372000000.0,HEPHY,Left
43283,PSP,155977700000.0,HEPHY,Left
43283,PSP,182070600000.0,HEPHY,Right
43283,PSP,150027300000.0,HEPHY,Right
43283,PSP,159184200000.0,HEPHY,Right
43283,PSP,182210600000.0,HEPHY,Right
43283,PSP,184742200000.0,HEPHY,Left
43283,PSP,155323200000.0,HEPHY,Left
43283,PSP,167130300000.0,HEPHY,Left
43283,PSP,149572100000.0,HEPHY,Left
43283,PSP,171311800000.0,HEPHY,Right
43283,PSP,146794000000.0,HEPHY,Right
43283,PSP,148611500000.0,HEPHY,Right
43283,PSP,168598700000.0,HEPHY,Right
43283,PSP,142701200000.0,HEPHY,Right
43283,PSP,171235300000.0,HEPHY,Right
43283,PSP,169438900000.0,HEPHY,Left
43283,PSP,150910500000.0,HEPHY,Left
43283,PSP,146861900000.0,HEPHY,Right
43283,PSP,173562300000.0,HEPHY,Right
43283,PSP,153521700000.0,HEPHY,Right
43283,PSP,175443100000.0,HEPHY,Right
43283,PSP,150029300000.0,HEPHY,Right
43283,PSP,178710000000.0,HEPHY,Right
43283,PSP,154723300000.0,HEPHY,Left
43283,PSP,177883300000.0,HEPHY,Left
43283,PSP,181156600000.0,HEPHY,Left
43283,PSP,151915000000.0,HEPHY,Left
43283,PSP,150501700000.0,HEPHY,Left
43283,PSP,176113600000.0,HEPHY,Left
43283,PSP,181935000000.0,HEPHY,Left
43283,PSP,151262900000.0,HEPHY,Left
43284,PSP,130700000000.0,Demokritos,Left
43284,PSP,115200000000.0,Demokritos,Left
43284,PSP,144700000000.0,Demokritos,Left
43284,PSP,123000000000.0,Demokritos,Left
43284,PSP,134500000000.0,Demokritos,Left
43284,PSP,127300000000.0,Demokritos,Left
43284,PSP,133100000000.0,Demokritos,Left
43284,PSP,108000000000.0,Demokritos,Left
43284,PSP,140900000000.0,Demokritos,Left
43284,PSP,108400000000.0,Demokritos,Left
43284,PSP,137000000000.0,Demokritos,Left
43284,PSP,109000000000.0,Demokritos,Left
43284,PSP,139400000000.0,Demokritos,Left
43284,PSP,117000000000.0,Demokritos,Left
43284,PSP,146800000000.0,Demokritos,Left
43284,PSP,119700000000.0,Demokritos,Left
43836,2-S,47770000000.0,Demokritos,Left
43836,2-S,55090000000.0,Demokritos,Left
43836,2-S,57810000000.0,Demokritos,Left
43836,2-S,58590000000.0,Demokritos,Left
43836,2-S,50130000000.0,Demokritos,Left
43836,2-S,90610000000.0,Demokritos,Left
43836,2-S,51920000000.0,Demokritos,Left
43836,2-S,64000000000.0,Demokritos,Left
43836,2-S,50970000000.0,Demokritos,Left
43836,2-S,53670000000.0,Demokritos,Left
43836,2-S,52110000000.0,Demokritos,Left
43836,2-S,55320000000.0,Demokritos,Left
43837,2-S,57060000000.0,Demokritos,Left
43837,2-S,58850000000.0,Demokritos,Left
43837,2-S,57620000000.0,Demokritos,Left
43837,2-S,59510000000.0,Demokritos,Left
43837,2-S,59820000000.0,Demokritos,Left
43837,2-S,60760000000.0,Demokritos,Left
43837,2-S,59260000000.0,Demokritos,Left
43837,2-S,57260000000.0,Demokritos,Left
43837,2-S,57700000000.0,Demokritos,Left
43837,2-S,58140000000.0,Demokritos,Left
43837,2-S,62050000000.0,Demokritos,Left
43837,2-S,59880000000.0,Demokritos,Left
43838,2-S,67220535624.862,Perugia,Left
43838,2-S,67158246936.237,Perugia,Left
43838,2-S,68428185608.084,Perugia,Left
43838,2-S,67446368392.343,Perugia,Left
43838,2-S,68607232396.317,Perugia,Left
43838,2-S,68278245891.932,Perugia,Left
43838,2-S,70213907034.811,Perugia,Left
43838,2-S,70661043898.99,Perugia,Left
43838,2-S,65479427719.437,Perugia,Left
43838,2-S,66979131581.737,Perugia,Left
43838,2-S,66059406182.15,Perugia,Left
43838,2-S,66940265311.951,Perugia,Left
43838,2-S,66421145192.81,Perugia,Left
43838,2-S,66981504648.244,Perugia,Left
43838,2-S,67226697766.245,Perugia,Left
43838,2-S,68866407132.152,Perugia,Left
44167,2-S,112903800000.0,HEPHY,Left
44167,2-S,111129500000.0,HEPHY,Left
44167,2-S,113390900000.0,HEPHY,Left
44167,2-S,112567000000.0,HEPHY,Left
44167,2-S,114927100000.0,HEPHY,Left
44167,2-S,112830200000.0,HEPHY,Left
44167,2-S,110712900000.0,HEPHY,Left
44167,2-S,109270800000.0,HEPHY,Left
44167,2-S,111297200000.0,HEPHY,Left
44167,2-S,109745800000.0,HEPHY,Left
44167,2-S,109745800000.0,HEPHY,Left
44167,2-S,111722600000.0,HEPHY,Left
44167,2-S,110238100000.0,HEPHY,Left
44167,2-S,111866500000.0,HEPHY,Left
44167,2-S,110458000000.0,HEPHY,Left
44167,2-S,113539300000.0,HEPHY,Left
44167,2-S,112185600000.0,HEPHY,Left
44168,2-S,112771200000.0,HEPHY,Left
44168,2-S,109590500000.0,HEPHY,Left
44168,2-S,110870500000.0,HEPHY,Left
44168,2-S,107093700000.0,HEPHY,Left
44168,2-S,110663800000.0,HEPHY,Left
44168,2-S,108710600000.0,HEPHY,Left
44168,2-S,110496000000.0,HEPHY,Left
44168,2-S,108936600000.0,HEPHY,Left
44168,2-S,106191300000.0,HEPHY,Left
44168,2-S,104550200000.0,HEPHY,Left
44168,2-S,107174800000.0,HEPHY,Left
44168,2-S,104667000000.0,HEPHY,Left
44168,2-S,108657800000.0,HEPHY,Left
44168,2-S,106629700000.0,HEPHY,Left
44168,2-S,109356600000.0,HEPHY,Left
44168,2-S,107994400000.0,HEPHY,Left
44169,2-S,83162070000.0,Brown,Right
44169,2-S,83994900000.0,Brown,Right
44169,2-S,82482700000.0,Brown,Right
44169,2-S,83718630000.0,Brown,Right
44169,2-S,84274810000.0,Brown,Right
44169,2-S,85063420000.0,Brown,Right
44169,2-S,85164570000.0,Brown,Right
44169,2-S,86864760000.0,Brown,Right
44169,2-S,84231160000.0,Brown,Right
44169,2-S,84884330000.0,Brown,Right
44169,2-S,80016150000.0,Brown,Right
44169,2-S,82548030000.0,Brown,Right
44169,2-S,79938290000.0,Brown,Right
44169,2-S,82385850000.0,Brown,Right
44169,2-S,80345410000.0,Brown,Right
44169,2-S,83434770000.0,Brown,Right
44170,2-S,74786640000.0,Brown,Right
44170,2-S,76099980000.0,Brown,Right
44170,2-S,74759210000.0,Brown,Right
44170,2-S,75881610000.0,Brown,Right
44170,2-S,75150970000.0,Brown,Right
44170,2-S,77091710000.0,Brown,Right
44170,2-S,76157410000.0,Brown,Right
44170,2-S,78496740000.0,Brown,Right
44170,2-S,77279880000.0,Brown,Right
44170,2-S,78833300000.0,Brown,Right
44170,2-S,74449550000.0,Brown,Right
44170,2-S,72519670000.0,Brown,Right
44170,2-S,74440630000.0,Brown,Right
44170,2-S,73566680000.0,Brown,Right
44170,2-S,74137580000.0,Brown,Right
44170,2-S,73816430000.0,Brown,Right
44171,2-S,83014160000.0,Brown,Right
44171,2-S,82373850000.0,Brown,Right
44171,2-S,83159260000.0,Brown,Right
44171,2-S,81418140000.0,Brown,Right
44171,2-S,83210960000.0,Brown,Right
44171,2-S,82212160000.0,Brown,Right
44171,2-S,81988550000.0,Brown,Right
44171,2-S,68848360000.0,Brown,Right
44171,2-S,84234370000.0,Brown,Right
44171,2-S,84055710000.0,Brown,Right
44171,2-S,82271020000.0,Brown,Right
44171,2-S,81797410000.0,Brown,Right
44171,2-S,82736260000.0,Brown,Right
44171,2-S,79714960000.0,Brown,Right
44171,2-S,80697820000.0,Brown,Right
44171,2-S,78976120000.0,Brown,Right
44172,2-S,73391900000.0,Brown,Right
44172,2-S,73919530000.0,Brown,Right
44172,2-S,71337820000.0,Brown,Right
44172,2-S,73582260000.0,Brown,Right
44172,2-S,72628700000.0,Brown,Right
44172,2-S,75733590000.0,Brown,Right
44172,2-S,74448700000.0,Brown,Right
44172,2-S,76487970000.0,Brown,Right
44172,2-S,66406920000.0,Brown,Right
44172,2-S,69842720000.0,Brown,Right
44172,2-S,69623570000.0,Brown,Right
44172,2-S,71180010000.0,Brown,Right
44172,2-S,73212850000.0,Brown,Right
44172,2-S,73063960000.0,Brown,Right
44172,2-S,72022950000.0,Brown,Right
44172,2-S,73211300000.0,Brown,Right
44173,2-S,113674400000.0,HEPHY,Left
44173,2-S,119785000000.0,HEPHY,Left
44173,2-S,114690200000.0,HEPHY,Left
44173,2-S,118455900000.0,HEPHY,Left
44173,2-S,113150900000.0,HEPHY,Left
44173,2-S,115731700000.0,HEPHY,Left
44173,2-S,114307100000.0,HEPHY,Left
44173,2-S,117876100000.0,HEPHY,Left
44173,2-S,112442300000.0,HEPHY,Left
44173,2-S,111619000000.0,HEPHY,Left
44173,2-S,113371800000.0,HEPHY,Left
44173,2-S,122334200000.0,HEPHY,Left
44173,2-S,112853300000.0,HEPHY,Left
44173,2-S,121609100000.0,HEPHY,Left
44174,2-S,84111000000.0,Brown,Right
44174,2-S,86159460000.0,Brown,Right
44174,2-S,83295170000.0,Brown,Right
44174,2-S,85755120000.0,Brown,Right
44174,2-S,84031140000.0,Brown,Right
44174,2-S,85816930000.0,Brown,Right
44174,2-S,84808250000.0,Brown,Right
44174,2-S,86082370000.0,Brown,Right
44174,2-S,82325510000.0,Brown,Right
44174,2-S,85028740000.0,Brown,Right
44174,2-S,79508800000.0,Brown,Right
44174,2-S,82321050000.0,Brown,Right
44174,2-S,80488640000.0,Brown,Right
44174,2-S,83131950000.0,Brown,Right
44174,2-S,80232090000.0,Brown,Right
44174,2-S,82498240000.0,Brown,Right
44175,2-S,54564980000.0,Brown,Right
44175,2-S,54191830000.0,Brown,Right
44175,2-S,60863270000.0,Brown,Right
44175,2-S,60927170000.0,Brown,Right
44175,2-S,61819430000.0,Brown,Right
44175,2-S,61963580000.0,Brown,Right
44175,2-S,58712260000.0,Brown,Right
44175,2-S,59005390000.0,Brown,Right
44175,2-S,56209020000.0,Brown,Right
44175,2-S,56281200000.0,Brown,Right
44175,2-S,56825780000.0,Brown,Right
44175,2-S,56972480000.0,Brown,Right
44175,2-S,56035500000.0,Brown,Right
44175,2-S,57003110000.0,Brown,Right
44175,2-S,55265020000.0,Brown,Right
44175,2-S,56313200000.0,Brown,Right
44674,PSS,74775871231.209,Perugia,Left
44674,PSS,73781044403.888,Perugia,Left
44674,PSS,75557695577.782,Perugia,Left
44674,PSS,74504226621.356,Perugia,Left
44674,PSS,77191607307.463,Perugia,Left
44674,PSS,75120063354.495,Perugia,Left
44674,PSS,76961747413.114,Perugia,Left
44674,PSS,74785092518.133,Perugia,Left
44674,PSS,74892903678.406,Perugia,Left
44674,PSS,68946461070.648,Perugia,Left
44674,PSS,70820864580.893,Perugia,Left
44674,PSS,71115996252.206,Perugia,Left
44674,PSS,73706475837.959,Perugia,Left
44674,PSS,72471838601.484,Perugia,Left
44674,PSS,73097227213.054,Perugia,Left
44674,PSS,74296194116.467,Perugia,Left
44675,2-S,109501300000.0,HEPHY,Left
44675,2-S,108886000000.0,HEPHY,Left
44675,2-S,109563700000.0,HEPHY,Left
44675,2-S,109117200000.0,HEPHY,Left
44675,2-S,110095900000.0,HEPHY,Left
44675,2-S,109808600000.0,HEPHY,Left
44675,2-S,110019500000.0,HEPHY,Left
44675,2-S,108969300000.0,HEPHY,Left
44675,2-S,111900300000.0,HEPHY,Left
44675,2-S,110313500000.0,HEPHY,Left
44675,2-S,105165100000.0,HEPHY,Left
44675,2-S,108513600000.0,HEPHY,Left
44675,2-S,108511800000.0,HEPHY,Left
44675,2-S,109390200000.0,HEPHY,Left
44675,2-S,109588200000.0,HEPHY,Left
44675,2-S,109522700000.0,HEPHY,Left
44676,2-S,75347023836.183,Perugia,Left
44676,2-S,72736444664.109,Perugia,Left
44676,2-S,73679980840.907,Perugia,Left
44676,2-S,72982597364.736,Perugia,Left
44676,2-S,77200234803.545,Perugia,Left
44676,2-S,70614384504.196,Perugia,Left
44676,2-S,74587028368.256,Perugia,Left
44676,2-S,70806523619.408,Perugia,Left
44676,2-S,69663933993.931,Perugia,Left
44676,2-S,69367755482.019,Perugia,Left
44676,2-S,71540366336.443,Perugia,Left
44676,2-S,69499226629.234,Perugia,Left
44676,2-S,72921464471.016,Perugia,Left
44676,2-S,71694874271.172,Perugia,Left
44676,2-S,74105735551.851,Perugia,Left
44676,2-S,70193353194.631,Perugia,Left
44677,2-S,76210983074.984,Perugia,Left
44677,2-S,77630290782.637,Perugia,Left
44677,2-S,78125230562.932,Perugia,Left
44677,2-S,78282760901.226,Perugia,Left
44677,2-S,74172731092.024,Perugia,Left
44677,2-S,78431894630.84,Perugia,Left
44677,2-S,73865075125.806,Perugia,Left
44677,2-S,80263359438.704,Perugia,Left
44677,2-S,74007255578.085,Perugia,Left
44677,2-S,80171264608.921,Perugia,Left
44677,2-S,73376852033.78,Perugia,Left
44677,2-S,78575576965.306,Perugia,Left
44677,2-S,72015823919.398,Perugia,Left
44677,2-S,77740915222.926,Perugia,Left
44677,2-S,72249496569.286,Perugia,Left
44677,2-S,82423635544.806,Perugia,Left
44678,2-S,115408200000.0,HEPHY,Left
44678,2-S,116311700000.0,HEPHY,Left
44678,2-S,117399900000.0,HEPHY,Left
44678,2-S,118858000000.0,HEPHY,Left
44678,2-S,116498900000.0,HEPHY,Left
44678,2-S,117495000000.0,HEPHY,Left
44678,2-S,118099300000.0,HEPHY,Left
44678,2-S,118158900000.0,HEPHY,Left
44678,2-S,117415300000.0,HEPHY,Left
44678,2-S,118862400000.0,HEPHY,Left
44678,2-S,115727200000.0,HEPHY,Left
44678,2-S,117373900000.0,HEPHY,Left
44678,2-S,114307100000.0,HEPHY,Left
44678,2-S,113008000000.0,HEPHY,Left
44678,2-S,117540800000.0,HEPHY,Left
44678,2-S,118275700000.0,HEPHY,Left
44679,2-S,93457810000.0,HEPHY,Left
44679,2-S,96648420000.0,HEPHY,Left
44679,2-S,95692100000.0,HEPHY,Left
44679,2-S,97734090000.0,HEPHY,Left
44679,2-S,93049400000.0,HEPHY,Left
44679,2-S,96507310000.0,HEPHY,Left
44679,2-S,91858980000.0,HEPHY,Left
44679,2-S,97010720000.0,HEPHY,Left
44679,2-S,91750760000.0,HEPHY,Left
44679,2-S,92406220000.0,HEPHY,Left
44679,2-S,90505520000.0,HEPHY,Left
44679,2-S,91471370000.0,HEPHY,Left
44679,2-S,94352800000.0,HEPHY,Left
44679,2-S,98793110000.0,HEPHY,Left
44679,2-S,93257080000.0,HEPHY,Left
44679,2-S,96652450000.0,HEPHY,Left
44681,2-S,77030972866.754,Perugia,Left
44681,2-S,75901534520.465,Perugia,Left
44681,2-S,76650485883.091,Perugia,Left
44681,2-S,75333763002.514,Perugia,Left
44681,2-S,76631090531.103,Perugia,Left
44681,2-S,76249634174.456,Perugia,Left
44681,2-S,70193598583.767,Perugia,Left
44681,2-S,70575530106.626,Perugia,Left
44681,2-S,71149393886.81,Perugia,Left
44681,2-S,71964431674.216,Perugia,Left
44681,2-S,72128258124.253,Perugia,Left
44681,2-S,71932004087.793,Perugia,Left
44681,2-S,74263499497.091,Perugia,Left
44681,2-S,73881280347.766,Perugia,Left
44682,PSP,126400000000.0,Demokritos,Left
44682,PSP,126400000000.0,Demokritos,Left
44682,PSP,100100000000.0,Demokritos,Left
44682,PSP,100100000000.0,Demokritos,Left
44682,PSP,131700000000.0,Demokritos,Left
44682,PSP,117900000000.0,Demokritos,Left
44682,PSP,117900000000.0,Demokritos,Left
44682,PSP,142200000000.0,Demokritos,Left
44682,PSP,142200000000.0,Demokritos,Left
44682,PSP,107000000000.0,Demokritos,Left
44682,PSP,107000000000.0,Demokritos,Left
44682,PSP,135200000000.0,Demokritos,Left
44682,PSP,135200000000.0,Demokritos,Left
44682,PSP,106500000000.0,Demokritos,Left
44682,PSP,106500000000.0,Demokritos,Left
44682,PSP,125100000000.0,Demokritos,Left
44682,PSP,125100000000.0,Demokritos,Left
44682,PSP,95910000000.0,Demokritos,Left
44682,PSP,95910000000.0,Demokritos,Left
44682,PSP,123000000000.0,Demokritos,Left
44682,PSP,123000000000.0,Demokritos,Left
44682,PSP,100300000000.0,Demokritos,Left
44682,PSP,100300000000.0,Demokritos,Left
44682,PSP,126400000000.0,Demokritos,Left
44682,PSP,126400000000.0,Demokritos,Left
44682,PSP,101100000000.0,Demokritos,Left
44682,PSP,101100000000.0,Demokritos,Left
44682,PSP,124800000000.0,Demokritos,Left
44682,PSP,124800000000.0,Demokritos,Left
44682,PSP,96970000000.0,Demokritos,Left
44682,PSP,96970000000.0,Demokritos,Left
44683,PSP,130600000000.0,Demokritos,Left
44683,PSP,119800000000.0,Demokritos,Left
44683,PSP,130300000000.0,Demokritos,Left
44683,PSP,120800000000.0,Demokritos,Left
44683,PSP,136200000000.0,Demokritos,Left
44683,PSP,122400000000.0,Demokritos,Left
44683,PSP,136300000000.0,Demokritos,Left
44683,PSP,123700000000.0,Demokritos,Left
44683,PSP,133900000000.0,Demokritos,Left
44683,PSP,116500000000.0,Demokritos,Left
44683,PSP,128500000000.0,Demokritos,Left
44683,PSP,115000000000.0,Demokritos,Left
44683,PSP,132700000000.0,Demokritos,Left
44683,PSP,115500000000.0,Demokritos,Left
44683,PSP,132700000000.0,Demokritos,Left
44683,PSP,125400000000.0,Demokritos,Left
45777,PSS,79590150000.0,Brown,Right
45777,PSS,80823570000.0,Brown,Right
45777,PSS,82141110000.0,Brown,Right
45777,PSS,82611480000.0,Brown,Right
45777,PSS,81261880000.0,Brown,Right
45777,PSS,82932550000.0,Brown,Right
45777,PSS,82562170000.0,Brown,Right
45777,PSS,83809270000.0,Brown,Right
45777,PSS,82729870000.0,Brown,Right
45777,PSS,83877500000.0,Brown,Right
45777,PSS,82969770000.0,Brown,Right
45777,PSS,84020990000.0,Brown,Right
45777,PSS,79112570000.0,Brown,Right
45777,PSS,81674710000.0,Brown,Right
45777,PSS,79324060000.0,Brown,Right
45777,PSS,81584780000.0,Brown,Right
45778,2-S,74348503193.045,Perugia,Left
45778,2-S,77141170612.481,Perugia,Left
45778,2-S,73556791181.266,Perugia,Left
45778,2-S,75309572636.992,Perugia,Left
45778,2-S,72755691667.79,Perugia,Left
45778,2-S,78365841800.868,Perugia,Left
45778,2-S,68500141363.768,Perugia,Left
45778,2-S,74607765576.966,Perugia,Left
45778,2-S,68747430083.527,Perugia,Left
45778,2-S,73936679325.112,Perugia,Left
45778,2-S,71055792842.325,Perugia,Left
45778,2-S,78263304282.603,Perugia,Left
45778,2-S,73052297155.597,Perugia,Left
