batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,ISURF_PAMPR,S0_CMSEC,VFB_ACC_V,VFB_INV_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34331,2S,EE,2000275,29840,34331_014_2-S_HM_EE,6.486,1.034,-2.474,-2.257,34331_014_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.004,Test_HPK_VPX34331_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_24_2020_03_35_20_PM.txt,Brown
34331,2S,WW,1999927,29843,34331_014_2-S_HM_WW,6.752,1.076,-2.448,-2.211,34331_014_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPX34331_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_24_2020_05_07_28_PM.txt,Brown
34331,2S,EE,1998862,29908,34331_031_2-S_HM_EE,5.653,0.901,-2.335,-2.085,34331_031_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPX34331_031_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_25_2020_04_42_00_PM.txt,Brown
34331,2S,WW,2000317,29911,34331_031_2-S_HM_WW,6.018,0.959,-2.355,-2.141,34331_031_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.002,Test_HPK_VPX34331_031_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_25_2020_05_53_43_PM.txt,Brown
34331,2S,EE,1999297,29912,34331_032_2-S_HM_EE,5.775,0.92,-2.346,-2.111,34331_032_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.003,Test_HPK_VPX34331_032_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_25_2020_07_06_00_PM.txt,Brown
34331,2S,WW,1999348,29915,34331_032_2-S_HM_WW,6.001,0.957,-2.377,-2.162,34331_032_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPX34331_032_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_25_2020_08_18_32_PM.txt,Brown
34331,2S,EE,1998847,29924,34331_037_2-S_HM_EE,6.112,0.973,-2.322,-2.084,34331_037_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.015,Test_HPK_VPX34331_037_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_21_2020_03_18_56_PM.txt,Brown
34331,2S,WW,1999201,29927,34331_037_2-S_HM_WW,6.351,1.005,-2.36,-2.155,34331_037_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.08,Test_HPK_VPX34331_037_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_21_2020_04_31_14_PM.txt,Brown
34331,2S,EE,1999741,29928,34331_038_2-S_HM_EE,6.139,0.968,-2.341,-2.093,34331_038_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.127,Test_HPK_VPX34331_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_21_2020_05_43_39_PM.txt,Brown
34331,2S,WW,1998991,29931,34331_038_2-S_HM_WW,6.375,1.011,-2.366,-2.158,34331_038_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.063,Test_HPK_VPX34331_038_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_21_2020_06_55_25_PM.txt,Brown
34331,2S,EE,2002345,29932,34331_040_2-S_HM_EE,5.996,0.954,-2.343,-2.134,34331_040_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.017,Test_HPK_VPX34331_040_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_22_2020_07_33_48_PM.txt,Brown
34331,2S,WW,2000647,29935,34331_040_2-S_HM_WW,6.204,0.983,-2.386,-2.172,34331_040_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.071,Test_HPK_VPX34331_040_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_22_2020_08_45_59_PM.txt,Brown
34331,2S,EE,2002111,29936,34331_042_2-S_HM_EE,6.34,1.0,-2.356,-2.147,34331_042_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.118,Test_HPK_VPX34331_042_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_22_2020_09_58_11_PM.txt,Brown
34331,2S,WW,2000398,29939,34331_042_2-S_HM_WW,6.492,1.03,-2.369,-2.161,34331_042_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.052,Test_HPK_VPX34331_042_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_22_2020_11_10_21_PM.txt,Brown
34331,2S,EE,2000698,29940,34331_043_2-S_HM_EE,5.832,0.929,-2.361,-2.149,34331_043_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.015,Test_HPK_VPX34331_043_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_16_2020_02_35_21_PM.txt,Brown
34331,2S,WW,1999195,29943,34331_043_2-S_HM_WW,5.901,0.935,-2.361,-2.152,34331_043_2-S_HM_WW,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 2,0.01,20.0,20.073,Test_HPK_VPX34331_043_2-S_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run01_09_17_2020_01_36_04_PM.txt,Brown
34331,2S,EE,1999921,29944,34331_044_2-S_HM_EE,6.052,0.956,-2.409,-2.204,34331_044_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.105,Test_HPK_VPX34331_044_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_16_2020_04_36_07_PM.txt,Brown
34331,2S,WW,1999792,29947,34331_044_2-S_HM_WW,6.323,1.004,-2.453,-2.252,34331_044_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.046,Test_HPK_VPX34331_044_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_16_2020_05_43_42_PM.txt,Brown
34340,PSS,EE,1806493,29960,34340_001_PSS_HM_EE,6.402,1.02,-2.466,-2.272,34340_001_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.007,Test_HPK_VPX34340_001_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_05_2020_08_41_22_PM.txt,Brown
34340,PSS,WW,1806358,29965,34340_001_PSS_HM_WW,6.399,1.019,-2.465,-2.284,34340_001_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.01,Test_HPK_VPX34340_001_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_05_2020_09_54_28_PM.txt,Brown
34340,PSS,EE,1805320,29966,34340_002_PSS_HM_EE,6.521,1.036,-2.38,-2.195,34340_002_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.045,Test_HPK_VPX34340_002_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_05_2020_11_07_37_PM.txt,Brown
34340,PSS,WW,1805290,29971,34340_002_PSS_HM_WW,6.793,1.083,-2.448,-2.284,34340_002_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.004,Test_HPK_VPX34340_002_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_06_2020_12_20_50_AM.txt,Brown
34340,PSS,EE,1805848,29972,34340_003_PSS_HM_EE,6.5,1.036,-2.435,-2.256,34340_003_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPX34340_003_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_06_2020_07_12_50_PM.txt,Brown
34340,PSS,WW,1804525,29977,34340_003_PSS_HM_WW,6.717,1.071,-2.496,-2.312,34340_003_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPX34340_003_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_06_2020_08_26_07_PM.txt,Brown
34340,PSS,EE,1805473,29978,34340_004_PSS_HM_EE,6.573,1.046,-2.484,-2.293,34340_004_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.023,Test_HPK_VPX34340_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_06_2020_09_39_21_PM.txt,Brown
34340,PSS,WW,1804813,29983,34340_004_PSS_HM_WW,6.765,1.078,-2.486,-2.311,34340_004_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPX34340_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_06_2020_10_52_41_PM.txt,Brown
34340,PSS,EE,1804894,29984,34340_005_PSS_HM_EE,6.565,1.046,-2.431,-2.225,34340_005_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPX34340_005_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_07_2020_03_11_54_PM.txt,Brown
34340,PSS,WW,1804294,29989,34340_005_PSS_HM_WW,6.532,1.041,-2.474,-2.278,34340_005_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.008,Test_HPK_VPX34340_005_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_07_2020_04_25_07_PM.txt,Brown
34340,PSS,EE,1805101,29990,34340_006_PSS_HM_EE,6.378,1.009,-2.493,-2.304,34340_006_PSS_HM_EE,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 3,0.01,20.0,20.084,Test_HPK_VPX34340_006_PSS_HM_EE_East_North_PQC4_GCD_GCD05_IV_Run01_10_08_2020_11_37_00_AM.txt,Brown
34340,PSS,WW,1807282,29995,34340_006_PSS_HM_WW,6.67,1.063,-2.527,-2.341,34340_006_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPX34340_006_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_07_2020_06_50_29_PM.txt,Brown
34340,PSS,EE,1806886,29996,34340_007_PSS_HM_EE,6.554,1.045,-2.445,-2.259,34340_007_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPX34340_007_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2020_01_34_00_PM.txt,Brown
34340,PSS,WW,1804024,30001,34340_007_PSS_HM_WW,6.824,1.087,-2.479,-2.298,34340_007_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPX34340_007_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2020_02_46_58_PM.txt,Brown
34340,PSS,EE,1804930,30002,34340_008_PSS_HM_EE,6.595,1.047,-2.451,-2.248,34340_008_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.052,Test_HPK_VPX34340_008_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2020_03_59_53_PM.txt,Brown
34340,PSS,WW,1807198,30007,34340_008_PSS_HM_WW,6.887,1.097,-2.467,-2.282,34340_008_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.009,Test_HPK_VPX34340_008_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2020_05_11_59_PM.txt,Brown
34340,PSS,EE,1804834,30008,34340_009_PSS_HM_EE,6.642,1.059,-2.445,-2.26,34340_009_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPX34340_009_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2020_07_52_03_PM.txt,Brown
34340,PSS,WW,1806523,30013,34340_009_PSS_HM_WW,6.896,1.098,-2.465,-2.288,34340_009_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.01,Test_HPK_VPX34340_009_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2020_09_05_12_PM.txt,Brown
34340,PSS,EE,1806256,30014,34340_010_PSS_HM_EE,6.66,1.057,-2.458,-2.273,34340_010_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.048,Test_HPK_VPX34340_010_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2020_10_18_10_PM.txt,Brown
34340,PSS,WW,1807087,30019,34340_010_PSS_HM_WW,6.856,1.092,-2.472,-2.29,34340_010_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.006,Test_HPK_VPX34340_010_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2020_11_31_00_PM.txt,Brown
34340,PSS,EE,1804459,30140,34340_035_PSS_HM_EE,6.021,0.96,-2.344,-2.177,34340_035_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.001,Test_HPK_VPX34340_035_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_09_2020_05_58_17_PM.txt,Brown
34340,PSS,WW,1804810,30145,34340_035_PSS_HM_WW,6.213,0.99,-2.411,-2.228,34340_035_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPX34340_035_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_09_2020_07_11_25_PM.txt,Brown
34340,PSS,EE,1806721,30146,34340_036_PSS_HM_EE,5.977,0.947,-2.37,-2.19,34340_036_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.075,Test_HPK_VPX34340_036_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_13_2020_03_45_02_PM.txt,Brown
34340,PSS,WW,1803352,30151,34340_036_PSS_HM_WW,5.545,0.881,-2.446,-2.247,34340_036_PSS_HM_WW,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.01,20.0,20.04,Test_HPK_VPX34340_036_PSS_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run01_10_14_2020_12_56_17_PM.txt,Brown
34340,PSS,EE,1805452,30152,34340_037_PSS_HM_EE,6.019,0.959,-2.367,-2.187,34340_037_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPX34340_037_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_14_2020_03_03_26_PM.txt,Brown
34340,PSS,WW,1803898,30157,34340_037_PSS_HM_WW,6.257,0.997,-2.436,-2.26,34340_037_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPX34340_037_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_14_2020_04_16_15_PM.txt,Brown
34340,PSS,EE,1804234,30158,34340_039_PSS_HM_EE,6.129,0.973,-2.394,-2.206,34340_039_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.053,Test_HPK_VPX34340_039_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_14_2020_05_29_13_PM.txt,Brown
34340,PSS,WW,1804030,30163,34340_039_PSS_HM_WW,6.323,1.008,-2.429,-2.254,34340_039_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPX34340_039_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_14_2020_06_42_26_PM.txt,Brown
34340,PSS,EE,1805026,30164,34340_040_PSS_HM_EE,6.164,0.983,-2.403,-2.19,34340_040_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.002,Test_HPK_VPX34340_040_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_15_2020_01_45_59_PM.txt,Brown
34340,PSS,WW,1804351,30169,34340_040_PSS_HM_WW,6.343,1.01,-2.413,-2.251,34340_040_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.01,Test_HPK_VPX34340_040_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_15_2020_02_59_30_PM.txt,Brown
34340,PSS,EE,1803487,30170,34340_041_PSS_HM_EE,6.316,1.001,-2.392,-2.223,34340_041_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.067,Test_HPK_VPX34340_041_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_15_2020_04_12_58_PM.txt,Brown
34340,PSS,WW,1805038,30175,34340_041_PSS_HM_WW,6.463,1.029,-2.399,-2.253,34340_041_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.017,Test_HPK_VPX34340_041_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_15_2020_05_26_25_PM.txt,Brown
34340,PSS,EE,1804570,30176,34340_042_PSS_HM_EE,6.233,0.993,-2.39,-2.182,34340_042_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPX34340_042_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_15_2020_08_37_43_PM.txt,Brown
34254,PSS,EE,1901938,30340,34254_001_PSS_HM_EE,6.242,0.995,-2.415,-2.192,34254_001_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPX34254_001_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_19_2020_01_46_37_PM.txt,Brown
34254,PSS,WW,1906477,30345,34254_001_PSS_HM_WW,6.575,1.047,-2.421,-2.2,34254_001_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.01,Test_HPK_VPX34254_001_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_19_2020_02_59_56_PM.txt,Brown
34254,PSS,EE,1902151,30346,34254_002_PSS_HM_EE,6.29,0.997,-2.4,-2.183,34254_002_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.064,Test_HPK_VPX34254_002_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_19_2020_04_13_18_PM.txt,Brown
34254,PSS,WW,1906456,30351,34254_002_PSS_HM_WW,6.622,1.055,-2.426,-2.22,34254_002_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.009,Test_HPK_VPX34254_002_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_19_2020_05_26_37_PM.txt,Brown
34254,PSS,EE,1901998,30352,34254_003_PSS_HM_EE,6.229,0.993,-2.415,-2.196,34254_003_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.006,Test_HPK_VPX34254_003_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_20_2020_07_08_08_PM.txt,Brown
34254,PSS,WW,1906762,30357,34254_003_PSS_HM_WW,6.038,0.959,-2.454,-2.236,34254_003_PSS_HM_WW,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 2,0.01,20.0,20.047,Test_HPK_VPX34254_003_PSS_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run01_10_21_2020_12_00_34_PM.txt,Brown
34254,PSS,EE,1901869,30358,34254_004_PSS_HM_EE,6.385,1.012,-2.433,-2.189,34254_004_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.072,Test_HPK_VPX34254_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_20_2020_09_33_50_PM.txt,Brown
34254,PSS,WW,1904941,30363,34254_004_PSS_HM_WW,6.352,1.011,-2.433,-2.211,34254_004_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.016,Test_HPK_VPX34254_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_20_2020_10_46_51_PM.txt,Brown
34254,PSS,EE,1905619,30364,34254_005_PSS_HM_EE,6.31,1.005,-2.424,-2.215,34254_005_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.009,Test_HPK_VPX34254_005_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_21_2020_03_19_00_PM.txt,Brown
34254,PSS,WW,1904638,30369,34254_005_PSS_HM_WW,6.65,1.057,-2.455,-2.269,34254_005_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.034,Test_HPK_VPX34254_005_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_21_2020_04_45_05_PM.txt,Brown
34254,PSS,EE,1903891,30370,34254_006_PSS_HM_EE,6.575,1.041,-2.421,-2.206,34254_006_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.083,Test_HPK_VPX34254_006_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_21_2020_05_58_15_PM.txt,Brown
34254,PSS,WW,1901230,30375,34254_006_PSS_HM_WW,6.601,1.051,-2.434,-2.226,34254_006_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.018,Test_HPK_VPX34254_006_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_21_2020_07_11_16_PM.txt,Brown
34254,PSS,EE,1902733,30376,34254_007_PSS_HM_EE,6.056,0.965,-2.434,-2.216,34254_007_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.002,Test_HPK_VPX34254_007_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_22_2020_01_02_01_PM.txt,Brown
34254,PSS,WW,1905232,30381,34254_007_PSS_HM_WW,6.639,1.058,-2.451,-2.261,34254_007_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.002,Test_HPK_VPX34254_007_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_22_2020_02_05_57_PM.txt,Brown
34254,PSS,EE,1903849,30382,34254_008_PSS_HM_EE,6.213,0.99,-2.426,-2.212,34254_008_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.009,Test_HPK_VPX34254_008_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_22_2020_03_19_15_PM.txt,Brown
34254,PSS,WW,1903606,30387,34254_008_PSS_HM_WW,6.524,1.04,-2.451,-2.259,34254_008_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.004,Test_HPK_VPX34254_008_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_22_2020_04_32_46_PM.txt,Brown
34254,PSS,EE,1901317,30388,34254_009_PSS_HM_EE,6.27,0.999,-2.436,-2.226,34254_009_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.004,Test_HPK_VPX34254_009_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_22_2020_07_34_23_PM.txt,Brown
34254,PSS,WW,1904146,30393,34254_009_PSS_HM_WW,6.686,1.066,-2.461,-2.255,34254_009_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPX34254_009_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_22_2020_08_47_38_PM.txt,Brown
34254,PSS,WW,1903054,30399,34254_010_PSS_HM_WW,6.629,1.057,-2.453,-2.268,34254_010_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPX34254_010_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_22_2020_11_14_14_PM.txt,Brown
34254,PSS,EE,1903120,30424,34254_015_PSS_HM_EE,6.595,1.051,-2.468,-2.268,34254_015_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.002,Test_HPK_VPX34254_015_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_30_2020_03_40_45_PM.txt,Brown
34254,PSS,WW,1906363,30429,34254_015_PSS_HM_WW,6.843,1.091,-2.463,-2.266,34254_015_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPX34254_015_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_30_2020_04_49_10_PM.txt,Brown
34254,PSS,EE,1903870,30430,34254_016_PSS_HM_EE,6.643,1.057,-2.507,-2.279,34254_016_PSS_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.023,Test_HPK_VPX34254_016_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_30_2020_05_57_45_PM.txt,Brown
34254,PSS,WW,1905970,30435,34254_016_PSS_HM_WW,6.915,1.105,-2.453,-2.262,34254_016_PSS_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,19.973,Test_HPK_VPX34254_016_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_30_2020_07_05_59_PM.txt,Brown
