batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
43274,2S,EE,Brown,Right,20.0,20.003,5.459
43274,2S,WW,Brown,Right,20.0,20.011,5.419
43274,2S,EE,Brown,Right,20.0,20.009,5.657
43274,2S,WW,Brown,Right,20.0,20.01,5.532
43274,2S,EE,Brown,Right,20.0,20.034,5.19
43274,2S,WW,Brown,Right,20.0,20.01,5.197
43275,2S,EE,Brown,Right,20.0,20.013,4.668
43275,2S,WW,Brown,Right,20.0,20.017,4.758
43275,2S,EE,Brown,Right,20.0,20.008,5.0
43275,2S,WW,Brown,Right,20.0,20.015,5.103
43275,2S,EE,Brown,Right,20.0,20.043,4.441
43275,2S,WW,Brown,Right,20.0,20.015,4.673
43256,PSS,EE,Perugia,Left,20.0,20.0,5.236
43256,PSS,WW,Perugia,Left,20.0,20.0,5.137
43256,PSS,EE,Perugia,Left,20.0,20.0,5.45
43256,PSS,WW,Perugia,Left,20.0,20.0,5.395
43256,PSS,EE,Perugia,Left,20.0,20.0,4.857
43256,PSS,WW,Perugia,Left,20.0,20.0,4.831
43256,PSS,EE,Perugia,Left,20.0,20.0,5.228
43256,PSS,WW,Perugia,Left,20.0,20.0,5.159
43257,PSS,EE,Perugia,Left,20.0,20.0,4.895
43257,PSS,WW,Perugia,Left,20.0,20.0,4.745
43257,PSS,EE,Perugia,Left,20.0,20.0,5.118
43257,PSS,WW,Perugia,Left,20.0,20.0,5.027
43257,PSS,EE,Perugia,Left,20.0,20.0,4.593
43257,PSS,WW,Perugia,Left,20.0,20.0,4.562
43257,PSS,EE,Perugia,Left,20.0,20.0,4.934
43257,PSS,WW,Perugia,Left,20.0,20.0,4.796
43276,2S,EE,Brown,Right,20.0,20.007,5.63
43276,2S,WW,Brown,Right,20.0,20.007,5.648
43276,2S,EE,Brown,Right,20.0,20.035,5.782
43276,2S,WW,Brown,Right,20.0,20.017,5.856
43276,2S,EE,Brown,Right,20.0,20.004,5.261
43276,2S,WW,Brown,Right,20.0,20.005,5.396
43276,2S,EE,Brown,Right,20.0,20.021,5.447
43276,2S,WW,Brown,Right,20.0,20.014,5.389
43277,2S,EE,Brown,Right,20.0,20.008,4.694
43277,2S,WW,Brown,Right,20.0,20.008,4.881
43277,2S,EE,Brown,Right,20.0,20.034,4.864
43277,2S,WW,Brown,Right,20.0,20.011,4.909
43277,2S,EE,Brown,Right,20.0,20.005,4.48
43277,2S,WW,Brown,Right,20.0,20.01,4.399
43277,2S,EE,Brown,Right,20.0,20.036,4.633
43277,2S,WW,Brown,Right,20.0,20.017,4.611
43278,2S,EE,Perugia,Left,20.0,20.0,5.458
43278,2S,WW,Perugia,Left,20.0,20.0,5.371
43278,2S,WW,Perugia,Left,20.0,20.0,4.94
43278,2S,EE,Perugia,Left,20.0,20.0,5.614
43278,2S,WW,Perugia,Left,20.0,20.0,5.546
43278,2S,EE,Perugia,Left,20.0,20.0,4.997
43278,2S,EE,Perugia,Left,20.0,20.0,5.401
43278,2S,WW,Perugia,Left,20.0,20.0,5.392
43836,2S,EE,Demokritos,Left,17.1,17.1,5.25
43836,2S,WW,Demokritos,Left,18.5,18.5,5.586
43836,2S,EE,Demokritos,Left,19.0,19.0,5.518
43836,2S,WW,Demokritos,Left,16.0,16.0,4.323
43836,2S,EE,Demokritos,Left,17.5,17.5,4.866
43836,2S,WW,Demokritos,Left,18.1,18.1,4.96
43837,2S,EE,Demokritos,Left,18.4,18.4,5.785
43837,2S,WW,Demokritos,Left,19.5,19.5,6.411
43837,2S,EE,Demokritos,Left,20.1,20.1,7.413
43837,2S,WW,Demokritos,Left,20.6,20.6,7.656
43837,2S,EE,Demokritos,Left,20.9,20.9,7.773
43837,2S,WW,Demokritos,Left,21.1,21.1,7.782
43838,2S,EE,Perugia,Left,20.0,20.0,5.113
43838,2S,WW,Perugia,Left,20.0,20.0,4.888
43838,2S,EE,Perugia,Left,20.0,20.0,5.206
43838,2S,WW,Perugia,Left,20.0,20.0,4.998
43838,2S,EE,Perugia,Left,20.0,20.0,4.767
43838,2S,WW,Perugia,Left,20.0,20.0,4.753
43838,2S,EE,Perugia,Left,20.0,20.0,5.072
43838,2S,WW,Perugia,Left,20.0,20.0,4.925
44174,2S,EE,Brown,Right,20.0,20.018,5.128
44174,2S,WW,Brown,Right,20.0,20.032,5.458
44174,2S,EE,Brown,Right,20.0,20.06,5.539
44174,2S,WW,Brown,Right,20.0,20.032,5.487
44174,2S,EE,Brown,Right,20.0,20.008,4.922
44174,2S,WW,Brown,Right,20.0,20.006,4.996
44174,2S,EE,Brown,Right,20.0,20.034,4.896
44174,2S,WW,Brown,Right,20.0,20.024,5.204
44175,2S,EE,Brown,Right,20.0,20.011,5.203
44175,2S,WW,Brown,Right,20.0,20.023,5.778
44175,2S,EE,Brown,Right,20.0,20.051,5.51
44175,2S,WW,Brown,Right,20.0,20.026,5.98
44175,2S,EE,Brown,Right,20.0,20.01,5.202
44175,2S,WW,Brown,Right,20.0,20.022,5.576
44175,2S,EE,Brown,Right,20.0,20.063,5.304
44175,2S,WW,Brown,Right,20.0,20.046,5.819
44674,PSS,EE,Perugia,Left,20.0,20.0,5.967
44674,PSS,WW,Perugia,Left,20.0,20.0,5.881
44674,PSS,EE,Perugia,Left,20.0,20.0,6.266
44674,PSS,WW,Perugia,Left,20.0,20.0,6.155
44674,PSS,EE,Perugia,Left,20.0,20.0,5.764
44674,PSS,WW,Perugia,Left,20.0,20.0,5.652
44674,PSS,EE,Perugia,Left,20.0,20.0,5.926
44674,PSS,WW,Perugia,Left,20.0,20.0,5.748
43284,PSP,WW,Demokritos,Left,20.2,20.2,14.303
43284,PSP,WW,Demokritos,Left,18.5,18.5,13.309
44682,PSP,WW,Demokritos,Left,20.1,20.1,13.294
44682,PSP,WW,Demokritos,Left,21.2,21.2,14.615
44682,PSP,WW,Demokritos,Left,19.1,19.1,11.353
44682,PSP,WW,Demokritos,Left,20.2,20.2,12.941
44169,2S,EE,Brown,Right,20.0,20.012,5.458
44169,2S,WW,Brown,Right,20.0,20.019,5.683
44169,2S,EE,Brown,Right,20.0,20.049,5.527
44169,2S,WW,Brown,Right,20.0,20.026,5.757
44169,2S,EE,Brown,Right,20.0,20.017,4.944
44169,2S,WW,Brown,Right,20.0,20.041,5.305
44169,2S,EE,Brown,Right,20.0,20.071,5.256
44169,2S,WW,Brown,Right,20.0,20.042,5.316
44170,2S,EE,Brown,Right,20.0,20.037,4.509
44170,2S,WW,Brown,Right,20.0,20.061,4.99
44170,2S,EE,Brown,Right,20.0,20.094,4.787
44170,2S,WW,Brown,Right,20.0,20.072,5.078
44170,2S,EE,Brown,Right,20.0,20.022,4.421
44170,2S,WW,Brown,Right,20.0,20.055,4.515
44170,2S,EE,Brown,Right,20.0,20.106,4.528
44170,2S,WW,Brown,Right,20.0,20.102,4.703
44171,2S,EE,Brown,Right,20.0,20.066,5.451
44171,2S,WW,Brown,Right,20.0,20.09,5.603
44171,2S,EE,Brown,Right,20.0,20.116,5.798
44171,2S,WW,Brown,Right,20.0,20.097,5.831
44171,2S,EE,Brown,Right,20.0,20.048,5.934
44171,2S,WW,Brown,Right,20.0,20.081,5.772
44171,2S,EE,Brown,Right,20.0,20.107,5.318
44171,2S,WW,Brown,Right,20.0,20.081,5.492
44172,2S,EE,Brown,Right,20.0,20.058,4.642
44172,2S,WW,Brown,Right,20.0,20.081,4.986
44172,2S,EE,Brown,Right,20.0,20.113,4.772
44172,2S,WW,Brown,Right,20.0,20.086,5.208
44172,2S,EE,Brown,Right,20.0,20.059,4.482
44172,2S,WW,Brown,Right,20.0,20.083,4.65
44172,2S,EE,Brown,Right,20.0,20.115,4.717
44172,2S,WW,Brown,Right,20.0,20.085,4.667
44676,2S,EE,Perugia,Left,20.0,20.0,6.141
44676,2S,WW,Perugia,Left,20.0,20.0,6.039
44676,2S,EE,Perugia,Left,20.0,20.0,6.001
44676,2S,WW,Perugia,Left,20.0,20.0,5.956
44676,2S,EE,Perugia,Left,20.0,20.0,5.725
44676,2S,WW,Perugia,Left,20.0,20.0,5.554
44676,2S,EE,Perugia,Left,20.0,20.0,5.906
44676,2S,WW,Perugia,Left,20.0,20.0,5.811
44677,2S,EE,Perugia,Left,20.0,20.0,6.381
44677,2S,WW,Perugia,Left,20.0,20.0,6.421
44677,2S,EE,Perugia,Left,20.0,20.0,6.293
44677,2S,WW,Perugia,Left,20.0,20.0,6.246
44677,2S,EE,Perugia,Left,20.0,20.0,6.055
44677,2S,WW,Perugia,Left,20.0,20.0,5.979
44677,2S,EE,Perugia,Left,20.0,20.0,5.938
44677,2S,WW,Perugia,Left,20.0,20.0,5.818
45788,PSP,EE,Demokritos,Left,17.3,17.3,13.817
45788,PSP,WW,Demokritos,Left,18.7,18.7,13.253
45777,PSS,EE,Brown,Right,20.0,20.006,5.285
45777,PSS,WW,Brown,Right,20.0,20.008,5.609
45777,PSS,EE,Brown,Right,20.0,20.034,5.297
45777,PSS,WW,Brown,Right,20.0,20.018,5.426
45777,PSS,EE,Brown,Right,20.0,20.01,5.323
45777,PSS,WW,Brown,Right,20.0,20.023,5.519
45777,PSS,EE,Brown,Right,20.0,20.045,4.914
45777,PSS,WW,Brown,Right,20.0,20.022,5.179
44681,2S,EE,Perugia,Left,20.0,20.0,5.7
44681,2S,WW,Perugia,Left,20.0,20.0,5.718
44681,2S,EE,Perugia,Left,20.0,20.0,6.077
44681,2S,WW,Perugia,Left,20.0,20.0,6.009
44681,2S,EE,Perugia,Left,20.0,20.0,5.622
44681,2S,WW,Perugia,Left,20.0,20.0,5.482
44681,2S,EE,Perugia,Left,20.0,20.0,5.758
44681,2S,WW,Perugia,Left,20.0,20.0,5.861
45778,2S,EE,Perugia,Left,20.0,20.0,6.115
45778,2S,WW,Perugia,Left,20.0,20.0,6.07
45778,2S,EE,Perugia,Left,20.0,20.0,5.878
45778,2S,WW,Perugia,Left,20.0,20.0,5.793
45778,2S,EE,Perugia,Left,20.0,20.0,5.775
45778,2S,WW,Perugia,Left,20.0,20.0,5.628
45778,2S,EE,Perugia,Left,20.0,20.0,5.787
45778,2S,WW,Perugia,Left,20.0,20.0,5.728
46229,PSS,EE,Brown,Right,20.0,20.007,6.072
46229,PSS,WW,Brown,Right,20.0,20.007,6.756
46229,PSS,EE,Brown,Right,20.0,20.019,6.128
46229,PSS,WW,Brown,Right,20.0,20.007,6.703
46229,PSS,EE,Brown,Right,20.0,20.002,6.596
46229,PSS,WW,Brown,Right,20.0,20.007,7.25
46229,PSS,EE,Brown,Right,20.0,20.005,5.874
46229,PSS,WW,Brown,Right,20.0,20.002,6.358
45779,2S,EE,Demokritos,Left,20.5,20.5,7.699
45779,2S,WW,Demokritos,Left,21.3,21.3,7.945
45779,2S,EE,Demokritos,Left,21.8,21.8,8.218
45779,2S,WW,Demokritos,Left,22.2,22.2,8.323
45779,2S,EE,Demokritos,Left,22.5,22.5,9.017
45779,2S,WW,Demokritos,Left,22.7,22.7,9.129
45780,2S,EE,Demokritos,Left,19.9,19.9,6.732
45780,2S,WW,Demokritos,Left,20.9,20.9,7.163
45780,2S,EE,Demokritos,Left,21.5,21.5,7.005
45780,2S,WW,Demokritos,Left,22.0,22.0,7.17
45780,2S,EE,Demokritos,Left,22.2,22.2,7.634
45780,2S,WW,Demokritos,Left,22.6,22.6,7.9
45781,2S,EE,Demokritos,Left,20.9,20.9,8.572
45781,2S,WW,Demokritos,Left,21.5,21.5,8.612
45781,2S,EE,Demokritos,Left,22.1,22.1,9.405
45781,2S,WW,Demokritos,Left,20.1,20.1,8.126
45781,2S,EE,Demokritos,Left,20.9,20.9,8.044
45781,2S,WW,Demokritos,Left,21.4,21.4,8.032
45782,2S,EE,Perugia,Left,20.0,20.0,5.467
45782,2S,WW,Perugia,Left,20.0,20.0,5.365
45782,2S,EE,Perugia,Left,20.0,20.0,5.566
45782,2S,WW,Perugia,Left,20.0,20.0,5.532
45782,2S,EE,Perugia,Left,20.0,20.0,5.157
45782,2S,WW,Perugia,Left,20.0,20.0,5.048
45782,2S,EE,Perugia,Left,20.0,20.0,5.414
45782,2S,WW,Perugia,Left,20.0,20.0,5.28
45783,2S,EE,Perugia,Left,20.0,20.0,6.183
45783,2S,WW,Perugia,Left,20.0,20.0,5.879
45783,2S,EE,Perugia,Left,20.0,20.0,6.545
45783,2S,WW,Perugia,Left,20.0,20.0,6.276
45783,2S,EE,Perugia,Left,20.0,20.0,5.717
45783,2S,WW,Perugia,Left,20.0,20.0,5.512
45783,2S,EE,Perugia,Left,20.0,20.0,5.951
45783,2S,WW,Perugia,Left,20.0,20.0,5.681
46798,2S,EE,Demokritos,Left,21.8,21.8,8.585
46798,2S,WW,Demokritos,Left,22.2,22.2,8.618
46798,2S,EE,Demokritos,Left,19.2,19.2,6.966
46798,2S,WW,Demokritos,Left,20.4,20.4,7.314
46798,2S,EE,Demokritos,Left,20.9,20.9,7.089
46798,2S,WW,Demokritos,Left,21.7,21.7,7.482
45789,PSP,EE,Brown,Right,20.0,20.002,10.937
45789,PSP,WW,Brown,Right,20.0,20.003,13.603
45789,PSP,EE,Brown,Right,20.0,20.021,11.483
45789,PSP,WW,Brown,Right,20.0,20.005,13.713
45789,PSP,EE,Brown,Right,20.0,20.009,10.178
45789,PSP,WW,Brown,Right,20.0,20.004,13.107
45789,PSP,EE,Brown,Right,20.0,20.016,10.056
45789,PSP,WW,Brown,Right,20.0,20.019,12.932
46230,PSP,EE,Brown,Right,20.0,20.004,11.387
46230,PSP,WW,Brown,Right,20.0,20.003,13.811
46230,PSP,EE,Brown,Right,20.0,20.006,11.866
46230,PSP,WW,Brown,Right,20.0,20.039,13.273
46230,PSP,EE,Brown,Right,20.0,20.007,11.908
46230,PSP,WW,Brown,Right,20.0,20.028,11.494
46230,PSP,EE,Brown,Right,20.0,20.037,10.181
46230,PSP,WW,Brown,Right,20.0,20.028,13.233
46803,2S,EE,Perugia,Left,20.0,20.0,6.322
46803,2S,WW,Perugia,Left,20.0,20.0,6.09
46803,2S,WW,Perugia,Left,20.0,20.0,6.114
46803,2S,EE,Perugia,Left,20.0,20.0,6.344
46803,2S,EE,Perugia,Left,20.0,20.0,5.82
46803,2S,WW,Perugia,Left,20.0,20.0,5.786
46803,2S,EE,Perugia,Left,20.0,20.0,6.217
46803,2S,WW,Perugia,Left,20.0,20.0,6.126
46804,2S,EE,Perugia,Left,20.0,20.0,5.305
46804,2S,WW,Perugia,Left,20.0,20.0,5.139
46804,2S,EE,Perugia,Left,20.0,20.0,5.446
46804,2S,WW,Perugia,Left,20.0,20.0,5.374
46804,2S,EE,Perugia,Left,20.0,20.0,5.042
46804,2S,WW,Perugia,Left,20.0,20.0,4.94
46804,2S,EE,Perugia,Left,20.0,20.0,5.227
46804,2S,WW,Perugia,Left,20.0,20.0,5.023
46805,2S,EE,Brown,Right,20.0,20.007,7.226
46805,2S,WW,Brown,Right,20.0,20.006,7.43
46805,2S,EE,Brown,Right,20.0,20.007,7.711
46805,2S,WW,Brown,Right,20.0,20.005,7.986
46805,2S,EE,Brown,Right,20.0,20.043,6.681
46805,2S,WW,Brown,Right,20.0,20.023,6.953
46806,2S,EE,Brown,Right,20.0,20.004,5.676
46806,2S,WW,Brown,Right,20.0,20.008,5.85
46806,2S,EE,Brown,Right,20.0,20.02,6.053
46806,2S,WW,Brown,Right,20.0,20.007,6.254
46806,2S,EE,Brown,Right,20.0,20.003,6.563
46806,2S,WW,Brown,Right,20.0,20.003,6.784
46806,2S,EE,Brown,Right,20.0,20.005,5.22
46806,2S,WW,Brown,Right,20.0,20.002,5.29
46807,2S,EE,Brown,Right,20.0,20.007,5.431
46807,2S,WW,Brown,Right,20.0,20.004,5.482
46807,2S,EE,Brown,Right,20.0,20.001,5.562
46807,2S,WW,Brown,Right,20.0,20.002,5.691
46807,2S,EE,Brown,Right,20.0,20.01,5.01
46807,2S,WW,Brown,Right,20.0,20.006,5.097
46807,2S,EE,Brown,Right,20.0,20.003,5.161
46807,2S,WW,Brown,Right,20.0,20.004,5.292
46808,2S,EE,Brown,Right,20.0,20.006,6.75
46808,2S,WW,Brown,Right,20.0,20.004,7.215
46808,2S,EE,Brown,Right,20.0,20.004,6.526
46808,2S,WW,Brown,Right,20.0,20.003,6.934
46808,2S,EE,Brown,Right,20.0,20.005,6.326
46808,2S,WW,Brown,Right,20.0,20.003,6.825
46808,2S,EE,Brown,Right,20.0,20.002,6.526
46808,2S,WW,Brown,Right,20.0,20.003,7.054
46969,2S,EE,Demokritos,Left,22.3,22.3,10.039
46969,2S,WW,Demokritos,Left,22.3,22.3,9.736
46969,2S,EE,Demokritos,Left,22.3,22.3,9.273
46969,2S,WW,Demokritos,Left,22.0,22.0,8.291
46969,2S,EE,Demokritos,Left,22.5,22.5,9.158
46969,2S,WW,Demokritos,Left,22.7,22.7,9.165
46970,2S,EE,Demokritos,Left,22.5,22.5,8.12
46970,2S,WW,Demokritos,Left,22.0,22.0,7.672
46970,2S,EE,Demokritos,Left,22.7,22.7,8.663
46970,2S,WW,Demokritos,Left,21.9,21.9,7.887
46970,2S,EE,Demokritos,Left,22.5,22.5,8.011
46970,2S,WW,Demokritos,Left,22.8,22.8,7.992
46971,2S,EE,Demokritos,Left,23.5,23.5,11.488
46971,2S,WW,Demokritos,Left,23.6,23.6,11.423
46971,2S,EE,Demokritos,Left,22.0,22.0,9.011
46971,2S,WW,Demokritos,Left,22.6,22.6,9.344
46971,2S,EE,Demokritos,Left,22.9,22.9,9.346
46971,2S,WW,Demokritos,Left,23.0,23.0,9.351
46795,PSS,EE,Perugia,Left,20.0,20.0,7.203
46795,PSS,WW,Perugia,Left,20.0,20.0,6.751
46795,PSS,EE,Perugia,Left,20.0,20.0,6.989
46795,PSS,WW,Perugia,Left,20.0,20.0,6.549
46795,PSS,EE,Perugia,Left,20.0,20.0,7.026
46795,PSS,WW,Perugia,Left,20.0,20.0,6.786
46795,PSS,EE,Perugia,Left,20.0,20.0,6.617
46795,PSS,WW,Perugia,Left,20.0,20.0,6.319
46796,PSS,EE,Perugia,Left,20.0,20.0,5.256
46796,PSS,WW,Perugia,Left,20.0,20.0,5.046
46796,PSS,EE,Perugia,Left,20.0,20.0,5.573
46796,PSS,WW,Perugia,Left,20.0,20.0,5.405
46796,PSS,EE,Perugia,Left,20.0,20.0,5.011
46796,PSS,WW,Perugia,Left,20.0,20.0,4.854
46796,PSS,EE,Perugia,Left,20.0,20.0,5.16
46796,PSS,WW,Perugia,Left,20.0,20.0,4.983
46797,PSS,EE,Perugia,Left,20.0,20.0,5.816
46797,PSS,WW,Perugia,Left,20.0,20.0,5.633
46797,PSS,EE,Perugia,Left,20.0,20.0,5.564
46797,PSS,WW,Perugia,Left,20.0,20.0,5.327
46797,PSS,EE,Perugia,Left,20.0,20.0,5.12
46797,PSS,WW,Perugia,Left,20.0,20.0,5.03
46797,PSS,EE,Perugia,Left,20.0,20.0,5.303
46797,PSS,WW,Perugia,Left,20.0,20.0,5.156
47345,PSS,EE,Brown,Right,20.0,20.009,5.392
47345,PSS,WW,Brown,Right,20.0,20.005,5.843
47345,PSS,EE,Brown,Right,20.0,20.003,5.506
47345,PSS,WW,Brown,Right,20.0,20.007,5.929
47345,PSS,EE,Brown,Right,20.0,20.004,4.97
47345,PSS,WW,Brown,Right,20.0,20.002,5.166
46232,PSP,EE,Brown,Right,20.0,20.017,9.52
46232,PSP,WW,Brown,Right,20.0,20.071,13.405
46232,PSP,EE,Brown,Right,20.0,20.005,10.077
46232,PSP,WW,Brown,Right,20.0,20.05,14.266
46232,PSP,EE,Brown,Right,20.0,20.073,10.341
46232,PSP,WW,Brown,Right,20.0,20.062,14.724
46232,PSP,EE,Brown,Right,20.0,20.074,9.068
46232,PSP,WW,Brown,Right,20.0,20.073,12.63
46811,PSP,EE,Brown,Right,20.0,20.004,11.457
46811,PSP,WW,Brown,Right,20.0,20.002,14.047
46811,PSP,EE,Brown,Right,20.0,20.005,11.93
46811,PSP,WW,Brown,Right,20.0,20.003,13.413
46811,PSP,EE,Brown,Right,20.0,20.092,11.979
46811,PSP,WW,Brown,Right,20.0,20.149,13.12
46811,PSP,EE,Brown,Right,20.0,20.172,9.953
46811,PSP,WW,Brown,Right,20.0,20.175,13.468
47345,PSS,EE,Brown,Right,20.0,20.004,5.115
47345,PSS,WW,Brown,Right,20.0,20.003,5.381
47346,PSS,EE,Brown,Right,20.0,20.006,5.324
47346,PSS,WW,Brown,Right,20.0,20.003,5.623
47346,PSS,EE,Brown,Right,20.0,20.007,5.55
47346,PSS,WW,Brown,Right,20.0,20.014,5.817
47346,PSS,EE,Brown,Right,20.0,20.004,5.686
47346,PSS,WW,Brown,Right,20.0,20.006,5.694
47346,PSS,EE,Brown,Right,20.0,20.005,5.036
47346,PSS,WW,Brown,Right,20.0,20.001,5.345
47347,PSS,EE,Brown,Right,20.0,20.004,4.526
47347,PSS,WW,Brown,Right,20.0,20.004,4.846
47347,PSS,EE,Brown,Right,20.0,20.009,4.91
47347,PSS,WW,Brown,Right,20.0,20.004,5.118
47347,PSS,EE,Brown,Right,20.0,20.006,4.29
47347,PSS,WW,Brown,Right,20.0,20.004,4.537
47347,PSS,EE,Brown,Right,20.0,20.011,4.353
47347,PSS,WW,Brown,Right,20.0,20.008,4.551
47356,2S,EE,Demokritos,Left,24.4,24.4,10.79
47356,2S,WW,Demokritos,Left,24.0,24.0,10.532
47356,2S,EE,Demokritos,Left,23.7,23.7,9.43
47356,2S,WW,Demokritos,Left,25.9,25.9,10.179
47356,2S,EE,Demokritos,Left,24.8,24.8,10.468
47356,2S,WW,Demokritos,Left,24.4,24.4,10.284
47357,2S,WW,Demokritos,Left,25.2,25.2,14.286
47357,2S,EE,Demokritos,Left,24.1,24.1,11.914
47357,2S,WW,Demokritos,Left,23.3,23.3,10.639
47357,2S,EE,Demokritos,Left,22.8,22.8,10.602
47357,2S,WW,Demokritos,Left,22.7,22.7,9.813
47358,2S,EE,Demokritos,Left,24.0,24.0,14.841
47358,2S,WW,Demokritos,Left,23.8,23.8,13.713
47358,2S,EE,Demokritos,Left,23.5,23.5,13.864
47358,2S,WW,Demokritos,Left,23.4,23.4,12.889
47359,2S,EE,Demokritos,Left,23.5,23.5,9.822
47359,2S,WW,Demokritos,Left,19.7,19.7,6.259
47359,2S,EE,Demokritos,Left,20.6,20.6,6.346
47359,2S,WW,Demokritos,Left,21.2,21.2,6.531
47359,2S,EE,Demokritos,Left,21.5,21.5,7.018
47359,2S,WW,Demokritos,Left,21.7,21.7,6.798
47360,2S,EE,Demokritos,Left,22.7,22.7,9.439
47360,2S,WW,Demokritos,Left,25.1,25.1,10.717
47360,2S,EE,Demokritos,Left,24.1,24.1,11.292
47360,2S,WW,Demokritos,Left,23.1,23.1,10.461
47360,2S,EE,Demokritos,Left,22.8,22.8,10.376
47360,2S,WW,Demokritos,Left,22.7,22.7,10.194
47361,2S,EE,Perugia,Left,20.0,20.0,5.132
47361,2S,WW,Perugia,Left,20.0,20.0,4.958
47361,2S,EE,Perugia,Left,20.0,20.0,5.329
47361,2S,WW,Perugia,Left,20.0,20.0,5.162
47361,2S,EE,Perugia,Left,20.0,20.0,5.433
47361,2S,WW,Perugia,Left,20.0,20.0,5.467
47361,2S,EE,Perugia,Left,20.0,20.0,5.089
47361,2S,WW,Perugia,Left,20.0,20.0,4.929
47362,2S,EE,Perugia,Left,20.0,20.0,6.041
47362,2S,WW,Perugia,Left,20.0,20.0,6.004
47362,2S,EE,Perugia,Left,20.0,20.0,6.526
47362,2S,WW,Perugia,Left,20.0,20.0,6.545
47362,2S,EE,Perugia,Left,20.0,20.0,5.625
47362,2S,WW,Perugia,Left,20.0,20.0,5.594
47362,2S,EE,Perugia,Left,20.0,20.0,5.965
47362,2S,WW,Perugia,Left,20.0,20.0,5.956
47363,2S,EE,Perugia,Left,20.0,20.0,5.198
47363,2S,WW,Perugia,Left,20.0,20.0,5.077
47363,2S,EE,Perugia,Left,20.0,20.0,5.415
47363,2S,WW,Perugia,Left,20.0,20.0,5.353
47363,2S,EE,Perugia,Left,20.0,20.0,5.129
47363,2S,WW,Perugia,Left,20.0,20.0,4.977
47363,2S,EE,Perugia,Left,20.0,20.0,5.029
47363,2S,WW,Perugia,Left,20.0,20.0,4.932
47364,2S,EE,Perugia,Left,20.0,20.0,6.615
47364,2S,WW,Perugia,Left,20.0,20.0,6.484
47364,2S,EE,Perugia,Left,20.0,20.0,6.544
47364,2S,WW,Perugia,Left,20.0,20.0,6.376
47364,2S,EE,Perugia,Left,20.0,20.0,6.313
47364,2S,WW,Perugia,Left,20.0,20.0,6.169
47364,2S,EE,Perugia,Left,20.0,20.0,6.385
47364,2S,WW,Perugia,Left,20.0,20.0,6.246
47348,PSS,EE,Demokritos,Left,22.5,22.5,8.486
47348,PSS,WW,Demokritos,Left,22.0,22.0,8.213
47348,PSS,EE,Demokritos,Left,21.6,21.6,8.835
47348,PSS,WW,Demokritos,Left,21.4,21.4,8.197
47348,PSS,EE,Demokritos,Left,21.2,21.2,7.455
47348,PSS,WW,Demokritos,Left,21.1,21.1,7.28
47348,PSS,EE,Demokritos,Left,23.7,23.7,9.467
47348,PSS,WW,Demokritos,Left,22.8,22.8,8.962
47349,PSS,EE,Demokritos,Left,22.6,22.6,9.446
47349,PSS,WW,Demokritos,Left,21.9,21.9,8.981
47349,PSS,EE,Demokritos,Left,21.4,21.4,8.453
47349,PSS,WW,Demokritos,Left,22.7,22.7,8.664
47349,PSS,EE,Demokritos,Left,22.0,22.0,8.851
47349,PSS,WW,Demokritos,Left,21.6,21.6,8.401
47349,PSS,EE,Demokritos,Left,21.2,21.2,8.231
47349,PSS,WW,Demokritos,Left,20.9,20.9,7.854
48205,PSS,EE,Perugia,Left,20.0,20.0,5.889
48205,PSS,WW,Perugia,Left,20.0,20.0,5.87
48205,PSS,EE,Perugia,Left,20.0,20.0,6.148
48205,PSS,WW,Perugia,Left,20.0,20.0,6.232
48205,PSS,EE,Perugia,Left,20.0,20.0,5.459
48205,PSS,WW,Perugia,Left,20.0,20.0,5.422
48205,PSS,EE,Perugia,Left,20.0,20.0,5.755
48205,PSS,WW,Perugia,Left,20.0,20.0,5.798
48206,PSS,EE,Perugia,Left,20.0,20.0,5.162
48206,PSS,WW,Perugia,Left,20.0,20.0,4.992
48206,PSS,EE,Perugia,Left,20.0,20.0,5.508
48206,PSS,WW,Perugia,Left,20.0,20.0,5.385
48206,PSS,EE,Perugia,Left,20.0,20.0,5.752
48206,PSS,WW,Perugia,Left,20.0,20.0,5.648
48206,PSS,EE,Perugia,Left,20.0,20.0,5.099
48206,PSS,WW,Perugia,Left,20.0,20.0,5.087
47365,2S,EE,Brown,Right,20.0,20.072,5.404
47365,2S,WW,Brown,Right,20.0,20.098,5.711
47365,2S,EE,Brown,Right,20.0,20.144,5.542
47365,2S,WW,Brown,Right,20.0,20.119,5.796
47365,2S,EE,Brown,Right,20.0,20.16,5.215
47365,2S,WW,Brown,Right,20.0,20.192,5.539
47365,2S,EE,Brown,Right,20.0,20.225,5.33
47365,2S,WW,Brown,Right,20.0,20.196,5.502
47366,2S,EE,Brown,Right,20.0,20.071,4.685
47366,2S,WW,Brown,Right,20.0,20.1,4.931
47366,2S,EE,Brown,Right,20.0,20.134,4.856
47366,2S,WW,Brown,Right,20.0,20.111,5.341
47366,2S,EE,Brown,Right,20.0,20.109,4.599
47366,2S,WW,Brown,Right,20.0,20.129,4.702
47366,2S,EE,Brown,Right,20.0,20.167,4.568
47366,2S,WW,Brown,Right,20.0,20.136,4.844
47367,2S,EE,Perugia,Left,20.0,20.0,6.231
47367,2S,WW,Perugia,Left,20.0,20.0,5.97
