batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,S0_CMSEC
34341,PSS,EE,Brown,Right,20.0,20.013,0.939
34341,PSS,WW,Brown,Right,20.0,20.04,0.908
34341,PSS,EE,Brown,Right,20.0,20.093,0.915
34341,PSS,WW,Brown,Right,20.0,20.037,0.931
34341,PSS,EE,Brown,Right,20.0,20.039,0.947
34341,PSS,WW,Brown,Right,20.0,20.055,0.948
34341,PSS,EE,Brown,Right,20.0,20.105,0.936
34341,PSS,WW,Brown,Right,20.0,20.05,0.959
34343,PSS,EE,Brown,Right,20.0,20.003,0.943
34343,PSS,WW,Brown,Right,20.0,20.012,0.988
34343,PSS,EE,Brown,Right,20.0,20.067,0.942
34343,PSS,WW,Brown,Right,20.0,20.026,1.001
34343,PSS,EE,Brown,Right,20.0,20.063,0.963
34343,PSS,WW,Brown,Right,20.0,20.017,1.008
34343,PSS,EE,Brown,Right,20.0,20.003,0.973
34343,PSS,WW,Brown,Right,20.0,20.012,1.01
34343,PSS,EE,Brown,Right,20.0,20.002,1.018
34343,PSS,WW,Brown,Right,20.0,20.044,1.04
34343,PSS,EE,Brown,Right,20.0,20.046,0.991
34343,PSS,WW,Brown,Right,20.0,20.038,1.043
34343,PSS,EE,Brown,Right,20.0,20.004,1.009
34343,PSS,WW,Brown,Right,20.0,20.01,1.06
34343,PSS,EE,Brown,Right,20.0,20.058,1.009
34343,PSS,WW,Brown,Right,20.0,20.014,1.051
34343,PSS,EE,Brown,Right,20.0,20.022,1.019
34343,PSS,WW,Brown,Right,20.0,20.066,1.061
34343,PSS,EE,Brown,Right,20.0,20.124,1.008
34343,PSS,WW,Brown,Right,20.0,20.071,1.061
34343,PSS,EE,Brown,Right,20.0,20.01,0.835
34343,PSS,WW,Brown,Right,20.0,20.026,0.871
34343,PSS,EE,Brown,Right,20.0,20.074,0.857
34343,PSS,WW,Brown,Right,20.0,20.021,0.9
34343,PSS,EE,Brown,Right,20.0,20.014,0.876
34343,PSS,WW,Brown,Right,20.0,20.065,0.904
34343,PSS,EE,Brown,Right,20.0,20.131,0.877
34343,PSS,WW,Brown,Right,20.0,20.083,0.913
34343,PSS,EE,Brown,Right,20.0,20.003,0.893
34343,PSS,WW,Brown,Right,20.0,20.019,0.95
34343,PSS,EE,Brown,Right,20.0,20.081,0.903
34343,PSS,WW,Brown,Right,20.0,20.035,0.951
34343,PSS,EE,Brown,Right,20.0,20.031,0.908
34343,PSS,WW,Brown,Right,20.0,20.09,0.95
34343,PSS,EE,Brown,Right,20.0,20.152,0.895
34343,PSS,WW,Brown,Right,20.0,20.098,0.937
34343,PSS,EE,Brown,Right,20.0,20.012,0.905
34343,PSS,WW,Brown,Right,20.0,20.028,0.954
34343,PSS,EE,Brown,Right,20.0,20.076,0.921
34343,PSS,WW,Brown,Right,20.0,20.022,0.946
35719,2S,EE,Perugia,Left,20.0,20.0,0.809
35719,2S,WW,Perugia,Left,20.0,20.0,0.806
35719,2S,EE,Perugia,Left,20.0,20.0,0.83
35719,2S,WW,Perugia,Left,20.0,20.0,0.811
35719,2S,EE,Perugia,Left,20.0,20.0,0.85
35719,2S,WW,Perugia,Left,20.0,20.0,0.827
35719,2S,WW,Perugia,Left,20.0,20.0,0.835
35719,2S,WW,Perugia,Left,20.0,20.0,0.855
35719,2S,EE,Perugia,Left,20.0,20.0,0.872
35719,2S,WW,Perugia,Left,20.0,20.0,0.841
35719,2S,EE,Perugia,Left,20.0,20.0,0.768
35719,2S,WW,Perugia,Left,20.0,20.0,0.75
35719,2S,EE,Perugia,Left,20.0,20.0,0.781
35719,2S,WW,Perugia,Left,20.0,20.0,0.774
35719,2S,EE,Perugia,Left,20.0,20.0,0.786
35719,2S,WW,Perugia,Left,20.0,20.0,0.777
35719,2S,EE,Perugia,Left,20.0,20.0,0.807
35719,2S,WW,Perugia,Left,20.0,20.0,0.79
35713,PSS,EE,Perugia,Left,20.0,20.0,0.937
35713,PSS,WW,Perugia,Left,20.0,20.0,0.894
35713,PSS,EE,Perugia,Left,20.0,20.0,0.954
35713,PSS,WW,Perugia,Left,20.0,20.0,0.895
35713,PSS,EE,Perugia,Left,20.0,20.0,0.973
35713,PSS,WW,Perugia,Left,20.0,20.0,0.939
35713,PSS,EE,Perugia,Left,20.0,20.0,0.963
35713,PSS,WW,Perugia,Left,20.0,20.0,0.936
35713,PSS,EE,Perugia,Left,20.0,20.0,0.98
35713,PSS,WW,Perugia,Left,20.0,20.0,0.951
35713,PSS,EE,Perugia,Left,20.0,20.0,0.9
35713,PSS,WW,Perugia,Left,20.0,20.0,0.838
35713,PSS,EE,Perugia,Left,20.0,20.0,0.901
35713,PSS,WW,Perugia,Left,20.0,20.0,0.846
35713,PSS,EE,Perugia,Left,20.0,20.0,0.914
35722,2S,EE,Brown,Right,20.0,20.038,0.836
35722,2S,WW,Brown,Right,20.0,20.009,0.846
35722,2S,EE,Brown,Right,20.0,20.002,0.769
35722,2S,WW,Brown,Right,20.0,20.002,0.789
35722,2S,EE,Brown,Right,20.0,20.049,0.75
35722,2S,WW,Brown,Right,20.0,20.031,0.781
35722,2S,EE,Brown,Right,20.0,20.031,0.734
35722,2S,WW,Brown,Right,20.0,20.01,0.777
35722,2S,EE,Brown,Right,20.0,20.004,0.715
35722,2S,WW,Brown,Right,20.0,20.012,0.741
35722,2S,EE,Brown,Right,20.0,20.002,0.704
35722,2S,WW,Brown,Right,20.0,20.005,0.725
35722,2S,EE,Brown,Right,20.0,20.051,0.702
35722,2S,WW,Brown,Right,20.0,20.019,0.708
35722,2S,EE,Brown,Right,20.0,20.037,0.69
35722,2S,WW,Brown,Right,20.0,20.003,0.679
35952,2S,EE,Brown,Right,20.0,20.003,0.865
35952,2S,WW,Brown,Right,20.0,20.014,0.891
35952,2S,EE,Brown,Right,20.0,20.016,0.888
35952,2S,WW,Brown,Right,20.0,20.023,0.908
35717,2S,EE,Brown,Right,20.0,20.01,0.741
35717,2S,WW,Brown,Right,20.0,20.037,0.772
35717,2S,EE,Brown,Right,20.0,20.02,0.753
35717,2S,WW,Brown,Right,20.0,20.039,0.76
35717,2S,EE,Brown,Right,20.0,20.089,0.783
35717,2S,WW,Brown,Right,20.0,20.069,0.778
35717,2S,EE,Brown,Right,20.0,20.092,0.806
35717,2S,WW,Brown,Right,20.0,20.052,0.789
35717,2S,EE,Brown,Right,20.0,20.008,0.815
35717,2S,WW,Brown,Right,20.0,20.043,0.832
35717,2S,EE,Brown,Right,20.0,20.066,0.713
35717,2S,WW,Brown,Right,20.0,20.064,0.706
35717,2S,EE,Brown,Right,20.0,20.092,0.743
35717,2S,WW,Brown,Right,20.0,20.073,0.749
35717,2S,EE,Brown,Right,20.0,20.111,0.739
35717,2S,WW,Brown,Right,20.0,20.067,0.752
35717,2S,EE,Brown,Right,20.0,20.049,0.749
35717,2S,WW,Brown,Right,20.0,20.06,0.763
35717,2S,EE,Brown,Right,20.0,20.096,0.759
35717,2S,WW,Brown,Right,20.0,20.065,0.765
35718,2S,EE,Brown,Right,20.0,20.068,0.757
35718,2S,WW,Brown,Right,20.0,20.07,0.777
35718,2S,EE,Brown,Right,20.0,20.002,0.773
35718,2S,WW,Brown,Right,20.0,20.009,0.799
35718,2S,EE,Brown,Right,20.0,20.115,0.819
35718,2S,WW,Brown,Right,20.0,20.089,0.844
35718,2S,EE,Brown,Right,20.0,20.046,0.814
35718,2S,WW,Brown,Right,20.0,20.009,0.832
35718,2S,EE,Brown,Right,20.0,20.065,0.722
35718,2S,WW,Brown,Right,20.0,20.061,0.732
35718,2S,EE,Brown,Right,20.0,20.007,0.713
35718,2S,WW,Brown,Right,20.0,20.054,0.714
35718,2S,EE,Brown,Right,20.0,20.113,0.743
35718,2S,WW,Brown,Right,20.0,20.08,0.765
35718,2S,EE,Brown,Right,20.0,20.104,0.758
35718,2S,WW,Brown,Right,20.0,20.063,0.761
35953,2S,WW,HEPHY,Right,,,0.874
35953,2S,WW,HEPHY,Left,,,0.84
35953,2S,EE,HEPHY,Right,,,1.055
35953,2S,EE,HEPHY,Left,,,0.918
35953,2S,WW,HEPHY,Left,,,0.84
35953,2S,WW,HEPHY,Right,,,0.829
35953,2S,WW,HEPHY,Right,,,0.973
35953,2S,WW,HEPHY,Left,,,0.976
35953,2S,WW,HEPHY,Left,,,0.873
35953,2S,WW,HEPHY,Right,,,0.884
35953,2S,EE,HEPHY,Left,,,0.916
35953,2S,EE,HEPHY,Right,,,0.908
35953,2S,WW,HEPHY,Right,,,0.908
35953,2S,WW,HEPHY,Left,,,0.927
35952,2S,EE,Brown,Right,20.0,20.071,0.911
35952,2S,WW,Brown,Right,20.0,20.047,0.94
35952,2S,EE,Brown,Right,20.0,20.072,0.938
35952,2S,WW,Brown,Right,20.0,20.091,0.947
35952,2S,EE,Brown,Right,20.0,20.003,0.945
35952,2S,WW,Brown,Right,20.0,20.013,0.939
35952,2S,EE,Brown,Right,20.0,20.008,0.8
35952,2S,WW,Brown,Right,20.0,20.027,0.828
35952,2S,EE,Brown,Right,20.0,20.066,0.822
35952,2S,WW,Brown,Right,20.0,20.044,0.837
35952,2S,EE,Brown,Right,20.0,20.079,0.83
35952,2S,WW,Brown,Right,20.0,20.035,0.84
35952,2S,EE,Brown,Right,20.0,20.003,0.85
35952,2S,WW,Brown,Right,20.0,20.006,0.878
35952,2S,EE,Brown,Right,20.0,20.041,0.874
35952,2S,WW,Brown,Right,20.0,20.019,0.893
35953,2S,EE,HEPHY,Left,,,0.978
35953,2S,EE,HEPHY,Right,,,0.995
35953,2S,WW,HEPHY,Left,,,0.917
35953,2S,WW,HEPHY,Right,,,0.977
35953,2S,EE,HEPHY,Right,,,0.795
35953,2S,EE,HEPHY,Left,,,0.821
35953,2S,WW,HEPHY,Right,,,0.795
35953,2S,EE,HEPHY,Left,,,0.831
35953,2S,EE,HEPHY,Right,,,0.839
35953,2S,WW,HEPHY,Left,,,0.818
35953,2S,WW,HEPHY,Right,,,0.896
35953,2S,EE,HEPHY,Left,,,0.861
35953,2S,EE,HEPHY,Right,,,0.939
35953,2S,WW,HEPHY,Right,,,0.899
35953,2S,WW,HEPHY,Left,,,0.849
35714,PSS,EE,Perugia,Left,20.0,20.0,1.076
35714,PSS,WW,Perugia,Left,20.0,20.0,0.999
35714,PSS,EE,Perugia,Left,20.0,20.0,1.065
35714,PSS,WW,Perugia,Left,20.0,20.0,0.999
35714,PSS,EE,Perugia,Left,20.0,20.0,1.089
35714,PSS,EE,Perugia,Left,20.0,20.0,1.089
35714,PSS,WW,Perugia,Left,20.0,20.0,1.034
35714,PSS,EE,Perugia,Left,20.0,20.0,1.06
35714,PSS,WW,Perugia,Left,20.0,20.0,1.01
35714,PSS,EE,Perugia,Left,20.0,20.0,0.932
35714,PSS,WW,Perugia,Left,20.0,20.0,0.864
35714,PSS,EE,Perugia,Left,20.0,20.0,1.001
35714,PSS,WW,Perugia,Left,20.0,20.0,0.925
35714,PSS,EE,Perugia,Left,20.0,20.0,1.031
35714,PSS,WW,Perugia,Left,20.0,20.0,0.978
35714,PSS,EE,Perugia,Left,20.0,20.0,1.004
35714,PSS,WW,Perugia,Left,20.0,20.0,0.949
35714,PSS,EE,Perugia,Left,20.0,20.0,1.122
35714,PSS,WW,Perugia,Left,20.0,20.0,1.037
35957,2S,EE,HEPHY,Right,,,1.044
35957,2S,WW,HEPHY,Right,,,1.051
35957,2S,EE,HEPHY,Right,,,1.074
35957,2S,WW,HEPHY,Right,,,1.026
35957,2S,EE,HEPHY,Right,,,1.064
35957,2S,EE,HEPHY,Left,,,1.141
35957,2S,WW,HEPHY,Left,,,1.062
35957,2S,WW,HEPHY,Right,,,1.065
35957,2S,EE,HEPHY,Left,,,1.161
35957,2S,EE,HEPHY,Right,,,1.117
35957,2S,WW,HEPHY,Left,,,1.119
35957,2S,WW,HEPHY,Right,,,1.172
35957,2S,EE,HEPHY,Right,,,0.974
35957,2S,WW,HEPHY,Right,,,0.988
35957,2S,EE,HEPHY,Right,,,0.982
35957,2S,WW,HEPHY,Right,,,0.986
35957,2S,EE,HEPHY,Right,,,1.02
35957,2S,EE,HEPHY,Left,,,1.093
35957,2S,WW,HEPHY,Right,,,1.039
35957,2S,WW,HEPHY,Left,,,1.007
35957,2S,EE,HEPHY,Right,,,1.013
35957,2S,EE,HEPHY,Left,,,1.107
35957,2S,WW,HEPHY,Left,,,1.026
35957,2S,WW,HEPHY,Right,,,1.071
35958,2S,EE,HEPHY,Right,,,0.872
35958,2S,EE,HEPHY,Left,,,0.946
35958,2S,WW,HEPHY,Right,,,0.903
35958,2S,WW,HEPHY,Left,,,0.871
35958,2S,EE,HEPHY,Left,,,0.966
35958,2S,EE,HEPHY,Right,,,0.927
35958,2S,WW,HEPHY,Right,,,0.991
35958,2S,WW,HEPHY,Left,,,0.923
35958,2S,EE,HEPHY,Left,,,0.809
35958,2S,EE,HEPHY,Right,,,0.801
35958,2S,WW,HEPHY,Right,,,0.767
35958,2S,WW,HEPHY,Left,,,0.784
35958,2S,EE,HEPHY,Left,,,0.925
35958,2S,EE,HEPHY,Right,,,0.877
35958,2S,WW,HEPHY,Right,,,0.933
35958,2S,WW,HEPHY,Left,,,0.87
35959,2S,EE,Perugia,Left,20.0,20.0,1.071
35959,2S,WW,Perugia,Left,20.0,20.0,1.018
35959,2S,EE,Perugia,Left,20.0,20.0,1.059
35959,2S,WW,Perugia,Left,20.0,20.0,1.0
35959,2S,WW,Perugia,Left,20.0,20.0,1.0
35959,2S,EE,Perugia,Left,20.0,20.0,1.087
35959,2S,WW,Perugia,Left,20.0,20.0,1.034
35959,2S,EE,Perugia,Left,20.0,20.0,1.115
35959,2S,WW,Perugia,Left,20.0,20.0,1.063
35959,2S,EE,Perugia,Left,20.0,20.0,1.072
35959,2S,EE,Perugia,Left,20.0,20.0,1.072
35959,2S,WW,Perugia,Left,20.0,20.0,1.021
35959,2S,EE,Perugia,Left,20.0,20.0,1.004
35959,2S,WW,Perugia,Left,20.0,20.0,0.937
35959,2S,EE,Perugia,Left,20.0,20.0,1.017
35959,2S,WW,Perugia,Left,20.0,20.0,0.964
35959,2S,EE,Perugia,Left,20.0,20.0,1.056
35959,2S,WW,Perugia,Left,20.0,20.0,0.991
35959,2S,EE,Perugia,Left,20.0,20.0,1.025
35959,2S,WW,Perugia,Left,20.0,20.0,0.976
35960,2S,EE,Perugia,Left,20.0,20.0,0.913
35960,2S,WW,Perugia,Left,20.0,20.0,0.908
35960,2S,EE,Perugia,Left,20.0,20.0,0.946
35960,2S,WW,Perugia,Left,20.0,20.0,0.918
35960,2S,EE,Perugia,Left,20.0,20.0,0.952
35960,2S,WW,Perugia,Left,20.0,20.0,0.932
35960,2S,EE,Perugia,Left,20.0,20.0,0.985
35960,2S,WW,Perugia,Left,20.0,20.0,0.935
35960,2S,EE,Perugia,Left,20.0,20.0,0.967
35960,2S,WW,Perugia,Left,20.0,20.0,0.944
35960,2S,EE,Perugia,Left,20.0,20.0,0.875
35960,2S,WW,Perugia,Left,20.0,20.0,0.837
35960,2S,EE,Perugia,Left,20.0,20.0,0.907
35960,2S,WW,Perugia,Left,20.0,20.0,0.873
35960,2S,EE,Perugia,Left,20.0,20.0,0.916
35960,2S,WW,Perugia,Left,20.0,20.0,0.867
35960,2S,EE,Perugia,Left,20.0,20.0,0.925
35960,2S,WW,Perugia,Left,20.0,20.0,0.896
35961,2S,EE,Perugia,Left,20.0,20.0,0.828
35961,2S,WW,Perugia,Left,20.0,20.0,0.81
35961,2S,EE,Perugia,Left,20.0,20.0,0.843
35961,2S,WW,Perugia,Left,20.0,20.0,0.822
35961,2S,EE,Perugia,Left,20.0,20.0,0.847
35961,2S,WW,Perugia,Left,20.0,20.0,0.832
35961,2S,EE,Perugia,Left,20.0,20.0,0.862
35961,2S,WW,Perugia,Left,20.0,20.0,0.845
35961,2S,EE,Perugia,Left,20.0,20.0,0.8
35961,2S,WW,Perugia,Left,20.0,20.0,0.794
35961,2S,EE,Perugia,Left,20.0,20.0,0.802
35961,2S,WW,Perugia,Left,20.0,20.0,0.785
35961,2S,EE,Perugia,Left,20.0,20.0,0.808
35961,2S,WW,Perugia,Left,20.0,20.0,0.791
35961,2S,EE,Perugia,Left,20.0,20.0,0.81
35961,2S,WW,Perugia,Left,20.0,20.0,0.794
35961,2S,EE,Perugia,Left,20.0,20.0,0.801
35961,2S,WW,Perugia,Left,20.0,20.0,0.797
35961,2S,EE,Perugia,Left,20.0,20.0,0.829
35961,2S,WW,Perugia,Left,20.0,20.0,0.799
35962,2S,EE,Perugia,Left,20.0,20.0,0.941
35962,2S,WW,Perugia,Left,20.0,20.0,0.92
35962,2S,EE,Perugia,Left,20.0,20.0,0.979
35962,2S,WW,Perugia,Left,20.0,20.0,0.932
35962,2S,EE,Perugia,Left,20.0,20.0,0.979
35962,2S,WW,Perugia,Left,20.0,20.0,0.948
35962,2S,EE,Perugia,Left,20.0,20.0,0.971
35962,2S,WW,Perugia,Left,20.0,20.0,0.968
35962,2S,EE,Perugia,Left,20.0,20.0,0.979
35962,2S,WW,Perugia,Left,20.0,20.0,0.964
35962,2S,EE,Perugia,Left,20.0,20.0,0.885
35962,2S,WW,Perugia,Left,20.0,20.0,0.852
35962,2S,EE,Perugia,Left,20.0,20.0,0.884
35962,2S,WW,Perugia,Left,20.0,20.0,0.86
35962,2S,EE,Perugia,Left,20.0,20.0,0.911
35962,2S,WW,Perugia,Left,20.0,20.0,0.882
35962,2S,EE,Perugia,Left,20.0,20.0,0.918
35962,2S,WW,Perugia,Left,20.0,20.0,0.9
35962,2S,EE,Perugia,Left,20.0,20.0,0.955
35962,2S,WW,Perugia,Left,20.0,20.0,0.926
35963,2S,EE,Brown,Right,20.0,20.003,0.888
35963,2S,WW,Brown,Right,20.0,20.003,0.897
35963,2S,EE,Brown,Right,20.0,20.045,0.907
35963,2S,WW,Brown,Right,20.0,20.01,0.908
35963,2S,EE,Brown,Right,20.0,20.011,0.943
35963,2S,WW,Brown,Right,20.0,20.002,0.955
35963,2S,EE,Brown,Right,20.0,20.031,0.945
35963,2S,WW,Brown,Right,20.0,20.004,0.935
35963,2S,EE,Brown,Right,20.0,20.002,0.797
35963,2S,WW,Brown,Right,20.0,20.004,0.805
35963,2S,EE,Brown,Right,20.0,20.002,0.813
35963,2S,WW,Brown,Right,20.0,20.002,0.82
35963,2S,EE,Brown,Right,20.0,20.018,0.826
35963,2S,WW,Brown,Right,20.0,20.006,0.846
35963,2S,EE,Brown,Right,20.0,20.013,0.837
35963,2S,WW,Brown,Right,20.0,20.002,0.847
35963,2S,EE,Brown,Right,20.0,20.004,0.865
35963,2S,WW,Brown,Right,20.0,20.006,0.866
36238,2S,EE,Brown,Right,20.0,20.004,0.877
36238,2S,WW,Brown,Right,20.0,20.003,0.895
36238,2S,EE,Brown,Right,20.0,20.002,0.889
36238,2S,WW,Brown,Right,20.0,20.004,0.881
36238,2S,EE,Brown,Right,20.0,20.013,0.897
36238,2S,WW,Brown,Right,20.0,20.004,0.892
36238,2S,EE,Brown,Right,20.0,20.016,0.886
36238,2S,WW,Brown,Right,20.0,20.003,0.909
36238,2S,EE,Brown,Right,20.0,20.001,0.878
36238,2S,WW,Brown,Right,20.0,20.002,0.901
36238,2S,EE,Brown,Right,20.0,20.003,0.785
36238,2S,WW,Brown,Right,20.0,20.004,0.804
36238,2S,EE,Brown,Right,20.0,20.01,0.821
36238,2S,WW,Brown,Right,20.0,20.002,0.83
36238,2S,EE,Brown,Right,20.0,20.011,0.83
36238,2S,WW,Brown,Right,20.0,20.002,0.853
36238,2S,EE,Brown,Right,20.0,20.025,0.842
36238,2S,WW,Brown,Right,20.0,20.004,0.864
36239,2S,EE,HEPHY,Right,,,1.015
36239,2S,EE,HEPHY,Left,,,1.083
36239,2S,WW,HEPHY,Right,,,1.0
36239,2S,WW,HEPHY,Left,,,1.005
36239,2S,EE,HEPHY,Left,,,1.052
36239,2S,WW,HEPHY,Left,,,1.003
36239,2S,EE,HEPHY,Left,,,1.018
36239,2S,EE,HEPHY,Right,,,0.972
36239,2S,WW,HEPHY,Left,,,0.975
36239,2S,WW,HEPHY,Right,,,1.13
36239,2S,EE,HEPHY,Right,,,1.009
36239,2S,EE,HEPHY,Left,,,1.071
36239,2S,WW,HEPHY,Left,,,1.046
36239,2S,WW,HEPHY,Right,,,1.043
36239,2S,EE,HEPHY,Left,,,0.942
36239,2S,WW,HEPHY,Left,,,0.874
36236,PSS,EE,Perugia,Left,20.0,20.0,0.949
36236,PSS,WW,Perugia,Left,20.0,20.0,0.948
36236,PSS,EE,Perugia,Left,20.0,20.0,0.955
36236,PSS,WW,Perugia,Left,20.0,20.0,0.944
36236,PSS,EE,Perugia,Left,20.0,20.0,0.953
36236,PSS,WW,Perugia,Left,20.0,20.0,0.97
36236,PSS,EE,Perugia,Left,20.0,20.0,0.993
36236,PSS,WW,Perugia,Left,20.0,20.0,0.971
36236,PSS,EE,Perugia,Left,20.0,20.0,0.841
36236,PSS,WW,Perugia,Left,20.0,20.0,0.839
36236,PSS,EE,Perugia,Left,20.0,20.0,0.866
36236,PSS,WW,Perugia,Left,20.0,20.0,0.853
36236,PSS,EE,Perugia,Left,20.0,20.0,0.87
36236,PSS,WW,Perugia,Left,20.0,20.0,0.877
36236,PSS,EE,Perugia,Left,20.0,20.0,0.898
36236,PSS,WW,Perugia,Left,20.0,20.0,0.887
36236,PSS,EE,Perugia,Left,20.0,20.0,0.924
36236,PSS,WW,Perugia,Left,20.0,20.0,0.928
36236,PSS,EE,Perugia,Left,20.0,20.0,0.921
36236,PSS,WW,Perugia,Left,20.0,20.0,0.926
36237,PSS,EE,Perugia,Left,20.0,20.0,0.789
36237,PSS,WW,Perugia,Left,20.0,20.0,0.787
36237,PSS,EE,Perugia,Left,20.0,20.0,0.794
36237,PSS,WW,Perugia,Left,20.0,20.0,0.785
36237,PSS,EE,Perugia,Left,20.0,20.0,0.803
36237,PSS,WW,Perugia,Left,20.0,20.0,0.805
36237,PSS,EE,Perugia,Left,20.0,20.0,0.834
36237,PSS,WW,Perugia,Left,20.0,20.0,0.807
36237,PSS,EE,Perugia,Left,20.0,20.0,0.823
36237,PSS,WW,Perugia,Left,20.0,20.0,0.818
36237,PSS,EE,Perugia,Left,20.0,20.0,0.836
36237,PSS,WW,Perugia,Left,20.0,20.0,0.808
36237,PSS,EE,Perugia,Left,20.0,20.0,0.747
36237,PSS,WW,Perugia,Left,20.0,20.0,0.732
36237,PSS,EE,Perugia,Left,20.0,20.0,0.751
36237,PSS,WW,Perugia,Left,20.0,20.0,0.753
36237,PSS,EE,Perugia,Left,20.0,20.0,0.771
36237,PSS,WW,Perugia,Left,20.0,20.0,0.746
36237,PSS,EE,Perugia,Left,20.0,20.0,0.783
36237,PSS,WW,Perugia,Left,20.0,20.0,0.781
36240,2S,EE,HEPHY,Left,,,0.856
36240,2S,WW,HEPHY,Left,,,0.855
36240,2S,EE,HEPHY,Left,,,0.865
36240,2S,WW,HEPHY,Left,,,0.855
36240,2S,EE,HEPHY,Left,,,0.996
36240,2S,WW,HEPHY,Left,,,0.862
36240,2S,EE,HEPHY,Left,,,0.939
36240,2S,WW,HEPHY,Left,,,0.892
36240,2S,WW,HEPHY,Left,,,0.817
36240,2S,EE,HEPHY,Right,,,0.714
36240,2S,EE,HEPHY,Left,,,0.714
36240,2S,WW,HEPHY,Right,,,0.675
36240,2S,WW,HEPHY,Left,,,0.798
36240,2S,EE,HEPHY,Left,,,0.801
36240,2S,WW,HEPHY,Left,,,0.799
36240,2S,EE,HEPHY,Left,,,0.834
36240,2S,WW,HEPHY,Left,,,0.737
36240,2S,WW,HEPHY,Right,,,0.852
36240,2S,EE,HEPHY,Left,,,0.7
36240,2S,WW,HEPHY,Left,,,1.016
36240,2S,EE,HEPHY,Left,,,0.77
36240,2S,WW,HEPHY,Left,,,0.818
36240,2S,WW,HEPHY,Right,,,0.895
36241,2S,EE,HEPHY,Left,,,1.153
36241,2S,WW,HEPHY,Left,,,1.088
36241,2S,EE,HEPHY,Left,,,1.29
36241,2S,WW,HEPHY,Left,,,1.106
36241,2S,EE,HEPHY,Left,,,1.176
36241,2S,WW,HEPHY,Left,,,1.227
36241,2S,EE,HEPHY,Left,,,1.172
36241,2S,WW,HEPHY,Left,,,1.128
36241,2S,EE,HEPHY,Left,,,1.345
36241,2S,WW,HEPHY,Left,,,1.245
36241,2S,EE,HEPHY,Left,,,0.987
36241,2S,WW,HEPHY,Left,,,0.929
36241,2S,EE,HEPHY,Left,,,1.104
36241,2S,WW,HEPHY,Left,,,1.055
36241,2S,EE,HEPHY,Left,,,1.396
36241,2S,WW,HEPHY,Left,,,1.257
36241,2S,EE,HEPHY,Left,,,1.411
36241,2S,WW,HEPHY,Left,,,1.466
36241,2S,EE,HEPHY,Left,,,1.414
36241,2S,WW,HEPHY,Left,,,1.47
36245,2S,EE,Brown,Right,20.0,20.003,0.989
36245,2S,WW,Brown,Right,20.0,20.002,1.028
36245,2S,EE,Brown,Right,20.0,20.002,0.999
36245,2S,WW,Brown,Right,20.0,20.002,1.049
36245,2S,EE,Brown,Right,20.0,20.004,1.179
36245,2S,WW,Brown,Right,20.0,20.004,1.329
36245,2S,EE,Brown,Right,20.0,20.002,1.187
36245,2S,WW,Brown,Right,20.0,20.003,1.214
36245,2S,EE,Brown,Right,20.0,20.002,0.847
36245,2S,WW,Brown,Right,20.0,20.001,0.871
36245,2S,EE,Brown,Right,20.0,20.003,0.897
36245,2S,WW,Brown,Right,20.0,20.002,0.941
36245,2S,EE,Brown,Right,20.0,20.003,0.922
36245,2S,WW,Brown,Right,20.0,20.002,0.969
36245,2S,EE,Brown,Right,20.0,20.003,0.927
36245,2S,WW,Brown,Right,20.0,20.002,0.96
36245,2S,EE,Brown,Right,20.0,20.004,0.981
36245,2S,WW,Brown,Right,20.0,20.003,1.005
35494,PSP,EE,Perugia,Left,20.0,20.0,2.233
35494,PSP,WW,Perugia,Left,20.0,20.0,1.806
35494,PSP,EE,Perugia,Left,20.0,20.0,2.234
35494,PSP,WW,Perugia,Left,20.0,20.0,1.864
35494,PSP,EE,Perugia,Left,20.0,20.0,2.003
35494,PSP,WW,Perugia,Left,20.0,20.0,1.915
35494,PSP,EE,Perugia,Left,20.0,20.0,2.224
35494,PSP,WW,Perugia,Left,20.0,20.0,1.87
35494,PSP,EE,Perugia,Left,20.0,20.0,2.287
35494,PSP,WW,Perugia,Left,20.0,20.0,1.766
35494,PSP,EE,Perugia,Left,20.0,20.0,2.259
35494,PSP,WW,Perugia,Left,20.0,20.0,1.802
35494,PSP,EE,Perugia,Left,20.0,20.0,2.304
35494,PSP,WW,Perugia,Left,20.0,20.0,1.867
35494,PSP,EE,Perugia,Left,20.0,20.0,2.23
35494,PSP,EE,Perugia,Left,20.0,20.0,2.23
35494,PSP,EE,Perugia,Left,20.0,20.0,2.23
35494,PSP,WW,Perugia,Left,20.0,20.0,1.823
35494,PSP,EE,Perugia,Left,20.0,20.0,2.252
35494,PSP,WW,Perugia,Left,20.0,20.0,1.868
35494,PSP,WW,Perugia,Left,20.0,20.0,1.868
35494,PSP,WW,Perugia,Left,20.0,20.0,1.868
35495,PSP,EE,Perugia,Left,20.0,20.0,2.124
35495,PSP,EE,Perugia,Left,20.0,20.0,2.118
35495,PSP,WW,Perugia,Left,20.0,20.0,1.583
35495,PSP,EE,Perugia,Left,20.0,20.0,2.192
35495,PSP,WW,Perugia,Left,20.0,20.0,1.578
35495,PSP,EE,Perugia,Left,20.0,20.0,1.648
35495,PSP,WW,Perugia,Left,20.0,20.0,2.244
35495,PSP,EE,Perugia,Left,20.0,20.0,2.192
35495,PSP,WW,Perugia,Left,20.0,20.0,1.645
