batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_ACC_V
48217,2S,EE,Brown,Right,20.0,20.163,-2.637
48217,2S,WW,Brown,Right,20.0,20.137,-2.641
48217,2S,EE,Brown,Right,20.0,20.038,-2.657
48217,2S,WW,Brown,Right,20.0,20.094,-2.672
48217,2S,EE,Brown,Right,20.0,20.088,-2.603
48217,2S,WW,Brown,Right,20.0,20.117,-2.565
48217,2S,EE,Brown,Right,20.0,20.126,-2.446
48217,2S,WW,Brown,Right,20.0,20.106,-2.428
48217,2S,EE,Brown,Right,20.0,20.146,-2.535
48217,2S,WW,Brown,Right,20.0,20.123,-2.543
48220,2S,EE,Perugia,Left,20.0,20.0,-2.426
48220,2S,WW,Perugia,Left,20.0,20.0,-2.559
48220,2S,EE,Perugia,Left,20.0,20.0,-2.477
48220,2S,WW,Perugia,Left,20.0,20.0,-2.567
48220,2S,EE,Perugia,Left,20.0,20.0,-2.414
48220,2S,WW,Perugia,Left,20.0,20.0,-2.583
48220,2S,EE,Perugia,Left,20.0,20.0,-2.542
48220,2S,WW,Perugia,Left,20.0,20.0,-2.615
48220,2S,EE,Perugia,Left,20.0,20.0,-2.428
48220,2S,WW,Perugia,Left,20.0,20.0,-2.438
48220,2S,EE,Perugia,Left,20.0,20.0,-2.227
48220,2S,WW,Perugia,Left,20.0,20.0,-2.296
48220,2S,EE,Perugia,Left,20.0,20.0,-2.461
48220,2S,WW,Perugia,Left,20.0,20.0,-2.501
48220,2S,EE,Perugia,Left,20.0,20.0,-2.338
48220,2S,WW,Perugia,Left,20.0,20.0,-2.497
48221,2S,EE,Perugia,Left,20.0,20.0,-2.611
48221,2S,WW,Perugia,Left,20.0,20.0,-2.765
48221,2S,EE,Perugia,Left,20.0,20.0,-2.616
48221,2S,WW,Perugia,Left,20.0,20.0,-2.71
48221,2S,EE,Perugia,Left,20.0,20.0,-2.608
48221,2S,WW,Perugia,Left,20.0,20.0,-2.623
48221,2S,EE,Perugia,Left,20.0,20.0,-2.628
48221,2S,WW,Perugia,Left,20.0,20.0,-2.737
48221,2S,EE,Perugia,Left,20.0,20.0,-2.428
48221,2S,WW,Perugia,Left,20.0,20.0,-2.767
48221,2S,EE,Perugia,Left,20.0,20.0,-2.433
48221,2S,WW,Perugia,Left,20.0,20.0,-2.605
48221,2S,EE,Perugia,Left,20.0,20.0,-2.514
48221,2S,WW,Perugia,Left,20.0,20.0,-2.699
48221,2S,EE,Perugia,Left,20.0,20.0,-2.474
48221,2S,WW,Perugia,Left,20.0,20.0,-2.707
48222,2S,EE,Perugia,Left,20.0,20.0,-2.597
48222,2S,WW,Perugia,Left,20.0,20.0,-2.591
48222,2S,EE,Perugia,Left,20.0,20.0,-2.582
48222,2S,WW,Perugia,Left,20.0,20.0,-2.641
48222,2S,EE,Perugia,Left,20.0,20.0,-2.628
48222,2S,WW,Perugia,Left,20.0,20.0,-2.648
48222,2S,EE,Perugia,Left,20.0,20.0,-2.642
48222,2S,WW,Perugia,Left,20.0,20.0,-2.621
48222,2S,EE,Perugia,Left,20.0,20.0,-2.471
48222,2S,WW,Perugia,Left,20.0,20.0,-2.363
48222,2S,EE,Perugia,Left,20.0,20.0,-2.469
48222,2S,WW,Perugia,Left,20.0,20.0,-2.461
48222,2S,EE,Perugia,Left,20.0,20.0,-2.526
48222,2S,WW,Perugia,Left,20.0,20.0,-2.514
48222,2S,EE,Perugia,Left,20.0,20.0,-2.472
48222,2S,WW,Perugia,Left,20.0,20.0,-2.551
48223,2S,EE,Perugia,Left,20.0,20.0,-2.618
48223,2S,WW,Perugia,Left,20.0,20.0,-2.724
48223,2S,EE,Perugia,Left,20.0,20.0,-2.556
48223,2S,WW,Perugia,Left,20.0,20.0,-2.641
48223,2S,EE,Perugia,Left,20.0,20.0,-2.618
48223,2S,WW,Perugia,Left,20.0,20.0,-2.643
48223,2S,EE,Perugia,Left,20.0,20.0,-2.615
48223,2S,WW,Perugia,Left,20.0,20.0,-2.639
48223,2S,EE,Perugia,Left,20.0,20.0,-2.548
48223,2S,WW,Perugia,Left,20.0,20.0,-2.601
48223,2S,EE,Perugia,Left,20.0,20.0,-2.489
48223,2S,WW,Perugia,Left,20.0,20.0,-2.626
48223,2S,EE,Perugia,Left,20.0,20.0,-2.47
48223,2S,WW,Perugia,Left,20.0,20.0,-2.632
48223,2S,EE,Perugia,Left,20.0,20.0,-2.473
48223,2S,WW,Perugia,Left,20.0,20.0,-2.638
48224,2S,EE,Perugia,Left,20.0,20.0,-2.744
48224,2S,WW,Perugia,Left,20.0,20.0,-2.744
48224,2S,EE,Perugia,Left,20.0,20.0,-2.74
48224,2S,WW,Perugia,Left,20.0,20.0,-2.776
48224,2S,EE,Perugia,Left,20.0,20.0,-2.731
48224,2S,WW,Perugia,Left,20.0,20.0,-2.757
48224,2S,EE,Perugia,Left,20.0,20.0,-2.714
48224,2S,WW,Perugia,Left,20.0,20.0,-2.824
48224,2S,EE,Perugia,Left,20.0,20.0,-2.55
48224,2S,WW,Perugia,Left,20.0,20.0,-2.578
48224,2S,EE,Perugia,Left,20.0,20.0,-2.606
48224,2S,WW,Perugia,Left,20.0,20.0,-2.615
48224,2S,EE,Perugia,Left,20.0,20.0,-2.551
48224,2S,WW,Perugia,Left,20.0,20.0,-2.626
48224,2S,EE,Perugia,Left,20.0,20.0,-2.623
48224,2S,WW,Perugia,Left,20.0,20.0,-2.65
48225,2S,EE,Perugia,Left,20.0,20.0,-2.529
48225,2S,WW,Perugia,Left,20.0,20.0,-2.531
48225,2S,EE,Perugia,Left,20.0,20.0,-2.466
48225,2S,EE,Perugia,Left,20.0,20.0,-2.567
48225,2S,WW,Perugia,Left,20.0,20.0,-2.6
48225,2S,EE,Perugia,Left,20.0,20.0,-2.609
48225,2S,WW,Perugia,Left,20.0,20.0,-2.639
48225,2S,EE,Perugia,Left,20.0,20.0,-2.296
48225,2S,WW,Perugia,Left,20.0,20.0,-2.333
48225,2S,EE,Perugia,Left,20.0,20.0,-2.343
48225,2S,WW,Perugia,Left,20.0,20.0,-2.35
48225,2S,EE,Perugia,Left,20.0,20.0,-2.354
48225,2S,WW,Perugia,Left,20.0,20.0,-2.358
48225,2S,EE,Perugia,Left,20.0,20.0,-2.443
48225,2S,WW,Perugia,Left,20.0,20.0,-2.476
48226,2S,EE,Perugia,Left,20.0,20.0,-2.465
48226,2S,WW,Perugia,Left,20.0,20.0,-2.452
48226,2S,EE,Perugia,Left,20.0,20.0,-2.466
48226,2S,WW,Perugia,Left,20.0,20.0,-2.457
48226,2S,EE,Perugia,Left,20.0,20.0,-2.45
48226,2S,WW,Perugia,Left,20.0,20.0,-2.448
48226,2S,EE,Perugia,Left,20.0,20.0,-2.441
48226,2S,WW,Perugia,Left,20.0,20.0,-2.417
48226,2S,EE,Perugia,Left,20.0,20.0,-2.286
48226,2S,WW,Perugia,Left,20.0,20.0,-2.276
48226,2S,EE,Perugia,Left,20.0,20.0,-2.364
48226,2S,WW,Perugia,Left,20.0,20.0,-2.321
48226,2S,EE,Perugia,Left,20.0,20.0,-2.439
48226,2S,WW,Perugia,Left,20.0,20.0,-2.389
48226,2S,EE,Perugia,Left,20.0,20.0,-2.413
48226,2S,WW,Perugia,Left,20.0,20.0,-2.374
48227,2S,EE,Perugia,Left,20.0,20.0,-2.468
48227,2S,WW,Perugia,Left,20.0,20.0,-2.472
48227,2S,EE,Perugia,Left,20.0,20.0,-2.477
48227,2S,WW,Perugia,Left,20.0,20.0,-2.379
48227,2S,EE,Perugia,Left,20.0,20.0,-2.477
48227,2S,WW,Perugia,Left,20.0,20.0,-2.46
48227,2S,EE,Perugia,Left,20.0,20.0,-2.519
48227,2S,WW,Perugia,Left,20.0,20.0,-2.464
48227,2S,EE,Perugia,Left,20.0,20.0,-2.625
48227,2S,WW,Perugia,Left,20.0,20.0,-2.637
48227,2S,EE,Perugia,Left,20.0,20.0,-2.418
48227,2S,WW,Perugia,Left,20.0,20.0,-2.414
48227,2S,EE,Perugia,Left,20.0,20.0,-2.285
48227,2S,WW,Perugia,Left,20.0,20.0,-2.423
48227,2S,EE,Perugia,Left,20.0,20.0,-2.262
48227,2S,WW,Perugia,Left,20.0,20.0,-2.336
48228,2S,EE,Demokritos,Left,22.0,22.0,-2.943
48228,2S,WW,Demokritos,Left,21.8,21.8,-3.033
48228,2S,EE,Demokritos,Left,21.4,21.4,-2.883
48228,2S,WW,Demokritos,Left,20.8,20.8,-2.958
48228,2S,EE,Demokritos,Left,20.7,20.7,-2.838
48228,2S,WW,Demokritos,Left,21.2,21.2,-2.853
48228,2S,EE,Demokritos,Left,20.8,20.8,-2.868
48228,2S,WW,Demokritos,Left,22.6,22.6,-2.928
48228,2S,EE,Demokritos,Left,23.3,23.3,-2.778
48228,2S,WW,Demokritos,Left,24.0,24.0,-2.808
48228,2S,EE,Demokritos,Left,23.3,23.3,-2.793
48228,2S,WW,Demokritos,Left,23.7,23.7,-2.808
48228,2S,EE,Demokritos,Left,24.0,24.0,-2.763
48228,2S,WW,Demokritos,Left,24.2,24.2,-2.748
48229,2S,EE,Demokritos,Left,22.0,22.0,-2.012
48229,2S,WW,Demokritos,Left,22.2,22.2,-2.477
48229,2S,EE,Demokritos,Left,22.8,22.8,-2.012
48229,2S,WW,Demokritos,Left,23.4,23.4,-2.447
48229,2S,EE,Demokritos,Left,22.5,22.5,-2.012
48229,2S,WW,Demokritos,Left,22.9,22.9,-2.327
48229,2S,EE,Demokritos,Left,21.0,21.0,-3.964
48229,2S,WW,Demokritos,Left,21.0,21.0,-2.568
48229,2S,EE,Demokritos,Left,24.5,24.5,-2.012
48229,2S,WW,Demokritos,Left,22.1,22.1,-2.553
48229,2S,EE,Demokritos,Left,21.0,21.0,-2.012
48229,2S,WW,Demokritos,Left,21.6,21.6,-2.372
48229,2S,EE,Demokritos,Left,22.2,22.2,-2.012
48229,2S,WW,Demokritos,Left,22.9,22.9,-2.372
48230,2S,EE,Demokritos,Left,23.2,23.2,-2.748
48230,2S,WW,Demokritos,Left,23.4,23.4,-2.838
48230,2S,EE,Demokritos,Left,21.1,21.1,-2.763
48230,2S,WW,Demokritos,Left,21.0,21.0,-2.838
48230,2S,EE,Demokritos,Left,22.9,22.9,-2.568
48230,2S,WW,Demokritos,Left,22.3,22.3,-2.838
48230,2S,EE,Demokritos,Left,21.9,21.9,-2.568
48230,2S,WW,Demokritos,Left,22.9,22.9,-2.658
48230,2S,EE,Demokritos,Left,22.4,22.4,-2.568
48230,2S,WW,Demokritos,Left,22.7,22.7,-2.658
48230,2S,EE,Demokritos,Left,21.4,21.4,-2.553
48230,2S,WW,Demokritos,Left,22.5,22.5,-2.763
48231,2S,EE,Demokritos,Left,20.3,20.3,-3.739
48231,2S,WW,Demokritos,Left,20.8,20.8,-2.673
48231,2S,EE,Demokritos,Left,21.1,21.1,-2.447
48231,2S,WW,Demokritos,Left,22.3,22.3,-2.553
48231,2S,EE,Demokritos,Left,22.8,22.8,-2.643
48231,2S,WW,Demokritos,Left,19.5,19.5,-2.838
48231,2S,EE,Demokritos,Left,18.3,18.3,-2.673
48231,2S,WW,Demokritos,Left,19.3,19.3,-2.823
48231,2S,EE,Demokritos,Left,20.6,20.6,-3.348
48231,2S,WW,Demokritos,Left,21.3,21.3,-2.553
48231,2S,EE,Demokritos,Left,20.9,20.9,-2.417
48231,2S,WW,Demokritos,Left,21.4,21.4,-2.568
48231,2S,EE,Demokritos,Left,22.1,22.1,-2.538
48231,2S,WW,Demokritos,Left,19.4,19.4,-2.688
48235,2S,EE,Brown,Right,20.0,20.042,-2.95
48235,2S,WW,Brown,Right,20.0,20.088,-2.891
48235,2S,EE,Brown,Right,20.0,20.072,-2.882
48235,2S,WW,Brown,Right,20.0,20.109,-2.894
48235,2S,EE,Brown,Right,20.0,20.124,-2.956
48235,2S,WW,Brown,Right,20.0,20.115,-2.861
48235,2S,EE,Brown,Right,20.0,20.133,-2.934
48235,2S,WW,Brown,Right,20.0,20.11,-2.906
48235,2S,EE,Brown,Right,20.0,20.025,-2.787
48235,2S,WW,Brown,Right,20.0,20.078,-2.704
48235,2S,EE,Brown,Right,20.0,20.062,-2.775
48235,2S,WW,Brown,Right,20.0,20.095,-2.714
48235,2S,EE,Brown,Right,20.0,20.118,-2.827
48235,2S,WW,Brown,Right,20.0,20.106,-2.748
48235,2S,EE,Brown,Right,20.0,20.124,-2.795
48235,2S,WW,Brown,Right,20.0,20.091,-2.792
48236,2S,EE,Brown,Right,20.0,20.036,-2.666
48236,2S,WW,Brown,Right,20.0,20.084,-2.589
48236,2S,EE,Brown,Right,20.0,20.068,-2.618
48236,2S,WW,Brown,Right,20.0,20.115,-2.61
48236,2S,EE,Brown,Right,20.0,20.123,-2.68
48236,2S,WW,Brown,Right,20.0,20.112,-2.667
48236,2S,EE,Brown,Right,20.0,20.152,-2.702
48236,2S,WW,Brown,Right,20.0,20.132,-2.687
48236,2S,EE,Brown,Right,20.0,20.044,-2.824
48236,2S,WW,Brown,Right,20.0,20.102,-2.751
48236,2S,EE,Brown,Right,20.0,20.09,-2.466
48236,2S,WW,Brown,Right,20.0,20.137,-2.435
48236,2S,EE,Brown,Right,20.0,20.153,-2.461
48236,2S,WW,Brown,Right,20.0,20.139,-2.452
48236,2S,EE,Brown,Right,20.0,20.17,-2.502
48236,2S,WW,Brown,Right,20.0,20.145,-2.552
48237,2S,EE,Brown,Right,20.0,20.082,-2.562
48237,2S,WW,Brown,Right,20.0,20.11,-2.524
48237,2S,EE,Brown,Right,20.0,20.013,-2.525
48237,2S,WW,Brown,Right,20.0,20.045,-2.55
48237,2S,EE,Brown,Right,20.0,20.146,-2.568
48237,2S,WW,Brown,Right,20.0,20.132,-2.531
48237,2S,EE,Brown,Right,20.0,20.081,-2.616
48237,2S,WW,Brown,Right,20.0,20.058,-2.56
48237,2S,EE,Brown,Right,20.0,20.008,-2.353
48237,2S,WW,Brown,Right,20.0,20.03,-2.38
48237,2S,EE,Brown,Right,20.0,20.023,-2.332
48237,2S,WW,Brown,Right,20.0,20.058,-2.399
48237,2S,EE,Brown,Right,20.0,20.081,-2.42
48237,2S,WW,Brown,Right,20.0,20.072,-2.408
48237,2S,EE,Brown,Right,20.0,20.09,-2.519
48237,2S,WW,Brown,Right,20.0,20.071,-2.47
48238,2S,EE,Brown,Right,20.0,20.069,-2.736
48238,2S,WW,Brown,Right,20.0,20.118,-2.622
48238,2S,EE,Brown,Right,20.0,20.107,-2.752
48238,2S,WW,Brown,Right,20.0,20.146,-2.691
48238,2S,EE,Brown,Right,20.0,20.16,-2.723
48238,2S,WW,Brown,Right,20.0,20.157,-2.704
48238,2S,EE,Brown,Right,20.0,20.177,-2.743
48238,2S,WW,Brown,Right,20.0,20.152,-2.673
48238,2S,EE,Brown,Right,20.0,20.104,-2.789
48238,2S,WW,Brown,Right,20.0,20.138,-2.717
48238,2S,EE,Brown,Right,20.0,20.05,-2.552
48238,2S,WW,Brown,Right,20.0,20.123,-2.495
48238,2S,EE,Brown,Right,20.0,20.179,-2.599
48238,2S,WW,Brown,Right,20.0,20.164,-2.578
48238,2S,EE,Brown,Right,20.0,20.171,-2.573
48238,2S,WW,Brown,Right,20.0,20.073,-2.535
48209,PSS,EE,Demokritos,Left,21.9,21.9,-2.763
48209,PSS,WW,Demokritos,Left,22.2,22.2,-2.958
48209,PSS,EE,Demokritos,Left,22.5,22.5,-2.823
48209,PSS,WW,Demokritos,Left,22.8,22.8,-2.973
48209,PSS,EE,Demokritos,Left,19.9,19.9,-2.823
48209,PSS,WW,Demokritos,Left,21.1,21.1,-2.988
48209,PSS,EE,Demokritos,Left,21.9,21.9,-2.868
48209,PSS,WW,Demokritos,Left,22.2,22.2,-3.063
48209,PSS,EE,Demokritos,Left,23.3,23.3,-2.012
48209,PSS,WW,Demokritos,Left,23.5,23.5,-2.853
48209,PSS,EE,Demokritos,Left,22.8,22.8,-2.342
48209,PSS,WW,Demokritos,Left,23.2,23.2,-2.823
48209,PSS,EE,Demokritos,Left,20.7,20.7,-2.748
48209,PSS,WW,Demokritos,Left,21.5,21.5,-2.868
48209,PSS,EE,Demokritos,Left,23.7,23.7,-2.778
48209,PSS,WW,Demokritos,Left,19.9,19.9,-2.958
48210,PSS,EE,Demokritos,Left,23.3,23.3,-2.778
48210,PSS,WW,Demokritos,Left,23.5,23.5,-2.868
48210,PSS,EE,Demokritos,Left,22.1,22.1,-2.688
48210,PSS,WW,Demokritos,Left,22.4,22.4,-2.748
48210,PSS,EE,Demokritos,Left,22.7,22.7,-2.658
48210,PSS,WW,Demokritos,Left,23.0,23.0,-2.748
48210,PSS,EE,Demokritos,Left,19.5,19.5,-2.658
48210,PSS,WW,Demokritos,Left,20.4,20.4,-3.363
48210,PSS,EE,Demokritos,Left,21.1,21.1,-2.477
48210,PSS,WW,Demokritos,Left,21.6,21.6,-2.853
48210,PSS,EE,Demokritos,Left,22.0,22.0,-2.553
48210,PSS,WW,Demokritos,Left,22.4,22.4,-2.568
48210,PSS,EE,Demokritos,Left,21.1,21.1,-2.553
48210,PSS,WW,Demokritos,Left,19.1,19.1,-2.613
48210,PSS,EE,Demokritos,Left,20.0,20.0,-3.063
48210,PSS,WW,Demokritos,Left,20.5,20.5,-2.658
48239,2S,EE,Demokritos,Left,22.2,22.2,-2.748
48239,2S,WW,Demokritos,Left,23.0,23.0,-2.763
48239,2S,EE,Demokritos,Left,22.3,22.3,-2.748
48239,2S,WW,Demokritos,Left,22.6,22.6,-2.853
48239,2S,EE,Demokritos,Left,23.4,23.4,-2.673
48239,2S,WW,Demokritos,Left,23.6,23.6,-2.748
48239,2S,EE,Demokritos,Left,21.1,21.1,-2.658
48239,2S,WW,Demokritos,Left,21.7,21.7,-2.748
48239,2S,EE,Demokritos,Left,23.8,23.8,-2.733
48239,2S,WW,Demokritos,Left,24.0,24.0,-2.778
48240,2S,EE,Brown,Right,20.0,20.009,-2.243
48240,2S,WW,Brown,Right,20.0,20.007,-2.283
48240,2S,EE,Brown,Right,20.0,20.015,-2.305
48240,2S,WW,Brown,Right,20.0,20.04,-2.315
48240,2S,EE,Brown,Right,20.0,20.021,-2.374
48240,2S,WW,Brown,Right,20.0,20.028,-2.362
48240,2S,EE,Brown,Right,20.0,20.082,-2.325
48240,2S,WW,Brown,Right,20.0,20.061,-2.352
48240,2S,EE,Brown,Right,20.0,20.008,-2.137
48240,2S,WW,Brown,Right,20.0,20.026,-2.074
48240,2S,EE,Brown,Right,20.0,20.015,-2.217
48240,2S,WW,Brown,Right,20.0,20.058,-2.167
48240,2S,EE,Brown,Right,20.0,20.067,-2.185
48240,2S,WW,Brown,Right,20.0,20.059,-2.169
48240,2S,EE,Brown,Right,20.0,20.096,-2.215
48240,2S,WW,Brown,Right,20.0,20.081,-2.175
48241,2S,EE,Brown,Right,20.0,20.02,-2.493
48241,2S,WW,Brown,Right,20.0,20.058,-2.551
48241,2S,EE,Brown,Right,20.0,20.034,-2.484
48241,2S,WW,Brown,Right,20.0,20.075,-2.553
48241,2S,EE,Brown,Right,20.0,20.095,-2.509
48241,2S,WW,Brown,Right,20.0,20.092,-2.571
48241,2S,EE,Brown,Right,20.0,20.108,-2.596
48241,2S,WW,Brown,Right,20.0,20.086,-2.632
48241,2S,EE,Brown,Right,20.0,20.013,-2.285
48241,2S,WW,Brown,Right,20.0,20.055,-2.331
48241,2S,EE,Brown,Right,20.0,20.003,-2.291
48241,2S,WW,Brown,Right,20.0,20.018,-2.329
48241,2S,EE,Brown,Right,20.0,20.135,-2.42
48241,2S,WW,Brown,Right,20.0,20.111,-2.405
48241,2S,EE,Brown,Right,20.0,20.062,-2.398
48241,2S,WW,Brown,Right,20.0,20.057,-2.459
48242,2S,EE,Brown,Right,20.0,20.008,-2.494
48242,2S,WW,Brown,Right,20.0,20.032,-2.537
48242,2S,EE,Brown,Right,20.0,20.013,-2.543
48242,2S,WW,Brown,Right,20.0,20.026,-2.502
48242,2S,EE,Brown,Right,20.0,20.069,-2.584
48242,2S,WW,Brown,Right,20.0,20.059,-2.534
48242,2S,EE,Brown,Right,20.0,20.043,-2.61
48242,2S,WW,Brown,Right,20.0,20.034,-2.526
48242,2S,EE,Brown,Right,20.0,20.006,-2.634
48242,2S,WW,Brown,Right,20.0,20.024,-2.616
48242,2S,EE,Brown,Right,20.0,20.006,-2.673
48242,2S,WW,Brown,Right,20.0,20.034,-2.633
48242,2S,EE,Brown,Right,20.0,20.059,-2.355
48242,2S,WW,Brown,Right,20.0,20.043,-2.404
48242,2S,EE,Brown,Right,20.0,20.083,-2.412
48242,2S,WW,Brown,Right,20.0,20.078,-2.439
48243,2S,EE,Brown,Right,20.0,20.01,-2.436
48243,2S,WW,Brown,Right,20.0,20.017,-2.41
48243,2S,EE,Brown,Right,20.0,20.005,-2.542
48243,2S,WW,Brown,Right,20.0,20.005,-2.416
48243,2S,EE,Brown,Right,20.0,20.036,-2.535
48243,2S,WW,Brown,Right,20.0,20.023,-2.474
48243,2S,EE,Brown,Right,20.0,20.009,-2.586
48243,2S,WW,Brown,Right,20.0,20.013,-2.519
48243,2S,EE,Brown,Right,20.0,20.012,-2.355
48243,2S,WW,Brown,Right,20.0,20.021,-2.329
48243,2S,EE,Brown,Right,20.0,20.015,-2.184
48243,2S,WW,Brown,Right,20.0,20.025,-2.236
48243,2S,EE,Brown,Right,20.0,20.08,-2.302
48243,2S,WW,Brown,Right,20.0,20.052,-2.288
48243,2S,EE,Brown,Right,20.0,20.058,-2.325
48243,2S,WW,Brown,Right,20.0,20.033,-2.311
48244,2S,EE,Demokritos,Left,23.2,23.2,-2.883
48244,2S,WW,Demokritos,Left,23.6,23.6,-3.048
48244,2S,EE,Demokritos,Left,24.3,24.3,-2.943
48244,2S,WW,Demokritos,Left,24.5,24.5,-3.108
48244,2S,EE,Demokritos,Left,24.1,24.1,-2.958
48244,2S,WW,Demokritos,Left,16.9,16.9,-3.108
48244,2S,EE,Demokritos,Left,20.7,20.7,-2.628
48244,2S,WW,Demokritos,Left,21.7,21.7,-2.868
48244,2S,EE,Demokritos,Left,22.1,22.1,-2.703
48244,2S,WW,Demokritos,Left,22.5,22.5,-2.733
48244,2S,EE,Demokritos,Left,18.7,18.7,-2.853
48244,2S,WW,Demokritos,Left,19.1,19.1,-2.988
48245,2S,EE,Demokritos,Left,19.4,19.4,-3.063
48245,2S,WW,Demokritos,Left,19.6,19.6,-3.123
48245,2S,EE,Demokritos,Left,17.3,17.3,-3.063
48245,2S,WW,Demokritos,Left,19.5,19.5,-3.153
48245,2S,EE,Demokritos,Left,19.2,19.2,-3.078
48245,2S,WW,Demokritos,Left,20.2,20.2,-3.213
48245,2S,EE,Demokritos,Left,19.9,19.9,-3.018
48245,2S,WW,Demokritos,Left,20.2,20.2,-3.078
48245,2S,EE,Demokritos,Left,20.8,20.8,-2.853
48245,2S,WW,Demokritos,Left,21.4,21.4,-2.913
48245,2S,EE,Demokritos,Left,20.6,20.6,-2.868
48245,2S,WW,Demokritos,Left,20.9,20.9,-2.988
48246,2S,EE,Perugia,Left,20.0,20.0,-2.545
48246,2S,WW,Perugia,Left,20.0,20.0,-2.679
48246,2S,EE,Perugia,Left,20.0,20.0,-2.504
48246,2S,WW,Perugia,Left,20.0,20.0,-2.831
48246,2S,EE,Perugia,Left,20.0,20.0,-2.503
48246,2S,WW,Perugia,Left,20.0,20.0,-2.661
48246,2S,EE,Perugia,Left,20.0,20.0,-2.51
48246,2S,WW,Perugia,Left,20.0,20.0,-2.681
48246,2S,EE,Perugia,Left,20.0,20.0,-2.375
48246,2S,WW,Perugia,Left,20.0,20.0,-2.679
48246,2S,EE,Perugia,Left,20.0,20.0,-2.339
48246,2S,WW,Perugia,Left,20.0,20.0,-2.57
48246,2S,EE,Perugia,Left,20.0,20.0,-2.376
48246,2S,WW,Perugia,Left,20.0,20.0,-2.457
48246,2S,EE,Perugia,Left,20.0,20.0,-2.447
48246,2S,WW,Perugia,Left,20.0,20.0,-2.477
48251,2S,EE,Perugia,Left,20.0,20.0,-2.375
48251,2S,WW,Perugia,Left,20.0,20.0,-2.324
48251,2S,EE,Perugia,Left,20.0,20.0,-2.447
48251,2S,WW,Perugia,Left,20.0,20.0,-2.435
48251,2S,EE,Perugia,Left,20.0,20.0,-2.473
48251,2S,WW,Perugia,Left,20.0,20.0,-2.463
48251,2S,EE,Perugia,Left,20.0,20.0,-2.522
48251,2S,WW,Perugia,Left,20.0,20.0,-2.619
48251,2S,EE,Perugia,Left,20.0,20.0,-2.23
48251,2S,WW,Perugia,Left,20.0,20.0,-2.228
48251,2S,EE,Perugia,Left,20.0,20.0,-2.332
48251,2S,WW,Perugia,Left,20.0,20.0,-2.315
48251,2S,EE,Perugia,Left,20.0,20.0,-2.359
48251,2S,WW,Perugia,Left,20.0,20.0,-2.315
48251,2S,EE,Perugia,Left,20.0,20.0,-2.293
48251,2S,WW,Perugia,Left,20.0,20.0,-2.28
48252,2S,EE,Perugia,Left,20.0,20.0,-2.866
48252,2S,WW,Perugia,Left,20.0,20.0,-2.914
48252,2S,EE,Perugia,Left,20.0,20.0,-2.743
48252,2S,WW,Perugia,Left,20.0,20.0,-2.851
48252,2S,EE,Perugia,Left,20.0,20.0,-2.911
48252,2S,WW,Perugia,Left,20.0,20.0,-2.935
48252,2S,EE,Perugia,Left,20.0,20.0,-2.933
48252,2S,WW,Perugia,Left,20.0,20.0,-2.929
48252,2S,EE,Perugia,Left,20.0,20.0,-2.641
48252,2S,WW,Perugia,Left,20.0,20.0,-2.65
48252,2S,EE,Perugia,Left,20.0,20.0,-2.683
48252,2S,WW,Perugia,Left,20.0,20.0,-2.676
48252,2S,EE,Perugia,Left,20.0,20.0,-2.769
48252,2S,WW,Perugia,Left,20.0,20.0,-2.771
48252,2S,EE,Perugia,Left,20.0,20.0,-2.716
48252,2S,WW,Perugia,Left,20.0,20.0,-2.742
48253,2S,EE,Demokritos,Left,17.5,17.5,-3.964
48253,2S,WW,Demokritos,Left,18.4,18.4,-2.012
48253,2S,EE,Demokritos,Left,21.0,21.0,-2.012
48253,2S,WW,Demokritos,Left,22.7,22.7,-2.012
48253,2S,EE,Demokritos,Left,20.9,20.9,-2.012
48253,2S,WW,Demokritos,Left,21.1,21.1,-2.027
48253,2S,EE,Demokritos,Left,20.8,20.8,-2.012
48253,2S,WW,Demokritos,Left,23.7,23.7,-2.147
48253,2S,EE,Demokritos,Left,21.4,21.4,-2.012
48253,2S,WW,Demokritos,Left,21.7,21.7,-2.012
48253,2S,EE,Demokritos,Left,21.9,21.9,-2.342
48253,2S,WW,Demokritos,Left,23.3,23.3,-2.012
48253,2S,EE,Demokritos,Left,19.7,19.7,-2.012
48253,2S,WW,Demokritos,Left,19.2,19.2,-2.012
48254,2S,EE,Demokritos,Left,21.8,21.8,-3.168
48254,2S,WW,Demokritos,Left,22.1,22.1,-3.183
48254,2S,EE,Demokritos,Left,21.9,21.9,-3.198
48254,2S,WW,Demokritos,Left,22.2,22.2,-3.829
48254,2S,EE,Demokritos,Left,19.7,19.7,-2.988
48254,2S,WW,Demokritos,Left,20.5,20.5,-3.063
48254,2S,EE,Demokritos,Left,19.9,19.9,-3.033
48254,2S,WW,Demokritos,Left,21.2,21.2,-3.108
48254,2S,EE,Demokritos,Left,21.1,21.1,-3.048
48254,2S,WW,Demokritos,Left,21.7,21.7,-3.138
48254,2S,EE,Demokritos,Left,22.1,22.1,-3.063
48254,2S,WW,Demokritos,Left,22.4,22.4,-3.168
48259,2S,EE,Perugia,Left,20.0,20.0,-1.598
48259,2S,WW,Perugia,Left,20.0,20.0,-1.704
48259,2S,EE,Perugia,Left,20.0,20.0,-1.588
48259,2S,WW,Perugia,Left,20.0,20.0,-1.723
