batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34330,2S,EE,26028,34330_044_2-S_HM_EE,,,2.283,9.697,255.614,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_E_flute3_L_DiodeCV_19_8_2020_10h35m44s.txt,Perugia
34330,2S,EE,26028,34330_044_2-S_HM_EE,,,2.283,9.697,255.614,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_E_flute3_L_DiodeCV_19_8_2020_10h35m44s.txt,Perugia
34330,2S,EE,26028,34330_044_2-S_HM_EE,,,2.251,9.925,259.248,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_E_flute3_R_DiodeCV_19_8_2020_10h16m4s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,2.49,10.209,234.364,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_W_flute3_L_DiodeCV_19_8_2020_12h27m31s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,2.615,10.756,223.161,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_W_flute3_R_DiodeCV_19_8_2020_12h4m42s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,2.615,10.756,223.161,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_W_flute3_R_DiodeCV_19_8_2020_12h4m42s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,2.49,10.209,234.364,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_044_2-S_HM_W_flute3_L_DiodeCV_19_8_2020_12h27m31s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,2.213,9.832,263.7,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_E_flute3_R_DiodeCV_18_8_2020_15h18m42s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,2.244,50.316,260.057,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_E_flute3_L_DiodeCV_18_8_2020_15h39m32s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,2.213,9.832,263.7,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_E_flute3_R_DiodeCV_18_8_2020_15h18m42s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,2.244,50.316,260.057,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_E_flute3_L_DiodeCV_18_8_2020_15h39m32s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,2.279,51.408,256.063,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_W_flute3_L_DiodeCV_18_8_2020_13h39m29s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,2.374,10.227,245.816,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_W_flute3_R_DiodeCV_18_8_2020_11h12m42s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,2.374,10.227,245.816,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_W_flute3_R_DiodeCV_18_8_2020_11h12m42s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,2.279,51.408,256.063,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34330_045_2-S_HM_W_flute3_L_DiodeCV_18_8_2020_13h39m29s.txt,Perugia
34252,PSS,EE,26200,34252_001_PSS_HM_EE,3.478,259.366,2.035,2.662,318.188,-119099700000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.166,20.0,20.01,Test_HPK_VPX34252_001_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_10_2020_06_08_07_PM.txt,Brown
34252,PSS,EE,26200,34252_001_PSS_HM_EE,3.535,255.193,1.954,2.527,331.434,-118620200000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.165,20.0,20.046,Test_HPK_VPX34252_001_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_12_2020_01_52_44_PM.txt,Brown
34252,PSS,WW,26205,34252_001_PSS_HM_WW,3.337,270.283,1.926,2.568,336.096,-66764290000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.178,20.0,20.078,Test_HPK_VPX34252_001_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_12_2020_03_19_05_PM.txt,Brown
34252,PSS,WW,26205,34252_001_PSS_HM_WW,3.405,264.945,2.009,2.962,322.277,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.177,20.0,20.013,Test_HPK_VPX34252_001_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_11_2020_04_01_17_PM.txt,Brown
34252,PSS,EE,26206,34252_002_PSS_HM_EE,3.981,226.598,7.617,20.857,85.003,-248670800000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.584,20.0,20.036,Test_HPK_VPX34252_002_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_12_2020_05_13_26_PM.txt,Brown
34252,PSS,EE,26206,34252_002_PSS_HM_EE,3.579,252.037,1.999,2.895,323.905,-113621400000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.201,20.0,20.082,Test_HPK_VPX34252_002_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_11_2020_05_51_07_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,3.353,268.999,1.953,2.905,331.548,-73161540000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.211,20.0,20.008,Test_HPK_VPX34252_002_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run03_08_13_2020_12_03_15_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,3.916,230.344,2.013,2.493,321.572,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.212,20.0,20.008,Test_HPK_VPX34252_002_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_08_12_2020_12_12_19_PM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,3.712,242.984,2.024,2.624,319.943,-121916800000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.169,20.0,20.007,Test_HPK_VPX34252_003_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_17_2020_11_21_57_AM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,3.534,255.254,1.95,2.541,332.11,-52995750000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.162,20.0,20.003,Test_HPK_VPX34252_003_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_13_2020_05_57_39_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,3.393,265.863,2.002,2.981,323.44,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.173,20.0,20.003,Test_HPK_VPX34252_003_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_13_2020_08_17_43_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,3.884,232.266,2.051,2.411,315.691,-196563300000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.181,20.0,20.046,Test_HPK_VPX34252_003_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_17_2020_01_19_31_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,3.476,259.486,1.966,2.722,329.249,-64753150000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.203,20.0,20.07,Test_HPK_VPX34252_004_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_17_2020_02_47_39_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,3.446,261.733,2.027,2.777,319.424,-80198850000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.199,20.0,20.05,Test_HPK_VPX34252_004_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_14_2020_04_30_59_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,3.349,269.333,1.955,2.817,331.201,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.209,20.0,20.003,Test_HPK_VPX34252_004_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_14_2020_06_20_18_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,3.4,265.312,1.937,2.573,334.346,-95177540000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.216,20.0,20.06,Test_HPK_VPX34252_004_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_17_2020_04_30_51_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,3.349,269.37,1.959,2.74,330.498,-63260560000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.171,20.0,20.013,Test_HPK_VPX34252_007_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_27_2020_06_32_06_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,3.382,266.739,1.937,2.739,334.231,-130683000000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.088,Test_HPK_VPX34252_007_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_03_59_52_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,3.386,266.393,1.967,2.712,329.232,-57069630000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.123,Test_HPK_VPX34252_007_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_05_27_11_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,3.538,254.958,1.989,2.528,325.514,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.183,20.0,20.061,Test_HPK_VPX34252_007_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_28_2020_03_09_34_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,3.388,266.241,1.918,2.62,337.521,-108023700000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.207,20.0,20.075,Test_HPK_VPX34252_008_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_03_27_24_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,3.476,259.534,1.936,2.489,334.352,-126433000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.207,20.0,20.115,Test_HPK_VPX34252_008_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_12_18_48_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,3.406,264.86,1.91,2.432,339.025,-101684900000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.222,20.0,20.095,Test_HPK_VPX34252_008_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_05_03_15_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,3.457,260.894,1.941,2.486,333.55,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.063,Test_HPK_VPX34252_008_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_31_2020_02_23_57_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,3.203,281.625,2.135,3.815,303.299,-98165630000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.172,20.0,20.027,Test_HPK_VPX34252_009_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_09_08_2020_03_25_05_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,3.207,281.299,1.926,2.762,336.206,-106338600000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.172,20.0,20.021,Test_HPK_VPX34252_009_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_03_44_14_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,3.39,266.118,1.958,2.651,330.654,-107458700000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.05,Test_HPK_VPX34252_009_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_07_30_32_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,3.339,270.166,1.933,2.61,334.948,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.182,20.0,20.067,Test_HPK_VPX34252_009_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_05_38_56_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,3.317,271.949,1.92,2.62,337.203,-118194200000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.205,20.0,20.104,Test_HPK_VPX34252_010_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_07_01_28_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,3.366,267.972,1.914,2.629,338.228,0.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.209,20.0,20.095,Test_HPK_VPX34252_010_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_08_53_56_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,3.562,253.202,1.987,2.624,325.849,24689840000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.221,20.0,20.095,Test_HPK_VPX34252_010_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_04_2020_10_17_00_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,3.315,272.084,1.948,2.651,332.415,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.217,20.0,20.049,Test_HPK_VPX34252_010_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_03_2020_08_23_49_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,3.463,260.459,1.943,2.562,333.304,-125773600000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.174,20.0,20.066,Test_HPK_VPX34252_011_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_01_2020_08_25_13_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,3.373,267.425,2.173,3.609,297.987,-130414100000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.174,20.0,20.14,Test_HPK_VPX34252_011_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_04_27_01_PM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,3.916,230.315,2.116,2.468,305.949,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.184,20.0,20.059,Test_HPK_VPX34252_011_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_11_37_19_AM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,3.346,269.616,2.086,3.173,310.421,-476760400000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.187,20.0,20.158,Test_HPK_VPX34252_011_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_05_54_48_PM.txt,Brown
34252,PSS,WW,26271,34252_012_PSS_HM_WW,3.493,258.245,1.973,2.698,328.19,-1783592000000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.124,Test_HPK_VPX34252_012_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_09_02_2020_08_41_21_PM.txt,Brown
34252,PSS,EE,26284,34252_015_PSS_HM_EE,2.808,321.267,1.937,3.382,334.189,-99579200000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.17,20.0,20.018,Test_HPK_VPX34252_015_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2020_06_15_44_PM.txt,Brown
34252,PSS,EE,26284,34252_015_PSS_HM_EE,2.26,399.157,2.188,5.844,295.876,-146434200000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.073,Test_HPK_VPX34252_015_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_03_54_08_PM.txt,Brown
34252,PSS,WW,26289,34252_015_PSS_HM_WW,2.858,315.566,1.98,3.507,326.998,-111148700000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.185,20.0,20.093,Test_HPK_VPX34252_015_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_05_26_21_PM.txt,Brown
34252,PSS,WW,26289,34252_015_PSS_HM_WW,2.925,308.396,1.988,3.492,325.757,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.181,20.0,20.038,Test_HPK_VPX34252_015_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_25_2020_07_44_30_PM.txt,Brown
34252,PSS,EE,26290,34252_016_PSS_HM_EE,2.712,332.592,1.907,3.388,339.447,-163785400000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.208,20.0,20.077,Test_HPK_VPX34252_016_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_27_2020_01_08_54_PM.txt,Brown
34252,PSS,WW,26295,34252_016_PSS_HM_WW,3.036,297.129,1.981,3.277,326.784,-30202680000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.222,20.0,20.088,Test_HPK_VPX34252_016_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_27_2020_03_09_32_PM.txt,Brown
34252,PSS,WW,26295,34252_016_PSS_HM_WW,2.79,323.302,1.914,3.369,338.217,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.042,Test_HPK_VPX34252_016_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_26_2020_02_15_24_PM.txt,Brown
34252,PSS,EE,26308,34252_019_PSS_HM_EE,2.85,316.459,1.906,3.226,339.716,-137987800000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.175,20.0,20.066,Test_HPK_VPX34252_019_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_04_37_09_PM.txt,Brown
34252,PSS,EE,26308,34252_019_PSS_HM_EE,2.96,304.776,1.963,3.258,329.807,0.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.166,20.0,20.008,Test_HPK_VPX34252_019_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_19_2020_05_16_25_PM.txt,Brown
34252,PSS,WW,26313,34252_019_PSS_HM_WW,2.836,318.111,1.954,3.435,331.403,-5482511000000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.186,20.0,20.071,Test_HPK_VPX34252_019_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_06_03_57_PM.txt,Brown
34252,PSS,EE,26314,34252_020_PSS_HM_EE,2.849,316.613,1.97,3.414,328.63,-133751000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.206,20.0,20.058,Test_HPK_VPX34252_020_PSS_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_12_52_00_PM.txt,Brown
34252,PSS,EE,26314,34252_020_PSS_HM_EE,2.875,313.762,1.956,3.306,331.07,1.736239e+16,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.209,20.0,20.055,Test_HPK_VPX34252_020_PSS_HM_EE_East_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_21_2020_07_01_37_PM.txt,Brown
34252,PSS,WW,26319,34252_020_PSS_HM_WW,2.926,308.231,1.95,3.199,332.116,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.219,20.0,20.025,Test_HPK_VPX34252_020_PSS_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_20_2020_02_39_09_PM.txt,Brown
34252,PSS,WW,26319,34252_020_PSS_HM_WW,2.814,320.552,1.935,3.384,334.59,-188597100000000.0,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.22,20.0,20.052,Test_HPK_VPX34252_020_PSS_HM_WW_West_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_08_21_2020_08_17_51_PM.txt,Brown
34332,2S,EE,28280,34332_001_2-S_HM_EE,3.558,236.238,2.626,7.626,222.227,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_E_flute3_L_DiodeCV_25_9_2020_15h33m40s.txt,Perugia
34332,2S,WW,28283,34332_001_2-S_HM_WW,3.499,240.232,2.641,7.254,220.964,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_W_flute3_L_DiodeCV_24_9_2020_10h25m53s.txt,Perugia
34332,2S,WW,28283,34332_001_2-S_HM_WW,2.507,335.248,2.617,7.772,222.991,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_001_2-S_HM_W_flute3_R_DiodeCV_24_9_2020_10h54m2s.txt,Perugia
34332,2S,EE,28300,34332_006_2-S_HM_EE,3.524,238.507,2.624,7.239,222.396,,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_E_flute3_R_DiodeCV_25_9_2020_14h16m55s.txt,Perugia
34332,2S,EE,28300,34332_006_2-S_HM_EE,3.585,234.451,2.625,7.383,222.311,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_E_flute3_L_DiodeCV_25_9_2020_11h57m2s.txt,Perugia
34332,2S,WW,28303,34332_006_2-S_HM_WW,3.57,235.419,2.649,6.872,220.297,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_34332_006_2-S_HM_W_flute3_L_DiodeCV_25_9_2020_9h34m4s.txt,Perugia
