batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
42907,2S,EE,1599401,220930,42907_039_2-S_HM_EE,4.516,188.923,2.828,4574000000000.0,228.6,,42907_039_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.2,22.2,Demokritos_VPB42907_039_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
42907,2S,WW,1599861,220933,42907_039_2-S_HM_WW,4.574,186.813,2.78,4314000000000.0,232.5,,42907_039_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.4,22.4,Demokritos_VPB42907_039_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
42907,2S,EE,1599461,220970,42907_044_2-S_HM_EE,4.455,192.055,2.816,4612000000000.0,229.5,,42907_044_2-S_HM_EE,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.6,22.6,Demokritos_VPB42907_044_2-S_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
42907,2S,WW,1599941,220973,42907_044_2-S_HM_WW,4.457,192.079,2.798,4528000000000.0,231.0,,42907_044_2-S_HM_WW,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.7,22.7,Demokritos_VPB42907_044_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
42908,2S,EE,1649420,220996,42908_002_2-S_HM_EE,4.157,216.991,2.147,3.805,301.55,640000000000.0,42908_002_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.006,Test_HPK_VPB42908_002_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_11_47_35_AM.txt,Brown
42908,2S,WW,1650311,220999,42908_002_2-S_HM_WW,4.22,213.773,2.228,3.678,290.567,640000000000.0,42908_002_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.011,Test_HPK_VPB42908_002_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_12_28_19_PM.txt,Brown
42908,2S,EE,1650146,221018,42908_005_2-S_HM_EE,4.181,215.733,2.133,3.825,303.536,640000000000.0,42908_005_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.034,Test_HPK_VPB42908_005_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_22_2022_06_56_53_PM.txt,Brown
42908,2S,WW,1649597,221031,42908_005_2-S_HM_WW,3.986,226.286,2.164,3.319,299.192,640000000000.0,42908_005_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.058,Test_HPK_VPB42908_005_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_22_2022_07_48_46_PM.txt,Brown
42908,2S,EE,1649051,221076,42908_013_2-S_HM_EE,4.085,220.788,2.146,3.538,301.768,640000000000.0,42908_013_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.041,Test_HPK_VPB42908_013_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_01_09_05_PM.txt,Brown
42908,2S,WW,1650215,221079,42908_013_2-S_HM_WW,4.174,216.105,2.143,3.64,302.059,640000000000.0,42908_013_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.024,Test_HPK_VPB42908_013_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_01_49_47_PM.txt,Brown
42908,2S,EE,1650170,221098,42908_016_2-S_HM_EE,4.178,215.881,2.145,3.928,301.781,640000000000.0,42908_016_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.082,Test_HPK_VPB42908_016_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_22_2022_08_40_39_PM.txt,Brown
42908,2S,WW,1649960,221111,42908_016_2-S_HM_WW,4.118,219.018,2.158,3.382,300.093,640000000000.0,42908_016_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.051,Test_HPK_VPB42908_016_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_22_2022_09_32_29_PM.txt,Brown
42908,2S,EE,1649165,221156,42908_024_2-S_HM_EE,4.067,221.789,2.135,3.495,303.312,640000000000.0,42908_024_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.006,Test_HPK_VPB42908_024_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_12_03_41_PM.txt,Brown
42908,2S,WW,1648967,221159,42908_024_2-S_HM_WW,3.782,238.485,2.146,4.205,301.713,640000000000.0,42908_024_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.009,Test_HPK_VPB42908_024_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_12_44_30_PM.txt,Brown
42908,2S,EE,1649390,221178,42908_028_2-S_HM_EE,4.148,217.443,2.15,3.565,301.189,640000000000.0,42908_028_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.019,Test_HPK_VPB42908_028_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_03_50_58_PM.txt,Brown
42908,2S,WW,1650224,221191,42908_028_2-S_HM_WW,4.075,221.355,2.139,3.606,302.656,640000000000.0,42908_028_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.038,Test_HPK_VPB42908_028_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_04_42_57_PM.txt,Brown
42908,2S,EE,1650188,221236,42908_035_2-S_HM_EE,4.167,216.454,2.154,3.879,300.531,640000000000.0,42908_035_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.034,Test_HPK_VPB42908_035_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_01_25_19_PM.txt,Brown
42908,2S,WW,1649090,221239,42908_035_2-S_HM_WW,3.724,242.223,2.172,3.685,298.037,640000000000.0,42908_035_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.019,Test_HPK_VPB42908_035_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_02_06_05_PM.txt,Brown
42908,2S,EE,1650290,221258,42908_038_2-S_HM_EE,4.184,215.583,2.139,3.783,302.637,640000000000.0,42908_038_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.068,Test_HPK_VPB42908_038_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_05_34_42_PM.txt,Brown
42908,2S,WW,1649753,221271,42908_038_2-S_HM_WW,4.091,220.509,2.157,3.466,300.149,640000000000.0,42908_038_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.039,Test_HPK_VPB42908_038_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_23_2022_06_26_27_PM.txt,Brown
42909,2S,EE,1650998,221352,42909_001_2-S_HM_EE,4.184,215.579,2.208,3.315,293.282,640000000000.0,42909_001_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.008,Test_HPK_VPB42909_001_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_03_28_56_PM.txt,Brown
42909,2S,WW,1651814,221355,42909_001_2-S_HM_WW,4.143,217.723,2.134,3.528,303.382,640000000000.0,42909_001_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.018,Test_HPK_VPB42909_001_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_04_09_43_PM.txt,Brown
42909,2S,EE,1645778,221374,42909_004_2-S_HM_EE,4.153,217.202,2.151,3.854,301.059,640000000000.0,42909_004_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.019,Test_HPK_VPB42909_004_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_06_33_47_PM.txt,Brown
42909,2S,WW,1651004,221377,42909_004_2-S_HM_WW,4.147,217.508,2.131,3.644,303.882,640000000000.0,42909_004_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.033,Test_HPK_VPB42909_004_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_07_25_34_PM.txt,Brown
42909,2S,EE,1650740,221432,42909_011_2-S_HM_EE,4.162,216.746,2.137,3.915,302.91,640000000000.0,42909_011_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.056,Test_HPK_VPB42909_011_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_04_50_28_PM.txt,Brown
42909,2S,WW,1645580,221435,42909_011_2-S_HM_WW,4.187,215.417,2.15,3.562,301.199,640000000000.0,42909_011_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.031,Test_HPK_VPB42909_011_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_05_31_12_PM.txt,Brown
42909,2S,EE,1645661,221454,42909_014_2-S_HM_EE,4.17,216.337,2.164,3.644,299.234,640000000000.0,42909_014_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.068,Test_HPK_VPB42909_014_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_08_17_20_PM.txt,Brown
42909,2S,WW,1650932,221457,42909_014_2-S_HM_WW,4.177,215.94,2.14,3.506,302.602,640000000000.0,42909_014_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.031,Test_HPK_VPB42909_014_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_28_2022_09_09_09_PM.txt,Brown
42909,2S,EE,1651679,221512,42909_024_2-S_HM_EE,4.218,213.874,2.131,4.084,303.77,640000000000.0,42909_024_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.007,Test_HPK_VPB42909_024_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_02_05_21_PM.txt,Brown
42909,2S,WW,1645682,221515,42909_024_2-S_HM_WW,3.414,264.212,2.143,4.541,302.104,640000000000.0,42909_024_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.02,Test_HPK_VPB42909_024_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_02_46_03_PM.txt,Brown
42909,2S,EE,1651118,221534,42909_029_2-S_HM_EE,2.681,336.429,2.199,10.323,294.439,640000000000.0,42909_029_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.031,Test_HPK_VPB42909_029_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_05_41_48_PM.txt,Brown
42909,2S,WW,1645652,221537,42909_029_2-S_HM_WW,3.927,229.71,2.153,3.597,300.711,640000000000.0,42909_029_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.047,Test_HPK_VPB42909_029_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_06_33_49_PM.txt,Brown
42909,2S,EE,1650722,221592,42909_037_2-S_HM_EE,4.038,223.39,2.112,2.859,306.565,640000000000.0,42909_037_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.059,Test_HPK_VPB42909_037_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_03_26_40_PM.txt,Brown
42909,2S,WW,1651517,221595,42909_037_2-S_HM_WW,4.168,216.424,2.126,3.841,304.483,640000000000.0,42909_037_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.029,Test_HPK_VPB42909_037_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_04_07_25_PM.txt,Brown
42909,2S,EE,1651472,221614,42909_040_2-S_HM_EE,3.947,228.513,2.135,3.054,303.318,640000000000.0,42909_040_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.082,Test_HPK_VPB42909_040_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_07_25_38_PM.txt,Brown
42909,2S,WW,1651301,221617,42909_040_2-S_HM_WW,4.206,214.463,2.131,4.225,303.901,640000000000.0,42909_040_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.043,Test_HPK_VPB42909_040_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_29_2022_08_17_22_PM.txt,Brown
43258,2S,EE,1586105,222330,43258_003_2-S_HM_EE,4.4,190.551,2.62,5.891,222.736,,43258_003_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_003_2-S_HM_E_flute3_L_DiodeCV_17_11_2022_8h55m54s.txt,Perugia
43258,2S,WW,1585985,222333,43258_003_2-S_HM_WW,4.332,194.082,2.595,6.142,224.881,,43258_003_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_003_2-S_HM_W_flute3_L_DiodeCV_17_11_2022_9h29m6s.txt,Perugia
43258,2S,EE,1586003,222374,43258_012_2-S_HM_EE,4.447,189.448,2.616,5.893,223.076,,43258_012_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_012_2-S_HM_E_flute3_L_DiodeCV_16_11_2022_12h4m27s.txt,Perugia
43258,2S,WW,1585952,222377,43258_012_2-S_HM_WW,4.245,197.863,2.59,6.406,225.315,,43258_012_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_012_2-S_HM_W_flute3_L_DiodeCV_16_11_2022_12h50m17s.txt,Perugia
43258,2S,EE,1586231,222414,43258_019_2-S_HM_EE,4.355,192.638,2.627,6.122,222.142,,43258_019_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_019_2-S_HM_E_flute3_L_DiodeCV_16_11_2022_15h18m7s.txt,Perugia
43258,2S,WW,1586678,222417,43258_019_2-S_HM_WW,4.355,193.425,2.61,6.308,223.589,,43258_019_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_019_2-S_HM_W_flute3_L_DiodeCV_16_11_2022_15h52m3s.txt,Perugia
43258,2S,EE,1586192,222454,43258_027_2-S_HM_EE,4.224,199.009,2.615,6.23,223.161,,43258_027_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_027_2-S_HM_E_flute3_L_DiodeCV_17_11_2022_12h1m2s.txt,Perugia
43258,2S,WW,1586675,222457,43258_027_2-S_HM_WW,4.266,197.353,2.614,6.258,223.247,,43258_027_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_027_2-S_HM_W_flute3_L_DiodeCV_17_11_2022_12h35m46s.txt,Perugia
43258,2S,EE,1585862,222494,43258_034_2-S_HM_EE,4.31,195.241,2.624,5.974,222.396,,43258_034_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_034_2-S_HM_E_flute3_L_DiodeCV_17_11_2022_10h20m3s.txt,Perugia
43258,2S,WW,1586069,222497,43258_034_2-S_HM_WW,4.288,196.006,2.61,6.219,223.589,,43258_034_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_034_2-S_HM_W_flute3_L_DiodeCV_17_11_2022_10h51m47s.txt,Perugia
43258,2S,EE,1586213,222534,43258_041_2-S_HM_EE,4.288,195.872,2.623,6.208,222.481,,43258_041_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_041_2-S_HM_E_flute3_L_DiodeCV_18_11_2022_8h56m33s.txt,Perugia
43258,2S,WW,1586114,222537,43258_041_2-S_HM_WW,4.31,194.913,2.617,6.277,222.991,,43258_041_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_041_2-S_HM_W_flute3_L_DiodeCV_18_11_2022_9h44m58s.txt,Perugia
43258,2S,EE,1586285,222570,43258_048_2-S_HM_EE,4.288,195.68,2.613,6.234,223.332,,43258_048_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_048_2-S_HM_E_flute3_L_DiodeCV_17_11_2022_14h28m33s.txt,Perugia
43258,2S,WW,1586525,222573,43258_048_2-S_HM_WW,3.855,217.526,2.599,6.694,224.535,,43258_048_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43258_048_2-S_HM_W_flute3_L_DiodeCV_17_11_2022_15h2m8s.txt,Perugia
43259,2S,EE,1587610,222596,43259_006_2-S_HM_EE,4.378,192.458,2.597,6.312,224.708,,43259_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_006_2-S_HM_E_flute3_L_DiodeCV_18_11_2022_10h34m35s.txt,Perugia
43259,2S,WW,1587127,222599,43259_006_2-S_HM_WW,4.288,195.895,2.599,6.198,224.535,,43259_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_006_2-S_HM_W_flute3_L_DiodeCV_18_11_2022_11h9m0s.txt,Perugia
43259,2S,EE,1587241,222636,43259_012_2-S_HM_EE,4.355,193.241,2.609,6.279,223.675,,43259_012_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_012_2-S_HM_E_flute3_L_DiodeCV_18_11_2022_12h18m28s.txt,Perugia
43259,2S,WW,1588000,222639,43259_012_2-S_HM_WW,4.355,193.101,2.616,5.995,223.076,,43259_012_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_012_2-S_HM_W_flute3_L_DiodeCV_18_11_2022_14h5m58s.txt,Perugia
43259,2S,EE,1587982,222690,43259_020_2-S_HM_EE,4.4,191.098,2.618,6.208,222.906,,43259_020_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_020_2-S_HM_E_flute3_L_DiodeCV_22_11_2022_11h17m43s.txt,Perugia
43259,2S,WW,1587838,222693,43259_020_2-S_HM_WW,4.355,193.313,2.613,6.137,223.332,,43259_020_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_020_2-S_HM_W_flute3_L_DiodeCV_22_11_2022_12h1m25s.txt,Perugia
43259,2S,EE,1587235,222716,43259_028_2-S_HM_EE,3.909,214.793,2.614,6.501,223.247,,43259_028_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_028_2-S_HM_E_flute3_L_DiodeCV_18_11_2022_14h49m12s.txt,Perugia
43259,2S,WW,1587439,222719,43259_028_2-S_HM_WW,3.769,223.12,2.621,6.686,222.651,,43259_028_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_028_2-S_HM_W_flute3_L_DiodeCV_18_11_2022_15h25m36s.txt,Perugia
43259,2S,EE,1588006,222756,43259_034_2-S_HM_EE,4.4,190.631,2.636,6.383,221.384,,43259_034_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_034_2-S_HM_E_flute3_L_DiodeCV_22_11_2022_9h0m42s.txt,Perugia
43259,2S,WW,1587508,222759,43259_034_2-S_HM_WW,4.424,190.005,2.634,6.611,221.552,,43259_034_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_034_2-S_HM_W_flute3_L_DiodeCV_22_11_2022_10h28m29s.txt,Perugia
43259,2S,EE,1587715,222796,43259_041_2-S_HM_EE,4.447,188.935,2.612,6.33,223.418,,43259_041_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_041_2-S_HM_E_flute3_L_DiodeCV_22_11_2022_12h43m53s.txt,Perugia
43259,2S,WW,1587346,222799,43259_041_2-S_HM_WW,4.378,191.746,2.614,6.288,223.247,,43259_041_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_041_2-S_HM_W_flute3_L_DiodeCV_22_11_2022_13h33m2s.txt,Perugia
43259,2S,EE,1587589,222836,43259_046_2-S_HM_EE,4.471,187.68,2.61,6.19,223.589,,43259_046_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_046_2-S_HM_E_flute3_L_DiodeCV_22_11_2022_14h18m34s.txt,Perugia
43259,2S,WW,1587991,222839,43259_046_2-S_HM_WW,4.424,190.441,2.614,6.352,223.247,,43259_046_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43259_046_2-S_HM_W_flute3_L_DiodeCV_22_11_2022_15h25m30s.txt,Perugia
43260,2S,EE,1653330,222872,43260_006_2-S_HM_EE,4.378,191.72,2.624,5.963,222.396,,43260_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43260_006_2-S_HM_E_flute3_L_DiodeCV_25_11_2022_9h4m9s.txt,Perugia
43260,2S,WW,1653549,222875,43260_006_2-S_HM_WW,4.378,192.034,2.663,5.401,219.139,,43260_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43260_006_2-S_HM_W_flute3_L_DiodeCV_25_11_2022_9h39m20s.txt,Perugia
43260,2S,EE,1652964,222916,43260_017_2-S_HM_EE,4.31,194.688,2.616,6.158,223.076,,43260_017_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43260_017_2-S_HM_E_flute3_L_DiodeCV_24_11_2022_11h24m50s.txt,Perugia
43260,2S,WW,1653111,222919,43260_017_2-S_HM_WW,4.288,195.875,2.648,5.772,220.38,,43260_017_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43260_017_2-S_HM_W_flute3_L_DiodeCV_24_11_2022_11h58m20s.txt,Perugia
43260,2S,EE,1653660,222956,43260_023_2-S_HM_EE,4.021,209.333,2.613,6.566,223.332,,43260_023_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_43260_023_2-S_HM_E_flute3_L_DiodeCV_25_11_2022_10h55m37s.txt,Perugia
