batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NA
43260,2S,EE,Perugia,Left,20.0,20.0,6.385
43260,2S,WW,Perugia,Left,20.0,20.0,5.847
43261,2S,EE,Perugia,Left,20.0,20.0,6.628
43261,2S,WW,Perugia,Left,20.0,20.0,6.505
43261,2S,EE,Perugia,Left,20.0,20.0,6.612
43261,2S,WW,Perugia,Left,20.0,20.0,6.633
43261,2S,EE,Perugia,Left,20.0,20.0,6.986
43261,2S,WW,Perugia,Left,20.0,20.0,6.812
43261,2S,WW,Perugia,Left,20.0,20.0,6.641
43261,2S,EE,Perugia,Left,20.0,20.0,6.661
43261,2S,WW,Perugia,Left,20.0,20.0,6.529
43261,2S,EE,Perugia,Left,20.0,20.0,6.134
43261,2S,WW,Perugia,Left,20.0,20.0,5.987
43261,2S,EE,Perugia,Left,20.0,20.0,6.353
43261,2S,WW,Perugia,Left,20.0,20.0,6.214
43261,2S,EE,Perugia,Left,20.0,20.0,6.578
43261,2S,WW,Perugia,Left,20.0,20.0,6.414
43270,2S,EE,HEPHY,Left,,,3.647
43270,2S,WW,HEPHY,Left,,,3.901
43270,2S,EE,HEPHY,Left,,,3.667
43270,2S,WW,HEPHY,Left,,,3.613
43270,2S,EE,HEPHY,Left,,,3.405
43270,2S,WW,HEPHY,Left,,,3.931
43270,2S,EE,HEPHY,Left,,,3.467
43270,2S,WW,HEPHY,Left,,,3.93
43270,2S,EE,HEPHY,Left,,,3.574
43270,2S,WW,HEPHY,Left,,,3.563
43270,2S,EE,HEPHY,Left,,,3.626
43270,2S,WW,HEPHY,Left,,,3.535
43270,2S,EE,HEPHY,Left,,,3.307
43270,2S,WW,HEPHY,Left,,,3.515
43270,2S,WW,HEPHY,Left,,,3.536
43255,PSS,EE,HEPHY,Left,,,3.599
43255,PSS,WW,HEPHY,Left,,,3.957
43255,PSS,EE,HEPHY,Left,,,3.766
43255,PSS,WW,HEPHY,Left,,,3.889
43255,PSS,EE,HEPHY,Left,,,3.577
43255,PSS,WW,HEPHY,Left,,,3.893
43255,PSS,EE,HEPHY,Left,,,3.728
43255,PSS,WW,HEPHY,Left,,,3.644
43255,PSS,EE,HEPHY,Left,,,3.872
43255,PSS,WW,HEPHY,Left,,,3.642
43255,PSS,EE,HEPHY,Left,,,3.761
43255,PSS,WW,HEPHY,Left,,,3.952
43255,PSS,EE,HEPHY,Left,,,3.752
43255,PSS,WW,HEPHY,Left,,,3.573
43255,PSS,EE,HEPHY,Left,,,3.511
43255,PSS,WW,HEPHY,Left,,,4.141
43262,2S,EE,Perugia,Left,20.0,20.0,6.444
43262,2S,WW,Perugia,Left,20.0,20.0,6.574
43262,2S,EE,Perugia,Left,20.0,20.0,6.507
43262,2S,WW,Perugia,Left,20.0,20.0,6.675
43262,2S,EE,Perugia,Left,20.0,20.0,6.498
43262,2S,WW,Perugia,Left,20.0,20.0,6.717
43262,2S,EE,Perugia,Left,20.0,20.0,6.943
43262,2S,WW,Perugia,Left,20.0,20.0,6.801
43262,2S,EE,Perugia,Left,20.0,20.0,5.982
43262,2S,WW,Perugia,Left,20.0,20.0,6.208
43262,2S,EE,Perugia,Left,20.0,20.0,6.406
43262,2S,WW,Perugia,Left,20.0,20.0,6.358
43262,2S,EE,Perugia,Left,20.0,20.0,6.537
43262,2S,WW,Perugia,Left,20.0,20.0,6.527
43262,2S,EE,Perugia,Left,20.0,20.0,6.547
43262,2S,WW,Perugia,Left,20.0,20.0,6.53
43263,2S,EE,Perugia,Left,20.0,20.0,5.894
43263,2S,WW,Perugia,Left,20.0,20.0,5.788
43263,2S,EE,Perugia,Left,20.0,20.0,6.033
43263,2S,WW,Perugia,Left,20.0,20.0,5.908
43263,2S,EE,Perugia,Left,20.0,20.0,6.096
43263,2S,WW,Perugia,Left,20.0,20.0,6.12
43263,2S,EE,Perugia,Left,20.0,20.0,6.457
43263,2S,WW,Perugia,Left,20.0,20.0,6.07
43263,2S,EE,Perugia,Left,20.0,20.0,5.866
43263,2S,WW,Perugia,Left,20.0,20.0,5.794
43263,2S,EE,Perugia,Left,20.0,20.0,6.055
43263,2S,WW,Perugia,Left,20.0,20.0,6.264
43263,2S,EE,Perugia,Left,20.0,20.0,6.353
43263,2S,WW,Perugia,Left,20.0,20.0,6.134
43265,2S,EE,Perugia,Left,20.0,20.0,6.788
43265,2S,WW,Perugia,Left,20.0,20.0,6.605
43265,2S,EE,Perugia,Left,20.0,20.0,6.767
43265,2S,WW,Perugia,Left,20.0,20.0,6.519
43265,2S,EE,Perugia,Left,20.0,20.0,6.798
43265,2S,WW,Perugia,Left,20.0,20.0,6.601
43265,2S,EE,Perugia,Left,20.0,20.0,6.607
43265,2S,WW,Perugia,Left,20.0,20.0,6.098
43265,2S,EE,Perugia,Left,20.0,20.0,7.13
43265,2S,WW,Perugia,Left,20.0,20.0,6.79
43265,2S,EE,Perugia,Left,20.0,20.0,7.036
43265,2S,WW,Perugia,Left,20.0,20.0,6.397
43267,2S,EE,Perugia,Left,20.0,20.0,7.094
43267,2S,WW,Perugia,Left,20.0,20.0,6.792
43267,2S,EE,Perugia,Left,20.0,20.0,7.066
43267,2S,WW,Perugia,Left,20.0,20.0,6.829
43267,2S,EE,Perugia,Left,20.0,20.0,7.497
43267,2S,WW,Perugia,Left,20.0,20.0,6.641
43267,2S,EE,Perugia,Left,20.0,20.0,7.014
43267,2S,WW,Perugia,Left,20.0,20.0,6.625
43267,2S,EE,Perugia,Left,20.0,20.0,7.201
43267,2S,WW,Perugia,Left,20.0,20.0,6.106
43267,2S,EE,Perugia,Left,20.0,20.0,6.784
43267,2S,WW,Perugia,Left,20.0,20.0,6.333
43267,2S,EE,Perugia,Left,20.0,20.0,7.091
43267,2S,WW,Perugia,Left,20.0,20.0,6.468
43267,2S,EE,Perugia,Left,20.0,20.0,7.3
43267,2S,WW,Perugia,Left,20.0,20.0,6.418
43268,2S,EE,Perugia,Left,20.0,20.0,6.908
43268,2S,WW,Perugia,Left,20.0,20.0,5.839
43268,2S,EE,Perugia,Left,20.0,20.0,7.185
43268,2S,WW,Perugia,Left,20.0,20.0,6.286
43268,2S,EE,Perugia,Left,20.0,20.0,7.537
43268,2S,WW,Perugia,Left,20.0,20.0,6.367
43268,2S,EE,Perugia,Left,20.0,20.0,7.662
43268,2S,WW,Perugia,Left,20.0,20.0,6.371
43268,2S,EE,Perugia,Left,20.0,20.0,7.649
43268,2S,WW,Perugia,Left,20.0,20.0,6.82
43268,2S,EE,Perugia,Left,20.0,20.0,7.08
43268,2S,WW,Perugia,Left,20.0,20.0,6.244
43268,2S,EE,Perugia,Left,20.0,20.0,7.262
43268,2S,WW,Perugia,Left,20.0,20.0,6.343
43269,2S,EE,Brown,Right,20.0,20.009,3.713
43269,2S,WW,Brown,Right,20.0,20.023,4.188
43269,2S,EE,Brown,Right,20.0,20.008,3.372
43269,2S,WW,Brown,Right,20.0,20.014,3.461
43269,2S,EE,Brown,Right,20.0,20.047,3.743
43269,2S,WW,Brown,Right,20.0,20.029,3.819
43269,2S,EE,Brown,Right,20.0,20.032,3.53
43269,2S,WW,Brown,Right,20.0,20.017,3.515
43269,2S,EE,Brown,Right,20.0,20.005,3.299
43269,2S,WW,Brown,Right,20.0,20.012,3.349
43269,2S,EE,Brown,Right,20.0,20.009,3.688
43269,2S,WW,Brown,Right,20.0,20.012,3.834
43269,2S,EE,Brown,Right,20.0,20.029,3.704
43269,2S,WW,Brown,Right,20.0,20.019,3.821
43269,2S,EE,Brown,Right,20.0,20.028,3.478
43269,2S,WW,Brown,Right,20.0,20.011,3.72
43271,2S,EE,Perugia,Left,20.0,20.0,7.667
43271,2S,EE,Perugia,Left,20.0,20.0,7.667
43271,2S,WW,Perugia,Left,20.0,20.0,6.914
43271,2S,WW,Perugia,Left,20.0,20.0,6.914
43271,2S,EE,Perugia,Left,20.0,20.0,7.198
43271,2S,EE,Perugia,Left,20.0,20.0,7.198
43271,2S,WW,Perugia,Left,20.0,20.0,6.39
43271,2S,WW,Perugia,Left,20.0,20.0,6.39
43271,2S,EE,Perugia,Left,20.0,20.0,7.627
43271,2S,EE,Perugia,Left,20.0,20.0,7.627
43271,2S,WW,Perugia,Left,20.0,20.0,6.811
43271,2S,WW,Perugia,Left,20.0,20.0,6.811
43271,2S,EE,Perugia,Left,20.0,20.0,7.119
43271,2S,EE,Perugia,Left,20.0,20.0,7.119
43271,2S,WW,Perugia,Left,20.0,20.0,6.305
43271,2S,WW,Perugia,Left,20.0,20.0,6.305
43271,2S,EE,Perugia,Left,20.0,20.0,6.122
43271,2S,EE,Perugia,Left,20.0,20.0,7.144
43271,2S,EE,Perugia,Left,20.0,20.0,6.122
43271,2S,EE,Perugia,Left,20.0,20.0,7.144
43271,2S,EE,Perugia,Left,20.0,20.0,7.316
43271,2S,EE,Perugia,Left,20.0,20.0,7.316
43271,2S,WW,Perugia,Left,20.0,20.0,6.367
43271,2S,WW,Perugia,Left,20.0,20.0,6.367
43272,2S,EE,Brown,Right,20.0,20.006,3.116
43272,2S,WW,Brown,Right,20.0,20.008,3.04
43272,2S,EE,Brown,Right,20.0,20.016,3.279
43272,2S,WW,Brown,Right,20.0,20.029,3.294
43272,2S,EE,Brown,Right,20.0,20.03,3.36
43272,2S,WW,Brown,Right,20.0,20.018,3.111
43272,2S,EE,Brown,Right,20.0,20.057,3.328
43272,2S,WW,Brown,Right,20.0,20.023,3.179
43272,2S,EE,Brown,Right,20.0,20.013,3.309
43272,2S,WW,Brown,Right,20.0,20.027,3.054
43272,2S,EE,Brown,Right,20.0,20.004,3.226
43272,2S,WW,Brown,Right,20.0,20.009,3.053
43272,2S,EE,Brown,Right,20.0,20.062,3.344
43272,2S,WW,Brown,Right,20.0,20.034,3.072
43272,2S,EE,Brown,Right,20.0,20.024,3.339
43272,2S,WW,Brown,Right,20.0,20.017,3.074
43273,2S,EE,Brown,Right,20.0,20.007,3.077
43273,2S,WW,Brown,Right,20.0,20.006,3.046
43273,2S,EE,Brown,Right,20.0,20.01,3.283
43273,2S,WW,Brown,Right,20.0,20.019,3.237
43273,2S,EE,Brown,Right,20.0,20.009,3.287
43273,2S,WW,Brown,Right,20.0,20.009,3.172
43273,2S,EE,Brown,Right,20.0,20.043,3.268
43273,2S,WW,Brown,Right,20.0,20.021,3.213
43273,2S,EE,Brown,Right,20.0,20.006,3.196
43273,2S,WW,Brown,Right,20.0,20.012,3.187
43273,2S,EE,Brown,Right,20.0,20.042,3.165
43273,2S,WW,Brown,Right,20.0,20.013,3.249
43274,2S,EE,Brown,Right,20.0,20.002,3.106
43274,2S,WW,Brown,Right,20.0,20.005,3.792
43274,2S,EE,Brown,Right,20.0,20.005,3.291
43274,2S,WW,Brown,Right,20.0,20.013,3.293
43274,2S,EE,Brown,Right,20.0,20.015,3.298
43274,2S,WW,Brown,Right,20.0,20.01,3.253
43274,2S,EE,Brown,Right,20.0,20.01,3.255
43274,2S,WW,Brown,Right,20.0,20.01,3.293
43274,2S,EE,Brown,Right,20.0,20.036,3.326
43274,2S,WW,Brown,Right,20.0,20.02,3.313
43274,2S,EE,Brown,Right,20.0,20.037,3.257
43274,2S,WW,Brown,Right,20.0,20.018,3.521
43275,2S,EE,Brown,Right,20.0,20.003,3.175
43275,2S,WW,Brown,Right,20.0,20.007,3.427
43275,2S,EE,Brown,Right,20.0,20.01,3.292
43275,2S,WW,Brown,Right,20.0,20.025,3.897
43275,2S,EE,Brown,Right,20.0,20.024,2.996
43275,2S,WW,Brown,Right,20.0,20.018,3.212
43275,2S,EE,Brown,Right,20.0,20.008,3.112
43275,2S,WW,Brown,Right,20.0,20.021,3.848
43275,2S,EE,Brown,Right,20.0,20.042,3.316
43275,2S,WW,Brown,Right,20.0,20.023,3.217
43275,2S,EE,Brown,Right,20.0,20.05,3.16
43275,2S,WW,Brown,Right,20.0,20.084,3.338
43256,PSS,EE,Perugia,Left,20.0,20.0,5.172
43256,PSS,WW,Perugia,Left,20.0,20.0,6.538
43256,PSS,EE,Perugia,Left,20.0,20.0,5.154
43256,PSS,WW,Perugia,Left,20.0,20.0,6.391
43256,PSS,EE,Perugia,Left,20.0,20.0,5.11
43256,PSS,WW,Perugia,Left,20.0,20.0,6.509
43256,PSS,EE,Perugia,Left,20.0,20.0,5.286
43256,PSS,WW,Perugia,Left,20.0,20.0,6.52
43256,PSS,EE,Perugia,Left,20.0,20.0,5.149
43256,PSS,WW,Perugia,Left,20.0,20.0,6.537
43256,PSS,EE,Perugia,Left,20.0,20.0,5.196
43256,PSS,WW,Perugia,Left,20.0,20.0,6.508
43256,PSS,EE,Perugia,Left,20.0,20.0,4.774
43256,PSS,WW,Perugia,Left,20.0,20.0,6.487
43256,PSS,EE,Perugia,Left,20.0,20.0,5.336
43256,PSS,WW,Perugia,Left,20.0,20.0,6.587
43257,PSS,EE,Perugia,Left,20.0,20.0,6.463
43257,PSS,WW,Perugia,Left,20.0,20.0,6.71
43257,PSS,EE,Perugia,Left,20.0,20.0,6.29
43257,PSS,WW,Perugia,Left,20.0,20.0,6.648
43257,PSS,EE,Perugia,Left,20.0,20.0,6.598
43257,PSS,WW,Perugia,Left,20.0,20.0,6.502
43257,PSS,EE,Perugia,Left,20.0,20.0,6.432
43257,PSS,WW,Perugia,Left,20.0,20.0,6.897
43257,PSS,EE,Perugia,Left,20.0,20.0,7.309
43257,PSS,WW,Perugia,Left,20.0,20.0,7.908
43257,PSS,EE,Perugia,Left,20.0,20.0,6.876
43257,PSS,WW,Perugia,Left,20.0,20.0,7.969
43257,PSS,EE,Perugia,Left,20.0,20.0,6.658
43257,PSS,WW,Perugia,Left,20.0,20.0,7.269
43257,PSS,EE,Perugia,Left,20.0,20.0,6.853
43257,PSS,WW,Perugia,Left,20.0,20.0,7.181
43276,2S,EE,Brown,Right,20.0,20.005,3.221
43276,2S,WW,Brown,Right,20.0,19.9,3.539
43276,2S,EE,Brown,Right,20.0,20.006,3.093
43276,2S,WW,Brown,Right,20.0,20.013,3.325
43276,2S,EE,Brown,Right,20.0,19.982,3.588
43276,2S,WW,Brown,Right,20.0,19.993,3.594
43276,2S,EE,Brown,Right,20.0,20.046,3.415
43276,2S,WW,Brown,Right,20.0,20.026,3.353
43276,2S,EE,Brown,Right,20.0,20.006,3.538
43276,2S,WW,Brown,Right,20.0,20.011,3.736
43276,2S,EE,Brown,Right,20.0,20.005,2.966
43276,2S,WW,Brown,Right,20.0,20.006,3.353
43276,2S,EE,Brown,Right,20.0,20.028,3.43
43276,2S,WW,Brown,Right,20.0,20.02,3.683
43276,2S,EE,Brown,Right,20.0,20.025,3.646
43276,2S,WW,Brown,Right,20.0,20.03,3.73
43277,2S,EE,Brown,Right,20.0,20.008,3.596
43277,2S,WW,Brown,Right,20.0,20.018,3.646
43277,2S,EE,Brown,Right,20.0,20.008,3.557
43277,2S,WW,Brown,Right,20.0,20.01,3.833
43277,2S,EE,Brown,Right,20.0,20.043,3.68
43277,2S,WW,Brown,Right,20.0,20.023,3.875
43277,2S,EE,Brown,Right,20.0,20.039,3.703
43277,2S,WW,Brown,Right,20.0,20.022,4.025
43277,2S,EE,Brown,Right,20.0,20.011,3.451
43277,2S,WW,Brown,Right,20.0,20.025,4.474
43277,2S,EE,Brown,Right,20.0,20.008,3.883
43277,2S,WW,Brown,Right,20.0,20.01,4.094
43277,2S,EE,Brown,Right,20.0,20.044,3.808
43277,2S,WW,Brown,Right,20.0,20.033,3.534
43277,2S,EE,Brown,Right,20.0,20.043,3.538
43277,2S,WW,Brown,Right,20.0,20.025,3.453
43278,2S,EE,Perugia,Left,20.0,20.0,7.045
43278,2S,WW,Perugia,Left,20.0,20.0,6.898
43278,2S,EE,Perugia,Left,20.0,20.0,7.18
43278,2S,WW,Perugia,Left,20.0,20.0,6.911
43278,2S,EE,Perugia,Left,20.0,20.0,7.244
43278,2S,WW,Perugia,Left,20.0,20.0,7.241
43278,2S,EE,Perugia,Left,20.0,20.0,7.03
43278,2S,WW,Perugia,Left,20.0,20.0,6.905
43278,2S,EE,Perugia,Left,20.0,20.0,6.739
43278,2S,WW,Perugia,Left,20.0,20.0,6.87
43278,2S,EE,Perugia,Left,20.0,20.0,6.93
43278,2S,WW,Perugia,Left,20.0,20.0,7.108
43278,2S,EE,Perugia,Left,20.0,20.0,6.977
43278,2S,WW,Perugia,Left,20.0,20.0,7.001
43278,2S,EE,Perugia,Left,20.0,20.0,7.204
43278,2S,WW,Perugia,Left,20.0,20.0,6.972
43838,2S,EE,Perugia,Left,20.0,20.0,6.682
43838,2S,WW,Perugia,Left,20.0,20.0,6.965
43838,2S,EE,Perugia,Left,20.0,20.0,6.88
43838,2S,WW,Perugia,Left,20.0,20.0,6.866
43838,2S,EE,Perugia,Left,20.0,20.0,7.052
43838,2S,WW,Perugia,Left,20.0,20.0,7.156
43838,2S,EE,Perugia,Left,20.0,20.0,6.947
43838,2S,WW,Perugia,Left,20.0,20.0,7.152
43838,2S,EE,Perugia,Left,20.0,20.0,6.404
43838,2S,WW,Perugia,Left,20.0,20.0,6.694
43838,2S,EE,Perugia,Left,20.0,20.0,6.77
43838,2S,WW,Perugia,Left,20.0,20.0,6.832
43838,2S,EE,Perugia,Left,20.0,20.0,6.878
43838,2S,WW,Perugia,Left,20.0,20.0,6.806
43838,2S,EE,Perugia,Left,20.0,20.0,6.69
43838,2S,WW,Perugia,Left,20.0,20.0,6.178
44167,2S,EE,HEPHY,Left,,,3.727
44167,2S,WW,HEPHY,Left,,,3.519
44167,2S,EE,HEPHY,Left,,,3.645
44167,2S,WW,HEPHY,Left,,,3.601
44167,2S,EE,HEPHY,Left,,,3.709
44167,2S,WW,HEPHY,Left,,,3.775
44167,2S,EE,HEPHY,Left,,,3.457
44167,2S,WW,HEPHY,Left,,,3.683
44167,2S,EE,HEPHY,Left,,,3.792
44167,2S,WW,HEPHY,Left,,,3.598
44167,2S,WW,HEPHY,Left,,,3.598
44167,2S,EE,HEPHY,Left,,,3.606
44167,2S,WW,HEPHY,Left,,,3.596
44167,2S,EE,HEPHY,Left,,,3.658
44167,2S,WW,HEPHY,Left,,,3.656
44167,2S,EE,HEPHY,Left,,,3.716
44167,2S,WW,HEPHY,Left,,,3.508
44168,2S,EE,HEPHY,Left,,,3.631
44168,2S,WW,HEPHY,Left,,,3.491
44168,2S,EE,HEPHY,Left,,,3.623
44168,2S,WW,HEPHY,Left,,,3.508
44168,2S,EE,HEPHY,Left,,,3.373
44168,2S,WW,HEPHY,Left,,,3.567
44168,2S,EE,HEPHY,Left,,,3.405
44168,2S,WW,HEPHY,Left,,,3.591
44168,2S,EE,HEPHY,Left,,,3.55
44168,2S,WW,HEPHY,Left,,,3.456
44168,2S,EE,HEPHY,Left,,,3.54
44168,2S,WW,HEPHY,Left,,,3.431
44168,2S,EE,HEPHY,Left,,,3.397
44168,2S,WW,HEPHY,Left,,,3.616
44168,2S,EE,HEPHY,Left,,,3.393
44168,2S,WW,HEPHY,Left,,,3.614
44174,2S,EE,Brown,Right,20.0,20.007,3.221
44174,2S,WW,Brown,Right,20.0,20.009,3.282
44174,2S,EE,Brown,Right,20.0,20.016,3.314
44174,2S,WW,Brown,Right,20.0,20.035,3.358
44174,2S,EE,Brown,Right,20.0,20.013,3.517
44174,2S,WW,Brown,Right,20.0,20.009,3.514
44174,2S,EE,Brown,Right,20.0,20.065,3.615
44174,2S,WW,Brown,Right,20.0,20.039,3.448
44174,2S,EE,Brown,Right,20.0,20.008,3.706
44174,2S,WW,Brown,Right,20.0,20.018,3.287
44174,2S,EE,Brown,Right,20.0,20.004,3.147
44174,2S,WW,Brown,Right,20.0,20.011,3.581
44174,2S,EE,Brown,Right,20.0,20.061,3.626
44174,2S,WW,Brown,Right,20.0,20.036,3.384
44174,2S,EE,Brown,Right,20.0,20.034,3.367
44174,2S,WW,Brown,Right,20.0,20.027,3.491
44175,2S,EE,Brown,Right,20.0,20.008,3.515
44175,2S,WW,Brown,Right,20.0,20.021,3.893
44175,2S,EE,Brown,Right,20.0,20.011,3.722
44175,2S,WW,Brown,Right,20.0,20.033,4.032
44175,2S,EE,Brown,Right,20.0,20.053,3.847
44175,2S,WW,Brown,Right,20.0,20.02,3.783
44175,2S,EE,Brown,Right,20.0,20.06,3.601
44175,2S,WW,Brown,Right,20.0,20.011,3.847
44175,2S,EE,Brown,Right,20.0,20.008,3.413
44175,2S,WW,Brown,Right,20.0,20.013,3.595
44175,2S,EE,Brown,Right,20.0,20.01,3.357
44175,2S,WW,Brown,Right,20.0,20.027,3.395
44175,2S,EE,Brown,Right,20.0,20.044,3.793
44175,2S,WW,Brown,Right,20.0,20.025,3.344
44175,2S,EE,Brown,Right,20.0,20.072,3.962
44175,2S,WW,Brown,Right,20.0,20.052,3.58
44674,PSS,EE,Perugia,Left,20.0,20.0,5.624
44674,PSS,WW,Perugia,Left,20.0,20.0,5.978
44674,PSS,EE,Perugia,Left,20.0,20.0,5.613
44674,PSS,WW,Perugia,Left,20.0,20.0,6.168
44674,PSS,EE,Perugia,Left,20.0,20.0,5.791
44674,PSS,WW,Perugia,Left,20.0,20.0,6.28
44674,PSS,EE,Perugia,Left,20.0,20.0,5.682
44674,PSS,WW,Perugia,Left,20.0,20.0,6.032
44674,PSS,EE,Perugia,Left,20.0,20.0,5.599
44674,PSS,WW,Perugia,Left,20.0,20.0,5.434
44674,PSS,EE,Perugia,Left,20.0,20.0,5.824
44674,PSS,WW,Perugia,Left,20.0,20.0,6.255
44674,PSS,EE,Perugia,Left,20.0,20.0,5.564
44674,PSS,WW,Perugia,Left,20.0,20.0,5.854
44674,PSS,EE,Perugia,Left,20.0,20.0,5.953
44674,PSS,WW,Perugia,Left,20.0,20.0,6.474
44169,2S,EE,Brown,Right,20.0,20.006,3.803
44169,2S,WW,Brown,Right,20.0,20.012,4.147
44169,2S,EE,Brown,Right,20.0,20.009,3.914
44169,2S,WW,Brown,Right,20.0,20.017,3.705
44169,2S,EE,Brown,Right,20.0,20.028,4.106
44169,2S,WW,Brown,Right,20.0,20.022,4.014
44169,2S,EE,Brown,Right,20.0,20.055,3.957
44169,2S,WW,Brown,Right,20.0,20.037,3.596
44169,2S,EE,Brown,Right,20.0,20.008,3.77
44169,2S,WW,Brown,Right,20.0,20.024,3.795
44169,2S,EE,Brown,Right,20.0,20.059,4.5
44169,2S,WW,Brown,Right,20.0,20.017,4.756
44169,2S,EE,Brown,Right,20.0,20.061,4.064
44169,2S,WW,Brown,Right,20.0,20.047,4.514
44169,2S,EE,Brown,Right,20.0,20.043,3.89
44169,2S,WW,Brown,Right,20.0,20.052,4.655
44170,2S,EE,Brown,Right,20.0,20.017,4.399
44170,2S,WW,Brown,Right,20.0,20.022,4.197
44170,2S,EE,Brown,Right,20.0,20.125,4.07
44170,2S,WW,Brown,Right,20.0,20.067,3.89
44170,2S,EE,Brown,Right,20.0,20.069,4.402
44170,2S,WW,Brown,Right,20.0,20.019,4.032
44170,2S,EE,Brown,Right,20.0,20.103,4.17
44170,2S,WW,Brown,Right,20.0,20.082,4.019
44170,2S,EE,Brown,Right,20.0,20.009,4.505
44170,2S,WW,Brown,Right,20.0,20.064,3.763
44170,2S,EE,Brown,Right,20.0,20.066,4.594
44170,2S,WW,Brown,Right,20.0,20.062,4.202
44170,2S,EE,Brown,Right,20.0,20.1,3.939
44170,2S,WW,Brown,Right,20.0,20.073,4.178
44170,2S,EE,Brown,Right,20.0,20.108,4.245
44170,2S,WW,Brown,Right,20.0,20.108,4.597
44171,2S,EE,Brown,Right,20.0,20.009,4.335
44171,2S,WW,Brown,Right,20.0,20.046,4.28
44171,2S,EE,Brown,Right,20.0,20.065,4.11
44171,2S,WW,Brown,Right,20.0,20.094,4.259
44171,2S,EE,Brown,Right,20.0,20.088,4.425
44171,2S,WW,Brown,Right,20.0,20.084,3.557
44171,2S,EE,Brown,Right,20.0,20.128,4.422
44171,2S,WW,Brown,Right,20.0,20.106,3.877
44171,2S,EE,Brown,Right,20.0,20.038,4.571
44171,2S,WW,Brown,Right,20.0,20.086,3.103
44171,2S,EE,Brown,Right,20.0,20.048,4.5
44171,2S,WW,Brown,Right,20.0,20.09,3.746
44171,2S,EE,Brown,Right,20.0,20.115,4.126
44171,2S,WW,Brown,Right,20.0,20.099,4.017
44171,2S,EE,Brown,Right,20.0,20.115,4.453
44171,2S,WW,Brown,Right,20.0,20.088,4.287
44172,2S,EE,Brown,Right,20.0,20.023,4.373
44172,2S,WW,Brown,Right,20.0,20.059,4.417
44172,2S,EE,Brown,Right,20.0,20.058,4.819
44172,2S,WW,Brown,Right,20.0,20.08,4.9
44172,2S,EE,Brown,Right,20.0,20.098,4.848
44172,2S,WW,Brown,Right,20.0,20.089,4.365
44172,2S,EE,Brown,Right,20.0,20.121,4.859
44172,2S,WW,Brown,Right,20.0,20.094,4.076
44172,2S,EE,Brown,Right,20.0,20.024,4.492
44172,2S,WW,Brown,Right,20.0,20.069,4.366
44172,2S,EE,Brown,Right,20.0,20.056,4.249
44172,2S,WW,Brown,Right,20.0,20.09,4.398
44172,2S,EE,Brown,Right,20.0,20.107,4.76
44172,2S,WW,Brown,Right,20.0,20.092,4.449
44172,2S,EE,Brown,Right,20.0,20.122,4.701
44172,2S,WW,Brown,Right,20.0,20.096,3.824
44173,2S,EE,HEPHY,Left,,,3.522
44173,2S,WW,HEPHY,Left,,,3.627
44173,2S,EE,HEPHY,Left,,,3.383
44173,2S,WW,HEPHY,Left,,,3.509
44173,2S,EE,HEPHY,Left,,,3.156
44173,2S,WW,HEPHY,Left,,,3.509
44173,2S,EE,HEPHY,Left,,,3.219
44173,2S,WW,HEPHY,Left,,,3.313
44173,2S,EE,HEPHY,Left,,,3.448
44173,2S,WW,HEPHY,Left,,,4.289
44173,2S,EE,HEPHY,Left,,,3.33
44173,2S,WW,HEPHY,Left,,,3.593
44173,2S,EE,HEPHY,Left,,,3.058
44173,2S,WW,HEPHY,Left,,,3.451
44173,2S,EE,HEPHY,Left,,,3.271
44173,2S,WW,HEPHY,Left,,,3.867
44675,2S,EE,HEPHY,Left,,,3.396
44675,2S,WW,HEPHY,Left,,,3.291
44675,2S,EE,HEPHY,Left,,,3.388
44675,2S,WW,HEPHY,Left,,,3.268
44675,2S,EE,HEPHY,Left,,,3.204
44675,2S,WW,HEPHY,Left,,,3.312
44675,2S,EE,HEPHY,Left,,,3.464
44675,2S,WW,HEPHY,Left,,,3.228
44675,2S,EE,HEPHY,Left,,,3.014
44675,2S,WW,HEPHY,Left,,,3.2
44675,2S,EE,HEPHY,Left,,,3.224
44675,2S,WW,HEPHY,Left,,,3.089
44675,2S,EE,HEPHY,Left,,,3.153
44675,2S,WW,HEPHY,Left,,,3.362
44675,2S,EE,HEPHY,Left,,,3.137
44675,2S,WW,HEPHY,Left,,,3.361
44676,2S,EE,Perugia,Left,20.0,20.0,6.401
44676,2S,WW,Perugia,Left,20.0,20.0,6.371
44676,2S,EE,Perugia,Left,20.0,20.0,6.478
44676,2S,WW,Perugia,Left,20.0,20.0,5.981
44676,2S,EE,Perugia,Left,20.0,20.0,5.899
44676,2S,WW,Perugia,Left,20.0,20.0,5.872
44676,2S,EE,Perugia,Left,20.0,20.0,6.563
44676,2S,WW,Perugia,Left,20.0,20.0,6.279
44676,2S,EE,Perugia,Left,20.0,20.0,6.563
44676,2S,WW,Perugia,Left,20.0,20.0,6.54
44676,2S,EE,Perugia,Left,20.0,20.0,6.69
44676,2S,WW,Perugia,Left,20.0,20.0,6.516
44676,2S,EE,Perugia,Left,20.0,20.0,6.848
44676,2S,WW,Perugia,Left,20.0,20.0,6.645
44676,2S,EE,Perugia,Left,20.0,20.0,6.468
44676,2S,WW,Perugia,Left,20.0,20.0,6.615
