batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VD_V
37406,2S,WW,Brown,Right,20.0,20.049,263.17
37406,2S,EE,Brown,Right,20.0,20.058,225.605
37406,2S,WW,Brown,Right,20.0,20.065,230.22
37406,2S,EE,Brown,Right,20.0,20.084,242.859
37406,2S,WW,Brown,Right,20.0,20.069,236.162
37406,2S,EE,Brown,Right,20.0,20.08,234.126
37406,2S,WW,Brown,Right,20.0,20.065,238.35
37407,2S,EE,Brown,Right,20.0,20.057,223.631
37407,2S,WW,Brown,Right,20.0,20.044,263.496
37407,2S,EE,Brown,Right,20.0,20.079,243.565
37407,2S,WW,Brown,Right,20.0,20.077,264.623
37407,2S,EE,Brown,Right,20.0,20.095,229.146
37407,2S,WW,Brown,Right,20.0,20.081,265.67
37407,2S,EE,Brown,Right,20.0,20.095,245.132
37407,2S,WW,Brown,Right,20.0,20.02,264.597
37407,2S,EE,Brown,Right,20.0,20.092,240.378
37407,2S,WW,Brown,Right,20.0,20.061,284.442
37407,2S,EE,Brown,Right,20.0,20.071,241.482
37407,2S,WW,Brown,Right,20.0,20.074,256.342
37407,2S,EE,Brown,Right,20.0,20.097,239.856
37407,2S,WW,Brown,Right,20.0,20.087,251.785
37408,2S,EE,Demokritos,Left,16.4,16.4,221.77
37408,2S,WW,Demokritos,Left,17.2,17.2,221.143
37408,2S,EE,Demokritos,Left,21.0,21.0,216.42
37408,2S,WW,Demokritos,Left,22.2,22.2,223.769
37408,2S,EE,Demokritos,Left,18.2,18.2,216.178
37408,2S,WW,Demokritos,Left,18.8,18.8,221.37
37408,2S,EE,Demokritos,Left,21.8,21.8,207.376
37408,2S,WW,Demokritos,Left,20.7,20.7,215.926
37408,2S,EE,Demokritos,Left,19.6,19.6,212.45
37408,2S,WW,Demokritos,Left,20.6,20.6,205.378
37408,2S,EE,Demokritos,Left,20.8,20.8,203.845
37408,2S,WW,Demokritos,Left,20.1,20.1,201.689
37408,2S,EE,Demokritos,Left,20.8,20.8,200.37
37408,2S,WW,Demokritos,Left,20.6,20.6,207.378
37897,2S,EE,Demokritos,Left,20.0,20.0,201.107
37895,PSS,EE,Brown,Right,20.0,20.034,243.518
37895,PSS,WW,Brown,Right,20.0,20.063,230.788
37895,PSS,EE,Brown,Right,20.0,20.014,247.78
37895,PSS,WW,Brown,Right,20.0,20.026,240.349
37895,PSS,EE,Brown,Right,20.0,20.083,231.88
37895,PSS,WW,Brown,Right,20.0,20.058,224.693
37895,PSS,EE,Brown,Right,20.0,20.044,238.895
37895,PSS,WW,Brown,Right,20.0,20.045,238.464
37895,PSS,EE,Brown,Right,20.0,20.06,229.487
37895,PSS,WW,Brown,Right,20.0,20.077,220.111
37895,PSS,EE,Brown,Right,20.0,20.044,231.147
37895,PSS,WW,Brown,Right,20.0,20.08,245.167
37895,PSS,EE,Brown,Right,20.0,20.086,229.793
37895,PSS,WW,Brown,Right,20.0,20.066,236.304
37895,PSS,EE,Brown,Right,20.0,20.093,233.163
37895,PSS,WW,Brown,Right,20.0,20.076,251.066
37897,2S,WW,Demokritos,Left,19.8,19.8,207.317
37897,2S,EE,Demokritos,Left,19.1,19.1,217.419
37897,2S,WW,Demokritos,Left,18.7,18.7,213.972
37897,2S,EE,Demokritos,Left,19.2,19.2,230.246
37897,2S,WW,Demokritos,Left,19.5,19.5,213.819
37897,2S,EE,Demokritos,Left,19.5,19.5,257.452
37897,2S,WW,Demokritos,Left,20.7,20.7,209.609
37897,2S,EE,Demokritos,Left,19.5,19.5,211.215
37897,2S,WW,Demokritos,Left,19.7,19.7,214.978
37897,2S,EE,Demokritos,Left,20.0,20.0,221.276
37897,2S,WW,Demokritos,Left,20.3,20.3,218.77
37897,2S,EE,Demokritos,Left,20.8,20.8,208.251
37897,2S,WW,Demokritos,Left,20.8,20.8,221.532
37898,2S,EE,HEPHY,Left,,,237.948
37898,2S,WW,HEPHY,Left,,,238.717
37898,2S,EE,HEPHY,Left,,,230.429
37898,2S,WW,HEPHY,Left,,,246.099
37898,2S,EE,HEPHY,Left,,,232.908
37898,2S,WW,HEPHY,Left,,,242.539
37898,2S,EE,HEPHY,Left,,,234.657
37898,2S,WW,HEPHY,Left,,,238.93
37898,2S,EE,HEPHY,Left,,,235.297
37898,2S,WW,HEPHY,Left,,,241.313
37898,2S,EE,HEPHY,Left,,,233.147
37898,2S,WW,HEPHY,Left,,,243.783
37898,2S,EE,HEPHY,Left,,,230.698
37898,2S,WW,HEPHY,Left,,,239.833
37898,2S,EE,HEPHY,Left,,,227.695
37898,2S,WW,HEPHY,Left,,,245.601
37898,2S,EE,HEPHY,Left,,,236.687
37898,2S,WW,HEPHY,Left,,,250.818
37899,2S,EE,HEPHY,Left,,,222.034
37899,2S,WW,HEPHY,Left,,,228.138
37899,2S,EE,HEPHY,Left,,,223.826
37899,2S,WW,HEPHY,Left,,,233.418
37899,2S,EE,HEPHY,Left,,,222.613
37899,2S,WW,HEPHY,Left,,,234.5
37899,2S,EE,HEPHY,Left,,,220.637
37899,2S,WW,HEPHY,Left,,,232.335
37899,2S,EE,HEPHY,Left,,,215.396
37899,2S,WW,HEPHY,Left,,,217.598
37899,2S,EE,HEPHY,Left,,,218.38
37899,2S,WW,HEPHY,Left,,,218.297
37899,2S,EE,HEPHY,Left,,,216.302
37899,2S,WW,HEPHY,Left,,,226.328
37899,2S,EE,HEPHY,Left,,,218.506
37899,2S,WW,HEPHY,Left,,,228.67
37900,2S,EE,Perugia,Left,20.0,20.0,224.92
37900,2S,EE,Perugia,Left,20.0,20.0,224.92
37900,2S,EE,Perugia,Left,20.0,20.0,224.92
37900,2S,WW,Perugia,Left,20.0,20.0,217.647
37900,2S,WW,Perugia,Left,20.0,20.0,217.647
37900,2S,WW,Perugia,Left,20.0,20.0,217.647
37900,2S,EE,Perugia,Left,20.0,20.0,260.122
37900,2S,EE,Perugia,Left,20.0,20.0,260.122
37900,2S,EE,Perugia,Left,20.0,20.0,260.122
37900,2S,WW,Perugia,Left,20.0,20.0,212.482
37900,2S,WW,Perugia,Left,20.0,20.0,212.482
37900,2S,WW,Perugia,Left,20.0,20.0,212.482
37900,2S,EE,Perugia,Left,20.0,20.0,287.712
37900,2S,EE,Perugia,Left,20.0,20.0,287.712
37900,2S,EE,Perugia,Left,20.0,20.0,287.712
37900,2S,WW,Perugia,Left,20.0,20.0,209.763
37900,2S,WW,Perugia,Left,20.0,20.0,209.763
37900,2S,WW,Perugia,Left,20.0,20.0,209.763
37900,2S,EE,Perugia,Left,20.0,20.0,258.466
37900,2S,EE,Perugia,Left,20.0,20.0,258.466
37900,2S,EE,Perugia,Left,20.0,20.0,258.466
37900,2S,WW,Perugia,Left,20.0,20.0,209.638
37900,2S,WW,Perugia,Left,20.0,20.0,209.638
37900,2S,WW,Perugia,Left,20.0,20.0,209.638
37900,2S,EE,Perugia,Left,20.0,20.0,226.355
37900,2S,EE,Perugia,Left,20.0,20.0,226.355
37900,2S,EE,Perugia,Left,20.0,20.0,226.355
37900,2S,WW,Perugia,Left,20.0,20.0,215.165
37900,2S,WW,Perugia,Left,20.0,20.0,215.165
37900,2S,WW,Perugia,Left,20.0,20.0,215.165
37900,2S,EE,Perugia,Left,20.0,20.0,223.383
37900,2S,EE,Perugia,Left,20.0,20.0,223.383
37900,2S,EE,Perugia,Left,20.0,20.0,223.383
37900,2S,WW,Perugia,Left,20.0,20.0,213.954
37900,2S,WW,Perugia,Left,20.0,20.0,213.954
37900,2S,WW,Perugia,Left,20.0,20.0,213.954
37900,2S,EE,Perugia,Left,20.0,20.0,202.577
37900,2S,EE,Perugia,Left,20.0,20.0,202.577
37900,2S,EE,Perugia,Left,20.0,20.0,202.577
37900,2S,WW,Perugia,Left,20.0,20.0,207.278
37900,2S,WW,Perugia,Left,20.0,20.0,207.278
37900,2S,WW,Perugia,Left,20.0,20.0,207.278
37900,2S,EE,Perugia,Left,20.0,20.0,230.587
37900,2S,EE,Perugia,Left,20.0,20.0,230.587
37900,2S,EE,Perugia,Left,20.0,20.0,230.587
37900,2S,WW,Perugia,Left,20.0,20.0,192.192
37900,2S,WW,Perugia,Left,20.0,20.0,192.192
37900,2S,WW,Perugia,Left,20.0,20.0,192.192
37901,2S,EE,Perugia,Left,20.0,20.0,189.711
37901,2S,EE,Perugia,Left,20.0,20.0,194.493
37901,2S,EE,Perugia,Left,20.0,20.0,194.493
37901,2S,EE,Perugia,Left,20.0,20.0,189.711
37901,2S,EE,Perugia,Left,20.0,20.0,194.493
37901,2S,EE,Perugia,Left,20.0,20.0,189.711
37901,2S,WW,Perugia,Left,20.0,20.0,193.671
37901,2S,WW,Perugia,Left,20.0,20.0,193.671
37901,2S,WW,Perugia,Left,20.0,20.0,193.671
37901,2S,EE,Perugia,Left,20.0,20.0,203.356
37901,2S,EE,Perugia,Left,20.0,20.0,203.356
37901,2S,EE,Perugia,Left,20.0,20.0,203.356
37901,2S,EE,Perugia,Left,20.0,20.0,218.685
37901,2S,EE,Perugia,Left,20.0,20.0,218.685
37901,2S,EE,Perugia,Left,20.0,20.0,218.685
37901,2S,WW,Perugia,Left,20.0,20.0,217.389
37901,2S,WW,Perugia,Left,20.0,20.0,217.389
37901,2S,WW,Perugia,Left,20.0,20.0,217.389
37901,2S,EE,Perugia,Left,20.0,20.0,236.196
37901,2S,EE,Perugia,Left,20.0,20.0,236.196
37901,2S,EE,Perugia,Left,20.0,20.0,236.196
37901,2S,WW,Perugia,Left,20.0,20.0,215.814
37901,2S,WW,Perugia,Left,20.0,20.0,215.814
37901,2S,WW,Perugia,Left,20.0,20.0,215.814
37901,2S,EE,Perugia,Left,20.0,20.0,179.677
37901,2S,EE,Perugia,Left,20.0,20.0,179.677
37901,2S,EE,Perugia,Left,20.0,20.0,179.677
37901,2S,WW,Perugia,Left,20.0,20.0,192.326
37901,2S,WW,Perugia,Left,20.0,20.0,192.326
37901,2S,WW,Perugia,Left,20.0,20.0,192.326
37901,2S,EE,Perugia,Left,20.0,20.0,192.354
37901,2S,EE,Perugia,Left,20.0,20.0,192.354
37901,2S,EE,Perugia,Left,20.0,20.0,192.354
37901,2S,WW,Perugia,Left,20.0,20.0,191.01
37901,2S,WW,Perugia,Left,20.0,20.0,191.01
37901,2S,WW,Perugia,Left,20.0,20.0,191.01
37901,2S,EE,Perugia,Left,20.0,20.0,184.911
37901,2S,EE,Perugia,Left,20.0,20.0,184.911
37901,2S,EE,Perugia,Left,20.0,20.0,184.911
37901,2S,WW,Perugia,Left,20.0,20.0,192.098
37901,2S,WW,Perugia,Left,20.0,20.0,192.098
37901,2S,WW,Perugia,Left,20.0,20.0,192.098
37901,2S,EE,Perugia,Left,20.0,20.0,218.166
37901,2S,EE,Perugia,Left,20.0,20.0,218.166
37901,2S,EE,Perugia,Left,20.0,20.0,218.166
37901,2S,WW,Perugia,Left,20.0,20.0,218.77
37901,2S,WW,Perugia,Left,20.0,20.0,218.77
37901,2S,WW,Perugia,Left,20.0,20.0,218.77
37903,2S,EE,Brown,Right,20.0,20.014,238.451
37903,2S,WW,Brown,Right,20.0,20.014,225.465
37903,2S,EE,Brown,Right,20.0,20.044,233.433
37903,2S,WW,Brown,Right,20.0,20.044,255.166
37903,2S,EE,Brown,Right,20.0,20.05,237.402
37903,2S,WW,Brown,Right,20.0,20.038,227.572
37903,2S,EE,Brown,Right,20.0,20.089,234.786
37903,2S,WW,Brown,Right,20.0,20.072,223.827
37903,2S,EE,Brown,Right,20.0,20.061,235.244
37903,2S,WW,Brown,Right,20.0,20.03,226.46
37903,2S,EE,Brown,Right,20.0,20.059,238.53
37903,2S,WW,Brown,Right,20.0,20.069,218.121
37903,2S,EE,Brown,Right,20.0,20.051,244.235
37903,2S,WW,Brown,Right,20.0,20.051,231.775
37903,2S,EE,Brown,Right,20.0,20.077,236.938
37903,2S,WW,Brown,Right,20.0,20.074,249.582
37896,PSS,EE,Brown,Right,20.0,20.07,234.035
37896,PSS,WW,Brown,Right,20.0,20.055,243.409
37896,PSS,EE,Brown,Right,20.0,20.029,235.029
37896,PSS,WW,Brown,Right,20.0,20.041,238.06
37896,PSS,EE,Brown,Right,20.0,20.085,234.909
37896,PSS,WW,Brown,Right,20.0,20.086,241.38
37896,PSS,EE,Brown,Right,20.0,20.07,228.85
37896,PSS,WW,Brown,Right,20.0,20.056,204.791
37896,PSS,EE,Brown,Right,20.0,20.022,228.827
37896,PSS,WW,Brown,Right,20.0,20.08,242.517
37896,PSS,EE,Brown,Right,20.0,20.063,230.983
37896,PSS,WW,Brown,Right,20.0,20.069,248.803
37896,PSS,EE,Brown,Right,20.0,20.067,228.978
37896,PSS,WW,Brown,Right,20.0,20.045,231.296
37896,PSS,EE,Brown,Right,20.0,20.091,229.214
37896,PSS,WW,Brown,Right,20.0,20.063,230.575
38212,PSS,EE,Brown,Right,20.0,20.01,229.44
38212,PSS,WW,Brown,Right,20.0,20.015,216.501
38212,PSS,EE,Brown,Right,20.0,20.103,246.297
38212,PSS,WW,Brown,Right,20.0,20.156,238.887
38212,PSS,EE,Brown,Right,20.0,20.068,235.572
38212,PSS,WW,Brown,Right,20.0,20.071,231.946
38212,PSS,EE,Brown,Right,20.0,20.168,228.842
38212,PSS,WW,Brown,Right,20.0,20.155,245.065
38212,PSS,EE,Brown,Right,20.0,20.123,240.738
38212,PSS,WW,Brown,Right,20.0,20.2,225.577
38212,PSS,EE,Brown,Right,20.0,20.15,229.37
38212,PSS,WW,Brown,Right,20.0,20.199,228.786
38212,PSS,EE,Brown,Right,20.0,20.199,234.375
38212,PSS,WW,Brown,Right,20.0,20.205,231.485
38212,PSS,EE,Brown,Right,20.0,20.209,232.66
38212,PSS,WW,Brown,Right,20.0,20.176,237.695
37904,2S,EE,Demokritos,Left,18.9,18.9,237.193
37904,2S,EE,Demokritos,Left,18.9,18.9,237.193
37904,2S,WW,Demokritos,Left,19.0,19.0,211.689
37904,2S,WW,Demokritos,Left,19.0,19.0,211.689
37904,2S,EE,Demokritos,Left,18.0,18.0,238.408
37904,2S,EE,Demokritos,Left,18.0,18.0,238.408
37904,2S,WW,Demokritos,Left,19.8,19.8,205.907
37904,2S,WW,Demokritos,Left,19.8,19.8,205.907
37904,2S,EE,Demokritos,Left,15.3,15.3,196.961
37904,2S,EE,Demokritos,Left,15.3,15.3,196.961
37904,2S,WW,Demokritos,Left,13.1,13.1,197.063
37904,2S,WW,Demokritos,Left,13.1,13.1,197.063
37904,2S,EE,Demokritos,Left,21.2,21.2,196.208
37904,2S,EE,Demokritos,Left,21.2,21.2,196.208
37904,2S,WW,Demokritos,Left,17.7,17.7,189.461
37904,2S,WW,Demokritos,Left,17.7,17.7,189.461
37904,2S,EE,Demokritos,Left,18.1,18.1,197.236
37904,2S,EE,Demokritos,Left,18.1,18.1,197.236
37904,2S,WW,Demokritos,Left,14.5,14.5,200.608
37904,2S,WW,Demokritos,Left,14.5,14.5,200.608
37904,2S,EE,Demokritos,Left,18.2,18.2,202.012
37904,2S,EE,Demokritos,Left,18.2,18.2,194.661
37904,2S,EE,Demokritos,Left,18.2,18.2,202.012
37904,2S,EE,Demokritos,Left,18.2,18.2,194.661
37904,2S,EE,Demokritos,Left,19.1,19.1,207.329
37904,2S,EE,Demokritos,Left,19.1,19.1,207.329
37904,2S,WW,Demokritos,Left,19.4,19.4,185.911
37904,2S,WW,Demokritos,Left,19.4,19.4,185.911
37905,2S,EE,Demokritos,Left,15.1,15.1,190.251
37905,2S,EE,Demokritos,Left,15.1,15.1,190.251
37905,2S,WW,Demokritos,Left,15.3,15.3,218.904
37905,2S,WW,Demokritos,Left,15.3,15.3,218.904
37905,2S,EE,Demokritos,Left,19.7,19.7,192.039
37905,2S,EE,Demokritos,Left,19.7,19.7,192.039
37905,2S,WW,Demokritos,Left,20.1,20.1,205.614
37905,2S,WW,Demokritos,Left,20.1,20.1,205.614
37905,2S,EE,Demokritos,Left,17.6,17.6,194.463
37905,2S,EE,Demokritos,Left,17.6,17.6,194.463
37905,2S,WW,Demokritos,Left,18.5,18.5,213.402
37905,2S,WW,Demokritos,Left,18.5,18.5,213.402
37905,2S,EE,Demokritos,Left,20.0,20.0,196.93
37905,2S,EE,Demokritos,Left,20.0,20.0,196.93
37905,2S,WW,Demokritos,Left,20.6,20.6,210.04
37905,2S,WW,Demokritos,Left,20.6,20.6,210.04
37905,2S,EE,Demokritos,Left,19.4,19.4,201.309
37905,2S,EE,Demokritos,Left,19.4,19.4,201.309
37905,2S,WW,Demokritos,Left,20.0,20.0,228.503
37905,2S,WW,Demokritos,Left,20.0,20.0,228.503
37905,2S,EE,Demokritos,Left,20.6,20.6,190.911
37905,2S,EE,Demokritos,Left,20.6,20.6,190.911
37905,2S,WW,Demokritos,Left,20.9,20.9,205.345
37905,2S,WW,Demokritos,Left,20.9,20.9,205.345
37905,2S,EE,Demokritos,Left,21.3,21.3,191.827
37905,2S,EE,Demokritos,Left,21.3,21.3,191.827
37905,2S,WW,Demokritos,Left,22.1,22.1,201.11
37905,2S,WW,Demokritos,Left,22.1,22.1,201.11
37906,2S,EE,HEPHY,Right,,,229.674
37906,2S,EE,HEPHY,Left,,,228.532
37906,2S,WW,HEPHY,Right,,,226.072
37906,2S,WW,HEPHY,Left,,,227.779
37906,2S,EE,HEPHY,Left,,,214.616
37906,2S,WW,HEPHY,Left,,,219.086
37906,2S,EE,HEPHY,Right,,,216.583
37906,2S,EE,HEPHY,Left,,,209.393
37906,2S,WW,HEPHY,Left,,,220.066
37906,2S,WW,HEPHY,Right,,,206.084
37906,2S,EE,HEPHY,Left,,,223.348
37906,2S,WW,HEPHY,Left,,,207.57
37906,2S,EE,HEPHY,Left,,,231.932
37906,2S,WW,HEPHY,Left,,,232.085
37906,2S,EE,HEPHY,Left,,,224.634
37906,2S,WW,HEPHY,Left,,,227.532
37906,2S,EE,HEPHY,Left,,,231.362
37906,2S,WW,HEPHY,Left,,,227.475
37906,2S,EE,HEPHY,Left,,,225.298
37906,2S,WW,HEPHY,Left,,,226.107
37907,2S,EE,HEPHY,Left,,,213.715
37907,2S,WW,HEPHY,Left,,,221.839
37907,2S,EE,HEPHY,Left,,,200.778
37907,2S,WW,HEPHY,Left,,,225.49
37907,2S,EE,HEPHY,Left,,,209.08
37907,2S,WW,HEPHY,Left,,,206.942
37907,2S,EE,HEPHY,Left,,,205.957
37907,2S,WW,HEPHY,Left,,,211.316
37907,2S,EE,HEPHY,Left,,,209.256
37907,2S,WW,HEPHY,Left,,,206.097
37907,2S,EE,HEPHY,Left,,,221.225
37907,2S,WW,HEPHY,Left,,,226.084
37907,2S,EE,HEPHY,Left,,,232.524
37907,2S,WW,HEPHY,Left,,,256.102
37907,2S,EE,HEPHY,Left,,,224.7
37907,2S,WW,HEPHY,Left,,,233.018
38194,2S,EE,Perugia,Left,20.0,20.0,245.296
38194,2S,WW,Perugia,Left,20.0,20.0,244.131
38194,2S,EE,Perugia,Left,20.0,20.0,221.55
38194,2S,WW,Perugia,Left,20.0,20.0,213.119
38194,2S,EE,Perugia,Left,20.0,20.0,249.053
38194,2S,WW,Perugia,Left,20.0,20.0,245.948
38194,2S,EE,Perugia,Left,20.0,20.0,240.197
38194,2S,WW,Perugia,Left,20.0,20.0,299.271
38194,2S,EE,Perugia,Left,20.0,20.0,212.195
38194,2S,WW,Perugia,Left,20.0,20.0,224.1
38194,2S,EE,Perugia,Left,20.0,20.0,236.103
38194,2S,WW,Perugia,Left,20.0,20.0,285.37
38194,2S,EE,Perugia,Left,20.0,20.0,238.692
38194,2S,WW,Perugia,Left,20.0,20.0,249.649
38195,2S,EE,Perugia,Left,20.0,20.0,218.65
38195,2S,EE,Perugia,Left,20.0,20.0,218.65
38195,2S,WW,Perugia,Left,20.0,20.0,191.72
38195,2S,EE,Perugia,Left,20.0,20.0,203.29
38195,2S,WW,Perugia,Left,20.0,20.0,217.488
38195,2S,EE,Perugia,Left,20.0,20.0,195.738
38195,2S,WW,Perugia,Left,20.0,20.0,269.634
38195,2S,EE,Perugia,Left,20.0,20.0,218.919
38195,2S,WW,Perugia,Left,20.0,20.0,218.869
38195,2S,EE,Perugia,Left,20.0,20.0,212.395
38195,2S,WW,Perugia,Left,20.0,20.0,209.31
38195,2S,EE,Perugia,Left,20.0,20.0,207.186
38195,2S,WW,Perugia,Left,20.0,20.0,207.551
38195,2S,EE,Perugia,Left,20.0,20.0,207.797
38195,2S,WW,Perugia,Left,20.0,20.0,213.457
38195,2S,EE,Perugia,Left,20.0,20.0,198.913
38195,2S,WW,Perugia,Left,20.0,20.0,201.99
38213,PSS,EE,Perugia,Left,20.0,20.0,239.049
38213,PSS,EE,Perugia,Left,20.0,20.0,239.049
38213,PSS,EE,Perugia,Left,20.0,20.0,239.049
38213,PSS,WW,Perugia,Left,20.0,20.0,239.039
38213,PSS,WW,Perugia,Left,20.0,20.0,239.039
38213,PSS,WW,Perugia,Left,20.0,20.0,239.039
38213,PSS,EE,Perugia,Left,20.0,20.0,240.083
38213,PSS,EE,Perugia,Left,20.0,20.0,240.083
38213,PSS,EE,Perugia,Left,20.0,20.0,240.083
38213,PSS,WW,Perugia,Left,20.0,20.0,237.975
38213,PSS,WW,Perugia,Left,20.0,20.0,237.975
38213,PSS,WW,Perugia,Left,20.0,20.0,237.975
38213,PSS,EE,Perugia,Left,20.0,20.0,240.325
38213,PSS,EE,Perugia,Left,20.0,20.0,240.325
38213,PSS,EE,Perugia,Left,20.0,20.0,240.325
38213,PSS,WW,Perugia,Left,20.0,20.0,239.08
38213,PSS,WW,Perugia,Left,20.0,20.0,239.08
38213,PSS,WW,Perugia,Left,20.0,20.0,239.08
38213,PSS,EE,Perugia,Left,20.0,20.0,240.846
38213,PSS,EE,Perugia,Left,20.0,20.0,240.846
38213,PSS,EE,Perugia,Left,20.0,20.0,240.846
38213,PSS,WW,Perugia,Left,20.0,20.0,238.915
38213,PSS,WW,Perugia,Left,20.0,20.0,238.915
38213,PSS,WW,Perugia,Left,20.0,20.0,238.915
38213,PSS,EE,Perugia,Left,20.0,20.0,241.465
38213,PSS,EE,Perugia,Left,20.0,20.0,241.465
38213,PSS,EE,Perugia,Left,20.0,20.0,241.465
38213,PSS,WW,Perugia,Left,20.0,20.0,241.184
38213,PSS,WW,Perugia,Left,20.0,20.0,241.184
38213,PSS,WW,Perugia,Left,20.0,20.0,241.184
38213,PSS,EE,Perugia,Left,20.0,20.0,239.694
38213,PSS,EE,Perugia,Left,20.0,20.0,239.694
38213,PSS,EE,Perugia,Left,20.0,20.0,239.694
38213,PSS,WW,Perugia,Left,20.0,20.0,237.584
38213,PSS,WW,Perugia,Left,20.0,20.0,237.584
38213,PSS,WW,Perugia,Left,20.0,20.0,237.584
38213,PSS,EE,Perugia,Left,20.0,20.0,239.998
38213,PSS,EE,Perugia,Left,20.0,20.0,239.998
38213,PSS,EE,Perugia,Left,20.0,20.0,239.998
38213,PSS,EE,Perugia,Left,20.0,20.0,239.998
38213,PSS,WW,Perugia,Left,20.0,20.0,239.484
38213,PSS,WW,Perugia,Left,20.0,20.0,239.484
38213,PSS,WW,Perugia,Left,20.0,20.0,239.484
38711,PSS,EE,Perugia,Left,20.0,20.0,217.399
38711,PSS,EE,Perugia,Left,20.0,20.0,217.399
38711,PSS,EE,Perugia,Left,20.0,20.0,217.399
38711,PSS,WW,Perugia,Left,20.0,20.0,238.733
38711,PSS,WW,Perugia,Left,20.0,20.0,238.733
38711,PSS,WW,Perugia,Left,20.0,20.0,238.733
38711,PSS,EE,Perugia,Left,20.0,20.0,240.558
38711,PSS,EE,Perugia,Left,20.0,20.0,240.558
38711,PSS,EE,Perugia,Left,20.0,20.0,240.558
38711,PSS,WW,Perugia,Left,20.0,20.0,207.304
38711,PSS,WW,Perugia,Left,20.0,20.0,207.304
38711,PSS,WW,Perugia,Left,20.0,20.0,207.304
38711,PSS,EE,Perugia,Left,20.0,20.0,213.022
38711,PSS,EE,Perugia,Left,20.0,20.0,213.022
38711,PSS,EE,Perugia,Left,20.0,20.0,213.022
38711,PSS,WW,Perugia,Left,20.0,20.0,245.706
38711,PSS,WW,Perugia,Left,20.0,20.0,245.706
38711,PSS,WW,Perugia,Left,20.0,20.0,245.706
38711,PSS,EE,Perugia,Left,20.0,20.0,206.125
38711,PSS,EE,Perugia,Left,20.0,20.0,206.125
38711,PSS,EE,Perugia,Left,20.0,20.0,206.125
38711,PSS,WW,Perugia,Left,20.0,20.0,243.349
38711,PSS,WW,Perugia,Left,20.0,20.0,243.349
38711,PSS,WW,Perugia,Left,20.0,20.0,243.349
38711,PSS,EE,Perugia,Left,20.0,20.0,209.29
38711,PSS,EE,Perugia,Left,20.0,20.0,209.29
38711,PSS,EE,Perugia,Left,20.0,20.0,209.29
38711,PSS,WW,Perugia,Left,20.0,20.0,235.335
38711,PSS,WW,Perugia,Left,20.0,20.0,235.335
38711,PSS,WW,Perugia,Left,20.0,20.0,235.335
38711,PSS,WW,Perugia,Left,20.0,20.0,251.199
38711,PSS,WW,Perugia,Left,20.0,20.0,228.199
38711,PSS,WW,Perugia,Left,20.0,20.0,228.199
38711,PSS,WW,Perugia,Left,20.0,20.0,251.199
38711,PSS,WW,Perugia,Left,20.0,20.0,251.199
38711,PSS,WW,Perugia,Left,20.0,20.0,228.199
38711,PSS,EE,Perugia,Left,20.0,20.0,247.804
38711,PSS,EE,Perugia,Left,20.0,20.0,247.804
38711,PSS,EE,Perugia,Left,20.0,20.0,247.804
38711,PSS,WW,Perugia,Left,20.0,20.0,204.352
38711,PSS,WW,Perugia,Left,20.0,20.0,204.352
38711,PSS,WW,Perugia,Left,20.0,20.0,204.352
38711,PSS,EE,Perugia,Left,20.0,20.0,207.42
38711,PSS,EE,Perugia,Left,20.0,20.0,207.42
38711,PSS,EE,Perugia,Left,20.0,20.0,207.42
38711,PSS,WW,Perugia,Left,20.0,20.0,197.26
38711,PSS,WW,Perugia,Left,20.0,20.0,197.26
38711,PSS,WW,Perugia,Left,20.0,20.0,197.26
38712,PSS,EE,HEPHY,Left,,,198.554
38712,PSS,WW,HEPHY,Left,,,202.097
38712,PSS,EE,HEPHY,Left,,,201.599
38712,PSS,WW,HEPHY,Left,,,212.965
38712,PSS,WW,HEPHY,Left,,,206.831
38712,PSS,EE,HEPHY,Left,,,205.425
38712,PSS,WW,HEPHY,Left,,,204.626
38712,PSS,EE,HEPHY,Left,,,195.124
38712,PSS,WW,HEPHY,Left,,,196.621
38712,PSS,EE,HEPHY,Left,,,195.672
38712,PSS,WW,HEPHY,Left,,,204.595
38712,PSS,EE,HEPHY,Left,,,196.31
38712,PSS,WW,HEPHY,Left,,,199.066
38712,PSS,EE,HEPHY,Left,,,194.45
38712,PSS,WW,HEPHY,Left,,,203.02
38712,PSS,EE,HEPHY,Left,,,195.693
38712,PSS,WW,HEPHY,Left,,,195.516
38196,2S,EE,Demokritos,Left,19.6,19.6,203.113
38196,2S,WW,Demokritos,Left,21.6,21.6,203.328
38196,2S,EE,Demokritos,Left,23.4,23.4,205.09
38196,2S,WW,Demokritos,Left,21.0,21.0,209.657
38196,2S,EE,Demokritos,Left,21.6,21.6,212.347
38196,2S,WW,Demokritos,Left,21.9,21.9,197.981
38196,2S,EE,Demokritos,Left,23.0,23.0,217.966
38196,2S,WW,Demokritos,Left,18.7,18.7,197.005
38196,2S,EE,Demokritos,Left,22.3,22.3,203.876
38196,2S,WW,Demokritos,Left,22.6,22.6,202.374
38196,2S,EE,Demokritos,Left,22.2,22.2,204.162
38196,2S,WW,Demokritos,Left,22.7,22.7,190.611
38196,2S,EE,Demokritos,Left,20.9,20.9,199.505
38196,2S,WW,Demokritos,Left,21.7,21.7,197.9
38197,2S,EE,HEPHY,Left,,,184.599
38197,2S,WW,HEPHY,Left,,,185.136
