batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,D_UM
48217,2S,WW,Brown,Right,20.0,20.108,307.13
48217,2S,EE,Brown,Right,20.0,20.089,307.892
48217,2S,WW,Brown,Right,20.0,20.124,306.099
48217,2S,EE,Brown,Right,20.0,20.146,307.031
48217,2S,WW,Brown,Right,20.0,20.126,305.341
48217,2S,EE,Brown,Right,20.0,20.158,307.006
48217,2S,WW,Brown,Right,20.0,20.124,306.079
48217,2S,EE,Brown,Right,20.0,20.052,306.709
48217,2S,WW,Brown,Right,20.0,20.095,306.113
48217,2S,EE,Brown,Right,20.0,20.094,306.665
48217,2S,WW,Brown,Right,20.0,20.114,304.224
48217,2S,EE,Brown,Right,20.0,20.126,311.232
48217,2S,WW,Brown,Right,20.0,20.1,306.622
48217,2S,EE,Brown,Right,20.0,20.143,305.522
48217,2S,WW,Brown,Right,20.0,20.115,308.626
48220,2S,EE,Perugia,Left,20.0,20.0,222.906
48220,2S,WW,Perugia,Left,20.0,20.0,222.566
48220,2S,EE,Perugia,Left,20.0,20.0,222.311
48220,2S,WW,Perugia,Left,20.0,20.0,223.675
48220,2S,EE,Perugia,Left,20.0,20.0,223.589
48220,2S,WW,Perugia,Left,20.0,20.0,222.991
48220,2S,EE,Perugia,Left,20.0,20.0,221.804
48220,2S,WW,Perugia,Left,20.0,20.0,223.161
48220,2S,EE,Perugia,Left,20.0,20.0,222.311
48220,2S,WW,Perugia,Left,20.0,20.0,221.973
48220,2S,EE,Perugia,Left,20.0,20.0,222.311
48220,2S,WW,Perugia,Left,20.0,20.0,222.227
48220,2S,EE,Perugia,Left,20.0,20.0,223.932
48220,2S,EE,Perugia,Left,20.0,20.0,222.906
48220,2S,EE,Perugia,Left,20.0,20.0,222.566
48220,2S,WW,Perugia,Left,20.0,20.0,222.906
48221,2S,EE,Perugia,Left,20.0,20.0,223.76
48221,2S,WW,Perugia,Left,20.0,20.0,224.363
48221,2S,EE,Perugia,Left,20.0,20.0,224.104
48221,2S,WW,Perugia,Left,20.0,20.0,223.76
48221,2S,EE,Perugia,Left,20.0,20.0,224.276
48221,2S,WW,Perugia,Left,20.0,20.0,223.76
48221,2S,EE,Perugia,Left,20.0,20.0,220.38
48221,2S,WW,Perugia,Left,20.0,20.0,219.799
48221,2S,EE,Perugia,Left,20.0,20.0,224.018
48221,2S,WW,Perugia,Left,20.0,20.0,224.19
48221,2S,EE,Perugia,Left,20.0,20.0,224.449
48221,2S,WW,Perugia,Left,20.0,20.0,224.449
48221,2S,EE,Perugia,Left,20.0,20.0,224.104
48221,2S,WW,Perugia,Left,20.0,20.0,220.38
48221,2S,EE,Perugia,Left,20.0,20.0,224.19
48221,2S,WW,Perugia,Left,20.0,20.0,224.276
48222,2S,EE,Perugia,Left,20.0,20.0,224.968
48222,2S,WW,Perugia,Left,20.0,20.0,225.229
48222,2S,EE,Perugia,Left,20.0,20.0,224.881
48222,2S,WW,Perugia,Left,20.0,20.0,221.132
48222,2S,EE,Perugia,Left,20.0,20.0,220.547
48222,2S,WW,Perugia,Left,20.0,20.0,224.104
48222,2S,EE,Perugia,Left,20.0,20.0,220.464
48222,2S,WW,Perugia,Left,20.0,20.0,221.3
48222,2S,EE,Perugia,Left,20.0,20.0,224.622
48222,2S,WW,Perugia,Left,20.0,20.0,225.229
48222,2S,EE,Perugia,Left,20.0,20.0,220.464
48222,2S,WW,Perugia,Left,20.0,20.0,220.714
48222,2S,EE,Perugia,Left,20.0,20.0,221.048
48222,2S,WW,Perugia,Left,20.0,20.0,224.795
48222,2S,EE,Perugia,Left,20.0,20.0,224.19
48222,2S,WW,Perugia,Left,20.0,20.0,220.881
48223,2S,EE,Perugia,Left,20.0,20.0,224.276
48223,2S,WW,Perugia,Left,20.0,20.0,224.968
48223,2S,EE,Perugia,Left,20.0,20.0,224.363
48223,2S,WW,Perugia,Left,20.0,20.0,225.142
48223,2S,EE,Perugia,Left,20.0,20.0,224.535
48223,2S,WW,Perugia,Left,20.0,20.0,224.795
48223,2S,EE,Perugia,Left,20.0,20.0,223.247
48223,2S,WW,Perugia,Left,20.0,20.0,224.449
48223,2S,EE,Perugia,Left,20.0,20.0,224.449
48223,2S,WW,Perugia,Left,20.0,20.0,223.932
48223,2S,EE,Perugia,Left,20.0,20.0,223.76
48223,2S,WW,Perugia,Left,20.0,20.0,224.881
48223,2S,EE,Perugia,Left,20.0,20.0,224.104
48223,2S,WW,Perugia,Left,20.0,20.0,225.055
48223,2S,EE,Perugia,Left,20.0,20.0,224.104
48223,2S,WW,Perugia,Left,20.0,20.0,224.881
48224,2S,EE,Perugia,Left,20.0,20.0,224.795
48224,2S,WW,Perugia,Left,20.0,20.0,221.216
48224,2S,EE,Perugia,Left,20.0,20.0,220.547
48224,2S,WW,Perugia,Left,20.0,20.0,224.795
48224,2S,EE,Perugia,Left,20.0,20.0,221.216
48224,2S,WW,Perugia,Right,20.0,20.0,182.707
48224,2S,WW,Perugia,Left,20.0,20.0,220.964
48224,2S,EE,Perugia,Left,20.0,20.0,224.276
48224,2S,WW,Perugia,Left,20.0,20.0,220.38
48224,2S,EE,Perugia,Left,20.0,20.0,223.675
48224,2S,WW,Perugia,Left,20.0,20.0,225.142
48224,2S,EE,Perugia,Left,20.0,20.0,224.104
48224,2S,WW,Perugia,Left,20.0,20.0,224.795
48224,2S,EE,Perugia,Left,20.0,20.0,220.63
48224,2S,WW,Perugia,Left,20.0,20.0,225.142
48224,2S,EE,Perugia,Left,20.0,20.0,219.717
48224,2S,WW,Perugia,Left,20.0,20.0,221.3
48225,2S,EE,Perugia,Left,20.0,20.0,224.104
48225,2S,WW,Perugia,Left,20.0,20.0,224.19
48225,2S,EE,Perugia,Left,20.0,20.0,223.503
48225,2S,EE,Perugia,Left,20.0,20.0,224.968
48225,2S,WW,Perugia,Left,20.0,20.0,224.881
48225,2S,EE,Perugia,Left,20.0,20.0,224.535
48225,2S,WW,Perugia,Left,20.0,20.0,224.276
48225,2S,EE,Perugia,Left,20.0,20.0,224.018
48225,2S,WW,Perugia,Left,20.0,20.0,223.932
48225,2S,EE,Perugia,Left,20.0,20.0,222.651
48225,2S,WW,Perugia,Left,20.0,20.0,223.418
48225,2S,EE,Perugia,Left,20.0,20.0,224.19
48225,2S,WW,Perugia,Left,20.0,20.0,224.276
48225,2S,EE,Perugia,Left,20.0,20.0,223.675
48225,2S,WW,Perugia,Left,20.0,20.0,224.708
48226,2S,EE,Perugia,Left,20.0,20.0,221.048
48226,2S,WW,Perugia,Left,20.0,20.0,225.055
48226,2S,EE,Perugia,Left,20.0,20.0,221.384
48226,2S,WW,Perugia,Left,20.0,20.0,221.468
48226,2S,EE,Perugia,Left,20.0,20.0,221.048
48226,2S,WW,Perugia,Left,20.0,20.0,225.664
48226,2S,EE,Perugia,Left,20.0,20.0,220.38
48226,2S,WW,Perugia,Left,20.0,20.0,223.932
48226,2S,EE,Perugia,Left,20.0,20.0,225.142
48226,2S,WW,Perugia,Left,20.0,20.0,224.708
48226,2S,EE,Perugia,Left,20.0,20.0,224.708
48226,2S,WW,Perugia,Left,20.0,20.0,224.881
48226,2S,EE,Perugia,Left,20.0,20.0,220.714
48226,2S,WW,Perugia,Left,20.0,20.0,224.795
48226,2S,EE,Perugia,Left,20.0,20.0,220.797
48226,2S,WW,Perugia,Left,20.0,20.0,224.535
48227,2S,EE,Perugia,Left,20.0,20.0,224.363
48227,2S,WW,Perugia,Left,20.0,20.0,224.622
48227,2S,EE,Perugia,Left,20.0,20.0,220.63
48227,2S,WW,Perugia,Left,20.0,20.0,224.708
48227,2S,EE,Perugia,Left,20.0,20.0,220.797
48227,2S,WW,Perugia,Left,20.0,20.0,224.449
48227,2S,EE,Perugia,Left,20.0,20.0,220.547
48227,2S,WW,Perugia,Left,20.0,20.0,224.795
48227,2S,EE,Perugia,Left,20.0,20.0,224.363
48227,2S,WW,Perugia,Left,20.0,20.0,221.132
48227,2S,EE,Perugia,Left,20.0,20.0,224.622
48227,2S,WW,Perugia,Left,20.0,20.0,221.048
48227,2S,EE,Perugia,Left,20.0,20.0,224.708
48227,2S,WW,Perugia,Left,20.0,20.0,224.881
48227,2S,EE,Perugia,Left,20.0,20.0,224.708
48227,2S,WW,Perugia,Left,20.0,20.0,220.964
48228,2S,EE,Demokritos,Left,22.1,22.1,234.7
48228,2S,WW,Demokritos,Left,22.0,22.0,234.0
48228,2S,EE,Demokritos,Left,21.3,21.3,233.2
48228,2S,WW,Demokritos,Left,20.4,20.4,233.2
48228,2S,EE,Demokritos,Left,20.8,20.8,232.5
48228,2S,WW,Demokritos,Left,21.4,21.4,235.6
48228,2S,EE,Demokritos,Left,21.1,21.1,233.5
48228,2S,WW,Demokritos,Left,22.1,22.1,231.4
48228,2S,EE,Demokritos,Left,22.8,22.8,236.2
48228,2S,WW,Demokritos,Left,24.0,24.0,234.1
48228,2S,EE,Demokritos,Left,23.3,23.3,233.7
48228,2S,WW,Demokritos,Left,23.9,23.9,233.2
48228,2S,EE,Demokritos,Left,24.1,24.1,233.8
48228,2S,WW,Demokritos,Left,24.2,24.2,232.7
48229,2S,EE,Demokritos,Left,22.0,22.0,232.4
48229,2S,WW,Demokritos,Left,22.3,22.3,232.6
48229,2S,EE,Demokritos,Left,22.5,22.5,232.1
48229,2S,WW,Demokritos,Left,23.5,23.5,229.2
48229,2S,EE,Demokritos,Left,22.6,22.6,232.6
48229,2S,WW,Demokritos,Left,22.8,22.8,229.6
48229,2S,EE,Demokritos,Left,21.1,21.1,232.5
48229,2S,WW,Demokritos,Left,21.0,21.0,231.2
48229,2S,EE,Demokritos,Left,24.4,24.4,231.4
48229,2S,WW,Demokritos,Left,22.2,22.2,229.1
48229,2S,EE,Demokritos,Left,21.2,21.2,231.4
48229,2S,WW,Demokritos,Left,21.6,21.6,232.7
48229,2S,EE,Demokritos,Left,22.3,22.3,230.6
48229,2S,WW,Demokritos,Left,22.8,22.8,231.2
48230,2S,EE,Demokritos,Left,23.0,23.0,231.5
48230,2S,WW,Demokritos,Left,23.3,23.3,231.1
48230,2S,EE,Demokritos,Left,21.0,21.0,232.1
48230,2S,WW,Demokritos,Left,21.1,21.1,233.6
48230,2S,EE,Demokritos,Left,22.5,22.5,233.9
48230,2S,WW,Demokritos,Left,22.3,22.3,234.4
48230,2S,EE,Demokritos,Left,22.0,22.0,232.9
48230,2S,WW,Demokritos,Left,23.0,23.0,228.9
48230,2S,EE,Demokritos,Left,22.6,22.6,234.1
48230,2S,WW,Demokritos,Left,22.8,22.8,234.7
48230,2S,EE,Demokritos,Left,21.7,21.7,234.9
48230,2S,WW,Demokritos,Left,22.6,22.6,232.9
48231,2S,EE,Demokritos,Left,20.5,20.5,234.1
48231,2S,WW,Demokritos,Left,21.0,21.0,233.0
48231,2S,EE,Demokritos,Left,21.4,21.4,235.4
48231,2S,WW,Demokritos,Left,21.8,21.8,228.2
48231,2S,EE,Demokritos,Left,22.8,22.8,233.2
48231,2S,WW,Demokritos,Left,19.8,19.8,232.3
48231,2S,EE,Demokritos,Left,18.8,18.8,234.8
48231,2S,WW,Demokritos,Left,19.9,19.9,233.9
48231,2S,EE,Demokritos,Left,20.8,20.8,235.1
48231,2S,WW,Demokritos,Left,22.1,22.1,234.1
48231,2S,EE,Demokritos,Left,20.5,20.5,237.4
48231,2S,WW,Demokritos,Left,21.6,21.6,232.1
48231,2S,EE,Demokritos,Left,22.1,22.1,235.0
48231,2S,WW,Demokritos,Left,19.6,19.6,234.5
48235,2S,EE,Brown,Right,20.0,20.078,303.564
48235,2S,EE,Brown,Right,20.0,20.133,298.903
48235,2S,EE,Brown,Right,20.0,20.041,299.212
48235,2S,EE,Brown,Right,20.0,20.073,303.343
48235,2S,WW,Brown,Right,20.0,20.094,298.618
48235,2S,EE,Brown,Right,20.0,20.128,298.496
48235,2S,EE,Brown,Right,20.0,20.121,301.731
48236,2S,EE,Brown,Right,20.0,20.046,303.26
48236,2S,WW,Brown,Right,20.0,20.089,303.84
48236,2S,EE,Brown,Right,20.0,20.081,304.036
48236,2S,WW,Brown,Right,20.0,20.116,302.916
48236,2S,EE,Brown,Right,20.0,20.132,301.403
48236,2S,WW,Brown,Right,20.0,20.108,302.475
48236,2S,EE,Brown,Right,20.0,20.155,301.037
48236,2S,WW,Brown,Right,20.0,20.127,301.086
48236,2S,EE,Brown,Right,20.0,20.059,303.772
48236,2S,WW,Brown,Right,20.0,20.107,303.6
48236,2S,EE,Brown,Right,20.0,20.103,307.109
48236,2S,WW,Brown,Right,20.0,20.135,307.429
48236,2S,EE,Brown,Right,20.0,20.157,303.681
48236,2S,WW,Brown,Right,20.0,20.13,306.544
48236,2S,EE,Brown,Right,20.0,20.168,305.397
48236,2S,WW,Brown,Right,20.0,20.139,305.786
48237,2S,EE,Brown,Right,20.0,20.076,306.313
48237,2S,WW,Brown,Right,20.0,20.112,308.321
48237,2S,EE,Brown,Right,20.0,20.021,307.746
48237,2S,WW,Brown,Right,20.0,20.167,304.381
48237,2S,EE,Brown,Right,20.0,20.152,305.766
48237,2S,WW,Brown,Right,20.0,20.092,305.369
48237,2S,EE,Brown,Right,20.0,20.081,307.668
48237,2S,WW,Brown,Right,20.0,20.054,307.301
48237,2S,EE,Brown,Right,20.0,20.014,306.388
48237,2S,WW,Brown,Right,20.0,20.053,303.88
48237,2S,EE,Brown,Right,20.0,20.024,305.796
48237,2S,WW,Brown,Right,20.0,20.061,304.353
48237,2S,EE,Brown,Right,20.0,20.086,303.815
48237,2S,WW,Brown,Right,20.0,20.064,303.424
48237,2S,EE,Brown,Right,20.0,20.09,305.671
48237,2S,WW,Brown,Right,20.0,20.06,305.969
48238,2S,EE,Brown,Right,20.0,20.075,296.548
48238,2S,WW,Brown,Right,20.0,20.129,299.43
48238,2S,EE,Brown,Right,20.0,20.129,306.565
48238,2S,WW,Brown,Right,20.0,20.151,286.229
48238,2S,EE,Brown,Right,20.0,20.176,287.576
48238,2S,WW,Brown,Right,20.0,20.153,280.409
48238,2S,EE,Brown,Right,20.0,20.182,299.753
48238,2S,WW,Brown,Right,20.0,20.148,276.699
48238,2S,EE,Brown,Right,20.0,20.11,297.748
48238,2S,WW,Brown,Right,20.0,20.145,276.865
48238,2S,EE,Brown,Right,20.0,20.069,308.47
48238,2S,WW,Brown,Right,20.0,20.13,305.357
48238,2S,EE,Brown,Right,20.0,20.183,304.185
48238,2S,WW,Brown,Right,20.0,20.161,280.158
48238,2S,EE,Brown,Right,20.0,20.177,303.409
48238,2S,WW,Brown,Right,20.0,20.075,286.93
48209,PSS,EE,Demokritos,Left,22.0,22.0,234.2
48209,PSS,WW,Demokritos,Left,22.3,22.3,231.4
48209,PSS,EE,Demokritos,Left,22.6,22.6,232.2
48209,PSS,WW,Demokritos,Left,22.9,22.9,231.6
48209,PSS,EE,Demokritos,Left,20.7,20.7,232.0
48209,PSS,WW,Demokritos,Left,21.2,21.2,230.3
48209,PSS,EE,Demokritos,Left,22.0,22.0,232.3
48209,PSS,WW,Demokritos,Left,22.3,22.3,229.9
48209,PSS,EE,Demokritos,Left,23.3,23.3,233.5
48209,PSS,WW,Demokritos,Left,23.5,23.5,232.2
48209,PSS,EE,Demokritos,Left,22.9,22.9,233.6
48209,PSS,WW,Demokritos,Left,23.2,23.2,231.5
48209,PSS,EE,Demokritos,Left,20.9,20.9,233.9
48209,PSS,WW,Demokritos,Left,21.6,21.6,232.6
48209,PSS,EE,Demokritos,Left,23.7,23.7,233.8
48209,PSS,WW,Demokritos,Left,20.1,20.1,231.5
48210,PSS,EE,Demokritos,Left,23.4,23.4,233.0
48210,PSS,WW,Demokritos,Left,23.5,23.5,232.2
48210,PSS,EE,Demokritos,Left,22.2,22.2,234.2
48210,PSS,WW,Demokritos,Left,22.4,22.4,229.3
48210,PSS,EE,Demokritos,Left,22.7,22.7,231.9
48210,PSS,WW,Demokritos,Left,23.1,23.1,229.6
48210,PSS,EE,Demokritos,Left,19.9,19.9,231.1
48210,PSS,WW,Demokritos,Left,20.7,20.7,229.6
48210,PSS,EE,Demokritos,Left,21.2,21.2,234.9
48210,PSS,WW,Demokritos,Left,21.7,21.7,231.4
48210,PSS,EE,Demokritos,Left,22.1,22.1,232.4
48210,PSS,WW,Demokritos,Left,22.4,22.4,231.3
48210,PSS,EE,Demokritos,Left,21.2,21.2,233.0
48210,PSS,WW,Demokritos,Left,19.3,19.3,232.9
48210,PSS,EE,Demokritos,Left,20.2,20.2,232.8
48210,PSS,WW,Demokritos,Left,20.6,20.6,231.2
48239,2S,EE,Demokritos,Left,22.3,22.3,233.4
48239,2S,WW,Demokritos,Left,23.1,23.1,231.0
48239,2S,EE,Demokritos,Left,22.3,22.3,234.4
48239,2S,WW,Demokritos,Left,22.7,22.7,234.1
48239,2S,EE,Demokritos,Left,23.4,23.4,234.6
48239,2S,WW,Demokritos,Left,23.6,23.6,232.4
48239,2S,EE,Demokritos,Left,20.5,20.5,233.6
48239,2S,WW,Demokritos,Left,21.9,21.9,232.9
48239,2S,EE,Demokritos,Left,23.9,23.9,233.6
48239,2S,WW,Demokritos,Left,24.1,24.1,232.1
48240,2S,EE,Brown,Right,20.0,20.005,307.996
48240,2S,WW,Brown,Right,20.0,20.011,307.593
48240,2S,EE,Brown,Right,20.0,20.018,306.902
48240,2S,WW,Brown,Right,20.0,20.049,305.87
48240,2S,EE,Brown,Right,20.0,20.033,306.032
48240,2S,WW,Brown,Right,20.0,20.023,306.319
48240,2S,EE,Brown,Right,20.0,20.082,307.507
48240,2S,WW,Brown,Right,20.0,20.055,306.468
48240,2S,EE,Brown,Right,20.0,20.008,309.232
48240,2S,WW,Brown,Right,20.0,20.03,307.621
48240,2S,EE,Brown,Right,20.0,20.026,309.575
48240,2S,WW,Brown,Right,20.0,20.059,308.431
48240,2S,EE,Brown,Right,20.0,20.067,308.586
48240,2S,WW,Brown,Right,20.0,20.051,308.012
48240,2S,EE,Brown,Right,20.0,20.101,308.738
48240,2S,WW,Brown,Right,20.0,20.071,308.379
48241,2S,EE,Brown,Right,20.0,20.024,309.007
48241,2S,WW,Brown,Right,20.0,20.06,296.716
48241,2S,EE,Brown,Right,20.0,20.039,309.354
48241,2S,WW,Brown,Right,20.0,20.076,308.645
48241,2S,EE,Brown,Right,20.0,20.103,307.005
48241,2S,WW,Brown,Right,20.0,20.082,306.913
48241,2S,EE,Brown,Right,20.0,20.109,309.07
48241,2S,WW,Brown,Right,20.0,20.084,306.988
48241,2S,EE,Brown,Right,20.0,20.018,311.278
48241,2S,WW,Brown,Right,20.0,20.058,309.927
48241,2S,EE,Brown,Right,20.0,20.01,309.332
48241,2S,WW,Brown,Right,20.0,20.025,307.06
48241,2S,EE,Brown,Right,20.0,20.127,309.595
48241,2S,WW,Brown,Right,20.0,20.1,309.018
48241,2S,EE,Brown,Right,20.0,20.063,309.084
48241,2S,WW,Brown,Right,20.0,20.048,308.187
48242,2S,EE,Brown,Right,20.0,20.01,308.691
48242,2S,WW,Brown,Right,20.0,20.037,308.347
48242,2S,EE,Brown,Right,20.0,20.018,308.447
48242,2S,WW,Brown,Right,20.0,20.023,847.15
48242,2S,EE,Brown,Right,20.0,20.073,306.062
48242,2S,WW,Brown,Right,20.0,20.049,307.558
48242,2S,EE,Brown,Right,20.0,20.047,306.197
48242,2S,WW,Brown,Right,20.0,20.028,308.316
48242,2S,EE,Brown,Right,20.0,20.009,306.836
48242,2S,WW,Brown,Right,20.0,20.026,306.224
48242,2S,EE,Brown,Right,20.0,20.009,306.86
48242,2S,WW,Brown,Right,20.0,20.044,307.231
48242,2S,EE,Brown,Right,20.0,20.058,308.257
48242,2S,WW,Brown,Right,20.0,20.036,308.893
48242,2S,EE,Brown,Right,20.0,20.086,308.973
48242,2S,WW,Brown,Right,20.0,20.067,309.07
48243,2S,EE,Brown,Right,20.0,20.032,301.787
48243,2S,WW,Brown,Right,20.0,20.048,301.021
48243,2S,EE,Brown,Right,20.0,20.015,305.808
48243,2S,WW,Brown,Right,20.0,20.021,304.3
48243,2S,EE,Brown,Right,20.0,20.041,307.827
48243,2S,WW,Brown,Right,20.0,20.033,308.878
48243,2S,EE,Brown,Right,20.0,20.034,310.956
48243,2S,WW,Brown,Right,20.0,20.033,309.003
48243,2S,EE,Brown,Right,20.0,20.055,309.238
48243,2S,WW,Brown,Right,20.0,20.072,305.671
48243,2S,EE,Brown,Right,20.0,20.014,311.332
48243,2S,WW,Brown,Right,20.0,20.019,312.118
48243,2S,EE,Brown,Right,20.0,20.063,307.264
48243,2S,WW,Brown,Right,20.0,20.051,307.611
48243,2S,EE,Brown,Right,20.0,20.033,310.721
48243,2S,WW,Brown,Right,20.0,20.04,309.917
48244,2S,EE,Demokritos,Left,23.0,23.0,229.9
48244,2S,WW,Demokritos,Left,23.7,23.7,226.3
48244,2S,EE,Demokritos,Left,24.3,24.3,229.8
48244,2S,WW,Demokritos,Left,24.5,24.5,228.2
48244,2S,EE,Demokritos,Left,24.2,24.2,230.7
48244,2S,WW,Demokritos,Left,17.2,17.2,230.6
48244,2S,EE,Demokritos,Left,20.9,20.9,228.0
48244,2S,WW,Demokritos,Left,21.7,21.7,229.6
48244,2S,EE,Demokritos,Left,22.2,22.2,229.9
48244,2S,WW,Demokritos,Left,22.6,22.6,231.3
48244,2S,EE,Demokritos,Left,18.1,18.1,231.7
48244,2S,WW,Demokritos,Left,19.2,19.2,231.9
48245,2S,EE,Demokritos,Left,19.5,19.5,233.5
48245,2S,WW,Demokritos,Left,19.7,19.7,232.7
48245,2S,EE,Demokritos,Left,18.2,18.2,230.9
48245,2S,WW,Demokritos,Left,19.0,19.0,231.4
48245,2S,EE,Demokritos,Left,19.5,19.5,231.7
48245,2S,WW,Demokritos,Left,20.4,20.4,232.0
48245,2S,EE,Demokritos,Left,20.0,20.0,230.8
48245,2S,WW,Demokritos,Left,20.3,20.3,229.8
48245,2S,EE,Demokritos,Left,20.9,20.9,228.1
48245,2S,WW,Demokritos,Left,21.5,21.5,230.7
48245,2S,EE,Demokritos,Left,20.7,20.7,233.0
48245,2S,WW,Demokritos,Left,21.1,21.1,232.1
48246,2S,EE,Perugia,Left,20.0,20.0,221.636
48246,2S,WW,Perugia,Left,20.0,20.0,222.142
48246,2S,EE,Perugia,Left,20.0,20.0,222.142
48246,2S,WW,Perugia,Left,20.0,20.0,222.311
48246,2S,EE,Perugia,Left,20.0,20.0,222.396
48246,2S,WW,Perugia,Left,20.0,20.0,221.973
48246,2S,EE,Perugia,Left,20.0,20.0,222.481
48246,2S,WW,Perugia,Left,20.0,20.0,221.973
48246,2S,EE,Perugia,Left,20.0,20.0,222.821
48246,2S,WW,Perugia,Left,20.0,20.0,223.161
48246,2S,EE,Perugia,Left,20.0,20.0,222.651
48246,2S,WW,Perugia,Left,20.0,20.0,223.076
48246,2S,EE,Perugia,Left,20.0,20.0,222.227
48246,2S,WW,Perugia,Left,20.0,20.0,223.418
48246,2S,EE,Perugia,Left,20.0,20.0,222.736
48246,2S,WW,Perugia,Left,20.0,20.0,222.821
48251,2S,EE,Perugia,Left,20.0,20.0,223.161
48251,2S,WW,Perugia,Left,20.0,20.0,222.991
48251,2S,EE,Perugia,Left,20.0,20.0,223.161
48251,2S,WW,Perugia,Left,20.0,20.0,222.058
48251,2S,EE,Perugia,Left,20.0,20.0,223.675
48251,2S,WW,Perugia,Left,20.0,20.0,222.991
48251,2S,EE,Perugia,Left,20.0,20.0,223.076
48251,2S,WW,Perugia,Left,20.0,20.0,223.418
48251,2S,EE,Perugia,Left,20.0,20.0,221.552
48251,2S,WW,Perugia,Left,20.0,20.0,222.058
48251,2S,EE,Perugia,Left,20.0,20.0,221.973
48251,2S,WW,Perugia,Left,20.0,20.0,223.247
48251,2S,EE,Perugia,Left,20.0,20.0,221.468
48251,2S,WW,Perugia,Left,20.0,20.0,222.142
48251,2S,EE,Perugia,Left,20.0,20.0,221.132
48251,2S,WW,Perugia,Left,20.0,20.0,221.552
48252,2S,EE,Perugia,Left,20.0,20.0,223.418
48252,2S,WW,Perugia,Left,20.0,20.0,223.418
48252,2S,EE,Perugia,Left,20.0,20.0,223.846
48252,2S,WW,Perugia,Left,20.0,20.0,223.76
48252,2S,EE,Perugia,Left,20.0,20.0,223.589
48252,2S,WW,Perugia,Left,20.0,20.0,224.363
48252,2S,EE,Perugia,Left,20.0,20.0,224.19
48252,2S,WW,Perugia,Left,20.0,20.0,224.708
48252,2S,EE,Perugia,Left,20.0,20.0,222.396
48252,2S,WW,Perugia,Left,20.0,20.0,224.622
48252,2S,EE,Perugia,Left,20.0,20.0,222.906
48252,2S,WW,Perugia,Left,20.0,20.0,222.906
48252,2S,EE,Perugia,Left,20.0,20.0,222.906
48252,2S,WW,Perugia,Left,20.0,20.0,222.311
48252,2S,EE,Perugia,Left,20.0,20.0,223.076
48252,2S,WW,Perugia,Left,20.0,20.0,223.332
48253,2S,EE,Demokritos,Left,17.1,17.1,234.4
48253,2S,WW,Demokritos,Left,18.6,18.6,230.0
48253,2S,EE,Demokritos,Left,19.9,19.9,232.3
48253,2S,WW,Demokritos,Left,22.1,22.1,221.4
48253,2S,EE,Demokritos,Left,20.7,20.7,233.1
48253,2S,WW,Demokritos,Left,21.2,21.2,232.7
48253,2S,EE,Demokritos,Left,20.4,20.4,232.1
48253,2S,WW,Demokritos,Left,23.9,23.9,227.1
48253,2S,EE,Demokritos,Left,21.4,21.4,233.9
48253,2S,WW,Demokritos,Left,21.6,21.6,232.9
48253,2S,EE,Demokritos,Left,22.0,22.0,231.2
48253,2S,WW,Demokritos,Left,23.1,23.1,229.7
48253,2S,EE,Demokritos,Left,19.3,19.3,233.1
48253,2S,WW,Demokritos,Left,19.4,19.4,233.6
48254,2S,EE,Demokritos,Left,21.9,21.9,233.6
48254,2S,WW,Demokritos,Left,22.2,22.2,231.3
48254,2S,EE,Demokritos,Left,22.0,22.0,233.1
48254,2S,WW,Demokritos,Left,22.2,22.2,231.4
48254,2S,EE,Demokritos,Left,19.9,19.9,235.3
48254,2S,WW,Demokritos,Left,20.7,20.7,234.6
48254,2S,EE,Demokritos,Left,20.2,20.2,233.8
48254,2S,WW,Demokritos,Left,21.4,21.4,234.1
48254,2S,EE,Demokritos,Left,21.2,21.2,234.6
48254,2S,WW,Demokritos,Left,21.6,21.6,235.9
48254,2S,EE,Demokritos,Left,22.1,22.1,234.8
48254,2S,WW,Demokritos,Left,22.5,22.5,234.4
48259,2S,EE,Perugia,Left,20.0,20.0,223.675
48259,2S,WW,Perugia,Left,20.0,20.0,223.332
48259,2S,EE,Perugia,Left,20.0,20.0,223.076
48259,2S,WW,Perugia,Left,20.0,20.0,223.332
48259,2S,EE,Perugia,Left,20.0,20.0,223.247
48259,2S,WW,Perugia,Left,20.0,20.0,222.991
48259,2S,EE,Perugia,Left,20.0,20.0,223.589
48259,2S,WW,Perugia,Left,20.0,20.0,223.589
48259,2S,EE,Perugia,Left,20.0,20.0,223.675
48259,2S,WW,Perugia,Left,20.0,20.0,222.736
48259,2S,EE,Perugia,Left,20.0,20.0,223.846
48259,2S,WW,Perugia,Left,20.0,20.0,222.991
48259,2S,EE,Perugia,Left,20.0,20.0,224.104
48259,2S,WW,Perugia,Left,20.0,20.0,223.247
48259,2S,EE,Perugia,Left,20.0,20.0,224.104
48259,2S,WW,Perugia,Left,20.0,20.0,223.418
48260,2S,EE,Perugia,Left,20.0,20.0,221.72
48260,2S,WW,Perugia,Left,20.0,20.0,222.736
48260,2S,EE,Perugia,Left,20.0,20.0,221.973
48260,2S,WW,Perugia,Left,20.0,20.0,224.104
48260,2S,EE,Perugia,Left,20.0,20.0,221.048
48260,2S,WW,Perugia,Left,20.0,20.0,223.247
48260,2S,EE,Perugia,Left,20.0,20.0,223.418
