batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CMIN_PFRD
47368,2S,EE,Perugia,Left,20.0,20.0,2.608
47368,2S,WW,Perugia,Left,20.0,20.0,2.633
47368,2S,EE,Perugia,Left,20.0,20.0,2.604
47368,2S,WW,Perugia,Left,20.0,20.0,2.656
47368,2S,EE,Perugia,Left,20.0,20.0,2.617
47368,2S,WW,Perugia,Left,20.0,20.0,2.659
47368,2S,EE,Perugia,Left,20.0,20.0,2.61
47368,2S,WW,Perugia,Left,20.0,20.0,2.691
47368,2S,EE,Perugia,Left,20.0,20.0,2.61
47368,2S,WW,Perugia,Left,20.0,20.0,2.769
47368,2S,EE,Perugia,Left,20.0,20.0,2.617
47368,2S,WW,Perugia,Left,20.0,20.0,2.66
47368,2S,EE,Perugia,Left,20.0,20.0,2.606
47368,2S,WW,Perugia,Left,20.0,20.0,2.642
47369,2S,EE,Demokritos,Left,25.2,25.2,2.794
47369,2S,WW,Demokritos,Left,24.1,24.1,2.841
47369,2S,EE,Demokritos,Left,25.7,25.7,2.902
47369,2S,WW,Demokritos,Left,24.9,24.9,2.783
47369,2S,EE,Demokritos,Left,23.7,23.7,2.81
47369,2S,WW,Demokritos,Left,23.3,23.3,2.803
47369,2S,EE,Demokritos,Left,23.0,23.0,2.96
47369,2S,WW,Demokritos,Left,22.9,22.9,2.895
47369,2S,EE,Demokritos,Left,24.0,24.0,2.818
47369,2S,WW,Demokritos,Left,24.0,24.0,2.807
47369,2S,EE,Demokritos,Left,22.9,22.9,2.795
47369,2S,WW,Demokritos,Left,22.9,22.9,2.849
47369,2S,EE,Demokritos,Left,24.5,24.5,2.792
47369,2S,WW,Demokritos,Left,22.9,22.9,2.828
47370,2S,EE,Demokritos,Left,21.7,21.7,2.799
47370,2S,WW,Demokritos,Left,21.3,21.3,3.004
47370,2S,EE,Demokritos,Left,22.2,22.2,2.775
47370,2S,WW,Demokritos,Left,22.8,22.8,3.027
47370,2S,EE,Demokritos,Left,21.2,21.2,2.773
47370,2S,WW,Demokritos,Left,21.1,21.1,3.08
47370,2S,EE,Demokritos,Left,22.4,22.4,2.764
47370,2S,WW,Demokritos,Left,22.1,22.1,3.009
47370,2S,EE,Demokritos,Left,21.1,21.1,2.772
47370,2S,WW,Demokritos,Left,21.0,21.0,2.928
47375,2S,EE,Brown,Right,20.0,20.155,2.176
47375,2S,WW,Brown,Right,20.0,20.163,2.426
47375,2S,WW,Brown,Right,20.0,20.118,2.443
47375,2S,EE,Brown,Right,20.0,20.185,2.161
47375,2S,WW,Brown,Right,20.0,20.188,2.155
47375,2S,WW,Brown,Right,20.0,20.131,2.166
47375,2S,WW,Brown,Right,20.0,20.161,6.011
47375,2S,EE,Brown,Right,20.0,20.05,2.142
47375,2S,WW,Brown,Right,20.0,20.046,2.183
47375,2S,EE,Brown,Right,20.0,20.18,2.136
47375,2S,WW,Brown,Right,20.0,20.163,2.125
47375,2S,EE,Brown,Right,20.0,20.059,2.179
47375,2S,WW,Brown,Right,20.0,20.073,2.136
47376,2S,EE,Brown,Right,20.0,20.183,2.154
47376,2S,WW,Brown,Right,20.0,20.182,2.176
47376,2S,EE,Brown,Right,20.0,20.139,2.165
47376,2S,WW,Brown,Right,20.0,20.153,2.167
47376,2S,EE,Brown,Right,20.0,20.201,2.156
47376,2S,WW,Brown,Right,20.0,20.208,2.185
47376,2S,EE,Brown,Right,20.0,20.147,2.281
47376,2S,WW,Brown,Right,20.0,20.154,2.165
47376,2S,EE,Brown,Right,20.0,20.12,2.331
47376,2S,WW,Brown,Right,20.0,20.116,2.454
47376,2S,EE,Brown,Right,20.0,20.094,2.15
47376,2S,WW,Brown,Right,20.0,20.086,2.166
47376,2S,EE,Brown,Right,20.0,20.114,2.149
47376,2S,WW,Brown,Right,20.0,20.091,2.164
47376,2S,EE,Brown,Right,20.0,20.102,2.179
47376,2S,WW,Brown,Right,20.0,20.115,2.157
47377,2S,EE,Perugia,Left,20.0,20.0,2.616
47377,2S,WW,Perugia,Left,20.0,20.0,2.612
47377,2S,EE,Perugia,Left,20.0,20.0,2.609
47377,2S,WW,Perugia,Left,20.0,20.0,2.6
47377,2S,EE,Perugia,Left,20.0,20.0,2.622
47377,2S,WW,Perugia,Left,20.0,20.0,2.609
47377,2S,EE,Perugia,Left,20.0,20.0,2.612
47377,2S,WW,Perugia,Left,20.0,20.0,2.596
47377,2S,EE,Perugia,Left,20.0,20.0,2.626
47377,2S,WW,Perugia,Left,20.0,20.0,2.612
47377,2S,EE,Perugia,Left,20.0,20.0,2.602
47377,2S,WW,Perugia,Left,20.0,20.0,2.599
47377,2S,EE,Perugia,Left,20.0,20.0,2.619
47377,2S,WW,Perugia,Left,20.0,20.0,2.615
47377,2S,EE,Perugia,Left,20.0,20.0,2.612
47377,2S,WW,Perugia,Left,20.0,20.0,2.61
47990,2S,EE,Perugia,Left,20.0,20.0,2.606
47990,2S,WW,Perugia,Left,20.0,20.0,2.6
47990,2S,EE,Perugia,Left,20.0,20.0,2.642
47990,2S,WW,Perugia,Left,20.0,20.0,2.603
47990,2S,EE,Perugia,Left,20.0,20.0,2.643
47990,2S,WW,Perugia,Left,20.0,20.0,2.599
47990,2S,EE,Perugia,Left,20.0,20.0,2.643
47990,2S,WW,Perugia,Left,20.0,20.0,2.641
47990,2S,EE,Perugia,Left,20.0,20.0,2.612
47990,2S,WW,Perugia,Left,20.0,20.0,2.604
47990,2S,EE,Perugia,Left,20.0,20.0,2.612
47990,2S,WW,Perugia,Left,20.0,20.0,2.661
47990,2S,EE,Perugia,Left,20.0,20.0,2.598
47990,2S,WW,Perugia,Left,20.0,20.0,2.597
47991,2S,EE,Brown,Right,20.0,20.01,2.094
47991,2S,WW,Brown,Right,20.0,20.013,2.119
47991,2S,EE,Brown,Right,20.0,20.007,2.082
47991,2S,WW,Brown,Right,20.0,20.03,2.062
47991,2S,EE,Brown,Right,20.0,20.049,2.086
47991,2S,WW,Brown,Right,20.0,20.032,2.122
47991,2S,EE,Brown,Right,20.0,20.02,2.088
47991,2S,WW,Brown,Right,20.0,20.011,2.127
47991,2S,EE,Brown,Right,20.0,20.02,2.098
47991,2S,WW,Brown,Right,20.0,20.053,2.077
47991,2S,EE,Brown,Right,20.0,20.036,2.109
47991,2S,WW,Brown,Right,20.0,20.055,2.117
47991,2S,EE,Brown,Right,20.0,20.088,2.091
47991,2S,WW,Brown,Right,20.0,20.064,2.124
47991,2S,EE,Brown,Right,20.0,20.088,2.092
47991,2S,WW,Brown,Right,20.0,20.057,2.122
47992,2S,EE,Brown,Right,20.0,20.009,2.145
47992,2S,WW,Brown,Right,20.0,20.023,2.137
47992,2S,EE,Brown,Right,20.0,20.009,2.131
47992,2S,WW,Brown,Right,20.0,20.061,2.162
47992,2S,EE,Brown,Right,20.0,20.06,2.138
47992,2S,WW,Brown,Right,20.0,20.051,2.14
47992,2S,EE,Brown,Right,20.0,20.085,4.353
47992,2S,WW,Brown,Right,20.0,20.08,4.829
47992,2S,EE,Brown,Right,20.0,20.04,2.145
47992,2S,WW,Brown,Right,20.0,20.068,2.122
47992,2S,EE,Brown,Right,20.0,20.138,2.132
47992,2S,WW,Brown,Right,20.0,20.197,2.125
47992,2S,EE,Brown,Right,20.0,20.104,2.141
47992,2S,WW,Brown,Right,20.0,20.091,2.122
47992,2S,EE,Brown,Right,20.0,20.239,2.141
47992,2S,WW,Brown,Right,20.0,20.214,2.127
48216,2S,EE,Brown,Right,20.0,20.165,2.089
48216,2S,WW,Brown,Right,20.0,20.213,2.121
48216,2S,EE,Brown,Right,20.0,20.168,2.099
48216,2S,WW,Brown,Right,20.0,20.205,2.126
48216,2S,EE,Brown,Right,20.0,20.255,2.109
48216,2S,WW,Brown,Right,20.0,20.121,2.139
48216,2S,EE,Brown,Right,20.0,20.242,2.108
48216,2S,WW,Brown,Right,20.0,20.219,2.143
48216,2S,EE,Brown,Right,20.0,20.077,2.097
48216,2S,WW,Brown,Right,20.0,20.119,2.129
48216,2S,EE,Brown,Right,20.0,20.068,2.001
48216,2S,WW,Brown,Right,20.0,20.128,2.126
48216,2S,EE,Brown,Right,20.0,20.151,2.093
48216,2S,WW,Brown,Right,20.0,20.135,2.122
48216,2S,EE,Brown,Right,20.0,20.148,2.102
48216,2S,WW,Brown,Right,20.0,20.125,2.128
48217,2S,EE,Brown,Right,20.0,20.063,2.1
48217,2S,WW,Brown,Right,20.0,20.108,2.108
48217,2S,EE,Brown,Right,20.0,20.089,2.103
48217,2S,WW,Brown,Right,20.0,20.124,2.115
48217,2S,EE,Brown,Right,20.0,20.146,2.109
48217,2S,WW,Brown,Right,20.0,20.126,2.12
48217,2S,EE,Brown,Right,20.0,20.158,2.109
48217,2S,WW,Brown,Right,20.0,20.124,2.115
48217,2S,EE,Brown,Right,20.0,20.052,2.111
48217,2S,WW,Brown,Right,20.0,20.095,2.115
48217,2S,EE,Brown,Right,20.0,20.094,2.111
48217,2S,WW,Brown,Right,20.0,20.114,2.128
48217,2S,EE,Brown,Right,20.0,20.126,2.08
48217,2S,WW,Brown,Right,20.0,20.1,2.112
48217,2S,EE,Brown,Right,20.0,20.143,2.119
48217,2S,WW,Brown,Right,20.0,20.115,2.098
48220,2S,EE,Perugia,Left,20.0,20.0,2.618
48220,2S,WW,Perugia,Left,20.0,20.0,2.622
48220,2S,EE,Perugia,Left,20.0,20.0,2.625
48220,2S,WW,Perugia,Left,20.0,20.0,2.609
48220,2S,EE,Perugia,Left,20.0,20.0,2.61
48220,2S,WW,Perugia,Left,20.0,20.0,2.617
48220,2S,EE,Perugia,Left,20.0,20.0,2.631
48220,2S,WW,Perugia,Left,20.0,20.0,2.615
48220,2S,EE,Perugia,Left,20.0,20.0,2.625
48220,2S,WW,Perugia,Left,20.0,20.0,2.629
48220,2S,EE,Perugia,Left,20.0,20.0,2.625
48220,2S,WW,Perugia,Left,20.0,20.0,2.626
48220,2S,EE,Perugia,Left,20.0,20.0,2.606
48220,2S,EE,Perugia,Left,20.0,20.0,2.618
48220,2S,EE,Perugia,Left,20.0,20.0,2.622
48220,2S,WW,Perugia,Left,20.0,20.0,2.618
48221,2S,EE,Perugia,Left,20.0,20.0,2.608
48221,2S,WW,Perugia,Left,20.0,20.0,2.601
48221,2S,EE,Perugia,Left,20.0,20.0,2.604
48221,2S,WW,Perugia,Left,20.0,20.0,2.608
48221,2S,EE,Perugia,Left,20.0,20.0,2.602
48221,2S,WW,Perugia,Left,20.0,20.0,2.608
48221,2S,EE,Perugia,Left,20.0,20.0,2.648
48221,2S,WW,Perugia,Left,20.0,20.0,2.655
48221,2S,EE,Perugia,Left,20.0,20.0,2.605
48221,2S,WW,Perugia,Left,20.0,20.0,2.603
48221,2S,EE,Perugia,Left,20.0,20.0,2.6
48221,2S,WW,Perugia,Left,20.0,20.0,2.6
48221,2S,EE,Perugia,Left,20.0,20.0,2.604
48221,2S,WW,Perugia,Left,20.0,20.0,2.648
48221,2S,EE,Perugia,Left,20.0,20.0,2.603
48221,2S,WW,Perugia,Left,20.0,20.0,2.602
48222,2S,EE,Perugia,Left,20.0,20.0,2.594
48222,2S,WW,Perugia,Left,20.0,20.0,2.591
48222,2S,EE,Perugia,Left,20.0,20.0,2.595
48222,2S,WW,Perugia,Left,20.0,20.0,2.639
48222,2S,EE,Perugia,Left,20.0,20.0,2.646
48222,2S,WW,Perugia,Left,20.0,20.0,2.604
48222,2S,EE,Perugia,Left,20.0,20.0,2.647
48222,2S,WW,Perugia,Left,20.0,20.0,2.637
48222,2S,EE,Perugia,Left,20.0,20.0,2.598
48222,2S,WW,Perugia,Left,20.0,20.0,2.591
48222,2S,EE,Perugia,Left,20.0,20.0,2.647
48222,2S,WW,Perugia,Left,20.0,20.0,2.644
48222,2S,EE,Perugia,Left,20.0,20.0,2.64
48222,2S,WW,Perugia,Left,20.0,20.0,2.596
48222,2S,EE,Perugia,Left,20.0,20.0,2.603
48222,2S,WW,Perugia,Left,20.0,20.0,2.642
48223,2S,EE,Perugia,Left,20.0,20.0,2.602
48223,2S,WW,Perugia,Left,20.0,20.0,2.594
48223,2S,EE,Perugia,Left,20.0,20.0,2.601
48223,2S,WW,Perugia,Left,20.0,20.0,2.592
48223,2S,EE,Perugia,Left,20.0,20.0,2.599
48223,2S,WW,Perugia,Left,20.0,20.0,2.596
48223,2S,EE,Perugia,Left,20.0,20.0,2.614
48223,2S,WW,Perugia,Left,20.0,20.0,2.6
48223,2S,EE,Perugia,Left,20.0,20.0,2.6
48223,2S,WW,Perugia,Left,20.0,20.0,2.606
48223,2S,EE,Perugia,Left,20.0,20.0,2.608
48223,2S,WW,Perugia,Left,20.0,20.0,2.595
48223,2S,EE,Perugia,Left,20.0,20.0,2.604
48223,2S,WW,Perugia,Left,20.0,20.0,2.593
48223,2S,EE,Perugia,Left,20.0,20.0,2.604
48223,2S,WW,Perugia,Left,20.0,20.0,2.595
48224,2S,EE,Perugia,Left,20.0,20.0,2.596
48224,2S,WW,Perugia,Left,20.0,20.0,2.638
48224,2S,EE,Perugia,Left,20.0,20.0,2.646
48224,2S,WW,Perugia,Left,20.0,20.0,2.596
48224,2S,EE,Perugia,Left,20.0,20.0,2.638
48224,2S,WW,Perugia,Right,20.0,20.0,3.194
48224,2S,WW,Perugia,Left,20.0,20.0,2.641
48224,2S,EE,Perugia,Left,20.0,20.0,2.602
48224,2S,WW,Perugia,Left,20.0,20.0,2.648
48224,2S,EE,Perugia,Left,20.0,20.0,2.609
48224,2S,WW,Perugia,Left,20.0,20.0,2.592
48224,2S,EE,Perugia,Left,20.0,20.0,2.604
48224,2S,WW,Perugia,Left,20.0,20.0,2.596
48224,2S,EE,Perugia,Left,20.0,20.0,2.645
48224,2S,WW,Perugia,Left,20.0,20.0,2.592
48224,2S,EE,Perugia,Left,20.0,20.0,2.656
48224,2S,WW,Perugia,Left,20.0,20.0,2.637
48225,2S,EE,Perugia,Left,20.0,20.0,2.604
48225,2S,WW,Perugia,Left,20.0,20.0,2.603
48225,2S,EE,Perugia,Left,20.0,20.0,2.611
48225,2S,EE,Perugia,Left,20.0,20.0,2.594
48225,2S,WW,Perugia,Left,20.0,20.0,2.595
48225,2S,EE,Perugia,Left,20.0,20.0,2.599
48225,2S,WW,Perugia,Left,20.0,20.0,2.602
48225,2S,EE,Perugia,Left,20.0,20.0,2.605
48225,2S,WW,Perugia,Left,20.0,20.0,2.606
48225,2S,EE,Perugia,Left,20.0,20.0,2.621
48225,2S,WW,Perugia,Left,20.0,20.0,2.612
48225,2S,EE,Perugia,Left,20.0,20.0,2.603
48225,2S,WW,Perugia,Left,20.0,20.0,2.602
48225,2S,EE,Perugia,Left,20.0,20.0,2.609
48225,2S,WW,Perugia,Left,20.0,20.0,2.597
48226,2S,EE,Perugia,Left,20.0,20.0,2.64
48226,2S,WW,Perugia,Left,20.0,20.0,2.593
48226,2S,EE,Perugia,Left,20.0,20.0,2.636
48226,2S,WW,Perugia,Left,20.0,20.0,2.635
48226,2S,EE,Perugia,Left,20.0,20.0,2.64
48226,2S,WW,Perugia,Left,20.0,20.0,2.586
48226,2S,EE,Perugia,Left,20.0,20.0,2.648
48226,2S,WW,Perugia,Left,20.0,20.0,2.606
48226,2S,EE,Perugia,Left,20.0,20.0,2.592
48226,2S,WW,Perugia,Left,20.0,20.0,2.597
48226,2S,EE,Perugia,Left,20.0,20.0,2.597
48226,2S,WW,Perugia,Left,20.0,20.0,2.595
48226,2S,EE,Perugia,Left,20.0,20.0,2.644
48226,2S,WW,Perugia,Left,20.0,20.0,2.596
48226,2S,EE,Perugia,Left,20.0,20.0,2.643
48226,2S,WW,Perugia,Left,20.0,20.0,2.599
48227,2S,EE,Perugia,Left,20.0,20.0,2.601
48227,2S,WW,Perugia,Left,20.0,20.0,2.598
48227,2S,EE,Perugia,Left,20.0,20.0,2.645
48227,2S,WW,Perugia,Left,20.0,20.0,2.597
48227,2S,EE,Perugia,Left,20.0,20.0,2.643
48227,2S,WW,Perugia,Left,20.0,20.0,2.6
48227,2S,EE,Perugia,Left,20.0,20.0,2.646
48227,2S,WW,Perugia,Left,20.0,20.0,2.596
48227,2S,EE,Perugia,Left,20.0,20.0,2.601
48227,2S,WW,Perugia,Left,20.0,20.0,2.639
48227,2S,EE,Perugia,Left,20.0,20.0,2.598
48227,2S,WW,Perugia,Left,20.0,20.0,2.64
48227,2S,EE,Perugia,Left,20.0,20.0,2.597
48227,2S,WW,Perugia,Left,20.0,20.0,2.595
48227,2S,EE,Perugia,Left,20.0,20.0,2.597
48227,2S,WW,Perugia,Left,20.0,20.0,2.641
48228,2S,EE,Demokritos,Left,22.1,22.1,2.754
48228,2S,WW,Demokritos,Left,22.0,22.0,2.762
48228,2S,EE,Demokritos,Left,21.3,21.3,2.772
48228,2S,WW,Demokritos,Left,20.4,20.4,2.771
48228,2S,EE,Demokritos,Left,20.8,20.8,2.78
48228,2S,WW,Demokritos,Left,21.4,21.4,2.743
48228,2S,EE,Demokritos,Left,21.1,21.1,2.768
48228,2S,WW,Demokritos,Left,22.1,22.1,2.794
48228,2S,EE,Demokritos,Left,22.8,22.8,2.736
48228,2S,WW,Demokritos,Left,24.0,24.0,2.761
48228,2S,EE,Demokritos,Left,23.3,23.3,2.765
48228,2S,WW,Demokritos,Left,23.9,23.9,2.772
48228,2S,EE,Demokritos,Left,24.1,24.1,2.765
48228,2S,WW,Demokritos,Left,24.2,24.2,2.777
48229,2S,EE,Demokritos,Left,22.0,22.0,2.782
48229,2S,WW,Demokritos,Left,22.3,22.3,2.779
48229,2S,EE,Demokritos,Left,22.5,22.5,2.785
48229,2S,WW,Demokritos,Left,23.5,23.5,2.82
48229,2S,EE,Demokritos,Left,22.6,22.6,2.779
48229,2S,WW,Demokritos,Left,22.8,22.8,2.815
48229,2S,EE,Demokritos,Left,21.1,21.1,2.78
48229,2S,WW,Demokritos,Left,21.0,21.0,2.796
48229,2S,EE,Demokritos,Left,24.4,24.4,2.793
48229,2S,WW,Demokritos,Left,22.2,22.2,2.821
48229,2S,EE,Demokritos,Left,21.2,21.2,2.793
48229,2S,WW,Demokritos,Left,21.6,21.6,2.777
48229,2S,EE,Demokritos,Left,22.3,22.3,2.803
48229,2S,WW,Demokritos,Left,22.8,22.8,2.795
48230,2S,EE,Demokritos,Left,23.0,23.0,2.792
48230,2S,WW,Demokritos,Left,23.3,23.3,2.797
48230,2S,EE,Demokritos,Left,21.0,21.0,2.785
48230,2S,WW,Demokritos,Left,21.1,21.1,2.766
48230,2S,EE,Demokritos,Left,22.5,22.5,2.763
48230,2S,WW,Demokritos,Left,22.3,22.3,2.758
48230,2S,EE,Demokritos,Left,22.0,22.0,2.775
48230,2S,WW,Demokritos,Left,23.0,23.0,2.823
48230,2S,EE,Demokritos,Left,22.6,22.6,2.761
48230,2S,WW,Demokritos,Left,22.8,22.8,2.754
48230,2S,EE,Demokritos,Left,21.7,21.7,2.752
48230,2S,WW,Demokritos,Left,22.6,22.6,2.776
48231,2S,EE,Demokritos,Left,20.5,20.5,2.761
48231,2S,WW,Demokritos,Left,21.0,21.0,2.774
48231,2S,EE,Demokritos,Left,21.4,21.4,2.745
48231,2S,WW,Demokritos,Left,21.8,21.8,2.832
48231,2S,EE,Demokritos,Left,22.8,22.8,2.771
48231,2S,WW,Demokritos,Left,19.8,19.8,2.783
48231,2S,EE,Demokritos,Left,18.8,18.8,2.752
48231,2S,WW,Demokritos,Left,19.9,19.9,2.763
48231,2S,EE,Demokritos,Left,20.8,20.8,2.749
48231,2S,WW,Demokritos,Left,22.1,22.1,2.761
48231,2S,EE,Demokritos,Left,20.5,20.5,2.723
48231,2S,WW,Demokritos,Left,21.6,21.6,2.785
48231,2S,EE,Demokritos,Left,22.1,22.1,2.75
48231,2S,WW,Demokritos,Left,19.6,19.6,2.756
48235,2S,EE,Brown,Right,20.0,20.078,2.133
48235,2S,EE,Brown,Right,20.0,20.133,2.166
48235,2S,EE,Brown,Right,20.0,20.041,2.164
48235,2S,EE,Brown,Right,20.0,20.073,2.134
48235,2S,WW,Brown,Right,20.0,20.094,2.168
48235,2S,EE,Brown,Right,20.0,20.128,2.169
48235,2S,EE,Brown,Right,20.0,20.121,2.146
48236,2S,EE,Brown,Right,20.0,20.046,2.135
48236,2S,WW,Brown,Right,20.0,20.089,2.131
48236,2S,EE,Brown,Right,20.0,20.081,2.13
48236,2S,WW,Brown,Right,20.0,20.116,2.137
48236,2S,EE,Brown,Right,20.0,20.132,2.148
48236,2S,WW,Brown,Right,20.0,20.108,2.141
48236,2S,EE,Brown,Right,20.0,20.155,2.151
48236,2S,WW,Brown,Right,20.0,20.127,2.15
48236,2S,EE,Brown,Right,20.0,20.059,2.131
48236,2S,WW,Brown,Right,20.0,20.107,2.133
48236,2S,EE,Brown,Right,20.0,20.103,2.108
48236,2S,WW,Brown,Right,20.0,20.135,2.106
48236,2S,EE,Brown,Right,20.0,20.157,2.132
48236,2S,WW,Brown,Right,20.0,20.13,2.112
48236,2S,EE,Brown,Right,20.0,20.168,2.12
48236,2S,WW,Brown,Right,20.0,20.139,2.117
48237,2S,EE,Brown,Right,20.0,20.076,2.114
48237,2S,WW,Brown,Right,20.0,20.112,2.1
48237,2S,EE,Brown,Right,20.0,20.021,2.104
48237,2S,WW,Brown,Right,20.0,20.167,2.127
48237,2S,EE,Brown,Right,20.0,20.152,2.118
48237,2S,WW,Brown,Right,20.0,20.092,2.12
48237,2S,EE,Brown,Right,20.0,20.081,2.104
48237,2S,WW,Brown,Right,20.0,20.054,2.107
48237,2S,EE,Brown,Right,20.0,20.014,2.113
48237,2S,WW,Brown,Right,20.0,20.053,2.131
48237,2S,EE,Brown,Right,20.0,20.024,2.117
48237,2S,WW,Brown,Right,20.0,20.061,2.127
48237,2S,EE,Brown,Right,20.0,20.086,2.131
48237,2S,WW,Brown,Right,20.0,20.064,2.134
48237,2S,EE,Brown,Right,20.0,20.09,2.118
48237,2S,WW,Brown,Right,20.0,20.06,2.116
48238,2S,EE,Brown,Right,20.0,20.075,2.183
48238,2S,WW,Brown,Right,20.0,20.129,2.162
48238,2S,EE,Brown,Right,20.0,20.129,2.112
48238,2S,WW,Brown,Right,20.0,20.151,2.262
48238,2S,EE,Brown,Right,20.0,20.176,2.251
48238,2S,WW,Brown,Right,20.0,20.153,2.309
48238,2S,EE,Brown,Right,20.0,20.182,2.16
48238,2S,WW,Brown,Right,20.0,20.148,2.34
48238,2S,EE,Brown,Right,20.0,20.11,2.175
48238,2S,WW,Brown,Right,20.0,20.145,2.339
48238,2S,EE,Brown,Right,20.0,20.069,2.099
48238,2S,WW,Brown,Right,20.0,20.13,2.12
48238,2S,EE,Brown,Right,20.0,20.183,2.129
48238,2S,WW,Brown,Right,20.0,20.161,2.311
48238,2S,EE,Brown,Right,20.0,20.177,2.134
48238,2S,WW,Brown,Right,20.0,20.075,2.257
48209,PSS,EE,Demokritos,Left,22.0,22.0,2.76
48209,PSS,WW,Demokritos,Left,22.3,22.3,2.793
48209,PSS,EE,Demokritos,Left,22.6,22.6,2.783
48209,PSS,WW,Demokritos,Left,22.9,22.9,2.79
48209,PSS,EE,Demokritos,Left,20.7,20.7,2.786
48209,PSS,WW,Demokritos,Left,21.2,21.2,2.807
48209,PSS,EE,Demokritos,Left,22.0,22.0,2.783
48209,PSS,WW,Demokritos,Left,22.3,22.3,2.811
48209,PSS,EE,Demokritos,Left,23.3,23.3,2.768
48209,PSS,WW,Demokritos,Left,23.5,23.5,2.784
48209,PSS,EE,Demokritos,Left,22.9,22.9,2.767
48209,PSS,WW,Demokritos,Left,23.2,23.2,2.792
48209,PSS,EE,Demokritos,Left,20.9,20.9,2.763
48209,PSS,WW,Demokritos,Left,21.6,21.6,2.778
48209,PSS,EE,Demokritos,Left,23.7,23.7,2.764
48209,PSS,WW,Demokritos,Left,20.1,20.1,2.793
48210,PSS,EE,Demokritos,Left,23.4,23.4,2.774
48210,PSS,WW,Demokritos,Left,23.5,23.5,2.783
48210,PSS,EE,Demokritos,Left,22.2,22.2,2.76
48210,PSS,WW,Demokritos,Left,22.4,22.4,2.818
48210,PSS,EE,Demokritos,Left,22.7,22.7,2.787
48210,PSS,WW,Demokritos,Left,23.1,23.1,2.815
48210,PSS,EE,Demokritos,Left,19.9,19.9,2.796
48210,PSS,WW,Demokritos,Left,20.7,20.7,2.816
48210,PSS,EE,Demokritos,Left,21.2,21.2,2.752
48210,PSS,WW,Demokritos,Left,21.7,21.7,2.793
48210,PSS,EE,Demokritos,Left,22.1,22.1,2.781
48210,PSS,WW,Demokritos,Left,22.4,22.4,2.794
48210,PSS,EE,Demokritos,Left,21.2,21.2,2.774
48210,PSS,WW,Demokritos,Left,19.3,19.3,2.775
48210,PSS,EE,Demokritos,Left,20.2,20.2,2.776
48210,PSS,WW,Demokritos,Left,20.6,20.6,2.796
48239,2S,EE,Demokritos,Left,22.3,22.3,2.769
48239,2S,WW,Demokritos,Left,23.1,23.1,2.798
48239,2S,EE,Demokritos,Left,22.3,22.3,2.757
48239,2S,WW,Demokritos,Left,22.7,22.7,2.76
48239,2S,EE,Demokritos,Left,23.4,23.4,2.755
48239,2S,WW,Demokritos,Left,23.6,23.6,2.781
48239,2S,EE,Demokritos,Left,20.5,20.5,2.767
48239,2S,WW,Demokritos,Left,21.9,21.9,2.775
48239,2S,EE,Demokritos,Left,23.9,23.9,2.767
48239,2S,WW,Demokritos,Left,24.1,24.1,2.785
48240,2S,EE,Brown,Right,20.0,20.005,2.102
48240,2S,WW,Brown,Right,20.0,20.011,2.105
48240,2S,EE,Brown,Right,20.0,20.018,2.11
48240,2S,WW,Brown,Right,20.0,20.049,2.117
48240,2S,EE,Brown,Right,20.0,20.033,2.116
48240,2S,WW,Brown,Right,20.0,20.023,2.114
48240,2S,EE,Brown,Right,20.0,20.082,2.106
48240,2S,WW,Brown,Right,20.0,20.055,2.113
48240,2S,EE,Brown,Right,20.0,20.008,2.094
48240,2S,WW,Brown,Right,20.0,20.03,2.105
48240,2S,EE,Brown,Right,20.0,20.026,2.091
48240,2S,WW,Brown,Right,20.0,20.059,2.099
48240,2S,EE,Brown,Right,20.0,20.067,2.098
48240,2S,WW,Brown,Right,20.0,20.051,2.102
48240,2S,EE,Brown,Right,20.0,20.101,2.097
48240,2S,WW,Brown,Right,20.0,20.071,2.1
48241,2S,EE,Brown,Right,20.0,20.024,2.095
48241,2S,WW,Brown,Right,20.0,20.06,2.182
48241,2S,EE,Brown,Right,20.0,20.039,2.093
48241,2S,WW,Brown,Right,20.0,20.076,2.098
48241,2S,EE,Brown,Right,20.0,20.103,2.109
48241,2S,WW,Brown,Right,20.0,20.082,2.11
48241,2S,EE,Brown,Right,20.0,20.109,2.095
48241,2S,WW,Brown,Right,20.0,20.084,2.109
48241,2S,EE,Brown,Right,20.0,20.018,2.08
48241,2S,WW,Brown,Right,20.0,20.058,2.089
48241,2S,EE,Brown,Right,20.0,20.01,2.093
48241,2S,WW,Brown,Right,20.0,20.025,2.109
48241,2S,EE,Brown,Right,20.0,20.127,2.091
48241,2S,WW,Brown,Right,20.0,20.1,2.095
48241,2S,EE,Brown,Right,20.0,20.063,2.095
48241,2S,WW,Brown,Right,20.0,20.048,2.101
48242,2S,EE,Brown,Right,20.0,20.01,2.097
48242,2S,WW,Brown,Right,20.0,20.037,2.1
48242,2S,EE,Brown,Right,20.0,20.018,2.099
48242,2S,WW,Brown,Right,20.0,20.023,0.764
48242,2S,EE,Brown,Right,20.0,20.073,2.115
48242,2S,WW,Brown,Right,20.0,20.049,2.105
48242,2S,EE,Brown,Right,20.0,20.047,2.115
48242,2S,WW,Brown,Right,20.0,20.028,2.1
48242,2S,EE,Brown,Right,20.0,20.009,2.11
