batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RHO_KOHMCM
34343,PSS,WW,Brown,Right,20.0,20.09,3.553
34343,PSS,EE,Brown,Right,20.0,20.144,3.711
34343,PSS,WW,Brown,Right,20.0,20.093,3.741
34343,PSS,EE,Brown,Left,20.0,20.065,3.748
34343,PSS,WW,Brown,Right,20.0,20.041,3.651
34343,PSS,EE,Brown,Right,20.0,20.093,3.543
34343,PSS,WW,Brown,Right,20.0,20.047,3.685
34343,PSS,EE,Brown,Right,20.0,20.059,3.773
34343,PSS,WW,Brown,Right,20.0,20.118,3.65
34343,PSS,EE,Brown,Right,20.0,20.166,3.732
34343,PSS,WW,Brown,Right,20.0,20.107,3.717
34343,PSS,EE,Brown,Right,20.0,20.024,3.58
34343,PSS,WW,Brown,Right,20.0,20.055,3.275
34343,PSS,EE,Brown,Right,20.0,20.091,3.685
34343,PSS,WW,Brown,Right,20.0,20.123,3.707
35719,2S,EE,Perugia,Left,20.0,20.0,3.184
35719,2S,WW,Perugia,Left,20.0,20.0,3.208
35713,PSS,EE,Perugia,Left,20.0,20.0,3.259
35713,PSS,WW,Perugia,Left,20.0,20.0,3.2
35713,PSS,EE,Perugia,Left,20.0,20.0,3.217
35713,PSS,WW,Perugia,Left,20.0,20.0,3.156
35713,PSS,EE,Perugia,Left,20.0,20.0,3.245
35713,PSS,WW,Perugia,Left,20.0,20.0,3.26
35713,PSS,EE,Perugia,Left,20.0,20.0,3.245
35713,PSS,WW,Perugia,Left,20.0,20.0,3.242
35713,PSS,WW,Perugia,Left,20.0,20.0,3.306
35713,PSS,EE,Perugia,Left,20.0,20.0,3.306
35713,PSS,WW,Perugia,Left,20.0,20.0,3.317
35713,PSS,EE,Perugia,Left,20.0,20.0,3.325
35713,PSS,WW,Perugia,Left,20.0,20.0,3.31
35713,PSS,EE,Perugia,Left,20.0,20.0,3.347
35713,PSS,WW,Perugia,Left,20.0,20.0,3.349
35713,PSS,EE,Perugia,Left,20.0,20.0,3.303
35722,2S,EE,Brown,Right,20.0,20.031,3.591
35722,2S,WW,Brown,Right,20.0,20.027,3.322
35722,2S,EE,Brown,Right,20.0,20.007,3.37
35722,2S,WW,Brown,Right,20.0,20.013,3.656
35722,2S,EE,Brown,Right,20.0,20.079,3.305
35722,2S,WW,Brown,Right,20.0,20.049,3.82
35722,2S,EE,Brown,Right,20.0,20.06,3.429
35722,2S,WW,Brown,Right,20.0,20.028,3.841
35722,2S,EE,Brown,Right,20.0,20.151,3.197
35722,2S,WW,Brown,Right,20.0,20.038,3.607
35722,2S,EE,Brown,Right,20.0,20.005,3.138
35722,2S,WW,Brown,Right,20.0,20.024,3.929
35722,2S,EE,Brown,Right,20.0,20.035,3.409
35722,2S,WW,Brown,Right,20.0,20.024,3.498
35722,2S,EE,Brown,Right,20.0,20.064,3.288
35722,2S,WW,Brown,Right,20.0,20.008,3.635
35952,2S,EE,Brown,Right,20.0,20.007,3.814
35952,2S,WW,Brown,Right,20.0,20.031,3.518
35952,2S,EE,Brown,Right,20.0,20.155,3.635
35952,2S,WW,Brown,Right,20.0,20.052,3.789
35717,2S,EE,Brown,Right,20.0,20.114,3.599
35717,2S,EE,Brown,Right,20.0,20.114,3.599
35717,2S,WW,Brown,Right,20.0,20.084,3.555
35717,2S,WW,Brown,Right,20.0,20.084,3.555
35717,2S,EE,Brown,Right,20.0,20.033,3.65
35717,2S,EE,Brown,Right,20.0,20.033,3.65
35717,2S,WW,Brown,Right,20.0,20.06,3.595
35717,2S,WW,Brown,Right,20.0,20.06,3.595
35717,2S,EE,Brown,Right,20.0,20.13,3.532
35717,2S,EE,Brown,Right,20.0,20.13,3.532
35717,2S,WW,Brown,Right,20.0,20.065,3.697
35717,2S,WW,Brown,Right,20.0,20.065,3.697
35717,2S,EE,Brown,Right,20.0,20.106,3.649
35717,2S,EE,Brown,Right,20.0,20.106,3.649
35717,2S,WW,Brown,Right,20.0,20.054,3.552
35717,2S,WW,Brown,Right,20.0,20.054,3.552
35717,2S,EE,Brown,Right,20.0,20.026,3.67
35717,2S,WW,Brown,Right,20.0,20.062,3.614
35717,2S,EE,Brown,Right,20.0,20.054,3.413
35717,2S,WW,Brown,Right,20.0,20.081,3.53
35717,2S,EE,Brown,Right,20.0,20.112,3.657
35717,2S,WW,Brown,Right,20.0,20.056,3.627
35717,2S,EE,Brown,Right,20.0,20.126,3.528
35717,2S,WW,Brown,Right,20.0,20.072,3.519
35717,2S,EE,Brown,Right,20.0,20.049,3.636
35717,2S,WW,Brown,Right,20.0,20.074,3.697
35717,2S,EE,Brown,Right,20.0,20.07,3.623
35717,2S,WW,Brown,Right,20.0,20.034,3.549
35718,2S,EE,Brown,Right,20.0,20.064,3.667
35718,2S,WW,Brown,Right,20.0,20.087,3.656
35718,2S,EE,Brown,Right,20.0,20.006,3.716
35718,2S,WW,Brown,Right,20.0,20.019,3.693
35718,2S,EE,Brown,Right,20.0,20.079,3.69
35718,2S,WW,Brown,Right,20.0,20.089,3.688
35718,2S,EE,Brown,Right,20.0,20.058,3.636
35718,2S,WW,Brown,Right,20.0,20.015,3.625
35718,2S,EE,Brown,Right,20.0,20.05,3.684
35718,2S,WW,Brown,Right,20.0,20.075,3.621
35718,2S,EE,Brown,Right,20.0,20.014,3.635
35718,2S,WW,Brown,Right,20.0,20.067,3.697
35718,2S,EE,Brown,Right,20.0,20.126,3.64
35718,2S,WW,Brown,Right,20.0,20.09,3.671
35718,2S,EE,Brown,Right,20.0,20.119,3.626
35718,2S,WW,Brown,Right,20.0,20.067,3.663
35953,2S,WW,HEPHY,Right,,,4.086
35953,2S,WW,HEPHY,Left,,,3.765
35953,2S,EE,HEPHY,Right,,,4.046
35953,2S,WW,HEPHY,Left,,,3.511
35953,2S,WW,HEPHY,Right,,,4.098
35953,2S,WW,HEPHY,Right,,,4.167
35953,2S,WW,HEPHY,Left,,,3.676
35953,2S,WW,HEPHY,Left,,,3.543
35953,2S,WW,HEPHY,Right,,,4.156
35953,2S,EE,HEPHY,Left,,,3.301
35953,2S,EE,HEPHY,Right,,,3.942
35953,2S,WW,HEPHY,Right,,,3.972
35953,2S,WW,HEPHY,Left,,,3.494
35952,2S,EE,Brown,Right,20.0,20.061,3.698
35952,2S,WW,Brown,Right,20.0,20.051,3.78
35952,2S,EE,Brown,Right,20.0,20.087,3.803
35952,2S,WW,Brown,Right,20.0,20.037,3.773
35952,2S,EE,Brown,Right,20.0,20.009,3.636
35952,2S,WW,Brown,Right,20.0,20.03,3.542
35952,2S,EE,Brown,Right,20.0,20.007,3.747
35952,2S,WW,Brown,Right,20.0,20.053,3.749
35952,2S,EE,Brown,Right,20.0,20.037,3.793
35952,2S,WW,Brown,Right,20.0,20.046,3.792
35952,2S,EE,Brown,Right,20.0,20.097,3.756
35952,2S,WW,Brown,Right,20.0,20.035,3.798
35952,2S,EE,Brown,Right,20.0,20.027,3.62
35952,2S,WW,Brown,Right,20.0,20.024,3.719
35952,2S,EE,Brown,Right,20.0,20.06,3.761
35952,2S,WW,Brown,Right,20.0,20.024,3.788
35953,2S,EE,HEPHY,Left,,,3.77
35953,2S,EE,HEPHY,Right,,,4.168
35953,2S,WW,HEPHY,Left,,,3.578
35953,2S,WW,HEPHY,Right,,,4.009
35953,2S,EE,HEPHY,Right,,,4.024
35953,2S,EE,HEPHY,Left,,,3.566
35953,2S,WW,HEPHY,Right,,,3.869
35953,2S,EE,HEPHY,Right,,,4.051
35953,2S,WW,HEPHY,Left,,,3.591
35953,2S,WW,HEPHY,Right,,,4.041
35953,2S,EE,HEPHY,Left,,,3.339
35953,2S,EE,HEPHY,Right,,,3.742
35953,2S,WW,HEPHY,Right,,,3.765
35953,2S,WW,HEPHY,Left,,,3.328
35714,PSS,EE,Perugia,Left,20.0,20.0,3.196
35714,PSS,WW,Perugia,Left,20.0,20.0,3.221
35714,PSS,EE,Perugia,Left,20.0,20.0,3.21
35714,PSS,WW,Perugia,Left,20.0,20.0,3.215
35714,PSS,EE,Perugia,Left,20.0,20.0,3.2
35714,PSS,WW,Perugia,Left,20.0,20.0,3.243
35714,PSS,EE,Perugia,Left,20.0,20.0,3.213
35714,PSS,WW,Perugia,Left,20.0,20.0,3.212
35714,PSS,EE,Perugia,Left,20.0,20.0,3.234
35714,PSS,WW,Perugia,Left,20.0,20.0,3.242
35714,PSS,EE,Perugia,Left,20.0,20.0,3.262
35714,PSS,WW,Perugia,Left,20.0,20.0,3.281
35714,PSS,EE,Perugia,Left,20.0,20.0,3.318
35714,PSS,WW,Perugia,Left,20.0,20.0,3.287
35714,PSS,EE,Perugia,Left,20.0,20.0,3.305
35714,PSS,WW,Perugia,Left,20.0,20.0,3.3
35714,PSS,EE,Perugia,Left,20.0,20.0,3.307
35714,PSS,WW,Perugia,Left,20.0,20.0,3.29
35957,2S,EE,HEPHY,Right,,,3.135
35957,2S,WW,HEPHY,Right,,,2.494
35957,2S,EE,HEPHY,Right,,,3.152
35957,2S,WW,HEPHY,Right,,,2.528
35957,2S,EE,HEPHY,Right,,,3.127
35957,2S,EE,HEPHY,Left,,,2.805
35957,2S,WW,HEPHY,Left,,,3.141
35957,2S,WW,HEPHY,Right,,,1.974
35957,2S,EE,HEPHY,Left,,,2.613
35957,2S,EE,HEPHY,Right,,,3.384
35957,2S,WW,HEPHY,Left,,,3.106
35957,2S,WW,HEPHY,Right,,,2.49
35957,2S,EE,HEPHY,Right,,,3.998
35957,2S,WW,HEPHY,Right,,,2.076
35957,2S,EE,HEPHY,Right,,,3.542
35957,2S,WW,HEPHY,Right,,,2.616
35957,2S,EE,HEPHY,Right,,,3.608
35957,2S,EE,HEPHY,Left,,,2.905
35957,2S,WW,HEPHY,Right,,,2.078
35957,2S,WW,HEPHY,Left,,,3.42
35957,2S,EE,HEPHY,Right,,,3.474
35957,2S,EE,HEPHY,Left,,,2.636
35957,2S,WW,HEPHY,Left,,,3.242
35957,2S,WW,HEPHY,Right,,,2.514
35958,2S,EE,HEPHY,Right,,,4.272
35958,2S,EE,HEPHY,Left,,,3.731
35958,2S,WW,HEPHY,Right,,,2.892
35958,2S,WW,HEPHY,Left,,,3.759
35958,2S,EE,HEPHY,Left,,,3.866
35958,2S,EE,HEPHY,Right,,,4.347
35958,2S,WW,HEPHY,Right,,,4.261
35958,2S,WW,HEPHY,Left,,,3.817
35958,2S,EE,HEPHY,Right,,,4.097
35958,2S,WW,HEPHY,Right,,,3.837
35958,2S,WW,HEPHY,Left,,,3.889
35958,2S,EE,HEPHY,Left,,,3.928
35958,2S,EE,HEPHY,Right,,,4.365
35958,2S,WW,HEPHY,Right,,,3.542
35958,2S,WW,HEPHY,Left,,,3.814
35959,2S,EE,Perugia,Left,20.0,20.0,3.686
35959,2S,WW,Perugia,Left,20.0,20.0,3.288
35959,2S,EE,Perugia,Left,20.0,20.0,3.566
35959,2S,WW,Perugia,Left,20.0,20.0,3.66
35959,2S,EE,Perugia,Left,20.0,20.0,3.45
35959,2S,WW,Perugia,Left,20.0,20.0,3.649
35959,2S,EE,Perugia,Left,20.0,20.0,3.18
35959,2S,WW,Perugia,Left,20.0,20.0,3.18
35959,2S,EE,Perugia,Left,20.0,20.0,3.222
35959,2S,WW,Perugia,Left,20.0,20.0,3.241
35959,2S,EE,Perugia,Left,20.0,20.0,3.262
35959,2S,WW,Perugia,Left,20.0,20.0,3.232
35959,2S,EE,Perugia,Left,20.0,20.0,3.226
35959,2S,WW,Perugia,Left,20.0,20.0,3.22
35959,2S,EE,Perugia,Left,20.0,20.0,3.177
35959,2S,WW,Perugia,Left,20.0,20.0,3.195
35959,2S,EE,Perugia,Left,20.0,20.0,3.228
35959,2S,WW,Perugia,Left,20.0,20.0,3.213
35960,2S,EE,Perugia,Left,20.0,20.0,3.055
35960,2S,WW,Perugia,Left,20.0,20.0,3.21
35960,2S,EE,Perugia,Left,20.0,20.0,3.058
35960,2S,WW,Perugia,Left,20.0,20.0,3.191
35960,2S,EE,Perugia,Left,20.0,20.0,2.88
35960,2S,WW,Perugia,Left,20.0,20.0,3.198
35960,2S,EE,Perugia,Left,20.0,20.0,2.648
35960,2S,WW,Perugia,Left,20.0,20.0,3.194
35960,2S,EE,Perugia,Left,20.0,20.0,2.516
35960,2S,WW,Perugia,Left,20.0,20.0,3.215
35960,2S,EE,Perugia,Left,20.0,20.0,3.254
35960,2S,WW,Perugia,Left,20.0,20.0,3.226
35960,2S,EE,Perugia,Left,20.0,20.0,3.253
35960,2S,WW,Perugia,Left,20.0,20.0,3.17
35960,2S,EE,Perugia,Left,20.0,20.0,3.066
35960,2S,WW,Perugia,Left,20.0,20.0,3.203
35960,2S,EE,Perugia,Left,20.0,20.0,3.282
35960,2S,WW,Perugia,Left,20.0,20.0,3.229
35961,2S,EE,Perugia,Left,20.0,20.0,3.189
35961,2S,WW,Perugia,Left,20.0,20.0,3.225
35961,2S,EE,Perugia,Left,20.0,20.0,3.188
35961,2S,WW,Perugia,Left,20.0,20.0,2.843
35961,2S,EE,Perugia,Left,20.0,20.0,3.18
35961,2S,WW,Perugia,Left,20.0,20.0,3.237
35961,2S,EE,Perugia,Left,20.0,20.0,3.194
35961,2S,WW,Perugia,Left,20.0,20.0,3.366
35961,2S,EE,Perugia,Left,20.0,20.0,3.239
35961,2S,WW,Perugia,Left,20.0,20.0,3.393
35961,2S,EE,Perugia,Left,20.0,20.0,3.247
35961,2S,WW,Perugia,Left,20.0,20.0,3.447
35961,2S,EE,Perugia,Left,20.0,20.0,3.246
35961,2S,WW,Perugia,Left,20.0,20.0,3.268
35961,2S,EE,Perugia,Left,20.0,20.0,3.241
35961,2S,WW,Perugia,Left,20.0,20.0,3.231
35961,2S,EE,Perugia,Left,20.0,20.0,3.241
35961,2S,WW,Perugia,Left,20.0,20.0,3.34
35961,2S,EE,Perugia,Left,20.0,20.0,3.266
35961,2S,WW,Perugia,Left,20.0,20.0,3.275
35962,2S,EE,Perugia,Left,20.0,20.0,3.201
35962,2S,WW,Perugia,Left,20.0,20.0,3.186
35962,2S,EE,Perugia,Left,20.0,20.0,3.201
35962,2S,WW,Perugia,Left,20.0,20.0,3.187
35962,2S,EE,Perugia,Left,20.0,20.0,3.204
35962,2S,WW,Perugia,Left,20.0,20.0,3.216
35962,2S,EE,Perugia,Left,20.0,20.0,3.181
35962,2S,WW,Perugia,Left,20.0,20.0,3.182
35962,2S,EE,Perugia,Left,20.0,20.0,2.935
35962,2S,WW,Perugia,Left,20.0,20.0,2.944
35962,2S,EE,Perugia,Left,20.0,20.0,2.967
35962,2S,WW,Perugia,Left,20.0,20.0,2.946
35962,2S,EE,Perugia,Left,20.0,20.0,2.972
35962,2S,WW,Perugia,Left,20.0,20.0,2.949
35962,2S,EE,Perugia,Left,20.0,20.0,2.968
35962,2S,WW,Perugia,Left,20.0,20.0,2.96
35962,2S,EE,Perugia,Left,20.0,20.0,3.203
35962,2S,WW,Perugia,Left,20.0,20.0,3.184
35962,2S,EE,Perugia,Left,20.0,20.0,3.202
35962,2S,WW,Perugia,Left,20.0,20.0,3.183
35963,2S,EE,Brown,Right,20.0,20.003,3.4
35963,2S,WW,Brown,Right,20.0,20.01,3.622
35963,2S,EE,Brown,Right,20.0,20.017,3.43
35963,2S,EE,Brown,Right,20.0,20.017,3.43
35963,2S,EE,Brown,Right,20.0,20.025,3.334
35963,2S,WW,Brown,Right,20.0,20.006,3.299
35963,2S,EE,Brown,Right,20.0,20.048,3.358
35963,2S,WW,Brown,Right,20.0,20.043,3.302
35963,2S,EE,Brown,Right,20.0,20.003,3.475
35963,2S,WW,Brown,Right,20.0,20.01,3.006
35963,2S,EE,Brown,Right,20.0,20.004,3.253
35963,2S,EE,Brown,Right,20.0,20.004,3.253
35963,2S,EE,Brown,Right,20.0,20.004,3.253
35963,2S,EE,Brown,Right,20.0,20.004,3.253
35963,2S,WW,Brown,Right,20.0,20.01,3.241
35963,2S,WW,Brown,Right,20.0,20.01,3.241
35963,2S,WW,Brown,Right,20.0,20.01,3.241
35963,2S,WW,Brown,Right,20.0,20.01,3.241
35963,2S,EE,Brown,Right,20.0,20.041,3.411
35963,2S,WW,Brown,Right,20.0,20.013,3.367
35963,2S,EE,Brown,Right,20.0,20.035,3.222
35963,2S,WW,Brown,Right,20.0,20.004,3.568
35963,2S,EE,Brown,Right,20.0,20.007,3.033
35963,2S,WW,Brown,Right,20.0,20.009,3.519
36238,2S,EE,Brown,Right,20.0,20.003,2.94
36238,2S,WW,Brown,Right,20.0,20.005,2.943
36238,2S,EE,Brown,Right,20.0,20.004,2.767
36238,2S,WW,Brown,Right,20.0,20.006,3.076
36238,2S,EE,Brown,Right,20.0,20.027,2.865
36238,2S,WW,Brown,Right,20.0,20.004,3.014
36238,2S,EE,Brown,Right,20.0,20.032,2.681
36238,2S,EE,Brown,Right,20.0,20.032,2.681
36238,2S,WW,Brown,Right,20.0,20.004,3.028
36238,2S,WW,Brown,Right,20.0,20.004,3.028
36238,2S,EE,Brown,Right,20.0,20.078,2.91
36238,2S,WW,Brown,Right,20.0,20.007,3.046
36238,2S,EE,Brown,Right,20.0,20.003,3.085
36238,2S,WW,Brown,Right,20.0,20.007,2.853
36238,2S,EE,Brown,Right,20.0,20.026,2.844
36238,2S,WW,Brown,Right,20.0,20.019,2.476
36238,2S,EE,Brown,Right,20.0,20.025,2.929
36238,2S,EE,Brown,Right,20.0,20.025,2.929
36238,2S,WW,Brown,Right,20.0,20.003,3.119
36238,2S,WW,Brown,Right,20.0,20.003,3.119
36238,2S,EE,Brown,Right,20.0,20.047,2.776
36238,2S,WW,Brown,Right,20.0,20.011,2.837
36239,2S,EE,HEPHY,Right,,,3.186
36239,2S,EE,HEPHY,Left,,,2.808
36239,2S,WW,HEPHY,Right,,,3.237
36239,2S,WW,HEPHY,Left,,,2.856
36239,2S,EE,HEPHY,Left,,,2.774
36239,2S,WW,HEPHY,Left,,,2.838
36239,2S,EE,HEPHY,Left,,,2.985
36239,2S,EE,HEPHY,Right,,,3.312
36239,2S,WW,HEPHY,Left,,,2.833
36239,2S,WW,HEPHY,Right,,,2.322
36239,2S,EE,HEPHY,Right,,,3.235
36239,2S,EE,HEPHY,Left,,,2.756
36239,2S,WW,HEPHY,Left,,,2.913
36239,2S,WW,HEPHY,Right,,,3.162
36239,2S,EE,HEPHY,Left,,,2.947
36239,2S,WW,HEPHY,Left,,,2.809
36236,PSS,EE,Perugia,Left,20.0,20.0,3.2
36236,PSS,EE,Perugia,Left,20.0,20.0,3.157
36236,PSS,EE,Perugia,Left,20.0,20.0,3.165
36236,PSS,WW,Perugia,Left,20.0,20.0,3.173
36236,PSS,EE,Perugia,Left,20.0,20.0,3.173
36236,PSS,WW,Perugia,Left,20.0,20.0,3.197
36236,PSS,EE,Perugia,Left,20.0,20.0,3.213
36236,PSS,WW,Perugia,Left,20.0,20.0,2.771
36236,PSS,EE,Perugia,Left,20.0,20.0,3.155
36236,PSS,WW,Perugia,Left,20.0,20.0,3.184
36236,PSS,EE,Perugia,Left,20.0,20.0,3.163
36236,PSS,WW,Perugia,Left,20.0,20.0,3.189
36236,PSS,EE,Perugia,Left,20.0,20.0,3.122
36236,PSS,WW,Perugia,Left,20.0,20.0,3.124
36236,PSS,EE,Perugia,Left,20.0,20.0,3.127
36236,PSS,WW,Perugia,Left,20.0,20.0,3.115
36236,PSS,EE,Perugia,Left,20.0,20.0,3.144
36236,PSS,WW,Perugia,Left,20.0,20.0,3.198
36236,PSS,EE,Perugia,Left,20.0,20.0,3.153
36236,PSS,WW,Perugia,Left,20.0,20.0,3.007
36237,PSS,EE,Perugia,Left,20.0,20.0,3.187
36237,PSS,WW,Perugia,Left,20.0,20.0,3.197
36237,PSS,EE,Perugia,Left,20.0,20.0,3.211
36237,PSS,WW,Perugia,Left,20.0,20.0,3.191
36237,PSS,EE,Perugia,Left,20.0,20.0,3.189
36237,PSS,WW,Perugia,Left,20.0,20.0,3.206
36237,PSS,EE,Perugia,Left,20.0,20.0,3.2
36237,PSS,WW,Perugia,Left,20.0,20.0,3.197
36237,PSS,EE,Perugia,Left,20.0,20.0,3.137
36237,PSS,WW,Perugia,Left,20.0,20.0,3.156
36237,PSS,EE,Perugia,Left,20.0,20.0,3.143
36237,PSS,WW,Perugia,Left,20.0,20.0,3.167
36237,PSS,EE,Perugia,Left,20.0,20.0,3.154
36237,PSS,WW,Perugia,Left,20.0,20.0,3.163
36237,PSS,EE,Perugia,Left,20.0,20.0,3.156
36237,PSS,WW,Perugia,Left,20.0,20.0,3.17
36237,PSS,EE,Perugia,Left,20.0,20.0,2.691
36237,PSS,WW,Perugia,Left,20.0,20.0,2.705
36237,PSS,EE,Perugia,Left,20.0,20.0,2.764
36237,PSS,WW,Perugia,Left,20.0,20.0,2.677
36240,2S,EE,HEPHY,Left,,,2.856
36240,2S,WW,HEPHY,Left,,,2.965
36240,2S,EE,HEPHY,Left,,,3.022
36240,2S,WW,HEPHY,Left,,,2.805
36240,2S,EE,HEPHY,Left,,,2.805
36240,2S,WW,HEPHY,Left,,,2.911
36240,2S,EE,HEPHY,Right,,,3.183
36240,2S,EE,HEPHY,Left,,,2.792
36240,2S,WW,HEPHY,Left,,,2.902
36240,2S,WW,HEPHY,Right,,,3.185
36240,2S,EE,HEPHY,Left,,,3.024
36240,2S,WW,HEPHY,Left,,,2.837
36240,2S,EE,HEPHY,Left,,,2.932
36240,2S,WW,HEPHY,Left,,,2.81
36240,2S,WW,HEPHY,Right,,,3.094
36240,2S,EE,HEPHY,Left,,,2.812
36240,2S,WW,HEPHY,Left,,,2.862
36240,2S,EE,HEPHY,Left,,,3.1
36240,2S,WW,HEPHY,Left,,,3.184
36240,2S,WW,HEPHY,Right,,,2.604
36241,2S,EE,HEPHY,Left,,,2.666
36241,2S,WW,HEPHY,Left,,,2.731
36241,2S,EE,HEPHY,Left,,,2.836
36241,2S,WW,HEPHY,Left,,,2.742
36241,2S,EE,HEPHY,Left,,,2.875
36241,2S,WW,HEPHY,Left,,,2.047
36241,2S,EE,HEPHY,Left,,,2.869
36241,2S,WW,HEPHY,Left,,,2.676
36241,2S,EE,HEPHY,Left,,,2.63
36241,2S,WW,HEPHY,Left,,,2.023
36241,2S,EE,HEPHY,Left,,,2.82
36241,2S,WW,HEPHY,Left,,,2.801
36241,2S,EE,HEPHY,Left,,,2.946
36241,2S,WW,HEPHY,Left,,,2.816
36241,2S,EE,HEPHY,Left,,,2.763
36241,2S,WW,HEPHY,Left,,,2.023
36241,2S,EE,HEPHY,Left,,,2.636
36241,2S,WW,HEPHY,Left,,,1.995
36241,2S,EE,HEPHY,Left,,,2.714
36241,2S,WW,HEPHY,Left,,,2.038
36245,2S,EE,Brown,Right,20.0,20.004,2.995
36245,2S,EE,Brown,Right,20.0,20.004,2.995
36245,2S,EE,Brown,Right,20.0,20.004,2.995
36245,2S,EE,Brown,Right,20.0,20.004,2.995
36245,2S,WW,Brown,Right,20.0,20.003,3.275
36245,2S,WW,Brown,Right,20.0,20.003,3.275
36245,2S,EE,Brown,Right,20.0,20.018,2.826
36245,2S,EE,Brown,Right,20.0,20.018,2.826
36245,2S,EE,Brown,Right,20.0,20.018,2.826
36245,2S,WW,Brown,Right,20.0,20.002,2.961
36245,2S,WW,Brown,Right,20.0,20.002,2.961
36245,2S,EE,Brown,Right,20.0,20.008,3.015
36245,2S,EE,Brown,Right,20.0,20.008,3.015
36245,2S,EE,Brown,Right,20.0,20.008,3.015
36245,2S,EE,Brown,Right,20.0,20.008,3.015
36245,2S,WW,Brown,Right,20.0,20.002,2.644
36245,2S,WW,Brown,Right,20.0,20.002,2.644
36245,2S,EE,Brown,Right,20.0,20.006,2.848
36245,2S,EE,Brown,Right,20.0,20.006,2.848
36245,2S,EE,Brown,Right,20.0,20.006,2.848
36245,2S,EE,Brown,Right,20.0,20.006,2.848
36245,2S,WW,Brown,Right,20.0,20.003,2.677
36245,2S,WW,Brown,Right,20.0,20.003,2.677
36245,2S,EE,Brown,Right,20.0,20.003,3.15
36245,2S,EE,Brown,Right,20.0,20.003,3.15
36245,2S,EE,Brown,Right,20.0,20.003,3.15
36245,2S,EE,Brown,Right,20.0,20.003,3.15
36245,2S,WW,Brown,Right,20.0,20.002,2.934
36245,2S,WW,Brown,Right,20.0,20.002,2.934
36245,2S,EE,Brown,Right,20.0,20.004,2.856
36245,2S,EE,Brown,Right,20.0,20.004,2.856
36245,2S,EE,Brown,Right,20.0,20.004,2.856
36245,2S,EE,Brown,Right,20.0,20.004,2.856
36245,2S,WW,Brown,Right,20.0,20.005,2.889
36245,2S,WW,Brown,Right,20.0,20.005,2.889
36245,2S,EE,Brown,Right,20.0,20.008,3.169
36245,2S,EE,Brown,Right,20.0,20.008,3.169
36245,2S,EE,Brown,Right,20.0,20.008,3.169
36245,2S,EE,Brown,Right,20.0,20.008,3.169
36245,2S,WW,Brown,Right,20.0,20.003,2.689
36245,2S,WW,Brown,Right,20.0,20.003,2.689
36245,2S,EE,Brown,Right,20.0,20.009,3.187
36245,2S,EE,Brown,Right,20.0,20.009,3.187
36245,2S,EE,Brown,Right,20.0,20.009,3.187
36245,2S,EE,Brown,Right,20.0,20.009,3.187
36245,2S,WW,Brown,Right,20.0,20.003,2.662
36245,2S,WW,Brown,Right,20.0,20.003,2.662
36245,2S,EE,Brown,Right,20.0,20.002,3.444
36245,2S,EE,Brown,Right,20.0,20.002,3.444
36245,2S,EE,Brown,Right,20.0,20.002,3.444
36245,2S,EE,Brown,Right,20.0,20.002,3.444
36245,2S,WW,Brown,Right,20.0,20.003,2.982
36245,2S,WW,Brown,Right,20.0,20.003,2.982
35494,PSP,EE,Perugia,Left,20.0,20.0,2.354
35495,PSP,WW,Perugia,Left,20.0,20.0,3.848
35495,PSP,EE,Perugia,Left,20.0,20.0,2.574
35495,PSP,WW,Perugia,Left,20.0,20.0,3.746
35495,PSP,EE,Perugia,Left,20.0,20.0,3.139
35495,PSP,WW,Perugia,Left,20.0,20.0,2.79
35496,PSP,WW,HEPHY,Left,,,2.123
35496,PSP,WW,HEPHY,Left,,,2.076
35496,PSP,EE,HEPHY,Right,,,2.193
35496,PSP,EE,HEPHY,Right,,,2.112
35496,PSP,EE,HEPHY,Right,,,2.014
35496,PSP,EE,HEPHY,Left,,,1.858
35496,PSP,WW,HEPHY,Left,,,2.023
35500,PSP,EE,Brown,Right,20.0,20.112,4.277
35500,PSP,WW,Brown,Right,20.0,20.282,4.36
35500,PSP,EE,Brown,Right,20.0,20.215,3.645
35500,PSP,EE,Brown,Right,20.0,20.27,3.463
35500,PSP,WW,Brown,Right,20.0,20.285,4.088
35500,PSP,EE,Brown,Right,20.0,20.458,3.527
35500,PSP,WW,Brown,Right,20.0,20.168,3.727
35500,PSP,EE,Brown,Right,20.0,20.13,3.459
35500,PSP,WW,Brown,Right,20.0,20.272,4.995
35500,PSP,EE,Brown,Right,20.0,20.089,4.238
35500,PSP,WW,Brown,Right,20.0,20.269,3.519
35500,PSP,EE,Brown,Right,20.0,20.18,4.366
35500,PSP,WW,Brown,Right,20.0,20.284,3.662
35500,PSP,EE,Brown,Right,20.0,20.166,3.984
35500,PSP,WW,Brown,Right,20.0,20.267,3.642
35500,PSP,EE,Brown,Right,20.0,20.089,4.094
35500,PSP,WW,Brown,Right,20.0,20.266,3.393
35500,PSP,EE,Brown,Right,20.0,20.167,4.309
35500,PSP,WW,Brown,Right,20.0,20.255,3.569
35501,PSP,EE,Brown,Right,20.0,20.029,4.796
35501,PSP,WW,Brown,Right,20.0,20.204,4.155
35501,PSP,EE,Brown,Right,20.0,20.086,4.455
35501,PSP,WW,Brown,Right,20.0,20.241,4.163
35501,PSP,EE,Brown,Right,20.0,20.156,4.772
