batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VI600_NAMPRMM3
47366,2S,EE,Brown,Right,20.0,20.06,0.11
47366,2S,WW,Brown,Right,20.0,20.102,0.105
47366,2S,EE,Brown,Right,20.0,20.141,0.084
47366,2S,WW,Brown,Right,20.0,20.151,0.078
47366,2S,EE,Brown,Right,20.0,20.139,0.153
47366,2S,WW,Brown,Right,20.0,20.114,0.117
47366,2S,EE,Brown,Right,20.0,20.163,0.068
47366,2S,WW,Brown,Right,20.0,20.155,0.064
47366,2S,EE,Brown,Right,20.0,20.094,0.064
47366,2S,WW,Brown,Right,20.0,20.093,0.076
47366,2S,EE,Brown,Right,20.0,20.174,0.066
47366,2S,WW,Brown,Right,20.0,20.182,0.071
47366,2S,EE,Brown,Right,20.0,20.115,0.076
47366,2S,WW,Brown,Right,20.0,20.127,0.083
47369,2S,EE,Demokritos,Left,25.0,25.0,0.269
47369,2S,WW,Demokritos,Left,24.1,24.1,0.366
47369,2S,EE,Demokritos,Left,25.7,25.7,0.076
47369,2S,WW,Demokritos,Left,24.9,24.9,0.37
47369,2S,EE,Demokritos,Left,23.8,23.8,0.36
47369,2S,WW,Demokritos,Left,23.3,23.3,0.332
47369,2S,EE,Demokritos,Left,23.0,23.0,0.035
47369,2S,WW,Demokritos,Left,22.9,22.9,0.25
47369,2S,EE,Demokritos,Left,24.1,24.1,0.311
47369,2S,WW,Demokritos,Left,24.0,24.0,0.378
47369,2S,EE,Demokritos,Left,22.9,22.9,0.448
47369,2S,WW,Demokritos,Left,22.9,22.9,0.376
47369,2S,EE,Demokritos,Left,24.6,24.6,0.398
47369,2S,WW,Demokritos,Left,22.9,22.9,0.43
47370,2S,EE,Demokritos,Left,21.6,21.6,0.207
47370,2S,WW,Demokritos,Left,21.4,21.4,0.078
47370,2S,EE,Demokritos,Left,22.2,22.2,0.195
47370,2S,WW,Demokritos,Left,22.8,22.8,0.217
47370,2S,EE,Demokritos,Left,21.2,21.2,0.179
47370,2S,WW,Demokritos,Left,21.2,21.2,0.153
47370,2S,EE,Demokritos,Left,22.4,22.4,0.166
47370,2S,WW,Demokritos,Left,22.1,22.1,0.237
47370,2S,EE,Demokritos,Left,21.1,21.1,0.242
47370,2S,WW,Demokritos,Left,21.1,21.1,0.236
47375,2S,EE,Brown,Right,20.0,20.089,0.251
47375,2S,WW,Brown,Right,20.0,20.131,0.168
47375,2S,EE,Brown,Right,20.0,20.101,0.053
47375,2S,WW,Brown,Right,20.0,20.123,0.043
47375,2S,EE,Brown,Right,20.0,20.166,0.174
47375,2S,WW,Brown,Right,20.0,20.149,0.103
47375,2S,EE,Brown,Right,20.0,20.125,0.085
47375,2S,WW,Brown,Right,20.0,20.158,0.078
47375,2S,EE,Brown,Right,20.0,20.047,0.125
47375,2S,WW,Brown,Right,20.0,20.089,0.105
47375,2S,EE,Brown,Right,20.0,20.107,0.133
47375,2S,WW,Brown,Right,20.0,20.133,0.094
47375,2S,EE,Brown,Right,20.0,20.131,0.143
47375,2S,WW,Brown,Right,20.0,20.117,0.143
47375,2S,EE,Brown,Right,20.0,20.17,0.067
47375,2S,WW,Brown,Right,20.0,20.143,0.106
47376,2S,EE,Brown,Right,20.0,20.119,0.135
47376,2S,WW,Brown,Right,20.0,20.16,0.127
47376,2S,EE,Brown,Right,20.0,20.088,0.162
47376,2S,WW,Brown,Right,20.0,20.133,0.12
47376,2S,EE,Brown,Right,20.0,20.193,0.148
47376,2S,WW,Brown,Right,20.0,20.176,0.12
47376,2S,EE,Brown,Right,20.0,20.167,0.096
47376,2S,WW,Brown,Right,20.0,20.137,0.145
47376,2S,EE,Brown,Right,20.0,20.091,0.09
47376,2S,WW,Brown,Right,20.0,20.126,0.187
47376,2S,EE,Brown,Right,20.0,20.123,0.128
47376,2S,WW,Brown,Right,20.0,20.156,0.122
47376,2S,EE,Brown,Right,20.0,20.156,0.16
47376,2S,WW,Brown,Right,20.0,20.15,0.138
47376,2S,EE,Brown,Right,20.0,20.19,0.126
47376,2S,WW,Brown,Right,20.0,20.167,0.142
47991,2S,EE,Brown,Right,20.0,20.004,0.25
47991,2S,WW,Brown,Right,20.0,20.009,0.157
47991,2S,EE,Brown,Right,20.0,20.004,0.168
47991,2S,WW,Brown,Right,20.0,20.005,0.164
47991,2S,EE,Brown,Right,20.0,20.042,0.17
47991,2S,WW,Brown,Right,20.0,20.03,0.122
47991,2S,EE,Brown,Right,20.0,20.018,0.121
47991,2S,WW,Brown,Right,20.0,20.011,0.144
47991,2S,EE,Brown,Right,20.0,20.015,0.145
47991,2S,WW,Brown,Right,20.0,20.046,0.149
47991,2S,EE,Brown,Right,20.0,20.032,0.198
47991,2S,WW,Brown,Right,20.0,20.054,0.151
47991,2S,EE,Brown,Right,20.0,20.083,0.129
47991,2S,WW,Brown,Right,20.0,20.062,0.122
47991,2S,EE,Brown,Right,20.0,20.084,0.141
47991,2S,WW,Brown,Right,20.0,20.055,0.136
47992,2S,EE,Brown,Right,20.0,20.007,0.174
47992,2S,WW,Brown,Right,20.0,20.02,0.14
47992,2S,EE,Brown,Right,20.0,20.007,0.188
47992,2S,WW,Brown,Right,20.0,20.075,0.407
47992,2S,EE,Brown,Right,20.0,20.059,0.174
47992,2S,WW,Brown,Right,20.0,20.051,0.131
47992,2S,EE,Brown,Right,20.0,20.109,0.185
47992,2S,WW,Brown,Right,20.0,20.114,0.136
47992,2S,EE,Brown,Right,20.0,20.034,0.171
47992,2S,WW,Brown,Right,20.0,20.066,0.168
47992,2S,EE,Brown,Right,20.0,20.127,0.182
47992,2S,WW,Brown,Right,20.0,20.192,0.222
47992,2S,EE,Brown,Right,20.0,20.1,0.186
47992,2S,WW,Brown,Right,20.0,20.091,0.165
47992,2S,EE,Brown,Right,20.0,20.236,0.198
47992,2S,WW,Brown,Right,20.0,20.218,0.14
48216,2S,EE,Brown,Right,20.0,20.152,0.172
48216,2S,WW,Brown,Right,20.0,20.205,0.109
48216,2S,EE,Brown,Right,20.0,20.16,0.141
48216,2S,WW,Brown,Right,20.0,20.201,0.107
48216,2S,EE,Brown,Right,20.0,20.25,0.129
48216,2S,WW,Brown,Right,20.0,20.122,0.09405448
48216,2S,EE,Brown,Right,20.0,20.238,0.138
48216,2S,WW,Brown,Right,20.0,20.219,0.112
48216,2S,EE,Brown,Right,20.0,20.069,0.112
48216,2S,WW,Brown,Right,20.0,20.116,0.09230844
48216,2S,EE,Brown,Right,20.0,20.061,0.103
48216,2S,WW,Brown,Right,20.0,20.107,0.139
48216,2S,EE,Brown,Right,20.0,20.15,0.174
48216,2S,WW,Brown,Right,20.0,20.138,0.124
48216,2S,EE,Brown,Right,20.0,20.145,0.145
48216,2S,WW,Brown,Right,20.0,20.124,0.128
48217,2S,EE,Brown,Right,20.0,20.061,0.04250126
48217,2S,WW,Brown,Right,20.0,20.106,0.124
48217,2S,EE,Brown,Right,20.0,20.083,0.05289662
48217,2S,WW,Brown,Right,20.0,20.121,0.128
48217,2S,EE,Brown,Right,20.0,20.143,0.136
48217,2S,WW,Brown,Right,20.0,20.13,0.117
48217,2S,EE,Brown,Right,20.0,20.157,0.143
48217,2S,WW,Brown,Right,20.0,20.129,0.09429283
48217,2S,EE,Brown,Right,20.0,20.041,0.197
48217,2S,WW,Brown,Right,20.0,20.09,0.114
48217,2S,EE,Brown,Right,20.0,20.085,0.202
48217,2S,WW,Brown,Right,20.0,20.111,0.139
48217,2S,EE,Brown,Right,20.0,20.125,0.03876998
48217,2S,WW,Brown,Right,20.0,20.101,0.143
48217,2S,WW,Brown,Right,20.0,20.115,0.171
48228,2S,EE,Demokritos,Left,22.1,22.1,0.174
48228,2S,WW,Demokritos,Left,22.0,22.0,0.278
48228,2S,EE,Demokritos,Left,21.0,21.0,0.214
48228,2S,WW,Demokritos,Left,20.7,20.7,0.256
48228,2S,EE,Demokritos,Left,20.9,20.9,0.247
48228,2S,WW,Demokritos,Left,21.4,21.4,0.285
48228,2S,EE,Demokritos,Left,20.9,20.9,0.229
48228,2S,WW,Demokritos,Left,22.6,22.6,0.303
48228,2S,EE,Demokritos,Left,22.7,22.7,0.046
48228,2S,WW,Demokritos,Left,24.0,24.0,0.236
48228,2S,EE,Demokritos,Left,23.2,23.2,0.266
48228,2S,WW,Demokritos,Left,23.9,23.9,0.332
48228,2S,EE,Demokritos,Left,24.0,24.0,0.283
48228,2S,WW,Demokritos,Left,24.3,24.3,0.286
48229,2S,EE,Demokritos,Left,22.0,22.0,0.152
48229,2S,WW,Demokritos,Left,22.3,22.3,0.168
48229,2S,EE,Demokritos,Left,22.5,22.5,0.074
48229,2S,WW,Demokritos,Left,23.7,23.7,0.123
48229,2S,EE,Demokritos,Left,22.5,22.5,0.162
48229,2S,WW,Demokritos,Left,22.9,22.9,0.192
48229,2S,EE,Demokritos,Left,21.1,21.1,0.156
48229,2S,WW,Demokritos,Left,21.0,21.0,0.138
48229,2S,EE,Demokritos,Left,24.4,24.4,0.146
48229,2S,WW,Demokritos,Left,22.0,22.0,0.177
48229,2S,EE,Demokritos,Left,21.3,21.3,0.156
48229,2S,WW,Demokritos,Left,21.6,21.6,0.185
48229,2S,EE,Demokritos,Left,22.3,22.3,0.172
48229,2S,WW,Demokritos,Left,22.1,22.1,0.183
48230,2S,EE,Demokritos,Left,23.0,23.0,0.165
48230,2S,WW,Demokritos,Left,23.3,23.3,0.158
48230,2S,EE,Demokritos,Left,20.2,20.2,0.264
48230,2S,WW,Demokritos,Left,21.1,21.1,0.218
48230,2S,EE,Demokritos,Left,22.6,22.6,0.357
48230,2S,WW,Demokritos,Left,22.3,22.3,0.277
48230,2S,EE,Demokritos,Left,22.2,22.2,0.259
48230,2S,WW,Demokritos,Left,23.0,23.0,0.333
48230,2S,EE,Demokritos,Left,22.6,22.6,0.22
48230,2S,WW,Demokritos,Left,22.8,22.8,0.334
48230,2S,EE,Demokritos,Left,21.6,21.6,0.229
48230,2S,WW,Demokritos,Left,22.6,22.6,0.282
48231,2S,EE,Demokritos,Left,20.5,20.5,0.322
48231,2S,WW,Demokritos,Left,20.9,20.9,0.251
48231,2S,EE,Demokritos,Left,21.3,21.3,0.305
48231,2S,WW,Demokritos,Left,22.1,22.1,0.485
48231,2S,EE,Demokritos,Left,22.8,22.8,0.304
48231,2S,WW,Demokritos,Left,20.1,20.1,0.448
48231,2S,EE,Demokritos,Left,18.8,18.8,0.328
48231,2S,WW,Demokritos,Left,19.5,19.5,0.406
48231,2S,EE,Demokritos,Left,20.7,20.7,0.287
48231,2S,WW,Demokritos,Left,21.3,21.3,0.388
48231,2S,EE,Demokritos,Left,20.5,20.5,0.308
48231,2S,WW,Demokritos,Left,21.5,21.5,0.465
48231,2S,EE,Demokritos,Left,22.1,22.1,0.321
48231,2S,WW,Demokritos,Left,19.6,19.6,0.264
48235,2S,EE,Brown,Right,20.0,20.072,0.171
48235,2S,EE,Brown,Right,20.0,20.128,0.156
48235,2S,EE,Brown,Right,20.0,20.064,0.154
48235,2S,EE,Brown,Right,20.0,20.119,0.183
48236,2S,EE,Brown,Right,20.0,20.038,0.113
48236,2S,WW,Brown,Right,20.0,20.079,0.126
48236,2S,EE,Brown,Right,20.0,20.072,0.141
48236,2S,WW,Brown,Right,20.0,20.111,0.122
48236,2S,EE,Brown,Right,20.0,20.123,0.181
48236,2S,WW,Brown,Right,20.0,20.107,0.09547255
48236,2S,EE,Brown,Right,20.0,20.15,0.187
48236,2S,WW,Brown,Right,20.0,20.125,0.108
48236,2S,EE,Brown,Right,20.0,20.048,0.123
48236,2S,WW,Brown,Right,20.0,20.104,0.09790687
48236,2S,EE,Brown,Right,20.0,20.096,0.133
48236,2S,WW,Brown,Right,20.0,20.131,0.127
48236,2S,EE,Brown,Right,20.0,20.152,0.147
48236,2S,WW,Brown,Right,20.0,20.134,0.119
48236,2S,EE,Brown,Right,20.0,20.165,0.176
48236,2S,WW,Brown,Right,20.0,20.14,0.118
48237,2S,EE,Brown,Right,20.0,20.076,0.304
48237,2S,WW,Brown,Right,20.0,20.109,0.223
48237,2S,EE,Brown,Right,20.0,20.019,0.254
48237,2S,WW,Brown,Right,20.0,20.045,0.277
48237,2S,EE,Brown,Right,20.0,20.146,0.261
48237,2S,WW,Brown,Right,20.0,20.125,0.187
48237,2S,EE,Brown,Right,20.0,20.078,0.257
48237,2S,WW,Brown,Right,20.0,20.053,0.238
48237,2S,EE,Brown,Right,20.0,20.01,0.14
48237,2S,WW,Brown,Right,20.0,20.027,0.134
48237,2S,EE,Brown,Right,20.0,20.022,0.166
48237,2S,WW,Brown,Right,20.0,20.059,0.23
48237,2S,EE,Brown,Right,20.0,20.08,0.276
48237,2S,WW,Brown,Right,20.0,20.062,0.187
48237,2S,EE,Brown,Right,20.0,20.087,0.156
48237,2S,WW,Brown,Right,20.0,20.062,0.09315641
48238,2S,EE,Brown,Right,20.0,20.067,0.127
48238,2S,WW,Brown,Right,20.0,20.117,0.109
48238,2S,EE,Brown,Right,20.0,20.115,0.15
48238,2S,WW,Brown,Right,20.0,20.145,0.114
48238,2S,EE,Brown,Right,20.0,20.164,0.144
48238,2S,WW,Brown,Right,20.0,20.151,0.109
48238,2S,EE,Brown,Right,20.0,20.174,0.163
48238,2S,EE,Brown,Right,20.0,20.099,0.144
48238,2S,EE,Brown,Right,20.0,20.053,0.176
48238,2S,WW,Brown,Right,20.0,20.122,0.166
48238,2S,EE,Brown,Right,20.0,20.178,0.199
48238,2S,WW,Brown,Right,20.0,20.16,0.154
48238,2S,EE,Brown,Right,20.0,20.172,0.198
48238,2S,WW,Brown,Right,20.0,20.069,0.128
48209,PSS,EE,Demokritos,Left,22.0,22.0,0.103
48209,PSS,WW,Demokritos,Left,22.3,22.3,0.187
48209,PSS,EE,Demokritos,Left,22.5,22.5,0.148
48209,PSS,WW,Demokritos,Left,22.9,22.9,0.178
48209,PSS,EE,Demokritos,Left,20.6,20.6,0.139
48209,PSS,WW,Demokritos,Left,21.6,21.6,0.181
48209,PSS,EE,Demokritos,Left,22.0,22.0,0.095
48209,PSS,WW,Demokritos,Left,22.3,22.3,0.156
48209,PSS,EE,Demokritos,Left,23.3,23.3,0.163
48209,PSS,WW,Demokritos,Left,23.5,23.5,0.201
48209,PSS,EE,Demokritos,Left,22.9,22.9,0.142
48209,PSS,WW,Demokritos,Left,23.2,23.2,0.222
48209,PSS,EE,Demokritos,Left,20.9,20.9,0.278
48209,PSS,WW,Demokritos,Left,21.6,21.6,0.199
48209,PSS,EE,Demokritos,Left,23.7,23.7,0.148
48209,PSS,WW,Demokritos,Left,20.1,20.1,0.172
48210,PSS,EE,Demokritos,Left,23.4,23.4,0.135
48210,PSS,WW,Demokritos,Left,23.6,23.6,0.223
48210,PSS,EE,Demokritos,Left,22.2,22.2,0.211
48210,PSS,WW,Demokritos,Left,22.4,22.4,0.192
48210,PSS,EE,Demokritos,Left,22.7,22.7,0.198
48210,PSS,WW,Demokritos,Left,23.1,23.1,0.197
48210,PSS,EE,Demokritos,Left,19.8,19.8,0.115
48210,PSS,WW,Demokritos,Left,20.6,20.6,0.183
48210,PSS,EE,Demokritos,Left,21.2,21.2,0.278
48210,PSS,WW,Demokritos,Left,21.8,21.8,0.196
48210,PSS,EE,Demokritos,Left,22.2,22.2,0.186
48210,PSS,WW,Demokritos,Left,22.4,22.4,0.16
48210,PSS,EE,Demokritos,Left,21.2,21.2,0.139
48210,PSS,WW,Demokritos,Left,19.3,19.3,0.242
48210,PSS,EE,Demokritos,Left,20.1,20.1,0.183
48210,PSS,WW,Demokritos,Left,20.6,20.6,0.221
48239,2S,EE,Demokritos,Left,22.3,22.3,0.152
48239,2S,WW,Demokritos,Left,23.1,23.1,0.257
48239,2S,EE,Demokritos,Left,22.3,22.3,0.107
48239,2S,WW,Demokritos,Left,22.6,22.6,0.316
48239,2S,EE,Demokritos,Left,23.3,23.3,0.186
48239,2S,WW,Demokritos,Left,23.6,23.6,0.138
48239,2S,EE,Demokritos,Left,20.5,20.5,0.126
48239,2S,WW,Demokritos,Left,21.8,21.8,0.259
48239,2S,EE,Demokritos,Left,23.9,23.9,0.183
48239,2S,WW,Demokritos,Left,24.1,24.1,0.212
48240,2S,EE,Brown,Right,20.0,20.01,0.174
48240,2S,WW,Brown,Right,20.0,20.009,0.116
48240,2S,EE,Brown,Right,20.0,20.013,0.119
48240,2S,WW,Brown,Right,20.0,20.043,0.078
48240,2S,EE,Brown,Right,20.0,20.027,0.173
48240,2S,WW,Brown,Right,20.0,20.02,0.121
48240,2S,EE,Brown,Right,20.0,20.079,0.265
48240,2S,WW,Brown,Right,20.0,20.053,0.112
48240,2S,EE,Brown,Right,20.0,20.007,0.189
48240,2S,WW,Brown,Right,20.0,20.025,0.155
48240,2S,EE,Brown,Right,20.0,20.016,0.25
48240,2S,WW,Brown,Right,20.0,20.054,0.116
48240,2S,EE,Brown,Right,20.0,20.065,0.26
48240,2S,WW,Brown,Right,20.0,20.052,0.145
48240,2S,EE,Brown,Right,20.0,20.093,0.222
48240,2S,WW,Brown,Right,20.0,20.074,0.127
48241,2S,EE,Brown,Right,20.0,20.016,0.184
48241,2S,WW,Brown,Right,20.0,20.057,0.211
48241,2S,EE,Brown,Right,20.0,20.032,0.128
48241,2S,WW,Brown,Right,20.0,20.07,0.107
48241,2S,EE,Brown,Right,20.0,20.091,0.227
48241,2S,WW,Brown,Right,20.0,20.084,0.126
48241,2S,EE,Brown,Right,20.0,20.106,0.111
48241,2S,WW,Brown,Right,20.0,20.083,0.104
48241,2S,EE,Brown,Right,20.0,20.016,0.141
48241,2S,WW,Brown,Right,20.0,20.052,0.066
48241,2S,EE,Brown,Right,20.0,20.009,0.135
48241,2S,WW,Brown,Right,20.0,20.022,0.133
48241,2S,EE,Brown,Right,20.0,20.129,0.04
48241,2S,WW,Brown,Right,20.0,20.101,0.118
48241,2S,EE,Brown,Right,20.0,20.058,0.19
48241,2S,WW,Brown,Right,20.0,20.05,0.148
48242,2S,EE,Brown,Right,20.0,20.007,0.193
48242,2S,WW,Brown,Right,20.0,20.029,0.123
48242,2S,EE,Brown,Right,20.0,20.015,0.231
48242,2S,WW,Brown,Right,20.0,20.023,0.17
48242,2S,EE,Brown,Right,20.0,20.066,0.247
48242,2S,WW,Brown,Right,20.0,20.05,0.144
48242,2S,EE,Brown,Right,20.0,20.044,0.244
48242,2S,WW,Brown,Right,20.0,20.029,0.124
48242,2S,EE,Brown,Right,20.0,20.006,0.242
48242,2S,WW,Brown,Right,20.0,20.023,0.132
48242,2S,EE,Brown,Right,20.0,20.006,0.225
48242,2S,WW,Brown,Right,20.0,20.035,0.122
48242,2S,EE,Brown,Right,20.0,20.055,0.263
48242,2S,WW,Brown,Right,20.0,20.037,0.151
48242,2S,EE,Brown,Right,20.0,20.08,0.212
48242,2S,WW,Brown,Right,20.0,20.068,0.14
48243,2S,EE,Brown,Right,20.0,20.034,0.133
48243,2S,WW,Brown,Right,20.0,20.069,0.086
48243,2S,EE,Brown,Right,20.0,20.136,0.111
48243,2S,WW,Brown,Right,20.0,20.02,0.1
48243,2S,EE,Brown,Right,20.0,20.058,0.173
48243,2S,WW,Brown,Right,20.0,20.038,0.118
48243,2S,EE,Brown,Right,20.0,20.03,0.178
48243,2S,WW,Brown,Right,20.0,20.022,0.065
48243,2S,EE,Brown,Right,20.0,20.062,0.141
48243,2S,WW,Brown,Right,20.0,20.082,0.157
48243,2S,EE,Brown,Right,20.0,20.013,0.177
48243,2S,WW,Brown,Right,20.0,20.017,0.137
48243,2S,EE,Brown,Right,20.0,20.074,0.17
48243,2S,WW,Brown,Right,20.0,20.056,0.131
48243,2S,EE,Brown,Right,20.0,20.027,0.195
48243,2S,WW,Brown,Right,20.0,20.026,0.157
48244,2S,EE,Demokritos,Left,23.1,23.1,0.218
48244,2S,WW,Demokritos,Left,23.7,23.7,0.248
48244,2S,EE,Demokritos,Left,24.3,24.3,0.238
48244,2S,WW,Demokritos,Left,24.5,24.5,0.257
48244,2S,EE,Demokritos,Left,24.2,24.2,0.243
48244,2S,WW,Demokritos,Left,17.1,17.1,0.23
48244,2S,EE,Demokritos,Left,21.1,21.1,0.23
48244,2S,WW,Demokritos,Left,21.7,21.7,0.239
48244,2S,EE,Demokritos,Left,22.2,22.2,0.221
48244,2S,WW,Demokritos,Left,22.6,22.6,0.238
48244,2S,EE,Demokritos,Left,18.1,18.1,0.235
48244,2S,WW,Demokritos,Left,19.2,19.2,0.265
48245,2S,EE,Demokritos,Left,19.4,19.4,0.242
48245,2S,WW,Demokritos,Left,19.7,19.7,0.384
48245,2S,EE,Demokritos,Left,18.1,18.1,0.311
48245,2S,WW,Demokritos,Left,19.0,19.0,0.237
48245,2S,EE,Demokritos,Left,19.8,19.8,0.325
48245,2S,WW,Demokritos,Left,20.4,20.4,0.296
48245,2S,EE,Demokritos,Left,20.1,20.1,0.37
48245,2S,WW,Demokritos,Left,20.3,20.3,0.244
48245,2S,EE,Demokritos,Left,20.9,20.9,0.251
48245,2S,WW,Demokritos,Left,21.5,21.5,0.248
48245,2S,EE,Demokritos,Left,20.7,20.7,0.28
48245,2S,WW,Demokritos,Left,21.0,21.0,0.259
48253,2S,EE,Demokritos,Left,17.2,17.2,0.08
48253,2S,WW,Demokritos,Left,18.6,18.6,0.055
48253,2S,EE,Demokritos,Left,19.8,19.8,0.167
48253,2S,WW,Demokritos,Left,22.1,22.1,0.187
48253,2S,EE,Demokritos,Left,20.7,20.7,0.123
48253,2S,WW,Demokritos,Left,21.2,21.2,0.054
48253,2S,EE,Demokritos,Left,20.4,20.4,0.131
48253,2S,WW,Demokritos,Left,23.8,23.8,0.054
48253,2S,EE,Demokritos,Left,21.4,21.4,0.164
48253,2S,WW,Demokritos,Left,21.6,21.6,0.217
48253,2S,EE,Demokritos,Left,22.0,22.0,0.056
48253,2S,WW,Demokritos,Left,23.1,23.1,0.085
48253,2S,EE,Demokritos,Left,19.3,19.3,0.197
48253,2S,WW,Demokritos,Left,19.4,19.4,0.271
48254,2S,EE,Demokritos,Left,21.9,21.9,0.135
48254,2S,WW,Demokritos,Left,22.2,22.2,0.207
48254,2S,EE,Demokritos,Left,22.0,22.0,0.196
48254,2S,WW,Demokritos,Left,22.2,22.2,0.062
48254,2S,EE,Demokritos,Left,19.9,19.9,0.19
48254,2S,WW,Demokritos,Left,20.6,20.6,0.262
48254,2S,EE,Demokritos,Left,20.1,20.1,0.201
48254,2S,WW,Demokritos,Left,21.4,21.4,0.253
48254,2S,EE,Demokritos,Left,21.1,21.1,0.159
48254,2S,WW,Demokritos,Left,21.6,21.6,0.071
48254,2S,EE,Demokritos,Left,22.1,22.1,0.175
48254,2S,WW,Demokritos,Left,22.5,22.5,0.2
48265,2S,EE,Demokritos,Left,17.7,17.7,0.07
48265,2S,WW,Demokritos,Left,19.0,19.0,0.408
48265,2S,EE,Demokritos,Left,18.1,18.1,0.199
48265,2S,WW,Demokritos,Left,20.5,20.5,0.427
48265,2S,EE,Demokritos,Left,19.9,19.9,0.046
48265,2S,WW,Demokritos,Left,20.3,20.3,0.333
48265,2S,EE,Demokritos,Left,20.9,20.9,0.175
48265,2S,WW,Demokritos,Left,21.2,21.2,0.436
48265,2S,EE,Demokritos,Left,19.2,19.2,0.241
48265,2S,WW,Demokritos,Left,20.3,20.3,0.354
48265,2S,EE,Demokritos,Left,21.4,21.4,0.259
48265,2S,WW,Demokritos,Left,22.2,22.2,0.336
48265,2S,EE,Demokritos,Left,18.5,18.5,0.308
48265,2S,WW,Demokritos,Left,20.1,20.1,0.202
48266,2S,EE,Demokritos,Left,20.6,20.6,0.18
48266,2S,WW,Demokritos,Left,21.6,21.6,0.335
48266,2S,EE,Demokritos,Left,22.2,22.2,0.174
48266,2S,WW,Demokritos,Left,22.7,22.7,0.302
48266,2S,EE,Demokritos,Left,22.6,22.6,0.138
48266,2S,WW,Demokritos,Left,18.3,18.3,0.061
48266,2S,EE,Demokritos,Left,21.3,21.3,0.239
48266,2S,WW,Demokritos,Left,21.7,21.7,0.349
48266,2S,EE,Demokritos,Left,22.0,22.0,0.052
48266,2S,WW,Demokritos,Left,22.3,22.3,0.366
48266,2S,EE,Demokritos,Left,19.2,19.2,0.177
48266,2S,WW,Demokritos,Left,20.3,20.3,0.308
