batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,I600_PAMPR
47346,PSS,EE,Brown,Right,20.0,20.007,0.239349
47346,PSS,WW,Brown,Right,20.0,20.002,0.278161
47346,PSS,EE,Brown,Right,20.0,20.004,0.21301499999999998
47346,PSS,WW,Brown,Right,20.0,20.004,0.252819
47346,PSS,EE,Brown,Right,20.0,20.004,0.171589
47346,PSS,WW,Brown,Right,20.0,20.006,0.230406
47346,PSS,EE,Brown,Right,20.0,20.008,0.12624
47346,PSS,WW,Brown,Right,20.0,20.007,0.144053
47346,PSS,EE,Brown,Right,20.0,20.006,0.13331600000000002
47346,PSS,WW,Brown,Right,20.0,20.004,0.17829
47346,PSS,EE,Brown,Right,20.0,20.007,0.192057
47346,PSS,WW,Brown,Right,20.0,20.004,0.257342
47346,PSS,EE,Brown,Right,20.0,20.005,0.17940799999999998
47346,PSS,WW,Brown,Right,20.0,20.004,0.19789099999999998
47347,PSS,EE,Brown,Right,20.0,20.006,0.320639
47347,PSS,WW,Brown,Right,20.0,20.005,0.271092
47347,PSS,EE,Brown,Right,20.0,20.004,0.29847500000000005
47347,PSS,WW,Brown,Right,20.0,20.005,0.27855399999999997
47347,PSS,EE,Brown,Right,20.0,20.003,0.259973
47347,PSS,WW,Brown,Right,20.0,20.002,0.220849
47347,PSS,EE,Brown,Right,20.0,20.008,0.202405
47347,PSS,WW,Brown,Right,20.0,20.009,0.231263
47347,PSS,EE,Brown,Right,20.0,20.009,0.304241
47347,PSS,WW,Brown,Right,20.0,20.007,0.234646
47347,PSS,EE,Brown,Right,20.0,20.008,0.263719
47347,PSS,WW,Brown,Right,20.0,20.005,0.19897
47347,PSS,EE,Brown,Right,20.0,20.01,0.256589
47347,PSS,WW,Brown,Right,20.0,20.009,0.312632
47347,PSS,EE,Brown,Right,20.0,20.008,0.31212700000000004
47347,PSS,WW,Brown,Right,20.0,20.008,0.265683
47356,2S,EE,Demokritos,Left,25.6,25.6,0.461972
47356,2S,WW,Demokritos,Left,26.4,26.4,0.472692
47356,2S,EE,Demokritos,Left,24.4,24.4,0.407599
47356,2S,WW,Demokritos,Left,24.1,24.1,0.37897800000000004
47356,2S,EE,Demokritos,Left,27.4,27.4,0.411817
47356,2S,WW,Demokritos,Left,27.2,27.2,0.132156
47356,2S,EE,Demokritos,Left,23.7,23.7,0.525429
47356,2S,WW,Demokritos,Left,26.0,26.0,0.419633
47356,2S,EE,Demokritos,Left,26.7,26.7,0.17857800000000001
47356,2S,WW,Demokritos,Left,26.0,26.0,0.43246100000000004
47356,2S,EE,Demokritos,Left,24.9,24.9,0.469183
47356,2S,WW,Demokritos,Left,24.5,24.5,0.532907
47357,2S,EE,Demokritos,Left,23.6,23.6,0.470146
47357,2S,WW,Demokritos,Left,23.5,23.5,0.432149
47357,2S,EE,Demokritos,Left,22.7,22.7,0.7363120000000001
47357,2S,WW,Demokritos,Left,22.7,22.7,0.66624
47357,2S,EE,Demokritos,Left,26.5,26.5,0.43806
47357,2S,WW,Demokritos,Left,25.3,25.3,0.49969
47357,2S,EE,Demokritos,Left,22.7,22.7,0.451608
47357,2S,WW,Demokritos,Left,29.2,29.2,0.5733210000000001
47357,2S,EE,Demokritos,Left,24.2,24.2,0.449154
47357,2S,WW,Demokritos,Left,23.3,23.3,0.448707
47357,2S,EE,Demokritos,Left,22.8,22.8,0.372769
47357,2S,WW,Demokritos,Left,22.8,22.8,0.45847899999999997
47358,2S,EE,Demokritos,Left,24.5,24.5,0.45253
47358,2S,WW,Demokritos,Left,24.0,24.0,0.47772800000000004
47358,2S,EE,Demokritos,Left,24.0,24.0,0.438402
47358,2S,WW,Demokritos,Left,23.8,23.8,0.548279
47358,2S,EE,Demokritos,Left,23.4,23.4,0.291441
47358,2S,WW,Demokritos,Left,23.4,23.4,0.513436
47358,2S,EE,Demokritos,Left,23.9,23.9,0.110538
47358,2S,WW,Demokritos,Left,23.8,23.8,0.509336
47358,2S,EE,Demokritos,Left,23.7,23.7,0.341519
47358,2S,WW,Demokritos,Left,23.6,23.6,0.548554
47358,2S,EE,Demokritos,Left,26.0,26.0,0.499885
47358,2S,WW,Demokritos,Left,25.1,25.1,0.515699
47359,2S,EE,Demokritos,Left,28.4,28.4,0.392126
47359,2S,WW,Demokritos,Left,27.3,27.3,0.610573
47359,2S,EE,Demokritos,Left,26.3,26.3,0.5395850000000001
47359,2S,WW,Demokritos,Left,25.7,25.7,0.414279
47359,2S,EE,Demokritos,Left,24.7,24.7,0.356135
47359,2S,WW,Demokritos,Left,24.1,24.1,0.551219
47359,2S,EE,Demokritos,Left,23.5,23.5,0.130495
47359,2S,WW,Demokritos,Left,19.7,19.7,0.08888
47359,2S,EE,Demokritos,Left,20.6,20.6,0.47947500000000004
47359,2S,WW,Demokritos,Left,21.2,21.2,0.062105
47359,2S,EE,Demokritos,Left,21.5,21.5,0.375359
47359,2S,WW,Demokritos,Left,21.6,21.6,0.11583199999999999
47360,2S,EE,Demokritos,Left,27.8,27.8,0.106943
47360,2S,WW,Demokritos,Left,25.9,25.9,0.448191
47360,2S,EE,Demokritos,Left,25.2,25.2,0.0813
47360,2S,WW,Demokritos,Left,24.5,24.5,0.5067780000000001
47360,2S,EE,Demokritos,Left,22.7,22.7,0.24267
47360,2S,WW,Demokritos,Left,25.4,25.4,0.416374
47360,2S,EE,Demokritos,Left,23.4,23.4,0.316848
47360,2S,WW,Demokritos,Left,22.9,22.9,0.39977100000000004
47360,2S,EE,Demokritos,Left,24.2,24.2,0.128829
47360,2S,WW,Demokritos,Left,23.1,23.1,0.425499
47360,2S,EE,Demokritos,Left,22.8,22.8,0.35226999999999997
47360,2S,WW,Demokritos,Left,22.7,22.7,0.20075800000000002
47348,PSS,EE,Demokritos,Left,22.2,22.2,0.200517
47348,PSS,WW,Demokritos,Left,22.0,22.0,0.448762
47348,PSS,EE,Demokritos,Left,22.5,22.5,0.20025700000000002
47348,PSS,WW,Demokritos,Left,22.0,22.0,0.452198
47348,PSS,EE,Demokritos,Left,21.8,21.8,0.277393
47348,PSS,WW,Demokritos,Left,21.6,21.6,0.45901600000000004
47348,PSS,EE,Demokritos,Left,21.7,21.7,0.298343
47348,PSS,WW,Demokritos,Left,21.4,21.4,0.416132
47348,PSS,EE,Demokritos,Left,21.5,21.5,0.315269
47348,PSS,WW,Demokritos,Left,22.9,22.9,0.310222
47348,PSS,EE,Demokritos,Left,21.2,21.2,0.23406700000000003
47348,PSS,WW,Demokritos,Left,21.1,21.1,0.392577
47348,PSS,EE,Demokritos,Left,22.4,22.4,0.290055
47348,PSS,WW,Demokritos,Left,22.1,22.1,0.385656
47348,PSS,EE,Demokritos,Left,23.7,23.7,0.552131
47348,PSS,WW,Demokritos,Left,22.9,22.9,0.390622
47349,PSS,EE,Demokritos,Left,21.8,21.8,0.306118
47349,PSS,WW,Demokritos,Left,21.9,21.9,0.484565
47349,PSS,EE,Demokritos,Left,22.2,22.2,0.315875
47349,PSS,WW,Demokritos,Left,21.9,21.9,0.535273
47349,PSS,EE,Demokritos,Left,21.6,21.6,0.368767
47349,PSS,WW,Demokritos,Left,21.4,21.4,0.624743
47349,PSS,EE,Demokritos,Left,21.4,21.4,0.505965
47349,PSS,WW,Demokritos,Left,22.8,22.8,0.714493
47349,PSS,EE,Demokritos,Left,22.1,22.1,0.432529
47349,PSS,WW,Demokritos,Left,21.6,21.6,0.681177
47349,PSS,EE,Demokritos,Left,21.1,21.1,0.388425
47349,PSS,WW,Demokritos,Left,20.9,20.9,0.842813
47349,PSS,EE,Demokritos,Left,21.2,21.2,0.377233
47349,PSS,WW,Demokritos,Left,21.0,21.0,0.600279
47349,PSS,EE,Demokritos,Left,20.7,20.7,0.396212
47349,PSS,WW,Demokritos,Left,22.8,22.8,0.7154210000000001
47365,2S,EE,Brown,Right,20.0,20.091,0.26503899999999997
47365,2S,WW,Brown,Right,20.0,20.139,0.226708
47365,2S,EE,Brown,Right,20.0,20.067,0.26960300000000004
47365,2S,WW,Brown,Right,20.0,20.091,0.238308
47365,2S,EE,Brown,Right,20.0,20.185,0.262373
47365,2S,WW,Brown,Right,20.0,20.211,0.739855
47365,2S,EE,Brown,Right,20.0,20.139,0.23149100000000003
47365,2S,WW,Brown,Right,20.0,20.126,0.253155
47365,2S,EE,Brown,Right,20.0,20.074,0.20028800000000002
47365,2S,WW,Brown,Right,20.0,20.108,0.218718
47365,2S,EE,Brown,Right,20.0,20.14,0.178098
47365,2S,WW,Brown,Right,20.0,20.172,0.148013
47365,2S,EE,Brown,Right,20.0,20.143,0.266825
47365,2S,WW,Brown,Right,20.0,20.127,0.244376
47365,2S,EE,Brown,Right,20.0,20.219,0.11348699999999999
47365,2S,WW,Brown,Right,20.0,20.195,0.22548400000000002
47366,2S,EE,Brown,Right,20.0,20.094,0.120427
47366,2S,WW,Brown,Right,20.0,20.092,0.162912
47366,2S,EE,Brown,Right,20.0,20.06,0.19929400000000003
47366,2S,WW,Brown,Right,20.0,20.102,0.189482
47366,2S,EE,Brown,Right,20.0,20.141,0.152826
47366,2S,WW,Brown,Right,20.0,20.151,0.14095
47366,2S,EE,Brown,Right,20.0,20.139,0.27644
47366,2S,WW,Brown,Right,20.0,20.114,0.21152400000000002
47366,2S,EE,Brown,Right,20.0,20.163,0.123527
47366,2S,WW,Brown,Right,20.0,20.155,0.116245
47366,2S,EE,Brown,Right,20.0,20.094,0.11663
47366,2S,WW,Brown,Right,20.0,20.093,0.137024
47366,2S,EE,Brown,Right,20.0,20.174,0.11946200000000001
47366,2S,WW,Brown,Right,20.0,20.182,0.128925
47366,2S,EE,Brown,Right,20.0,20.115,0.13773400000000002
47366,2S,WW,Brown,Right,20.0,20.127,0.149985
47369,2S,EE,Demokritos,Left,25.0,25.0,0.504385
47369,2S,WW,Demokritos,Left,24.1,24.1,0.686856
47369,2S,EE,Demokritos,Left,25.7,25.7,0.14215
47369,2S,WW,Demokritos,Left,24.9,24.9,0.6935209999999999
47369,2S,EE,Demokritos,Left,23.8,23.8,0.674241
47369,2S,WW,Demokritos,Left,23.3,23.3,0.6216240000000001
47369,2S,EE,Demokritos,Left,23.0,23.0,0.06625
47369,2S,WW,Demokritos,Left,22.9,22.9,0.468767
47369,2S,EE,Demokritos,Left,24.1,24.1,0.58256
47369,2S,WW,Demokritos,Left,24.0,24.0,0.708024
47369,2S,EE,Demokritos,Left,22.9,22.9,0.839804
47369,2S,WW,Demokritos,Left,22.9,22.9,0.705902
47369,2S,EE,Demokritos,Left,24.6,24.6,0.745469
47369,2S,WW,Demokritos,Left,22.9,22.9,0.80583
47370,2S,EE,Demokritos,Left,21.6,21.6,0.388664
47370,2S,WW,Demokritos,Left,21.4,21.4,0.146946
47370,2S,EE,Demokritos,Left,22.2,22.2,0.364931
47370,2S,WW,Demokritos,Left,22.8,22.8,0.40692500000000004
47370,2S,EE,Demokritos,Left,21.2,21.2,0.336044
47370,2S,WW,Demokritos,Left,21.2,21.2,0.286224
47370,2S,EE,Demokritos,Left,22.4,22.4,0.311977
47370,2S,WW,Demokritos,Left,22.1,22.1,0.44450599999999996
47370,2S,EE,Demokritos,Left,21.1,21.1,0.45335000000000003
47370,2S,WW,Demokritos,Left,21.1,21.1,0.442033
47375,2S,EE,Brown,Right,20.0,20.089,0.454372
47375,2S,WW,Brown,Right,20.0,20.131,0.30400099999999997
47375,2S,EE,Brown,Right,20.0,20.101,0.09589
47375,2S,WW,Brown,Right,20.0,20.123,0.077445
47375,2S,EE,Brown,Right,20.0,20.166,0.314473
47375,2S,WW,Brown,Right,20.0,20.149,0.18645
47375,2S,EE,Brown,Right,20.0,20.125,0.154875
47375,2S,WW,Brown,Right,20.0,20.158,0.14111400000000002
47375,2S,EE,Brown,Right,20.0,20.047,0.227459
47375,2S,WW,Brown,Right,20.0,20.089,0.190526
47375,2S,EE,Brown,Right,20.0,20.107,0.241697
47375,2S,WW,Brown,Right,20.0,20.133,0.16969700000000001
47375,2S,EE,Brown,Right,20.0,20.131,0.25882700000000003
47375,2S,WW,Brown,Right,20.0,20.117,0.259433
47375,2S,EE,Brown,Right,20.0,20.17,0.121107
47375,2S,WW,Brown,Right,20.0,20.143,0.19134700000000002
47376,2S,EE,Brown,Right,20.0,20.119,0.24421400000000001
47376,2S,WW,Brown,Right,20.0,20.16,0.22958699999999999
47376,2S,EE,Brown,Right,20.0,20.088,0.293584
47376,2S,WW,Brown,Right,20.0,20.133,0.218111
47376,2S,EE,Brown,Right,20.0,20.193,0.268983
47376,2S,WW,Brown,Right,20.0,20.176,0.216679
47376,2S,EE,Brown,Right,20.0,20.167,0.173244
47376,2S,WW,Brown,Right,20.0,20.137,0.263522
47376,2S,EE,Brown,Right,20.0,20.091,0.16290000000000002
47376,2S,WW,Brown,Right,20.0,20.126,0.33981900000000004
47376,2S,EE,Brown,Right,20.0,20.123,0.232225
47376,2S,WW,Brown,Right,20.0,20.156,0.22022999999999998
47376,2S,EE,Brown,Right,20.0,20.156,0.29045499999999996
47376,2S,WW,Brown,Right,20.0,20.15,0.249429
47376,2S,EE,Brown,Right,20.0,20.19,0.22785400000000003
47376,2S,WW,Brown,Right,20.0,20.167,0.25727999999999995
47991,2S,EE,Brown,Right,20.0,20.004,0.452899
47991,2S,WW,Brown,Right,20.0,20.009,0.284233
47991,2S,EE,Brown,Right,20.0,20.004,0.30521
47991,2S,WW,Brown,Right,20.0,20.005,0.296724
47991,2S,EE,Brown,Right,20.0,20.042,0.308692
47991,2S,WW,Brown,Right,20.0,20.03,0.220422
47991,2S,EE,Brown,Right,20.0,20.018,0.219387
47991,2S,WW,Brown,Right,20.0,20.011,0.26169
47991,2S,EE,Brown,Right,20.0,20.015,0.262029
47991,2S,WW,Brown,Right,20.0,20.046,0.269679
47991,2S,EE,Brown,Right,20.0,20.032,0.358352
47991,2S,WW,Brown,Right,20.0,20.054,0.274445
47991,2S,EE,Brown,Right,20.0,20.083,0.234186
47991,2S,WW,Brown,Right,20.0,20.062,0.221297
47991,2S,EE,Brown,Right,20.0,20.084,0.25601799999999997
47991,2S,WW,Brown,Right,20.0,20.055,0.24618700000000002
47992,2S,EE,Brown,Right,20.0,20.007,0.315327
47992,2S,WW,Brown,Right,20.0,20.02,0.253087
47992,2S,EE,Brown,Right,20.0,20.007,0.341378
47992,2S,WW,Brown,Right,20.0,20.075,0.737954
47992,2S,EE,Brown,Right,20.0,20.059,0.314759
47992,2S,WW,Brown,Right,20.0,20.051,0.238132
47992,2S,EE,Brown,Right,20.0,20.109,0.33601200000000003
47992,2S,WW,Brown,Right,20.0,20.114,0.246468
47992,2S,EE,Brown,Right,20.0,20.034,0.310724
47992,2S,WW,Brown,Right,20.0,20.066,0.305027
47992,2S,EE,Brown,Right,20.0,20.127,0.330198
47992,2S,WW,Brown,Right,20.0,20.192,0.402258
47992,2S,EE,Brown,Right,20.0,20.1,0.336873
47992,2S,WW,Brown,Right,20.0,20.091,0.299051
47992,2S,EE,Brown,Right,20.0,20.236,0.35854199999999997
47992,2S,WW,Brown,Right,20.0,20.218,0.253618
48216,2S,EE,Brown,Right,20.0,20.152,0.311942
48216,2S,WW,Brown,Right,20.0,20.205,0.19681800000000002
48216,2S,EE,Brown,Right,20.0,20.16,0.25634100000000004
48216,2S,WW,Brown,Right,20.0,20.201,0.193539
48216,2S,EE,Brown,Right,20.0,20.25,0.23361400000000002
48216,2S,WW,Brown,Right,20.0,20.122,0.170474
48216,2S,EE,Brown,Right,20.0,20.238,0.24962299999999998
48216,2S,WW,Brown,Right,20.0,20.219,0.20361600000000002
48216,2S,EE,Brown,Right,20.0,20.069,0.20321100000000003
48216,2S,WW,Brown,Right,20.0,20.116,0.167309
48216,2S,EE,Brown,Right,20.0,20.061,0.186893
48216,2S,WW,Brown,Right,20.0,20.107,0.251057
48216,2S,EE,Brown,Right,20.0,20.15,0.31463
48216,2S,WW,Brown,Right,20.0,20.138,0.22468100000000002
48216,2S,EE,Brown,Right,20.0,20.145,0.26240800000000003
48216,2S,WW,Brown,Right,20.0,20.124,0.231909
48217,2S,EE,Brown,Right,20.0,20.061,0.077034
48217,2S,WW,Brown,Right,20.0,20.106,0.22446700000000003
48217,2S,EE,Brown,Right,20.0,20.083,0.095875
48217,2S,WW,Brown,Right,20.0,20.121,0.231193
48217,2S,EE,Brown,Right,20.0,20.143,0.245814
48217,2S,WW,Brown,Right,20.0,20.13,0.212506
48217,2S,EE,Brown,Right,20.0,20.157,0.25982700000000003
48217,2S,WW,Brown,Right,20.0,20.129,0.170906
48217,2S,EE,Brown,Right,20.0,20.041,0.357412
48217,2S,WW,Brown,Right,20.0,20.09,0.206706
48217,2S,EE,Brown,Right,20.0,20.085,0.36575
48217,2S,WW,Brown,Right,20.0,20.111,0.252336
48217,2S,EE,Brown,Right,20.0,20.125,0.070271
48217,2S,WW,Brown,Right,20.0,20.101,0.259388
48217,2S,WW,Brown,Right,20.0,20.115,0.30923500000000004
48228,2S,EE,Demokritos,Left,22.1,22.1,0.326446
48228,2S,WW,Demokritos,Left,22.0,22.0,0.520531
48228,2S,EE,Demokritos,Left,21.0,21.0,0.40210700000000005
48228,2S,WW,Demokritos,Left,20.7,20.7,0.48022699999999996
48228,2S,EE,Demokritos,Left,20.9,20.9,0.463796
48228,2S,WW,Demokritos,Left,21.4,21.4,0.534433
48228,2S,EE,Demokritos,Left,20.9,20.9,0.428601
48228,2S,WW,Demokritos,Left,22.6,22.6,0.567697
48228,2S,EE,Demokritos,Left,22.7,22.7,0.085638
48228,2S,WW,Demokritos,Left,24.0,24.0,0.442181
48228,2S,EE,Demokritos,Left,23.2,23.2,0.499179
48228,2S,WW,Demokritos,Left,23.9,23.9,0.622324
48228,2S,EE,Demokritos,Left,24.0,24.0,0.5298740000000001
48228,2S,WW,Demokritos,Left,24.3,24.3,0.535714
48229,2S,EE,Demokritos,Left,22.0,22.0,0.285901
48229,2S,WW,Demokritos,Left,22.3,22.3,0.315768
48229,2S,EE,Demokritos,Left,22.5,22.5,0.138163
48229,2S,WW,Demokritos,Left,23.7,23.7,0.231201
48229,2S,EE,Demokritos,Left,22.5,22.5,0.304057
48229,2S,WW,Demokritos,Left,22.9,22.9,0.360027
48229,2S,EE,Demokritos,Left,21.1,21.1,0.293267
48229,2S,WW,Demokritos,Left,21.0,21.0,0.25837200000000005
48229,2S,EE,Demokritos,Left,24.4,24.4,0.273804
48229,2S,WW,Demokritos,Left,22.0,22.0,0.33248500000000003
48229,2S,EE,Demokritos,Left,21.3,21.3,0.29214100000000004
48229,2S,WW,Demokritos,Left,21.6,21.6,0.347204
48229,2S,EE,Demokritos,Left,22.3,22.3,0.32158800000000004
48229,2S,WW,Demokritos,Left,22.1,22.1,0.343842
48230,2S,EE,Demokritos,Left,23.0,23.0,0.309159
48230,2S,WW,Demokritos,Left,23.3,23.3,0.296991
48230,2S,EE,Demokritos,Left,20.2,20.2,0.495528
48230,2S,WW,Demokritos,Left,21.1,21.1,0.408856
48230,2S,EE,Demokritos,Left,22.6,22.6,0.668693
48230,2S,WW,Demokritos,Left,22.3,22.3,0.519771
48230,2S,EE,Demokritos,Left,22.2,22.2,0.486145
48230,2S,WW,Demokritos,Left,23.0,23.0,0.623711
48230,2S,EE,Demokritos,Left,22.6,22.6,0.41227300000000006
48230,2S,WW,Demokritos,Left,22.8,22.8,0.62581
48230,2S,EE,Demokritos,Left,21.6,21.6,0.43005000000000004
48230,2S,WW,Demokritos,Left,22.6,22.6,0.529353
48231,2S,EE,Demokritos,Left,20.5,20.5,0.602825
48231,2S,WW,Demokritos,Left,20.9,20.9,0.471538
48231,2S,EE,Demokritos,Left,21.3,21.3,0.5714990000000001
48231,2S,WW,Demokritos,Left,22.1,22.1,0.9095
48231,2S,EE,Demokritos,Left,22.8,22.8,0.569712
48231,2S,WW,Demokritos,Left,20.1,20.1,0.840404
48231,2S,EE,Demokritos,Left,18.8,18.8,0.6149500000000001
48231,2S,WW,Demokritos,Left,19.5,19.5,0.761359
48231,2S,EE,Demokritos,Left,20.7,20.7,0.537327
48231,2S,WW,Demokritos,Left,21.3,21.3,0.727546
48231,2S,EE,Demokritos,Left,20.5,20.5,0.578292
48231,2S,WW,Demokritos,Left,21.5,21.5,0.8714160000000001
48231,2S,EE,Demokritos,Left,22.1,22.1,0.6011029999999999
48231,2S,WW,Demokritos,Left,19.6,19.6,0.495163
48235,2S,EE,Brown,Right,20.0,20.072,0.30979500000000004
48235,2S,EE,Brown,Right,20.0,20.128,0.283315
48235,2S,EE,Brown,Right,20.0,20.064,0.278402
48235,2S,EE,Brown,Right,20.0,20.119,0.331894
48236,2S,EE,Brown,Right,20.0,20.038,0.204272
48236,2S,WW,Brown,Right,20.0,20.079,0.227996
48236,2S,EE,Brown,Right,20.0,20.072,0.254979
48236,2S,WW,Brown,Right,20.0,20.111,0.22067699999999998
48236,2S,EE,Brown,Right,20.0,20.123,0.327359
48236,2S,WW,Brown,Right,20.0,20.107,0.173044
48236,2S,EE,Brown,Right,20.0,20.15,0.33948500000000004
48236,2S,WW,Brown,Right,20.0,20.125,0.195796
48236,2S,EE,Brown,Right,20.0,20.048,0.222644
48236,2S,WW,Brown,Right,20.0,20.104,0.177456
48236,2S,EE,Brown,Right,20.0,20.096,0.240512
48236,2S,WW,Brown,Right,20.0,20.131,0.22982
48236,2S,EE,Brown,Right,20.0,20.152,0.26702
48236,2S,WW,Brown,Right,20.0,20.134,0.21566100000000002
48236,2S,EE,Brown,Right,20.0,20.165,0.319579
48236,2S,WW,Brown,Right,20.0,20.14,0.21299700000000002
48237,2S,EE,Brown,Right,20.0,20.076,0.551053
48237,2S,WW,Brown,Right,20.0,20.109,0.4039
48237,2S,EE,Brown,Right,20.0,20.019,0.460495
48237,2S,WW,Brown,Right,20.0,20.045,0.502719
48237,2S,EE,Brown,Right,20.0,20.146,0.473737
48237,2S,WW,Brown,Right,20.0,20.125,0.339639
48237,2S,EE,Brown,Right,20.0,20.078,0.46661
48237,2S,WW,Brown,Right,20.0,20.053,0.43121
48237,2S,EE,Brown,Right,20.0,20.01,0.253355
48237,2S,WW,Brown,Right,20.0,20.027,0.24332800000000002
48237,2S,EE,Brown,Right,20.0,20.022,0.301466
48237,2S,WW,Brown,Right,20.0,20.059,0.416006
48237,2S,EE,Brown,Right,20.0,20.08,0.500827
48237,2S,WW,Brown,Right,20.0,20.062,0.33841899999999997
48237,2S,EE,Brown,Right,20.0,20.087,0.283541
48237,2S,WW,Brown,Right,20.0,20.062,0.168846
48238,2S,EE,Brown,Right,20.0,20.067,0.229662
48238,2S,WW,Brown,Right,20.0,20.117,0.197386
48238,2S,EE,Brown,Right,20.0,20.115,0.271952
48238,2S,WW,Brown,Right,20.0,20.145,0.207064
48238,2S,EE,Brown,Right,20.0,20.164,0.260741
48238,2S,WW,Brown,Right,20.0,20.151,0.19832
48238,2S,EE,Brown,Right,20.0,20.174,0.294569
48238,2S,EE,Brown,Right,20.0,20.099,0.26066500000000004
48238,2S,EE,Brown,Right,20.0,20.053,0.319473
48238,2S,WW,Brown,Right,20.0,20.122,0.300048
48238,2S,EE,Brown,Right,20.0,20.178,0.361407
48238,2S,WW,Brown,Right,20.0,20.16,0.279058
48238,2S,EE,Brown,Right,20.0,20.172,0.35969900000000005
48238,2S,WW,Brown,Right,20.0,20.069,0.23191900000000001
48209,PSS,EE,Demokritos,Left,22.0,22.0,0.192404
48209,PSS,WW,Demokritos,Left,22.3,22.3,0.350723
48209,PSS,EE,Demokritos,Left,22.5,22.5,0.277185
48209,PSS,WW,Demokritos,Left,22.9,22.9,0.334133
48209,PSS,EE,Demokritos,Left,20.6,20.6,0.260326
48209,PSS,WW,Demokritos,Left,21.6,21.6,0.339677
48209,PSS,EE,Demokritos,Left,22.0,22.0,0.177844
48209,PSS,WW,Demokritos,Left,22.3,22.3,0.29289800000000005
48209,PSS,EE,Demokritos,Left,23.3,23.3,0.305703
48209,PSS,WW,Demokritos,Left,23.5,23.5,0.37690300000000004
48209,PSS,EE,Demokritos,Left,22.9,22.9,0.266305
48209,PSS,WW,Demokritos,Left,23.2,23.2,0.41659500000000005
48209,PSS,EE,Demokritos,Left,20.9,20.9,0.5220009999999999
48209,PSS,WW,Demokritos,Left,21.6,21.6,0.37221699999999996
48209,PSS,EE,Demokritos,Left,23.7,23.7,0.277943
48209,PSS,WW,Demokritos,Left,20.1,20.1,0.32166500000000003
48210,PSS,EE,Demokritos,Left,23.4,23.4,0.252194
48210,PSS,WW,Demokritos,Left,23.6,23.6,0.418174
48210,PSS,EE,Demokritos,Left,22.2,22.2,0.395837
48210,PSS,WW,Demokritos,Left,22.4,22.4,0.360054
48210,PSS,EE,Demokritos,Left,22.7,22.7,0.37032
48210,PSS,WW,Demokritos,Left,23.1,23.1,0.36887000000000003
48210,PSS,EE,Demokritos,Left,19.8,19.8,0.21488100000000002
48210,PSS,WW,Demokritos,Left,20.6,20.6,0.342875
48210,PSS,EE,Demokritos,Left,21.2,21.2,0.520576
48210,PSS,WW,Demokritos,Left,21.8,21.8,0.366647
48210,PSS,EE,Demokritos,Left,22.2,22.2,0.349204
48210,PSS,WW,Demokritos,Left,22.4,22.4,0.299825
48210,PSS,EE,Demokritos,Left,21.2,21.2,0.260631
48210,PSS,WW,Demokritos,Left,19.3,19.3,0.45376700000000003
48210,PSS,EE,Demokritos,Left,20.1,20.1,0.342424
48210,PSS,WW,Demokritos,Left,20.6,20.6,0.41518900000000003
48239,2S,EE,Demokritos,Left,22.3,22.3,0.28548500000000004
48239,2S,WW,Demokritos,Left,23.1,23.1,0.481682
48239,2S,EE,Demokritos,Left,22.3,22.3,0.199856
48239,2S,WW,Demokritos,Left,22.6,22.6,0.592927
48239,2S,EE,Demokritos,Left,23.3,23.3,0.348506
48239,2S,WW,Demokritos,Left,23.6,23.6,0.258033
48239,2S,EE,Demokritos,Left,20.5,20.5,0.235897
48239,2S,WW,Demokritos,Left,21.8,21.8,0.484938
48239,2S,EE,Demokritos,Left,23.9,23.9,0.34253100000000003
48239,2S,WW,Demokritos,Left,24.1,24.1,0.396882
48240,2S,EE,Brown,Right,20.0,20.01,0.31572500000000003
48240,2S,WW,Brown,Right,20.0,20.009,0.210181
48240,2S,EE,Brown,Right,20.0,20.013,0.21547900000000003
48240,2S,WW,Brown,Right,20.0,20.043,0.14094900000000002
48240,2S,EE,Brown,Right,20.0,20.027,0.313931
48240,2S,WW,Brown,Right,20.0,20.02,0.21967699999999998
48240,2S,EE,Brown,Right,20.0,20.079,0.480667
48240,2S,WW,Brown,Right,20.0,20.053,0.203
48240,2S,EE,Brown,Right,20.0,20.007,0.341902
48240,2S,WW,Brown,Right,20.0,20.025,0.28016399999999997
48240,2S,EE,Brown,Right,20.0,20.016,0.45250900000000005
48240,2S,WW,Brown,Right,20.0,20.054,0.210385
48240,2S,EE,Brown,Right,20.0,20.065,0.471255
48240,2S,WW,Brown,Right,20.0,20.052,0.262745
48240,2S,EE,Brown,Right,20.0,20.093,0.40275
48240,2S,WW,Brown,Right,20.0,20.074,0.230515
48241,2S,EE,Brown,Right,20.0,20.016,0.332666
48241,2S,WW,Brown,Right,20.0,20.057,0.38281
48241,2S,EE,Brown,Right,20.0,20.032,0.231262
48241,2S,WW,Brown,Right,20.0,20.07,0.193125
48241,2S,EE,Brown,Right,20.0,20.091,0.41120999999999996
48241,2S,WW,Brown,Right,20.0,20.084,0.227644
48241,2S,EE,Brown,Right,20.0,20.106,0.201163
48241,2S,WW,Brown,Right,20.0,20.083,0.187672
48241,2S,EE,Brown,Right,20.0,20.016,0.255219
48241,2S,WW,Brown,Right,20.0,20.052,0.11878400000000001
48241,2S,EE,Brown,Right,20.0,20.009,0.24499400000000002
48241,2S,WW,Brown,Right,20.0,20.022,0.241754
