ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
2288601,9140,Tracker Halfmoon CV Parameters,140681,7400,2S Halfmoon E,65812,36245_018_2-S_HM_EE,36245_018_2-S_HM_EE,-2.5380000000000003,87.039,73060910000.0,660.203,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.000999999999998,Test_HPK_VPX36245_018_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_07_2021_07_11_28_PM.txt,Brown
2288604,9140,Tracker Halfmoon CV Parameters,140690,7420,2S Halfmoon W,65815,36245_018_2-S_HM_WW,36245_018_2-S_HM_WW,-2.42,87.191,69344110000.0,659.054,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_018_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_07_2021_08_04_08_PM.txt,Brown
2116127,9140,Tracker Halfmoon CV Parameters,134371,7420,2S Halfmoon W,65815,36245_018_2-S_HM_WW,36245_018_2-S_HM_WW,-2.42,87.191,69344110000.0,659.054,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_018_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_07_2021_08_04_08_PM.txt,Brown
2108764,9140,Tracker Halfmoon CV Parameters,133923,7400,2S Halfmoon E,65870,36245_027_2-S_HM_EE,36245_027_2-S_HM_EE,-2.252,87.116,63766250000.0,659.625,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_06_10_2021_10_55_23_AM.txt,Brown
2084200,9140,Tracker Halfmoon CV Parameters,132915,7400,2S Halfmoon E,65870,36245_027_2-S_HM_EE,36245_027_2-S_HM_EE,-2.252,87.116,63766250000.0,659.625,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_06_10_2021_10_55_23_AM.txt,Brown
2129797,9140,Tracker Halfmoon CV Parameters,135085,7400,2S Halfmoon E,65870,36245_027_2-S_HM_EE,36245_027_2-S_HM_EE,-2.252,87.116,63766250000.0,659.625,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_06_10_2021_10_55_23_AM.txt,Brown
2294481,9140,Tracker Halfmoon CV Parameters,140811,7400,2S Halfmoon E,65870,36245_027_2-S_HM_EE,36245_027_2-S_HM_EE,-2.252,87.116,63766250000.0,659.625,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_06_10_2021_10_55_23_AM.txt,Brown
2294484,9140,Tracker Halfmoon CV Parameters,140859,7420,2S Halfmoon W,65873,36245_027_2-S_HM_WW,36245_027_2-S_HM_WW,-2.145,88.038,60920120000.0,652.71,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_12_11_PM.txt,Brown
2142896,9140,Tracker Halfmoon CV Parameters,135556,7420,2S Halfmoon W,65873,36245_027_2-S_HM_WW,36245_027_2-S_HM_WW,-2.145,88.038,60920120000.0,652.71,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_027_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_12_11_PM.txt,Brown
2298347,9140,Tracker Halfmoon CV Parameters,141488,7400,2S Halfmoon E,65892,36245_030_2-S_HM_EE,36245_030_2-S_HM_EE,-2.245,86.777,63301760000.0,662.199,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_04_22_PM.txt,Brown
2073166,9140,Tracker Halfmoon CV Parameters,132636,7400,2S Halfmoon E,65892,36245_030_2-S_HM_EE,36245_030_2-S_HM_EE,-2.245,86.777,63301760000.0,662.199,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_04_22_PM.txt,Brown
2108769,9140,Tracker Halfmoon CV Parameters,134019,7400,2S Halfmoon E,65892,36245_030_2-S_HM_EE,36245_030_2-S_HM_EE,-2.245,86.777,63301760000.0,662.199,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_04_22_PM.txt,Brown
2116135,9140,Tracker Halfmoon CV Parameters,134524,7400,2S Halfmoon E,65892,36245_030_2-S_HM_EE,36245_030_2-S_HM_EE,-2.245,86.777,63301760000.0,662.199,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_04_22_PM.txt,Brown
2298341,9140,Tracker Halfmoon CV Parameters,141275,7420,2S Halfmoon W,65895,36245_030_2-S_HM_WW,36245_030_2-S_HM_WW,-2.148,88.11399999999999,61075450000.0,652.148,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_57_04_PM.txt,Brown
2116134,9140,Tracker Halfmoon CV Parameters,134518,7420,2S Halfmoon W,65895,36245_030_2-S_HM_WW,36245_030_2-S_HM_WW,-2.148,88.11399999999999,61075450000.0,652.148,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_030_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_06_57_04_PM.txt,Brown
2305142,9140,Tracker Halfmoon CV Parameters,141547,7400,2S Halfmoon E,65950,36245_038_2-S_HM_EE,36245_038_2-S_HM_EE,-2.3409999999999997,87.15700000000001,66734080000.0,659.314,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_038_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_52_38_PM.txt,Brown
2142892,9140,Tracker Halfmoon CV Parameters,135385,7400,2S Halfmoon E,65950,36245_038_2-S_HM_EE,36245_038_2-S_HM_EE,-2.3409999999999997,87.15700000000001,66734080000.0,659.314,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_038_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_52_38_PM.txt,Brown
2084206,9140,Tracker Halfmoon CV Parameters,133128,7400,2S Halfmoon E,65950,36245_038_2-S_HM_EE,36245_038_2-S_HM_EE,-2.3409999999999997,87.15700000000001,66734080000.0,659.314,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_038_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_52_38_PM.txt,Brown
2108766,9140,Tracker Halfmoon CV Parameters,133929,7400,2S Halfmoon E,65950,36245_038_2-S_HM_EE,36245_038_2-S_HM_EE,-2.3409999999999997,87.15700000000001,66734080000.0,659.314,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_038_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_06_52_38_PM.txt,Brown
2305145,9140,Tracker Halfmoon CV Parameters,141601,7420,2S Halfmoon W,65953,36245_038_2-S_HM_WW,36245_038_2-S_HM_WW,-2.244,88.07600000000001,64225620000.0,652.43,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_038_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_07_33_01_PM.txt,Brown
2142884,9140,Tracker Halfmoon CV Parameters,135229,7420,2S Halfmoon W,65953,36245_038_2-S_HM_WW,36245_038_2-S_HM_WW,-2.244,88.07600000000001,64225620000.0,652.43,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_038_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_09_2021_07_33_01_PM.txt,Brown
2309201,9140,Tracker Halfmoon CV Parameters,140964,7400,2S Halfmoon E,65972,36245_041_2-S_HM_EE,36245_041_2-S_HM_EE,-2.349,87.13600000000001,66954130000.0,659.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_07_49_39_PM.txt,Brown
2129796,9140,Tracker Halfmoon CV Parameters,135058,7400,2S Halfmoon E,65972,36245_041_2-S_HM_EE,36245_041_2-S_HM_EE,-2.349,87.13600000000001,66954130000.0,659.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_07_49_39_PM.txt,Brown
2108761,9140,Tracker Halfmoon CV Parameters,133854,7400,2S Halfmoon E,65972,36245_041_2-S_HM_EE,36245_041_2-S_HM_EE,-2.349,87.13600000000001,66954130000.0,659.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_07_49_39_PM.txt,Brown
2073161,9140,Tracker Halfmoon CV Parameters,132537,7400,2S Halfmoon E,65972,36245_041_2-S_HM_EE,36245_041_2-S_HM_EE,-2.349,87.13600000000001,66954130000.0,659.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36245_041_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_07_49_39_PM.txt,Brown
2309202,9140,Tracker Halfmoon CV Parameters,141036,7420,2S Halfmoon W,65975,36245_041_2-S_HM_WW,36245_041_2-S_HM_WW,-2.331,88.027,67057280000.0,652.798,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_041_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_08_42_16_PM.txt,Brown
2129799,9140,Tracker Halfmoon CV Parameters,135172,7420,2S Halfmoon W,65975,36245_041_2-S_HM_WW,36245_041_2-S_HM_WW,-2.331,88.027,67057280000.0,652.798,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.003,Test_HPK_VPX36245_041_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_08_42_16_PM.txt,Brown
2315504,9140,Tracker Halfmoon CV Parameters,141718,7400,2S Halfmoon E,66030,36245_049_2-S_HM_EE,36245_049_2-S_HM_EE,-2.396,87.419,68725950000.0,657.336,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.008,Test_HPK_VPX36245_049_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_11_37_PM.txt,Brown
2116136,9140,Tracker Halfmoon CV Parameters,134536,7400,2S Halfmoon E,66030,36245_049_2-S_HM_EE,36245_049_2-S_HM_EE,-2.396,87.419,68725950000.0,657.336,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.008,Test_HPK_VPX36245_049_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_11_37_PM.txt,Brown
2093742,9140,Tracker Halfmoon CV Parameters,132111,7400,2S Halfmoon E,66030,36245_049_2-S_HM_EE,36245_049_2-S_HM_EE,-2.396,87.419,68725950000.0,657.336,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.008,Test_HPK_VPX36245_049_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_11_37_PM.txt,Brown
2084207,9140,Tracker Halfmoon CV Parameters,133134,7400,2S Halfmoon E,66030,36245_049_2-S_HM_EE,36245_049_2-S_HM_EE,-2.396,87.419,68725950000.0,657.336,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.008,Test_HPK_VPX36245_049_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_11_37_PM.txt,Brown
2142888,9140,Tracker Halfmoon CV Parameters,135307,7420,2S Halfmoon W,66033,36245_049_2-S_HM_WW,36245_049_2-S_HM_WW,-2.3890000000000002,88.014,68946180000.0,652.8919999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_049_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_52_06_PM.txt,Brown
2315501,9140,Tracker Halfmoon CV Parameters,141637,7420,2S Halfmoon W,66033,36245_049_2-S_HM_WW,36245_049_2-S_HM_WW,-2.3890000000000002,88.014,68946180000.0,652.8919999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.002,Test_HPK_VPX36245_049_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_08_2021_04_52_06_PM.txt,Brown
3109282,9140,Tracker Halfmoon CV Parameters,173274,7400,2S Halfmoon E,80710,36246_001_2-S_HM_EE,36246_001_2-S_HM_EE,-2.845,86.677,82733280000.0,662.96,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.397000000000002,Test_HPK_VPX36246_001_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_03_47_51_PM.txt,Brown
3109281,9140,Tracker Halfmoon CV Parameters,173268,7420,2S Halfmoon W,80713,36246_001_2-S_HM_WW,36246_001_2-S_HM_WW,-2.838,87.463,83264890000.0,657.003,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.406,Test_HPK_VPX36246_001_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_04_28_20_PM.txt,Brown
3111701,9140,Tracker Halfmoon CV Parameters,173520,7400,2S Halfmoon E,80732,36246_004_2-S_HM_EE,36246_004_2-S_HM_EE,-2.602,86.45100000000001,74631020000.0,664.695,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.329,Test_HPK_VPX36246_004_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_01_2021_06_05_46_PM.txt,Brown
3111702,9140,Tracker Halfmoon CV Parameters,173538,7420,2S Halfmoon W,80735,36246_004_2-S_HM_WW,36246_004_2-S_HM_WW,-2.764,87.367,80729230000.0,657.7280000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.44,Test_HPK_VPX36246_004_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_01_2021_07_09_30_PM.txt,Brown
3116983,9140,Tracker Halfmoon CV Parameters,172951,7400,2S Halfmoon E,80790,36246_013_2-S_HM_EE,36246_013_2-S_HM_EE,-2.745,86.522,79359710000.0,664.1489999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.456,Test_HPK_VPX36246_013_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_05_08_50_PM.txt,Brown
3116982,9140,Tracker Halfmoon CV Parameters,172933,7420,2S Halfmoon W,80793,36246_013_2-S_HM_WW,36246_013_2-S_HM_WW,-2.805,87.471,82191960000.0,656.946,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.116,Test_HPK_VPX36246_013_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_05_49_29_PM.txt,Brown
3120001,9140,Tracker Halfmoon CV Parameters,173029,7400,2S Halfmoon E,80812,36246_017_2-S_HM_EE,36246_017_2-S_HM_EE,-2.865,86.561,83283860000.0,663.847,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.596999999999998,Test_HPK_VPX36246_017_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_01_2021_08_02_30_PM.txt,Brown
3120003,9140,Tracker Halfmoon CV Parameters,174030,7420,2S Halfmoon W,80815,36246_017_2-S_HM_WW,36246_017_2-S_HM_WW,-2.838,87.4,83181650000.0,657.48,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.647,Test_HPK_VPX36246_017_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_01_2021_08_55_33_PM.txt,Brown
3125105,9140,Tracker Halfmoon CV Parameters,173658,7400,2S Halfmoon E,80870,36246_024_2-S_HM_EE,36246_024_2-S_HM_EE,-2.9010000000000002,86.796,84661000000.0,662.054,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.018,Test_HPK_VPX36246_024_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_08_25_08_PM.txt,Brown
3125104,9140,Tracker Halfmoon CV Parameters,173655,7420,2S Halfmoon W,80873,36246_024_2-S_HM_WW,36246_024_2-S_HM_WW,-2.861,87.405,83970340000.0,657.439,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.014,Test_HPK_VPX36246_024_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_09_06_32_PM.txt,Brown
3129960,9140,Tracker Halfmoon CV Parameters,174060,7400,2S Halfmoon E,80892,36246_029_2-S_HM_EE,36246_029_2-S_HM_EE,-2.464,86.992,70614910000.0,660.559,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.038,Test_HPK_VPX36246_029_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_06_2021_01_21_10_PM.txt,Brown
3129964,9140,Tracker Halfmoon CV Parameters,174129,7420,2S Halfmoon W,80895,36246_029_2-S_HM_WW,36246_029_2-S_HM_WW,-2.661,87.631,77602420000.0,655.742,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.055999999999997,Test_HPK_VPX36246_029_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run02_09_07_2021_05_07_26_PM.txt,Brown
3137625,9140,Tracker Halfmoon CV Parameters,173790,7400,2S Halfmoon E,80950,36246_036_2-S_HM_EE,36246_036_2-S_HM_EE,-2.6519999999999997,87.199,76910320000.0,658.995,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.083,Test_HPK_VPX36246_036_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_09_47_20_PM.txt,Brown
3137621,9140,Tracker Halfmoon CV Parameters,173724,7420,2S Halfmoon W,80953,36246_036_2-S_HM_WW,36246_036_2-S_HM_WW,-2.6830000000000003,87.859,78532570000.0,654.0459999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.114,Test_HPK_VPX36246_036_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_02_2021_10_28_01_PM.txt,Brown
3139603,9140,Tracker Halfmoon CV Parameters,174434,7400,2S Halfmoon E,80972,36246_039_2-S_HM_EE,36246_039_2-S_HM_EE,-2.695,87.12200000000001,78274020000.0,659.577,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.1,Test_HPK_VPX36246_039_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_06_2021_03_07_32_PM.txt,Brown
3139604,9140,Tracker Halfmoon CV Parameters,174437,7420,2S Halfmoon W,80975,36246_039_2-S_HM_WW,36246_039_2-S_HM_WW,-2.65,87.772,77355680000.0,654.693,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.077,Test_HPK_VPX36246_039_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_07_2021_02_39_57_PM.txt,Brown
3146307,9140,Tracker Halfmoon CV Parameters,174673,7400,2S Halfmoon E,81030,36246_047_2-S_HM_EE,36246_047_2-S_HM_EE,-2.7239999999999998,87.244,79311410000.0,658.6510000000001,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.047,Test_HPK_VPX36246_047_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_09_07_2021_07_05_08_PM.txt,Brown
3146304,9140,Tracker Halfmoon CV Parameters,174601,7420,2S Halfmoon W,81033,36246_047_2-S_HM_WW,36246_047_2-S_HM_WW,-2.7960000000000003,88.184,82555070000.0,651.63,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,20.0,20.05,Test_HPK_VPX36246_047_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_09_07_2021_07_48_10_PM.txt,Brown
2170898,9140,Tracker Halfmoon CV Parameters,136650,7480,PS-s Halfmoon E,77390,36696_001_PSS_HM_EE,36696_001_PSS_HM_EE,-3.002,84.947,86103570000.0,676.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.012,Test_HPK_VPX36696_001_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_08_04_2021_01_28_52_PM.txt,Brown
2319301,9140,Tracker Halfmoon CV Parameters,141796,7480,PS-s Halfmoon E,77390,36696_001_PSS_HM_EE,36696_001_PSS_HM_EE,-3.002,84.947,86103570000.0,676.467,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.012,Test_HPK_VPX36696_001_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_08_04_2021_01_28_52_PM.txt,Brown
2319305,9140,Tracker Halfmoon CV Parameters,141856,7500,PS-s Halfmoon W,77395,36696_001_PSS_HM_WW,36696_001_PSS_HM_WW,-2.938,86.5,85583350000.0,664.32,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36696_001_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_08_04_2021_02_09_16_PM.txt,Brown
2158017,9140,Tracker Halfmoon CV Parameters,136149,7500,PS-s Halfmoon W,77395,36696_001_PSS_HM_WW,36696_001_PSS_HM_WW,-2.938,86.5,85583350000.0,664.32,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.005,Test_HPK_VPX36696_001_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_08_04_2021_02_09_16_PM.txt,Brown
2322324,9140,Tracker Halfmoon CV Parameters,142075,7480,PS-s Halfmoon E,77418,36696_004_PSS_HM_EE,36696_004_PSS_HM_EE,-2.957,85.25399999999999,84946160000.0,674.0239999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.015,Test_HPK_VPX36696_004_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_07_26_2021_06_17_32_PM.txt,Brown
2158012,9140,Tracker Halfmoon CV Parameters,136032,7480,PS-s Halfmoon E,77418,36696_004_PSS_HM_EE,36696_004_PSS_HM_EE,-2.957,85.25399999999999,84946160000.0,674.0239999999999,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.015,Test_HPK_VPX36696_004_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_07_26_2021_06_17_32_PM.txt,Brown
2322320,9140,Tracker Halfmoon CV Parameters,142012,7500,PS-s Halfmoon W,77433,36696_004_PSS_HM_WW,36696_004_PSS_HM_WW,-2.9539999999999997,85.889,85498000000.0,669.043,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.03,Test_HPK_VPX36696_004_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_07_26_2021_07_10_09_PM.txt,Brown
