ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,CHANNEL_ID,AGGREGATED_COND_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_SERIAL_NUMBER,PART_NAME_LABEL,VTH_V
3461421,9160,"Tracker Halfmoon TC Parameters",193925,,193924,7400,"2S Halfmoon E",89272,36796_022_2-S_HM_EE,,36796_022_2-S_HM_EE,4.136
3461423,9160,"Tracker Halfmoon TC Parameters",193970,,193969,7420,"2S Halfmoon W",89275,36796_022_2-S_HM_WW,,36796_022_2-S_HM_WW,4.043
3461422,9160,"Tracker Halfmoon TC Parameters",193934,,193933,7420,"2S Halfmoon W",89275,36796_022_2-S_HM_WW,,36796_022_2-S_HM_WW,4.154
3466561,9160,"Tracker Halfmoon TC Parameters",194072,,194071,7400,"2S Halfmoon E",89330,36796_033_2-S_HM_EE,,36796_033_2-S_HM_EE,4.239
3466560,9160,"Tracker Halfmoon TC Parameters",194015,,194014,7420,"2S Halfmoon W",89333,36796_033_2-S_HM_WW,,36796_033_2-S_HM_WW,4.3
3455880,9160,"Tracker Halfmoon TC Parameters",193825,,193824,7400,"2S Halfmoon E",89352,36796_036_2-S_HM_EE,,36796_036_2-S_HM_EE,4.296
3455883,9160,"Tracker Halfmoon TC Parameters",194447,,194446,7400,"2S Halfmoon E",89352,36796_036_2-S_HM_EE,,36796_036_2-S_HM_EE,4.207
3455881,9160,"Tracker Halfmoon TC Parameters",194336,,194335,7420,"2S Halfmoon W",89355,36796_036_2-S_HM_WW,,36796_036_2-S_HM_WW,3.792
3455882,9160,"Tracker Halfmoon TC Parameters",194408,,194407,7420,"2S Halfmoon W",89355,36796_036_2-S_HM_WW,,36796_036_2-S_HM_WW,4.284
3475701,9160,"Tracker Halfmoon TC Parameters",194566,,194565,7400,"2S Halfmoon E",89410,36796_044_2-S_HM_EE,,36796_044_2-S_HM_EE,4.212
3475700,9160,"Tracker Halfmoon TC Parameters",194539,,194538,7420,"2S Halfmoon W",89413,36796_044_2-S_HM_WW,,36796_044_2-S_HM_WW,4.26
3301662,9160,"Tracker Halfmoon TC Parameters",182315,,182314,7400,"2S Halfmoon E",93890,37087_016_2-S_HM_EE,,37087_016_2-S_HM_EE,3.968
3271945,9160,"Tracker Halfmoon TC Parameters",181301,,181300,7420,"2S Halfmoon W",93893,37087_016_2-S_HM_WW,,37087_016_2-S_HM_WW,3.999
3271944,9160,"Tracker Halfmoon TC Parameters",181259,,181258,7400,"2S Halfmoon E",93912,37087_019_2-S_HM_EE,,37087_019_2-S_HM_EE,4.025
3301661,9160,"Tracker Halfmoon TC Parameters",182234,,182233,7400,"2S Halfmoon E",93912,37087_019_2-S_HM_EE,,37087_019_2-S_HM_EE,4.082
3271950,9160,"Tracker Halfmoon TC Parameters",181595,,181594,7420,"2S Halfmoon W",93915,37087_019_2-S_HM_WW,,37087_019_2-S_HM_WW,4.083
3271953,9160,"Tracker Halfmoon TC Parameters",181784,,181783,7420,"2S Halfmoon W",93915,37087_019_2-S_HM_WW,,37087_019_2-S_HM_WW,3.99
7602220,9160,"Tracker Halfmoon TC Parameters",572602,,572601,7400,"2S Halfmoon E",91254,36802_018_2-S_HM_EE,,36802_018_2-S_HM_EE,3.831
7587760,9160,"Tracker Halfmoon TC Parameters",570222,,570221,7420,"2S Halfmoon W",91257,36802_018_2-S_HM_WW,,36802_018_2-S_HM_WW,3.711
7595080,9160,"Tracker Halfmoon TC Parameters",571682,,571681,7400,"2S Halfmoon E",91276,36802_021_2-S_HM_EE,,36802_021_2-S_HM_EE,3.762
7591540,9160,"Tracker Halfmoon TC Parameters",571002,,571001,7420,"2S Halfmoon W",91279,36802_021_2-S_HM_WW,,36802_021_2-S_HM_WW,3.663
7606820,9160,"Tracker Halfmoon TC Parameters",573822,,573821,7400,"2S Halfmoon E",91330,36802_028_2-S_HM_EE,,36802_028_2-S_HM_EE,4.022
5170149,9160,"Tracker Halfmoon TC Parameters",320168,,320167,7400,"2S Halfmoon E",92592,37083_017_2-S_HM_EE,,37083_017_2-S_HM_EE,3.759
5195207,9160,"Tracker Halfmoon TC Parameters",320708,,320707,7420,"2S Halfmoon W",92595,37083_017_2-S_HM_WW,,37083_017_2-S_HM_WW,3.594
5170144,9160,"Tracker Halfmoon TC Parameters",319934,,319933,7400,"2S Halfmoon E",92618,37083_021_2-S_HM_EE,,37083_021_2-S_HM_EE,3.706
5170148,9160,"Tracker Halfmoon TC Parameters",320144,,320143,7400,"2S Halfmoon E",92618,37083_021_2-S_HM_EE,,37083_021_2-S_HM_EE,3.796
5170140,9160,"Tracker Halfmoon TC Parameters",319213,,319212,7420,"2S Halfmoon W",92631,37083_021_2-S_HM_WW,,37083_021_2-S_HM_WW,3.665
5170151,9160,"Tracker Halfmoon TC Parameters",320231,,320230,7420,"2S Halfmoon W",92631,37083_021_2-S_HM_WW,,37083_021_2-S_HM_WW,3.773
3271948,9160,"Tracker Halfmoon TC Parameters",181502,,181501,7400,"2S Halfmoon E",93970,37087_028_2-S_HM_EE,,37087_028_2-S_HM_EE,4.121
3271941,9160,"Tracker Halfmoon TC Parameters",181127,,181126,7420,"2S Halfmoon W",93973,37087_028_2-S_HM_WW,,37087_028_2-S_HM_WW,4.161
3271957,9160,"Tracker Halfmoon TC Parameters",182111,,182110,7400,"2S Halfmoon E",93992,37087_031_2-S_HM_EE,,37087_031_2-S_HM_EE,4.11
3271947,9160,"Tracker Halfmoon TC Parameters",181490,,181489,7400,"2S Halfmoon E",93992,37087_031_2-S_HM_EE,,37087_031_2-S_HM_EE,4.039
3271946,9160,"Tracker Halfmoon TC Parameters",181379,,181378,7420,"2S Halfmoon W",93995,37087_031_2-S_HM_WW,,37087_031_2-S_HM_WW,4.1
3271955,9160,"Tracker Halfmoon TC Parameters",182075,,182074,7420,"2S Halfmoon W",93995,37087_031_2-S_HM_WW,,37087_031_2-S_HM_WW,4.124
7627180,9160,"Tracker Halfmoon TC Parameters",577902,,577901,7420,"2S Halfmoon W",91333,36802_028_2-S_HM_WW,,36802_028_2-S_HM_WW,3.88
7600660,9160,"Tracker Halfmoon TC Parameters",572902,,572901,7400,"2S Halfmoon E",91378,36802_035_2-S_HM_EE,,36802_035_2-S_HM_EE,4.019
7597360,9160,"Tracker Halfmoon TC Parameters",572142,,572141,7420,"2S Halfmoon W",91391,36802_035_2-S_HM_WW,,36802_035_2-S_HM_WW,3.871
5170147,9160,"Tracker Halfmoon TC Parameters",320123,,320122,7400,"2S Halfmoon E",92672,37083_029_2-S_HM_EE,,37083_029_2-S_HM_EE,4.066
5170156,9160,"Tracker Halfmoon TC Parameters",320423,,320422,7420,"2S Halfmoon W",92675,37083_029_2-S_HM_WW,,37083_029_2-S_HM_WW,3.842
5170143,9160,"Tracker Halfmoon TC Parameters",319501,,319500,7400,"2S Halfmoon E",92712,37083_035_2-S_HM_EE,,37083_035_2-S_HM_EE,3.906
5170150,9160,"Tracker Halfmoon TC Parameters",320207,,320206,7400,"2S Halfmoon E",92712,37083_035_2-S_HM_EE,,37083_035_2-S_HM_EE,3.998
5195201,9160,"Tracker Halfmoon TC Parameters",320579,,320578,7420,"2S Halfmoon W",92715,37083_035_2-S_HM_WW,,37083_035_2-S_HM_WW,3.954
5195202,9160,"Tracker Halfmoon TC Parameters",320636,,320635,7420,"2S Halfmoon W",92715,37083_035_2-S_HM_WW,,37083_035_2-S_HM_WW,3.803
3271958,9160,"Tracker Halfmoon TC Parameters",182168,,182167,7400,"2S Halfmoon E",94050,37087_040_2-S_HM_EE,,37087_040_2-S_HM_EE,4.072
3301663,9160,"Tracker Halfmoon TC Parameters",182360,,182359,7420,"2S Halfmoon W",94053,37087_040_2-S_HM_WW,,37087_040_2-S_HM_WW,4.099
3271959,9160,"Tracker Halfmoon TC Parameters",182222,,182221,7400,"2S Halfmoon E",94072,37087_044_2-S_HM_EE,,37087_044_2-S_HM_EE,4.18
3271952,9160,"Tracker Halfmoon TC Parameters",181736,,181735,7400,"2S Halfmoon E",94072,37087_044_2-S_HM_EE,,37087_044_2-S_HM_EE,4.083
3271949,9160,"Tracker Halfmoon TC Parameters",181571,,181570,7420,"2S Halfmoon W",94075,37087_044_2-S_HM_WW,,37087_044_2-S_HM_WW,4.113
3271951,9160,"Tracker Halfmoon TC Parameters",181724,,181723,7420,"2S Halfmoon W",94075,37087_044_2-S_HM_WW,,37087_044_2-S_HM_WW,4.059
3335160,9160,"Tracker Halfmoon TC Parameters",182439,,182438,7400,"2S Halfmoon E",94112,37088_002_2-S_HM_EE,,37088_002_2-S_HM_EE,4.288
7624640,9160,"Tracker Halfmoon TC Parameters",577422,,577421,7400,"2S Halfmoon E",91450,36802_043_2-S_HM_EE,,36802_043_2-S_HM_EE,3.909
7579600,9160,"Tracker Halfmoon TC Parameters",568602,,568601,7420,"2S Halfmoon W",91453,36802_043_2-S_HM_WW,,36802_043_2-S_HM_WW,3.83
7629640,9160,"Tracker Halfmoon TC Parameters",578442,,578441,7400,"2S Halfmoon E",91476,36802_047_2-S_HM_EE,,36802_047_2-S_HM_EE,3.917
7613040,9160,"Tracker Halfmoon TC Parameters",575062,,575061,7420,"2S Halfmoon W",91479,36802_047_2-S_HM_WW,,36802_047_2-S_HM_WW,3.808
5170153,9160,"Tracker Halfmoon TC Parameters",320342,,320341,7400,"2S Halfmoon E",92752,37083_040_2-S_HM_EE,,37083_040_2-S_HM_EE,3.931
5195206,9160,"Tracker Halfmoon TC Parameters",320705,,320704,7420,"2S Halfmoon W",92755,37083_040_2-S_HM_WW,,37083_040_2-S_HM_WW,3.804
5170152,9160,"Tracker Halfmoon TC Parameters",320291,,320290,7400,"2S Halfmoon E",92792,37083_046_2-S_HM_EE,,37083_046_2-S_HM_EE,3.831
5195204,9160,"Tracker Halfmoon TC Parameters",320669,,320668,7400,"2S Halfmoon E",92792,37083_046_2-S_HM_EE,,37083_046_2-S_HM_EE,3.94
5170157,9160,"Tracker Halfmoon TC Parameters",320426,,320425,7420,"2S Halfmoon W",92795,37083_046_2-S_HM_WW,,37083_046_2-S_HM_WW,3.801
5170146,9160,"Tracker Halfmoon TC Parameters",320084,,320083,7420,"2S Halfmoon W",92795,37083_046_2-S_HM_WW,,37083_046_2-S_HM_WW,3.894
3335161,9160,"Tracker Halfmoon TC Parameters",182469,,182468,7420,"2S Halfmoon W",94115,37088_002_2-S_HM_WW,,37088_002_2-S_HM_WW,4.295
3336961,9160,"Tracker Halfmoon TC Parameters",183752,,183751,7400,"2S Halfmoon E",94134,37088_006_2-S_HM_EE,,37088_006_2-S_HM_EE,4.22
3336960,9160,"Tracker Halfmoon TC Parameters",183674,,183673,7400,"2S Halfmoon E",94134,37088_006_2-S_HM_EE,,37088_006_2-S_HM_EE,4.198
3336962,9160,"Tracker Halfmoon TC Parameters",183782,,183781,7420,"2S Halfmoon W",94137,37088_006_2-S_HM_WW,,37088_006_2-S_HM_WW,4.202
3336963,9160,"Tracker Halfmoon TC Parameters",183821,,183820,7420,"2S Halfmoon W",94137,37088_006_2-S_HM_WW,,37088_006_2-S_HM_WW,4.061
3343560,9160,"Tracker Halfmoon TC Parameters",183946,,183945,7400,"2S Halfmoon E",94192,37088_014_2-S_HM_EE,,37088_014_2-S_HM_EE,4.144
3343561,9160,"Tracker Halfmoon TC Parameters",183994,,183993,7420,"2S Halfmoon W",94195,37088_014_2-S_HM_WW,,37088_014_2-S_HM_WW,4.14
5259063,9160,"Tracker Halfmoon TC Parameters",322981,,322980,7420,"2S Halfmoon W",90177,36799_013_2-S_HM_WW,,36799_013_2-S_HM_WW,3.594
5233483,9160,"Tracker Halfmoon TC Parameters",322279,,322278,7420,"2S Halfmoon W",90177,36799_013_2-S_HM_WW,,36799_013_2-S_HM_WW,3.687
5259067,9160,"Tracker Halfmoon TC Parameters",323005,,323004,7400,"2S Halfmoon E",90218,36799_019_2-S_HM_EE,,36799_019_2-S_HM_EE,3.618
5233496,9160,"Tracker Halfmoon TC Parameters",322750,,322749,7420,"2S Halfmoon W",90231,36799_019_2-S_HM_WW,,36799_019_2-S_HM_WW,3.54
7085260,9160,"Tracker Halfmoon TC Parameters",469342,,469341,7400,"2S Halfmoon E",91512,36803_007_2-S_HM_EE,,36803_007_2-S_HM_EE,4.094
7088600,9160,"Tracker Halfmoon TC Parameters",470122,,470121,7400,"2S Halfmoon E",91512,36803_007_2-S_HM_EE,,36803_007_2-S_HM_EE,4.094
7090180,9160,"Tracker Halfmoon TC Parameters",469762,,469761,7420,"2S Halfmoon W",91515,36803_007_2-S_HM_WW,,36803_007_2-S_HM_WW,3.915
7057660,9160,"Tracker Halfmoon TC Parameters",463962,,463961,7420,"2S Halfmoon W",91515,36803_007_2-S_HM_WW,,36803_007_2-S_HM_WW,3.915
7015840,9160,"Tracker Halfmoon TC Parameters",455582,,455581,7420,"2S Halfmoon W",91515,36803_007_2-S_HM_WW,,36803_007_2-S_HM_WW,3.915
7090040,9160,"Tracker Halfmoon TC Parameters",469742,,469741,7400,"2S Halfmoon E",91538,36803_011_2-S_HM_EE,,36803_011_2-S_HM_EE,4.045
7054580,9160,"Tracker Halfmoon TC Parameters",463242,,463241,7400,"2S Halfmoon E",91538,36803_011_2-S_HM_EE,,36803_011_2-S_HM_EE,4.045
7045020,9160,"Tracker Halfmoon TC Parameters",461422,,461421,7400,"2S Halfmoon E",91538,36803_011_2-S_HM_EE,,36803_011_2-S_HM_EE,4.045
7012500,9160,"Tracker Halfmoon TC Parameters",454902,,454901,7400,"2S Halfmoon E",91538,36803_011_2-S_HM_EE,,36803_011_2-S_HM_EE,4.045
7079580,9160,"Tracker Halfmoon TC Parameters",467022,,467021,7420,"2S Halfmoon W",91551,36803_011_2-S_HM_WW,,36803_011_2-S_HM_WW,3.833
7090500,9160,"Tracker Halfmoon TC Parameters",470282,,470281,7420,"2S Halfmoon W",91551,36803_011_2-S_HM_WW,,36803_011_2-S_HM_WW,3.833
7023360,9160,"Tracker Halfmoon TC Parameters",457122,,457121,7400,"2S Halfmoon E",91556,36803_013_2-S_HM_EE,,36803_013_2-S_HM_EE,4.134
7089020,9160,"Tracker Halfmoon TC Parameters",470182,,470181,7400,"2S Halfmoon E",91556,36803_013_2-S_HM_EE,,36803_013_2-S_HM_EE,4.134
7064980,9160,"Tracker Halfmoon TC Parameters",465522,,465521,7400,"2S Halfmoon E",91556,36803_013_2-S_HM_EE,,36803_013_2-S_HM_EE,4.134
7005560,9160,"Tracker Halfmoon TC Parameters",453622,,453621,7420,"2S Halfmoon W",91559,36803_013_2-S_HM_WW,,36803_013_2-S_HM_WW,3.977
7089360,9160,"Tracker Halfmoon TC Parameters",469702,,469701,7420,"2S Halfmoon W",91559,36803_013_2-S_HM_WW,,36803_013_2-S_HM_WW,3.977
7037900,9160,"Tracker Halfmoon TC Parameters",459942,,459941,7420,"2S Halfmoon W",91559,36803_013_2-S_HM_WW,,36803_013_2-S_HM_WW,3.977
7048000,9160,"Tracker Halfmoon TC Parameters",461922,,461921,7420,"2S Halfmoon W",91559,36803_013_2-S_HM_WW,,36803_013_2-S_HM_WW,3.977
4742420,9160,"Tracker Halfmoon TC Parameters",276341,,276340,7400,"2S Halfmoon E",92818,37084_003_2-S_HM_EE,,37084_003_2-S_HM_EE,3.289
4743340,9160,"Tracker Halfmoon TC Parameters",276391,,276390,7400,"2S Halfmoon E",92818,37084_003_2-S_HM_EE,,37084_003_2-S_HM_EE,3.123
4744280,9160,"Tracker Halfmoon TC Parameters",276423,,276422,7420,"2S Halfmoon W",92831,37084_003_2-S_HM_WW,,37084_003_2-S_HM_WW,2.55
4741280,9160,"Tracker Halfmoon TC Parameters",276285,,276284,7420,"2S Halfmoon W",92831,37084_003_2-S_HM_WW,,37084_003_2-S_HM_WW,3.213
4745780,9160,"Tracker Halfmoon TC Parameters",276506,,276505,7400,"2S Halfmoon E",92858,37084_009_2-S_HM_EE,,37084_009_2-S_HM_EE,3.185
4747560,9160,"Tracker Halfmoon TC Parameters",276729,,276728,7420,"2S Halfmoon W",92871,37084_009_2-S_HM_WW,,37084_009_2-S_HM_WW,2.617
3347541,9160,"Tracker Halfmoon TC Parameters",184120,,184119,7400,"2S Halfmoon E",94214,37088_017_2-S_HM_EE,,37088_017_2-S_HM_EE,4.156
3347542,9160,"Tracker Halfmoon TC Parameters",184231,,184230,7400,"2S Halfmoon E",94214,37088_017_2-S_HM_EE,,37088_017_2-S_HM_EE,4.148
3347540,9160,"Tracker Halfmoon TC Parameters",184105,,184104,7420,"2S Halfmoon W",94217,37088_017_2-S_HM_WW,,37088_017_2-S_HM_WW,4.058
3347543,9160,"Tracker Halfmoon TC Parameters",184243,,184242,7420,"2S Halfmoon W",94217,37088_017_2-S_HM_WW,,37088_017_2-S_HM_WW,4.141
3354921,9160,"Tracker Halfmoon TC Parameters",184398,,184397,7400,"2S Halfmoon E",94272,37088_024_2-S_HM_EE,,37088_024_2-S_HM_EE,4.057
3354920,9160,"Tracker Halfmoon TC Parameters",184389,,184388,7420,"2S Halfmoon W",94275,37088_024_2-S_HM_WW,,37088_024_2-S_HM_WW,4.081
5233499,9160,"Tracker Halfmoon TC Parameters",322906,,322905,7400,"2S Halfmoon E",90258,36799_024_2-S_HM_EE,,36799_024_2-S_HM_EE,3.494
5233491,9160,"Tracker Halfmoon TC Parameters",322573,,322572,7400,"2S Halfmoon E",90258,36799_024_2-S_HM_EE,,36799_024_2-S_HM_EE,3.533
5259061,9160,"Tracker Halfmoon TC Parameters",322930,,322929,7420,"2S Halfmoon W",90271,36799_024_2-S_HM_WW,,36799_024_2-S_HM_WW,3.477
5233486,9160,"Tracker Halfmoon TC Parameters",322399,,322398,7420,"2S Halfmoon W",90271,36799_024_2-S_HM_WW,,36799_024_2-S_HM_WW,3.537
5233489,9160,"Tracker Halfmoon TC Parameters",322537,,322536,7400,"2S Halfmoon E",90294,36799_029_2-S_HM_EE,,36799_029_2-S_HM_EE,3.862
5233494,9160,"Tracker Halfmoon TC Parameters",322726,,322725,7420,"2S Halfmoon W",90297,36799_029_2-S_HM_WW,,36799_029_2-S_HM_WW,3.863
5233484,9160,"Tracker Halfmoon TC Parameters",322315,,322314,7400,"2S Halfmoon E",90298,36799_030_2-S_HM_EE,,36799_030_2-S_HM_EE,3.827
5259060,9160,"Tracker Halfmoon TC Parameters",322924,,322923,7400,"2S Halfmoon E",90298,36799_030_2-S_HM_EE,,36799_030_2-S_HM_EE,3.775
5233488,9160,"Tracker Halfmoon TC Parameters",322504,,322503,7420,"2S Halfmoon W",90311,36799_030_2-S_HM_WW,,36799_030_2-S_HM_WW,3.801
5233498,9160,"Tracker Halfmoon TC Parameters",322861,,322860,7420,"2S Halfmoon W",90311,36799_030_2-S_HM_WW,,36799_030_2-S_HM_WW,3.855
7083160,9160,"Tracker Halfmoon TC Parameters",468922,,468921,7400,"2S Halfmoon E",91614,36803_021_2-S_HM_EE,,36803_021_2-S_HM_EE,4.124
7089160,9160,"Tracker Halfmoon TC Parameters",470202,,470201,7400,"2S Halfmoon E",91614,36803_021_2-S_HM_EE,,36803_021_2-S_HM_EE,4.124
7089480,9160,"Tracker Halfmoon TC Parameters",469722,,469721,7420,"2S Halfmoon W",91617,36803_021_2-S_HM_WW,,36803_021_2-S_HM_WW,3.976
7028240,9160,"Tracker Halfmoon TC Parameters",458102,,458101,7420,"2S Halfmoon W",91617,36803_021_2-S_HM_WW,,36803_021_2-S_HM_WW,3.976
7070220,9160,"Tracker Halfmoon TC Parameters",466482,,466481,7420,"2S Halfmoon W",91617,36803_021_2-S_HM_WW,,36803_021_2-S_HM_WW,3.976
7059560,9160,"Tracker Halfmoon TC Parameters",464342,,464341,7400,"2S Halfmoon E",91618,36803_026_2-S_HM_EE,,36803_026_2-S_HM_EE,4.115
7017760,9160,"Tracker Halfmoon TC Parameters",455482,,455481,7400,"2S Halfmoon E",91618,36803_026_2-S_HM_EE,,36803_026_2-S_HM_EE,4.115
7089980,9160,"Tracker Halfmoon TC Parameters",470262,,470261,7400,"2S Halfmoon E",91618,36803_026_2-S_HM_EE,,36803_026_2-S_HM_EE,4.115
7050020,9160,"Tracker Halfmoon TC Parameters",462202,,462201,7420,"2S Halfmoon W",91631,36803_026_2-S_HM_WW,,36803_026_2-S_HM_WW,3.491
7040320,9160,"Tracker Halfmoon TC Parameters",460202,,460201,7420,"2S Halfmoon W",91631,36803_026_2-S_HM_WW,,36803_026_2-S_HM_WW,3.491
7007760,9160,"Tracker Halfmoon TC Parameters",453822,,453821,7420,"2S Halfmoon W",91631,36803_026_2-S_HM_WW,,36803_026_2-S_HM_WW,3.491
7088860,9160,"Tracker Halfmoon TC Parameters",470162,,470161,7420,"2S Halfmoon W",91631,36803_026_2-S_HM_WW,,36803_026_2-S_HM_WW,3.491
4749040,9160,"Tracker Halfmoon TC Parameters",276801,,276800,7400,"2S Halfmoon E",92898,37084_015_2-S_HM_EE,,37084_015_2-S_HM_EE,3.338
4750000,9160,"Tracker Halfmoon TC Parameters",276851,,276850,7400,"2S Halfmoon E",92898,37084_015_2-S_HM_EE,,37084_015_2-S_HM_EE,3.173
4750780,9160,"Tracker Halfmoon TC Parameters",276886,,276885,7420,"2S Halfmoon W",92911,37084_015_2-S_HM_WW,,37084_015_2-S_HM_WW,2.86
4752780,9160,"Tracker Halfmoon TC Parameters",276985,,276984,7420,"2S Halfmoon W",92911,37084_015_2-S_HM_WW,,37084_015_2-S_HM_WW,3.252
4753480,9160,"Tracker Halfmoon TC Parameters",277020,,277019,7400,"2S Halfmoon E",92938,37084_021_2-S_HM_EE,,37084_021_2-S_HM_EE,3.333
4754620,9160,"Tracker Halfmoon TC Parameters",277068,,277067,7420,"2S Halfmoon W",92951,37084_021_2-S_HM_WW,,37084_021_2-S_HM_WW,2.988
3383040,9160,"Tracker Halfmoon TC Parameters",185208,,185207,7400,"2S Halfmoon E",94294,37088_028_2-S_HM_EE,,37088_028_2-S_HM_EE,4.405
3383041,9160,"Tracker Halfmoon TC Parameters",185250,,185249,7400,"2S Halfmoon E",94294,37088_028_2-S_HM_EE,,37088_028_2-S_HM_EE,4.295
3381420,9160,"Tracker Halfmoon TC Parameters",185571,,185570,7420,"2S Halfmoon W",94297,37088_028_2-S_HM_WW,,37088_028_2-S_HM_WW,4.35
3381421,9160,"Tracker Halfmoon TC Parameters",185613,,185612,7420,"2S Halfmoon W",94297,37088_028_2-S_HM_WW,,37088_028_2-S_HM_WW,3.797
3363340,9160,"Tracker Halfmoon TC Parameters",184512,,184511,7400,"2S Halfmoon E",94352,37088_035_2-S_HM_EE,,37088_035_2-S_HM_EE,4.329
3363341,9160,"Tracker Halfmoon TC Parameters",184530,,184529,7420,"2S Halfmoon W",94355,37088_035_2-S_HM_WW,,37088_035_2-S_HM_WW,4.369
5259066,9160,"Tracker Halfmoon TC Parameters",323002,,323001,7400,"2S Halfmoon E",90356,36799_039_2-S_HM_EE,,36799_039_2-S_HM_EE,3.715
5233490,9160,"Tracker Halfmoon TC Parameters",322561,,322560,7400,"2S Halfmoon E",90356,36799_039_2-S_HM_EE,,36799_039_2-S_HM_EE,3.748
5259068,9160,"Tracker Halfmoon TC Parameters",323056,,323055,7420,"2S Halfmoon W",90359,36799_039_2-S_HM_WW,,36799_039_2-S_HM_WW,3.701
5233495,9160,"Tracker Halfmoon TC Parameters",322741,,322740,7420,"2S Halfmoon W",90359,36799_039_2-S_HM_WW,,36799_039_2-S_HM_WW,3.76
5233493,9160,"Tracker Halfmoon TC Parameters",322720,,322719,7400,"2S Halfmoon E",90374,36799_041_2-S_HM_EE,,36799_041_2-S_HM_EE,3.659
5259065,9160,"Tracker Halfmoon TC Parameters",322996,,322995,7420,"2S Halfmoon W",90377,36799_041_2-S_HM_WW,,36799_041_2-S_HM_WW,3.604
5259064,9160,"Tracker Halfmoon TC Parameters",322993,,322992,7400,"2S Halfmoon E",90410,36799_048_2-S_HM_EE,,36799_048_2-S_HM_EE,3.651
5233492,9160,"Tracker Halfmoon TC Parameters",322666,,322665,7420,"2S Halfmoon W",90413,36799_048_2-S_HM_WW,,36799_048_2-S_HM_WW,3.565
7692280,9160,"Tracker Halfmoon TC Parameters",590762,,590761,7400,"2S Halfmoon E",90418,36800_001_2-S_HM_EE,,36800_001_2-S_HM_EE,3.873
7080040,9160,"Tracker Halfmoon TC Parameters",467102,,467101,7400,"2S Halfmoon E",91672,36803_032_2-S_HM_EE,,36803_032_2-S_HM_EE,4.164
7088480,9160,"Tracker Halfmoon TC Parameters",470102,,470101,7400,"2S Halfmoon E",91672,36803_032_2-S_HM_EE,,36803_032_2-S_HM_EE,4.164
7089220,9160,"Tracker Halfmoon TC Parameters",469682,,469681,7420,"2S Halfmoon W",91675,36803_032_2-S_HM_WW,,36803_032_2-S_HM_WW,3.746
7020700,9160,"Tracker Halfmoon TC Parameters",456762,,456761,7420,"2S Halfmoon W",91675,36803_032_2-S_HM_WW,,36803_032_2-S_HM_WW,3.746
7062240,9160,"Tracker Halfmoon TC Parameters",464822,,464821,7420,"2S Halfmoon W",91675,36803_032_2-S_HM_WW,,36803_032_2-S_HM_WW,3.746
7033940,9160,"Tracker Halfmoon TC Parameters",459522,,459521,7400,"2S Halfmoon E",91712,36803_039_2-S_HM_EE,,36803_039_2-S_HM_EE,4.175
7076060,9160,"Tracker Halfmoon TC Parameters",467722,,467721,7400,"2S Halfmoon E",91712,36803_039_2-S_HM_EE,,36803_039_2-S_HM_EE,4.175
7089840,9160,"Tracker Halfmoon TC Parameters",470242,,470241,7400,"2S Halfmoon E",91712,36803_039_2-S_HM_EE,,36803_039_2-S_HM_EE,4.175
7087880,9160,"Tracker Halfmoon TC Parameters",469662,,469661,7420,"2S Halfmoon W",91715,36803_039_2-S_HM_WW,,36803_039_2-S_HM_WW,3.917
7030860,9160,"Tracker Halfmoon TC Parameters",458802,,458801,7420,"2S Halfmoon W",91715,36803_039_2-S_HM_WW,,36803_039_2-S_HM_WW,3.917
7072380,9160,"Tracker Halfmoon TC Parameters",467142,,467141,7420,"2S Halfmoon W",91715,36803_039_2-S_HM_WW,,36803_039_2-S_HM_WW,3.917
4759360,9160,"Tracker Halfmoon TC Parameters",276551,,276550,7400,"2S Halfmoon E",92978,37084_027_2-S_HM_EE,,37084_027_2-S_HM_EE,2.779
4756720,9160,"Tracker Halfmoon TC Parameters",277161,,277160,7400,"2S Halfmoon E",92978,37084_027_2-S_HM_EE,,37084_027_2-S_HM_EE,3.273
4760000,9160,"Tracker Halfmoon TC Parameters",276583,,276582,7420,"2S Halfmoon W",92991,37084_027_2-S_HM_WW,,37084_027_2-S_HM_WW,1.91
4757460,9160,"Tracker Halfmoon TC Parameters",277202,,277201,7420,"2S Halfmoon W",92991,37084_027_2-S_HM_WW,,37084_027_2-S_HM_WW,3.128
4758420,9160,"Tracker Halfmoon TC Parameters",277246,,277245,7400,"2S Halfmoon E",93018,37084_033_2-S_HM_EE,,37084_033_2-S_HM_EE,3.331
4762680,9160,"Tracker Halfmoon TC Parameters",277294,,277293,7420,"2S Halfmoon W",93031,37084_033_2-S_HM_WW,,37084_033_2-S_HM_WW,2.197
3366640,9160,"Tracker Halfmoon TC Parameters",184653,,184652,7400,"2S Halfmoon E",94374,37088_039_2-S_HM_EE,,37088_039_2-S_HM_EE,4.287
3366641,9160,"Tracker Halfmoon TC Parameters",184659,,184658,7400,"2S Halfmoon E",94374,37088_039_2-S_HM_EE,,37088_039_2-S_HM_EE,4.262
3371942,9160,"Tracker Halfmoon TC Parameters",184888,,184887,7400,"2S Halfmoon E",94374,37088_039_2-S_HM_EE,,37088_039_2-S_HM_EE,4.287
