batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
34254,PSS,EE,Brown,Right,20.0,20.003,4.379
34254,PSS,WW,Brown,Right,20.0,20.002,4.428
34254,PSS,EE,Brown,Right,20.0,20.017,4.325
34254,PSS,WW,Brown,Right,20.0,20.004,4.477
34254,PSS,EE,Brown,Right,20.0,20.002,4.279
34254,PSS,WW,Brown,Right,20.0,20.003,4.426
34254,PSS,EE,Brown,Right,20.0,20.011,3.5
34254,PSS,WW,Brown,Right,20.0,20.002,3.569
34254,PSS,EE,Brown,Right,20.0,20.001,3.615
34254,PSS,WW,Brown,Right,20.0,20.004,3.716
34254,PSS,EE,Brown,Right,20.0,20.024,3.587
34254,PSS,WW,Brown,Right,20.0,20.006,3.7
34254,PSS,EE,Brown,Right,20.0,20.003,3.853
34254,PSS,WW,Brown,Right,20.0,20.002,3.976
34254,PSS,EE,Brown,Right,20.0,20.012,3.846
34254,PSS,WW,Brown,Right,20.0,20.002,3.888
34254,PSS,EE,Brown,Right,20.0,20.004,3.936
34254,PSS,WW,Brown,Right,20.0,20.027,3.989
34254,PSS,EE,Brown,Right,20.0,20.082,3.982
34254,PSS,WW,Brown,Right,20.0,20.031,4.058
34254,PSS,EE,Brown,Right,20.0,20.001,4.09
34254,PSS,WW,Brown,Right,20.0,20.003,4.112
34254,PSS,EE,Brown,Right,20.0,20.015,4.03
34254,PSS,WW,Brown,Right,20.0,20.001,4.189
34254,PSS,EE,Brown,Right,20.0,20.001,4.079
34254,PSS,WW,Brown,Right,20.0,20.002,4.171
34254,PSS,EE,Brown,Right,20.0,20.013,4.113
34254,PSS,WW,Brown,Right,20.0,20.002,4.07
34340,PSS,WW,Brown,Right,20.0,20.013,4.101
34340,PSS,EE,Brown,Right,20.0,20.067,4.114
34340,PSS,WW,Brown,Right,20.0,20.013,4.143
34340,PSS,EE,Brown,Right,20.0,20.002,4.039
34340,PSS,WW,Brown,Right,20.0,20.014,4.117
34340,PSS,EE,Brown,Right,20.0,20.081,4.127
34340,PSS,WW,Brown,Right,20.0,20.019,4.16
34354,2S,EE,Perugia,Left,20.0,20.0,4.652
34354,2S,EE,Perugia,Left,20.0,20.0,4.416
34354,2S,EE,Perugia,Left,20.0,20.0,4.72
34354,2S,WW,Perugia,Left,20.0,20.0,4.387
34352,2S,EE,Perugia,Left,20.0,20.0,1.079
34352,2S,WW,Perugia,Left,20.0,20.0,4.263
34352,2S,EE,Perugia,Left,20.0,20.0,4.619
34352,2S,WW,Perugia,Left,20.0,20.0,4.235
34352,2S,EE,Perugia,Left,20.0,20.0,4.531
34352,2S,WW,Perugia,Left,20.0,20.0,4.243
34352,2S,EE,Perugia,Left,20.0,20.0,4.731
34352,2S,WW,Perugia,Left,20.0,20.0,4.415
34352,2S,EE,Perugia,Left,20.0,20.0,4.972
34352,2S,WW,Perugia,Left,20.0,20.0,4.479
34352,2S,WW,Perugia,Left,20.0,20.0,4.479
34353,2S,EE,Brown,Right,20.0,20.003,4.182
34353,2S,WW,Brown,Right,20.0,20.032,4.442
34353,2S,EE,Brown,Right,20.0,20.089,4.107
34353,2S,WW,Brown,Right,20.0,20.043,4.225
34353,2S,EE,Brown,Right,20.0,20.009,4.313
34353,2S,WW,Brown,Right,20.0,20.042,4.392
34353,2S,EE,Brown,Right,20.0,20.101,4.38
34353,2S,WW,Brown,Right,20.0,20.055,4.442
34353,2S,EE,Brown,Right,20.0,20.024,4.348
34353,2S,WW,Brown,Right,20.0,20.057,4.435
34353,2S,EE,Brown,Right,20.0,20.104,4.384
34353,2S,WW,Brown,Right,20.0,20.047,4.424
34353,2S,EE,Brown,Right,20.0,20.004,3.802
34353,2S,WW,Brown,Right,20.0,20.027,3.88
34353,2S,EE,Brown,Right,20.0,20.091,3.868
34353,2S,WW,Brown,Right,20.0,20.052,4.036
34353,2S,EE,Brown,Right,20.0,20.012,3.962
34353,2S,WW,Brown,Right,20.0,20.043,3.976
34353,2S,EE,Brown,Right,20.0,20.09,4.003
34353,2S,WW,Brown,Right,20.0,20.036,4.022
34353,2S,EE,Brown,Right,20.0,20.002,3.992
34353,2S,WW,Brown,Right,20.0,20.002,4.115
34353,2S,EE,Brown,Right,20.0,20.012,3.897
34353,2S,WW,Brown,Right,20.0,20.002,4.111
34353,2S,EE,Brown,Right,20.0,20.001,4.183
34353,2S,WW,Brown,Right,20.0,20.003,4.279
34353,2S,EE,Brown,Right,20.0,20.019,4.146
34353,2S,WW,Brown,Right,20.0,20.004,4.243
34353,2S,EE,Brown,Right,20.0,20.003,4.241
34353,2S,WW,Brown,Right,20.0,20.002,4.311
34353,2S,EE,Brown,Right,20.0,20.015,4.256
34353,2S,WW,Brown,Right,20.0,20.001,4.456
34357,2S,EE,Perugia,Left,20.0,20.0,4.416
34357,2S,WW,Perugia,Left,20.0,20.0,3.923
34357,2S,EE,Perugia,Left,20.0,20.0,4.136
34357,2S,EE,Perugia,Left,20.0,20.0,4.136
34357,2S,WW,Perugia,Left,20.0,20.0,3.959
34357,2S,EE,Perugia,Left,20.0,20.0,4.372
34357,2S,WW,Perugia,Left,20.0,20.0,4.143
34357,2S,EE,Perugia,Left,20.0,20.0,4.476
34357,2S,WW,Perugia,Left,20.0,20.0,4.169
34357,2S,EE,Perugia,Left,20.0,20.0,4.34
34357,2S,WW,Perugia,Left,20.0,20.0,4.217
34357,2S,EE,Perugia,Left,20.0,20.0,4.434
34357,2S,WW,Perugia,Left,20.0,20.0,4.196
34357,2S,EE,Perugia,Left,20.0,20.0,4.444
34357,2S,WW,Perugia,Left,20.0,20.0,4.285
34357,2S,EE,Perugia,Left,20.0,20.0,4.574
34357,2S,WW,Perugia,Left,20.0,20.0,4.381
34357,2S,EE,Perugia,Left,20.0,20.0,4.287
34357,2S,WW,Perugia,Left,20.0,20.0,4.157
34357,2S,EE,Perugia,Left,20.0,20.0,4.313
34357,2S,WW,Perugia,Left,20.0,20.0,4.204
34357,2S,EE,Perugia,Left,20.0,20.0,3.805
34357,2S,EE,Perugia,Left,20.0,20.0,3.918
34357,2S,EE,Perugia,Left,20.0,20.0,3.895
34357,2S,EE,Perugia,Left,20.0,20.0,3.895
34354,2S,EE,Perugia,Left,20.0,20.0,4.612
34354,2S,WW,Perugia,Left,20.0,20.0,4.42
34354,2S,EE,Perugia,Left,20.0,20.0,4.766
34354,2S,WW,Perugia,Left,20.0,20.0,4.413
34354,2S,EE,Perugia,Left,20.0,20.0,4.771
34354,2S,WW,Perugia,Left,20.0,20.0,4.684
34354,2S,EE,Perugia,Left,20.0,20.0,4.863
34354,2S,WW,Perugia,Left,20.0,20.0,4.723
34354,2S,EE,Perugia,Left,20.0,20.0,4.76
34354,2S,WW,Perugia,Left,20.0,20.0,4.641
34354,2S,EE,Perugia,Left,20.0,20.0,4.797
34354,2S,WW,Perugia,Left,20.0,20.0,4.549
34354,2S,EE,Perugia,Left,20.0,20.0,4.671
34354,2S,WW,Perugia,Left,20.0,20.0,4.537
34354,2S,EE,Perugia,Left,20.0,20.0,4.684
34354,2S,WW,Perugia,Left,20.0,20.0,4.575
34354,2S,EE,Perugia,Left,20.0,20.0,4.737
34354,2S,WW,Perugia,Left,20.0,20.0,4.649
34354,2S,EE,Perugia,Left,20.0,20.0,4.027
34354,2S,WW,Perugia,Left,20.0,20.0,3.83
34354,2S,EE,Perugia,Left,20.0,20.0,4.217
34354,2S,WW,Perugia,Left,20.0,20.0,4.075
34354,2S,EE,Perugia,Left,20.0,20.0,4.245
34354,2S,WW,Perugia,Left,20.0,20.0,4.06
34354,2S,EE,Perugia,Left,20.0,20.0,4.329
34354,2S,WW,Perugia,Left,20.0,20.0,4.208
34354,2S,EE,Perugia,Left,20.0,20.0,4.23
34354,2S,WW,Perugia,Left,20.0,20.0,4.154
34354,2S,EE,Perugia,Left,20.0,20.0,4.071
34354,2S,WW,Perugia,Left,20.0,20.0,4.138
34354,2S,EE,Perugia,Left,20.0,20.0,4.383
34354,2S,WW,Perugia,Left,20.0,20.0,4.259
34354,2S,EE,Perugia,Left,20.0,20.0,4.416
34354,2S,WW,Perugia,Left,20.0,20.0,4.309
34354,2S,EE,Perugia,Left,20.0,20.0,4.398
34354,2S,WW,Perugia,Left,20.0,20.0,4.066
34354,2S,EE,Perugia,Left,20.0,20.0,4.212
34354,2S,WW,Perugia,Left,20.0,20.0,4.217
34354,2S,EE,Perugia,Left,20.0,20.0,4.427
34354,2S,WW,Perugia,Left,20.0,20.0,4.164
34357,2S,EE,Perugia,Left,20.0,20.0,4.079
34357,2S,WW,Perugia,Left,20.0,20.0,3.903
34357,2S,EE,Perugia,Left,20.0,20.0,4.046
34357,2S,WW,Perugia,Left,20.0,20.0,3.867
34357,2S,EE,Perugia,Left,20.0,20.0,4.098
34357,2S,WW,Perugia,Left,20.0,20.0,3.922
34359,2S,EE,Brown,Left,20.0,20.003,3.681
34359,2S,WW,Brown,Right,20.0,20.002,3.748
34359,2S,EE,Brown,Right,20.0,20.004,3.554
34359,2S,WW,Brown,Right,20.0,20.002,3.745
34359,2S,EE,Brown,Right,20.0,20.001,3.749
34359,2S,WW,Brown,Right,20.0,20.003,3.78
34359,2S,EE,Brown,Right,20.0,20.011,3.672
34359,2S,WW,Brown,Right,20.0,20.003,3.766
34359,2S,EE,Brown,Right,20.0,20.002,3.748
34359,2S,WW,Brown,Right,20.0,20.003,3.875
34359,2S,EE,Brown,Right,20.0,20.014,3.791
34359,2S,WW,Brown,Right,20.0,20.002,3.935
34359,2S,EE,Brown,Right,20.0,20.003,3.808
34359,2S,WW,Brown,Right,20.0,20.002,4.038
34359,2S,EE,Brown,Right,20.0,20.008,3.815
34359,2S,WW,Brown,Right,20.0,20.001,4.008
34359,2S,EE,Brown,Right,20.0,20.002,3.725
34359,2S,WW,Brown,Right,20.0,20.002,3.836
34359,2S,EE,Brown,Right,20.0,20.01,3.77
34359,2S,WW,Brown,Right,20.0,20.002,3.958
34359,2S,EE,Brown,Left,20.0,20.004,3.495
34359,2S,WW,Brown,Right,20.0,20.004,3.494
34359,2S,EE,Brown,Left,20.0,20.023,3.522
34359,2S,WW,Brown,Right,20.0,20.002,3.552
34359,2S,EE,Brown,Left,20.0,20.004,3.585
34359,2S,WW,Brown,Right,20.0,20.001,3.571
34359,2S,EE,Brown,Right,20.0,20.009,3.585
34359,2S,WW,Brown,Right,20.0,20.002,3.744
34341,PSS,EE,Brown,Right,20.0,20.062,4.437
34341,PSS,WW,Brown,Right,20.0,20.023,4.377
34341,PSS,EE,Brown,Right,20.0,20.005,4.353
34341,PSS,WW,Brown,Right,20.0,20.003,4.3
34341,PSS,EE,Brown,Right,20.0,20.015,4.331
34341,PSS,WW,Brown,Right,20.0,20.046,4.351
34341,PSS,EE,Brown,Right,20.0,20.104,4.289
34341,PSS,WW,Brown,Right,20.0,20.046,4.39
34341,PSS,EE,Brown,Right,20.0,20.01,4.406
34341,PSS,WW,Brown,Right,20.0,20.043,4.501
34341,PSS,EE,Brown,Right,20.0,20.103,4.523
34341,PSS,WW,Brown,Right,20.0,20.049,4.53
34341,PSS,EE,Brown,Right,20.0,20.009,4.534
34341,PSS,WW,Brown,Right,20.0,20.04,4.486
34341,PSS,EE,Brown,Right,20.0,20.095,4.537
34341,PSS,WW,Brown,Right,20.0,20.041,4.559
34341,PSS,EE,Brown,Right,20.0,20.004,4.605
34341,PSS,WW,Brown,Right,20.0,20.017,4.618
34341,PSS,EE,Brown,Right,20.0,20.076,4.567
34341,PSS,WW,Brown,Right,20.0,20.026,4.634
34341,PSS,EE,Brown,Right,20.0,20.007,4.641
34341,PSS,WW,Brown,Right,20.0,20.035,4.652
34341,PSS,EE,Brown,Right,20.0,20.104,4.696
34341,PSS,WW,Brown,Right,20.0,20.054,4.679
34341,PSS,EE,Brown,Right,20.0,20.003,4.732
34341,PSS,WW,Brown,Right,20.0,20.02,4.718
34341,PSS,EE,Brown,Right,20.0,20.082,3.767
34341,PSS,WW,Brown,Right,20.0,20.042,3.804
34341,PSS,EE,Brown,Right,20.0,20.003,3.905
34341,PSS,WW,Brown,Right,20.0,20.016,3.955
34341,PSS,EE,Brown,Right,20.0,20.065,3.965
34341,PSS,WW,Brown,Right,20.0,20.016,4.053
34341,PSS,EE,Brown,Right,20.0,20.013,4.119
34341,PSS,WW,Brown,Right,20.0,20.04,3.991
34341,PSS,EE,Brown,Right,20.0,20.093,4.041
34341,PSS,WW,Brown,Right,20.0,20.037,4.091
34341,PSS,EE,Brown,Right,20.0,20.039,4.164
34341,PSS,WW,Brown,Right,20.0,20.055,4.173
34341,PSS,EE,Brown,Right,20.0,20.105,4.139
34341,PSS,WW,Brown,Right,20.0,20.05,4.217
34343,PSS,EE,Brown,Right,20.0,20.003,4.133
34343,PSS,WW,Brown,Right,20.0,20.012,4.332
34343,PSS,EE,Brown,Right,20.0,20.067,4.152
34343,PSS,WW,Brown,Right,20.0,20.026,4.397
34343,PSS,EE,Brown,Right,20.0,20.063,4.243
34343,PSS,WW,Brown,Right,20.0,20.017,4.424
34343,PSS,EE,Brown,Right,20.0,20.003,4.263
34343,PSS,WW,Brown,Right,20.0,20.012,4.43
34343,PSS,EE,Brown,Right,20.0,20.002,4.459
34343,PSS,WW,Brown,Right,20.0,20.044,4.575
34343,PSS,EE,Brown,Right,20.0,20.046,4.36
34343,PSS,WW,Brown,Right,20.0,20.038,4.586
34343,PSS,EE,Brown,Right,20.0,20.004,4.423
34343,PSS,WW,Brown,Right,20.0,20.01,4.649
34343,PSS,EE,Brown,Right,20.0,20.058,4.443
34343,PSS,WW,Brown,Right,20.0,20.014,4.611
34343,PSS,EE,Brown,Right,20.0,20.022,4.472
34343,PSS,WW,Brown,Right,20.0,20.066,4.676
34343,PSS,EE,Brown,Right,20.0,20.124,4.466
34343,PSS,WW,Brown,Right,20.0,20.071,4.677
34343,PSS,EE,Brown,Right,20.0,20.01,3.66
34343,PSS,WW,Brown,Right,20.0,20.026,3.823
34343,PSS,EE,Brown,Right,20.0,20.074,3.778
34343,PSS,WW,Brown,Right,20.0,20.021,3.949
34343,PSS,EE,Brown,Right,20.0,20.014,3.844
34343,PSS,WW,Brown,Right,20.0,20.065,3.982
34343,PSS,EE,Brown,Right,20.0,20.131,3.884
34343,PSS,WW,Brown,Right,20.0,20.083,4.026
34343,PSS,EE,Brown,Right,20.0,20.003,3.914
34343,PSS,WW,Brown,Right,20.0,20.019,4.169
34343,PSS,EE,Brown,Right,20.0,20.081,3.983
34343,PSS,WW,Brown,Right,20.0,20.035,4.177
34343,PSS,EE,Brown,Right,20.0,20.031,3.989
34343,PSS,WW,Brown,Right,20.0,20.09,4.192
34343,PSS,EE,Brown,Right,20.0,20.152,3.972
34343,PSS,WW,Brown,Right,20.0,20.098,4.142
34343,PSS,EE,Brown,Right,20.0,20.012,3.968
34343,PSS,WW,Brown,Right,20.0,20.028,4.187
34343,PSS,EE,Brown,Right,20.0,20.076,4.062
34343,PSS,WW,Brown,Right,20.0,20.022,4.152
35719,2S,EE,Perugia,Left,20.0,20.0,3.541
35719,2S,WW,Perugia,Left,20.0,20.0,3.525
35719,2S,EE,Perugia,Left,20.0,20.0,3.632
35719,2S,WW,Perugia,Left,20.0,20.0,3.548
35719,2S,EE,Perugia,Left,20.0,20.0,3.72
35719,2S,WW,Perugia,Left,20.0,20.0,3.62
35719,2S,WW,Perugia,Left,20.0,20.0,3.653
35719,2S,WW,Perugia,Left,20.0,20.0,3.74
35719,2S,EE,Perugia,Left,20.0,20.0,3.817
35719,2S,WW,Perugia,Left,20.0,20.0,3.678
35719,2S,EE,Perugia,Left,20.0,20.0,3.361
35719,2S,WW,Perugia,Left,20.0,20.0,3.279
35719,2S,EE,Perugia,Left,20.0,20.0,3.419
35719,2S,WW,Perugia,Left,20.0,20.0,3.385
35719,2S,EE,Perugia,Left,20.0,20.0,3.438
35719,2S,WW,Perugia,Left,20.0,20.0,3.4
35719,2S,EE,Perugia,Left,20.0,20.0,3.531
35719,2S,WW,Perugia,Left,20.0,20.0,3.455
35713,PSS,EE,Perugia,Left,20.0,20.0,4.098
35713,PSS,WW,Perugia,Left,20.0,20.0,3.911
35713,PSS,EE,Perugia,Left,20.0,20.0,4.174
35713,PSS,WW,Perugia,Left,20.0,20.0,3.918
35713,PSS,EE,Perugia,Left,20.0,20.0,4.257
35713,PSS,WW,Perugia,Left,20.0,20.0,4.108
35713,PSS,EE,Perugia,Left,20.0,20.0,4.212
35713,PSS,WW,Perugia,Left,20.0,20.0,4.097
35713,PSS,EE,Perugia,Left,20.0,20.0,4.288
35713,PSS,WW,Perugia,Left,20.0,20.0,4.163
35713,PSS,EE,Perugia,Left,20.0,20.0,3.939
35713,PSS,WW,Perugia,Left,20.0,20.0,3.668
35713,PSS,EE,Perugia,Left,20.0,20.0,3.94
35713,PSS,WW,Perugia,Left,20.0,20.0,3.699
35713,PSS,EE,Perugia,Left,20.0,20.0,3.998
35722,2S,EE,Brown,Right,20.0,20.038,3.673
35722,2S,WW,Brown,Right,20.0,20.009,3.707
35722,2S,EE,Brown,Right,20.0,20.002,3.367
35722,2S,WW,Brown,Right,20.0,20.002,3.458
35722,2S,EE,Brown,Right,20.0,20.049,3.298
35722,2S,WW,Brown,Right,20.0,20.031,3.432
35722,2S,EE,Brown,Right,20.0,20.031,3.224
35722,2S,WW,Brown,Right,20.0,20.01,3.407
35722,2S,EE,Brown,Right,20.0,20.004,3.133
35722,2S,WW,Brown,Right,20.0,20.012,3.25
35722,2S,EE,Brown,Right,20.0,20.002,3.084
35722,2S,WW,Brown,Right,20.0,20.005,3.179
35722,2S,EE,Brown,Right,20.0,20.051,3.091
35722,2S,WW,Brown,Right,20.0,20.019,3.106
35722,2S,EE,Brown,Right,20.0,20.037,3.03
35722,2S,WW,Brown,Right,20.0,20.003,2.977
35952,2S,EE,Brown,Right,20.0,20.003,3.788
35952,2S,WW,Brown,Right,20.0,20.014,3.909
35952,2S,EE,Brown,Right,20.0,20.016,3.897
35952,2S,WW,Brown,Right,20.0,20.023,3.985
35717,2S,EE,Brown,Right,20.0,20.01,3.249
35717,2S,WW,Brown,Right,20.0,20.037,3.392
35717,2S,EE,Brown,Right,20.0,20.02,3.305
35717,2S,WW,Brown,Right,20.0,20.039,3.341
35717,2S,EE,Brown,Right,20.0,20.089,3.457
35717,2S,WW,Brown,Right,20.0,20.069,3.428
35717,2S,EE,Brown,Right,20.0,20.092,3.56
35717,2S,WW,Brown,Right,20.0,20.052,3.472
35717,2S,EE,Brown,Right,20.0,20.008,3.571
35717,2S,WW,Brown,Right,20.0,20.043,3.659
35717,2S,EE,Brown,Right,20.0,20.066,3.142
35717,2S,WW,Brown,Right,20.0,20.064,3.111
35717,2S,EE,Brown,Right,20.0,20.092,3.283
35717,2S,WW,Brown,Right,20.0,20.073,3.302
35717,2S,EE,Brown,Right,20.0,20.111,3.27
35717,2S,WW,Brown,Right,20.0,20.067,3.314
35717,2S,EE,Brown,Right,20.0,20.049,3.295
35717,2S,WW,Brown,Right,20.0,20.06,3.36
35717,2S,EE,Brown,Right,20.0,20.096,3.351
35717,2S,WW,Brown,Right,20.0,20.065,3.369
35718,2S,EE,Brown,Right,20.0,20.068,3.336
35718,2S,WW,Brown,Right,20.0,20.07,3.425
35718,2S,EE,Brown,Right,20.0,20.002,3.388
35718,2S,WW,Brown,Right,20.0,20.009,3.502
35718,2S,EE,Brown,Right,20.0,20.115,3.626
35718,2S,WW,Brown,Right,20.0,20.089,3.725
35718,2S,EE,Brown,Right,20.0,20.046,3.578
35718,2S,WW,Brown,Right,20.0,20.009,3.649
35718,2S,EE,Brown,Right,20.0,20.065,3.182
35718,2S,WW,Brown,Right,20.0,20.061,3.223
35718,2S,EE,Brown,Right,20.0,20.007,3.127
35718,2S,WW,Brown,Right,20.0,20.054,3.145
35718,2S,EE,Brown,Right,20.0,20.113,3.288
35718,2S,WW,Brown,Right,20.0,20.08,3.372
35718,2S,EE,Brown,Right,20.0,20.104,3.351
35718,2S,WW,Brown,Right,20.0,20.063,3.354
35952,2S,EE,Brown,Right,20.0,20.071,4.017
35952,2S,WW,Brown,Right,20.0,20.047,4.134
35952,2S,EE,Brown,Right,20.0,20.072,4.135
35952,2S,WW,Brown,Right,20.0,20.091,4.18
35952,2S,EE,Brown,Right,20.0,20.003,4.139
35952,2S,WW,Brown,Right,20.0,20.013,4.119
35952,2S,EE,Brown,Right,20.0,20.008,3.505
35952,2S,WW,Brown,Right,20.0,20.027,3.635
35952,2S,EE,Brown,Right,20.0,20.066,3.623
35952,2S,WW,Brown,Right,20.0,20.044,3.681
35952,2S,EE,Brown,Right,20.0,20.079,3.66
35952,2S,WW,Brown,Right,20.0,20.035,3.69
35952,2S,EE,Brown,Right,20.0,20.003,3.726
35952,2S,WW,Brown,Right,20.0,20.006,3.85
35952,2S,EE,Brown,Right,20.0,20.041,3.84
35952,2S,WW,Brown,Right,20.0,20.019,3.918
35714,PSS,EE,Perugia,Left,20.0,20.0,4.708
35714,PSS,WW,Perugia,Left,20.0,20.0,4.372
35714,PSS,EE,Perugia,Left,20.0,20.0,4.659
35714,PSS,WW,Perugia,Left,20.0,20.0,4.371
35714,PSS,EE,Perugia,Left,20.0,20.0,4.764
35714,PSS,EE,Perugia,Left,20.0,20.0,4.764
35714,PSS,WW,Perugia,Left,20.0,20.0,4.522
35714,PSS,EE,Perugia,Left,20.0,20.0,4.637
35714,PSS,WW,Perugia,Left,20.0,20.0,4.421
35714,PSS,EE,Perugia,Left,20.0,20.0,4.077
35714,PSS,WW,Perugia,Left,20.0,20.0,3.779
35714,PSS,EE,Perugia,Left,20.0,20.0,4.38
35714,PSS,WW,Perugia,Left,20.0,20.0,4.046
35714,PSS,EE,Perugia,Left,20.0,20.0,4.509
35714,PSS,WW,Perugia,Left,20.0,20.0,4.279
35714,PSS,EE,Perugia,Left,20.0,20.0,4.392
35714,PSS,WW,Perugia,Left,20.0,20.0,4.153
35714,PSS,EE,Perugia,Left,20.0,20.0,4.909
35714,PSS,WW,Perugia,Left,20.0,20.0,4.539
35959,2S,EE,Perugia,Left,20.0,20.0,4.685
35959,2S,WW,Perugia,Left,20.0,20.0,4.455
35959,2S,EE,Perugia,Left,20.0,20.0,4.632
35959,2S,WW,Perugia,Left,20.0,20.0,4.375
35959,2S,WW,Perugia,Left,20.0,20.0,4.375
35959,2S,EE,Perugia,Left,20.0,20.0,4.756
35959,2S,WW,Perugia,Left,20.0,20.0,4.525
35959,2S,EE,Perugia,Left,20.0,20.0,4.878
35959,2S,WW,Perugia,Left,20.0,20.0,4.651
35959,2S,EE,Perugia,Left,20.0,20.0,4.691
35959,2S,EE,Perugia,Left,20.0,20.0,4.691
35959,2S,WW,Perugia,Left,20.0,20.0,4.466
35959,2S,EE,Perugia,Left,20.0,20.0,4.392
35959,2S,WW,Perugia,Left,20.0,20.0,4.101
35959,2S,EE,Perugia,Left,20.0,20.0,4.45
35959,2S,WW,Perugia,Left,20.0,20.0,4.219
35959,2S,EE,Perugia,Left,20.0,20.0,4.621
35959,2S,WW,Perugia,Left,20.0,20.0,4.335
35959,2S,EE,Perugia,Left,20.0,20.0,4.485
35959,2S,WW,Perugia,Left,20.0,20.0,4.271
35960,2S,EE,Perugia,Left,20.0,20.0,3.994
35960,2S,WW,Perugia,Left,20.0,20.0,3.975
35960,2S,EE,Perugia,Left,20.0,20.0,4.14
35960,2S,WW,Perugia,Left,20.0,20.0,4.015
35960,2S,EE,Perugia,Left,20.0,20.0,4.167
35960,2S,WW,Perugia,Left,20.0,20.0,4.078
35960,2S,EE,Perugia,Left,20.0,20.0,4.308
35960,2S,WW,Perugia,Left,20.0,20.0,4.093
35960,2S,EE,Perugia,Left,20.0,20.0,4.233
35960,2S,WW,Perugia,Left,20.0,20.0,4.129
35960,2S,EE,Perugia,Left,20.0,20.0,3.828
35960,2S,WW,Perugia,Left,20.0,20.0,3.662
35960,2S,EE,Perugia,Left,20.0,20.0,3.968
35960,2S,WW,Perugia,Left,20.0,20.0,3.82
35960,2S,EE,Perugia,Left,20.0,20.0,4.006
35960,2S,WW,Perugia,Left,20.0,20.0,3.794
35960,2S,EE,Perugia,Left,20.0,20.0,4.048
35960,2S,WW,Perugia,Left,20.0,20.0,3.922
35961,2S,EE,Perugia,Left,20.0,20.0,3.622
35961,2S,WW,Perugia,Left,20.0,20.0,3.545
35961,2S,EE,Perugia,Left,20.0,20.0,3.688
35961,2S,WW,Perugia,Left,20.0,20.0,3.595
35961,2S,EE,Perugia,Left,20.0,20.0,3.708
35961,2S,WW,Perugia,Left,20.0,20.0,3.639
35961,2S,EE,Perugia,Left,20.0,20.0,3.773
35961,2S,WW,Perugia,Left,20.0,20.0,3.697
35961,2S,EE,Perugia,Left,20.0,20.0,3.498
35961,2S,WW,Perugia,Left,20.0,20.0,3.472
35961,2S,EE,Perugia,Left,20.0,20.0,3.509
35961,2S,WW,Perugia,Left,20.0,20.0,3.436
35961,2S,EE,Perugia,Left,20.0,20.0,3.536
35961,2S,WW,Perugia,Left,20.0,20.0,3.46
35961,2S,EE,Perugia,Left,20.0,20.0,3.545
35961,2S,WW,Perugia,Left,20.0,20.0,3.474
35961,2S,EE,Perugia,Left,20.0,20.0,3.505
35961,2S,WW,Perugia,Left,20.0,20.0,3.488
35961,2S,EE,Perugia,Left,20.0,20.0,3.627
35961,2S,WW,Perugia,Left,20.0,20.0,3.497
35962,2S,EE,Perugia,Left,20.0,20.0,4.117
35962,2S,WW,Perugia,Left,20.0,20.0,4.025
35962,2S,EE,Perugia,Left,20.0,20.0,4.285
35962,2S,WW,Perugia,Left,20.0,20.0,4.076
35962,2S,EE,Perugia,Left,20.0,20.0,4.284
35962,2S,WW,Perugia,Left,20.0,20.0,4.148
35962,2S,EE,Perugia,Left,20.0,20.0,4.249
35962,2S,WW,Perugia,Left,20.0,20.0,4.234
35962,2S,EE,Perugia,Left,20.0,20.0,4.284
35962,2S,WW,Perugia,Left,20.0,20.0,4.216
35962,2S,EE,Perugia,Left,20.0,20.0,3.874
35962,2S,WW,Perugia,Left,20.0,20.0,3.726
35962,2S,EE,Perugia,Left,20.0,20.0,3.867
35962,2S,WW,Perugia,Left,20.0,20.0,3.765
35962,2S,EE,Perugia,Left,20.0,20.0,3.985
35962,2S,WW,Perugia,Left,20.0,20.0,3.86
35962,2S,EE,Perugia,Left,20.0,20.0,4.016
35962,2S,WW,Perugia,Left,20.0,20.0,3.938
35962,2S,EE,Perugia,Left,20.0,20.0,4.179
35962,2S,WW,Perugia,Left,20.0,20.0,4.052
35963,2S,EE,Brown,Right,20.0,20.003,3.889
35963,2S,WW,Brown,Right,20.0,20.003,3.931
35963,2S,EE,Brown,Right,20.0,20.045,3.99
35963,2S,WW,Brown,Right,20.0,20.01,3.982
35963,2S,EE,Brown,Right,20.0,20.011,4.135
35963,2S,WW,Brown,Right,20.0,20.002,4.184
35963,2S,EE,Brown,Right,20.0,20.031,4.151
35963,2S,WW,Brown,Right,20.0,20.004,4.098
35963,2S,EE,Brown,Right,20.0,20.002,3.492
35963,2S,WW,Brown,Right,20.0,20.004,3.529
35963,2S,EE,Brown,Right,20.0,20.002,3.562
35963,2S,WW,Brown,Right,20.0,20.002,3.593
35963,2S,EE,Brown,Right,20.0,20.018,3.624
35963,2S,WW,Brown,Right,20.0,20.006,3.706
35963,2S,EE,Brown,Right,20.0,20.013,3.671
35963,2S,WW,Brown,Right,20.0,20.002,3.713
35963,2S,EE,Brown,Right,20.0,20.004,3.792
35963,2S,WW,Brown,Right,20.0,20.006,3.794
36238,2S,EE,Brown,Right,20.0,20.004,3.843
36238,2S,WW,Brown,Right,20.0,20.003,3.921
36238,2S,EE,Brown,Right,20.0,20.002,3.894
