batch_number,Type,VFB_V,Location,KIND_OF_HM_SET_ID
42914,PSP,-5.498,Demokritos,Left
42914,PSP,-4.61,Demokritos,Left
42914,PSP,-5.68,Demokritos,Left
42914,PSP,-5.058,Demokritos,Left
43255,PSS,3.128,HEPHY,Left
43255,PSS,3.137,HEPHY,Left
43255,PSS,3.169,HEPHY,Left
43255,PSS,3.116,HEPHY,Left
43255,PSS,3.147,HEPHY,Left
43255,PSS,3.136,HEPHY,Left
43255,PSS,3.196,HEPHY,Left
43255,PSS,3.194,HEPHY,Left
43255,PSS,3.144,HEPHY,Left
43255,PSS,3.177,HEPHY,Left
43255,PSS,3.007,HEPHY,Left
43255,PSS,2.993,HEPHY,Left
43255,PSS,3.008,HEPHY,Left
43255,PSS,3.034,HEPHY,Left
43255,PSS,3.065,HEPHY,Left
43255,PSS,3.098,HEPHY,Left
43256,PSS,-2.859,Perugia,Left
43256,PSS,-2.917,Perugia,Left
43256,PSS,-2.857,Perugia,Left
43256,PSS,-2.916,Perugia,Left
43256,PSS,-2.91,Perugia,Left
43256,PSS,-2.945,Perugia,Left
43256,PSS,-2.947,Perugia,Left
43256,PSS,-2.957,Perugia,Left
43256,PSS,-2.763,Perugia,Left
43256,PSS,-2.835,Perugia,Left
43256,PSS,-2.692,Perugia,Left
43256,PSS,-2.813,Perugia,Left
43256,PSS,-2.778,Perugia,Left
43256,PSS,-2.848,Perugia,Left
43256,PSS,-2.808,Perugia,Left
43256,PSS,-2.862,Perugia,Left
43257,PSS,-2.793,Perugia,Left
43257,PSS,-3.094,Perugia,Left
43257,PSS,-2.811,Perugia,Left
43257,PSS,-3.134,Perugia,Left
43257,PSS,-2.857,Perugia,Left
43257,PSS,-3.038,Perugia,Left
43257,PSS,-2.865,Perugia,Left
43257,PSS,-2.977,Perugia,Left
43257,PSS,-3.02,Perugia,Left
43257,PSS,-3.39,Perugia,Left
43257,PSS,-2.826,Perugia,Left
43257,PSS,-3.354,Perugia,Left
43257,PSS,-2.746,Perugia,Left
43257,PSS,-3.224,Perugia,Left
43257,PSS,-2.784,Perugia,Left
43257,PSS,-3.118,Perugia,Left
43258,2-S,-3.17,Perugia,Left
43258,2-S,-3.165,Perugia,Left
43258,2-S,-3.235,Perugia,Left
43258,2-S,-3.382,Perugia,Left
43258,2-S,-3.263,Perugia,Left
43258,2-S,-3.35,Perugia,Left
43258,2-S,-3.106,Perugia,Left
43258,2-S,-3.195,Perugia,Left
43258,2-S,-3.114,Perugia,Left
43258,2-S,-3.265,Perugia,Left
43258,2-S,-3.132,Perugia,Left
43258,2-S,-3.201,Perugia,Left
43258,2-S,-3.157,Perugia,Left
43258,2-S,-3.284,Perugia,Left
43259,2-S,-2.857,Perugia,Left
43259,2-S,-3.09,Perugia,Left
43259,2-S,-2.924,Perugia,Left
43259,2-S,-3.077,Perugia,Left
43259,2-S,-2.956,Perugia,Left
43259,2-S,-3.062,Perugia,Left
43259,2-S,-2.789,Perugia,Left
43259,2-S,-3.375,Perugia,Left
43259,2-S,-2.747,Perugia,Left
43259,2-S,-3.243,Perugia,Left
43259,2-S,-2.784,Perugia,Left
43259,2-S,-3.175,Perugia,Left
43259,2-S,-2.789,Perugia,Left
43259,2-S,-3.108,Perugia,Left
43260,2-S,-2.974,Perugia,Left
43260,2-S,-3.022,Perugia,Left
43260,2-S,-3.043,Perugia,Left
43260,2-S,-3.087,Perugia,Left
43260,2-S,-3.02,Perugia,Left
43260,2-S,-3.1,Perugia,Left
43260,2-S,-2.854,Perugia,Left
43260,2-S,-2.874,Perugia,Left
43260,2-S,-2.898,Perugia,Left
43260,2-S,-2.905,Perugia,Left
43260,2-S,-2.942,Perugia,Left
43260,2-S,-2.934,Perugia,Left
43260,2-S,-2.968,Perugia,Left
43260,2-S,-2.955,Perugia,Left
43261,2-S,-3.042,Perugia,Left
43261,2-S,-3.096,Perugia,Left
43261,2-S,-3.154,Perugia,Left
43261,2-S,-3.049,Perugia,Left
43261,2-S,-3.115,Perugia,Left
43261,2-S,-3.147,Perugia,Left
43261,2-S,-3.158,Perugia,Left
43261,2-S,-3.014,Perugia,Left
43261,2-S,-2.853,Perugia,Left
43261,2-S,-2.901,Perugia,Left
43261,2-S,-2.918,Perugia,Left
43261,2-S,-2.928,Perugia,Left
43261,2-S,-2.91,Perugia,Left
43261,2-S,-2.944,Perugia,Left
43262,2-S,-3.342,Perugia,Left
43262,2-S,-3.39,Perugia,Left
43262,2-S,-3.248,Perugia,Left
43262,2-S,-3.243,Perugia,Left
43262,2-S,-3.315,Perugia,Left
43262,2-S,-3.33,Perugia,Left
43262,2-S,-3.333,Perugia,Left
43262,2-S,-3.276,Perugia,Left
43262,2-S,-3.089,Perugia,Left
43262,2-S,-3.146,Perugia,Left
43262,2-S,-3.138,Perugia,Left
43262,2-S,-3.151,Perugia,Left
43262,2-S,-3.166,Perugia,Left
43262,2-S,-3.267,Perugia,Left
43262,2-S,-3.266,Perugia,Left
43262,2-S,-3.3,Perugia,Left
43263,2-S,-2.888,Perugia,Left
43263,2-S,-2.9,Perugia,Left
43263,2-S,-3.012,Perugia,Left
43263,2-S,-2.891,Perugia,Left
43263,2-S,-3.046,Perugia,Left
43263,2-S,-3.044,Perugia,Left
43263,2-S,-3.07,Perugia,Left
43263,2-S,-3.103,Perugia,Left
43263,2-S,-2.792,Perugia,Left
43263,2-S,-2.861,Perugia,Left
43263,2-S,-2.788,Perugia,Left
43263,2-S,-2.849,Perugia,Left
43263,2-S,-2.911,Perugia,Left
43263,2-S,-2.961,Perugia,Left
43264,2-S,-3.184,Demokritos,Left
43264,2-S,-3.184,Demokritos,Left
43264,2-S,-3.856,Demokritos,Left
43264,2-S,-3.856,Demokritos,Left
43264,2-S,-3.176,Demokritos,Left
43264,2-S,-3.176,Demokritos,Left
43264,2-S,-3.8,Demokritos,Left
43264,2-S,-3.8,Demokritos,Left
43264,2-S,-3.409,Demokritos,Left
43264,2-S,-3.409,Demokritos,Left
43264,2-S,-3.768,Demokritos,Left
43264,2-S,-3.768,Demokritos,Left
43264,2-S,-3.404,Demokritos,Left
43264,2-S,-3.404,Demokritos,Left
43264,2-S,-3.57,Demokritos,Left
43264,2-S,-3.57,Demokritos,Left
43264,2-S,-3.174,Demokritos,Left
43264,2-S,-3.174,Demokritos,Left
43264,2-S,-3.667,Demokritos,Left
43264,2-S,-3.667,Demokritos,Left
43264,2-S,-3.317,Demokritos,Left
43264,2-S,-3.317,Demokritos,Left
43264,2-S,-3.831,Demokritos,Left
43264,2-S,-3.831,Demokritos,Left
43264,2-S,-3.186,Demokritos,Left
43264,2-S,-3.186,Demokritos,Left
43264,2-S,-3.889,Demokritos,Left
43264,2-S,-3.889,Demokritos,Left
43265,2-S,-3.132,Perugia,Left
43265,2-S,-3.19,Perugia,Left
43265,2-S,-3.162,Perugia,Left
43265,2-S,-3.171,Perugia,Left
43265,2-S,-3.121,Perugia,Left
43265,2-S,-3.19,Perugia,Left
43265,2-S,-2.927,Perugia,Left
43265,2-S,-3.01,Perugia,Left
43265,2-S,-3.03,Perugia,Left
43265,2-S,-3.076,Perugia,Left
43265,2-S,-3.108,Perugia,Left
43265,2-S,-3.159,Perugia,Left
43266,2-S,-3.007,Demokritos,Left
43266,2-S,-3.276,Demokritos,Left
43266,2-S,-3.396,Demokritos,Left
43266,2-S,-3.353,Demokritos,Left
43266,2-S,-3.081,Demokritos,Left
43266,2-S,-3.413,Demokritos,Left
43266,2-S,-3.423,Demokritos,Left
43266,2-S,-3.559,Demokritos,Left
43266,2-S,-4.379,Demokritos,Left
43266,2-S,-3.155,Demokritos,Left
43266,2-S,-5.034,Demokritos,Left
43266,2-S,-3.522,Demokritos,Left
43266,2-S,-3.154,Demokritos,Left
43266,2-S,-3.043,Demokritos,Left
43267,2-S,-3.256,Perugia,Left
43267,2-S,-3.239,Perugia,Left
43267,2-S,-3.297,Perugia,Left
43267,2-S,-3.242,Perugia,Left
43267,2-S,-3.293,Perugia,Left
43267,2-S,-3.198,Perugia,Left
43267,2-S,-3.355,Perugia,Left
43267,2-S,-3.324,Perugia,Left
43267,2-S,-2.818,Perugia,Left
43267,2-S,-2.744,Perugia,Left
43267,2-S,-3.237,Perugia,Left
43267,2-S,-3.194,Perugia,Left
43267,2-S,-3.163,Perugia,Left
43267,2-S,-3.158,Perugia,Left
43267,2-S,-3.182,Perugia,Left
43267,2-S,-3.144,Perugia,Left
43268,2-S,-2.921,Perugia,Left
43268,2-S,-2.833,Perugia,Left
43268,2-S,-2.982,Perugia,Left
43268,2-S,-2.91,Perugia,Left
43268,2-S,-2.952,Perugia,Left
43268,2-S,-2.955,Perugia,Left
43268,2-S,-3.02,Perugia,Left
43268,2-S,-2.965,Perugia,Left
43268,2-S,-3.063,Perugia,Left
43268,2-S,-2.982,Perugia,Left
43268,2-S,-2.791,Perugia,Left
43268,2-S,-2.793,Perugia,Left
43268,2-S,-2.867,Perugia,Left
43268,2-S,-2.84,Perugia,Left
43269,2-S,-2.889,Brown,Right
43269,2-S,-2.851,Brown,Right
43269,2-S,-2.924,Brown,Right
43269,2-S,-2.928,Brown,Right
43269,2-S,-2.848,Brown,Right
43269,2-S,-2.888,Brown,Right
43269,2-S,-2.969,Brown,Right
43269,2-S,-2.93,Brown,Right
43269,2-S,-2.966,Brown,Right
43269,2-S,-2.923,Brown,Right
43269,2-S,-2.749,Brown,Right
43269,2-S,-2.779,Brown,Right
43269,2-S,-2.768,Brown,Right
43269,2-S,-2.828,Brown,Right
43269,2-S,-2.836,Brown,Right
43269,2-S,-2.841,Brown,Right
43270,2-S,2.898,HEPHY,Left
43270,2-S,2.851,HEPHY,Left
43270,2-S,2.904,HEPHY,Left
43270,2-S,2.861,HEPHY,Left
43270,2-S,2.912,HEPHY,Left
43270,2-S,2.872,HEPHY,Left
43270,2-S,2.911,HEPHY,Left
43270,2-S,2.885,HEPHY,Left
43270,2-S,2.649,HEPHY,Left
43270,2-S,2.619,HEPHY,Left
43270,2-S,2.72,HEPHY,Left
43270,2-S,2.679,HEPHY,Left
43270,2-S,2.75,HEPHY,Left
43270,2-S,2.752,HEPHY,Left
43270,2-S,2.767,HEPHY,Left
43270,2-S,2.759,HEPHY,Left
43271,2-S,-2.756,Perugia,Left
43271,2-S,-2.756,Perugia,Left
43271,2-S,-2.775,Perugia,Left
43271,2-S,-2.775,Perugia,Left
43271,2-S,-2.714,Perugia,Left
43271,2-S,-2.714,Perugia,Left
43271,2-S,-2.787,Perugia,Left
43271,2-S,-2.787,Perugia,Left
43271,2-S,-2.763,Perugia,Left
43271,2-S,-2.763,Perugia,Left
43271,2-S,-2.908,Perugia,Left
43271,2-S,-2.908,Perugia,Left
43271,2-S,-2.59,Perugia,Left
43271,2-S,-2.59,Perugia,Left
43271,2-S,-2.693,Perugia,Left
43271,2-S,-2.693,Perugia,Left
43271,2-S,-2.625,Perugia,Left
43271,2-S,-2.625,Perugia,Left
43271,2-S,-2.674,Perugia,Left
43271,2-S,-2.674,Perugia,Left
43271,2-S,-2.566,Perugia,Left
43271,2-S,-2.566,Perugia,Left
43271,2-S,-2.576,Perugia,Left
43271,2-S,-2.576,Perugia,Left
43272,2-S,-2.951,Brown,Right
43272,2-S,-2.952,Brown,Right
43272,2-S,-2.917,Brown,Right
43272,2-S,-2.989,Brown,Right
43272,2-S,-2.937,Brown,Right
43272,2-S,-3.015,Brown,Right
43272,2-S,-2.995,Brown,Right
43272,2-S,-3.018,Brown,Right
43272,2-S,-2.872,Brown,Right
43272,2-S,-2.92,Brown,Right
43272,2-S,-2.902,Brown,Right
43272,2-S,-2.932,Brown,Right
43272,2-S,-2.954,Brown,Right
43272,2-S,-2.973,Brown,Right
43272,2-S,-2.923,Brown,Right
43272,2-S,-2.974,Brown,Right
43273,2-S,-2.712,Brown,Right
43273,2-S,-2.761,Brown,Right
43273,2-S,-2.758,Brown,Right
43273,2-S,-2.831,Brown,Right
43273,2-S,-2.793,Brown,Right
43273,2-S,-2.854,Brown,Right
43273,2-S,-2.745,Brown,Right
43273,2-S,-2.67,Brown,Right
43273,2-S,-2.727,Brown,Right
43273,2-S,-2.736,Brown,Right
43273,2-S,-2.756,Brown,Right
43273,2-S,-2.79,Brown,Right
43274,2-S,-2.953,Brown,Right
43274,2-S,-2.996,Brown,Right
43274,2-S,-2.993,Brown,Right
43274,2-S,-3.067,Brown,Right
43274,2-S,-2.876,Brown,Right
43274,2-S,-3.033,Brown,Right
43274,2-S,-2.953,Brown,Right
43274,2-S,-3.06,Brown,Right
43274,2-S,-2.912,Brown,Right
43274,2-S,-2.989,Brown,Right
43274,2-S,-2.889,Brown,Right
43274,2-S,-2.991,Brown,Right
43275,2-S,-2.78,Brown,Right
43275,2-S,-2.727,Brown,Right
43275,2-S,-2.746,Brown,Right
43275,2-S,-2.747,Brown,Right
43275,2-S,-2.748,Brown,Right
43275,2-S,-2.768,Brown,Right
43275,2-S,-2.747,Brown,Right
43275,2-S,-2.779,Brown,Right
43275,2-S,-2.707,Brown,Right
43275,2-S,-2.661,Brown,Right
43275,2-S,-2.742,Brown,Right
43275,2-S,-2.711,Brown,Right
43276,2-S,-3.253,Brown,Right
43276,2-S,-3.267,Brown,Right
43276,2-S,-3.239,Brown,Right
43276,2-S,-3.285,Brown,Right
43276,2-S,-3.16,Brown,Right
43276,2-S,-3.192,Brown,Right
43276,2-S,-3.268,Brown,Right
43276,2-S,-3.258,Brown,Right
43276,2-S,-3.132,Brown,Right
43276,2-S,-3.136,Brown,Right
43276,2-S,-3.084,Brown,Right
43276,2-S,-3.14,Brown,Right
43276,2-S,-3.088,Brown,Right
43276,2-S,-3.137,Brown,Right
43276,2-S,-3.086,Brown,Left
43276,2-S,-3.103,Brown,Left
43277,2-S,-2.886,Brown,Right
43277,2-S,-2.887,Brown,Right
43277,2-S,-2.869,Brown,Right
43277,2-S,-2.903,Brown,Right
43277,2-S,-2.879,Brown,Right
43277,2-S,-2.936,Brown,Right
43277,2-S,-2.969,Brown,Right
43277,2-S,-2.975,Brown,Right
43277,2-S,-2.997,Brown,Right
43277,2-S,-2.965,Brown,Right
43277,2-S,-2.722,Brown,Right
43277,2-S,-2.799,Brown,Right
43277,2-S,-2.819,Brown,Right
43277,2-S,-2.83,Brown,Right
43277,2-S,-2.83,Brown,Right
43277,2-S,-2.85,Brown,Right
43278,2-S,-2.951,Perugia,Left
43278,2-S,-2.962,Perugia,Left
43278,2-S,-2.939,Perugia,Left
43278,2-S,-2.979,Perugia,Left
43278,2-S,-2.968,Perugia,Left
43278,2-S,-3.039,Perugia,Left
43278,2-S,-3.017,Perugia,Left
43278,2-S,-2.999,Perugia,Left
43278,2-S,-2.782,Perugia,Left
43278,2-S,-2.882,Perugia,Left
43278,2-S,-2.822,Perugia,Left
43278,2-S,-2.878,Perugia,Left
43278,2-S,-2.882,Perugia,Left
43278,2-S,-2.938,Perugia,Left
43278,2-S,-2.955,Perugia,Left
43278,2-S,-2.951,Perugia,Left
43280,PSP,-4.845,Demokritos,Left
43280,PSP,-4.133,Demokritos,Left
43280,PSP,-5.04,Demokritos,Left
43280,PSP,-4.281,Demokritos,Left
43280,PSP,-5.135,Demokritos,Left
43280,PSP,-4.652,Demokritos,Left
43280,PSP,-5.494,Demokritos,Left
43280,PSP,-4.557,Demokritos,Left
43280,PSP,-4.914,Demokritos,Left
43280,PSP,-4.33,Demokritos,Left
43280,PSP,-5.058,Demokritos,Left
43280,PSP,-4.168,Demokritos,Left
43280,PSP,-5.621,Demokritos,Left
43280,PSP,-4.709,Demokritos,Left
43280,PSP,-4.991,Demokritos,Left
43280,PSP,-4.242,Demokritos,Left
43281,PSP,-4.828,Demokritos,Left
43281,PSP,-4.828,Demokritos,Left
43281,PSP,-4.231,Demokritos,Left
43281,PSP,-4.231,Demokritos,Left
43281,PSP,-4.867,Demokritos,Left
43281,PSP,-4.867,Demokritos,Left
43281,PSP,-4.091,Demokritos,Left
43281,PSP,-4.091,Demokritos,Left
43281,PSP,-5.2,Demokritos,Left
43281,PSP,-4.521,Demokritos,Left
43281,PSP,-4.521,Demokritos,Left
43281,PSP,-5.184,Demokritos,Left
43281,PSP,-4.391,Demokritos,Left
43281,PSP,-4.814,Demokritos,Left
43281,PSP,-4.226,Demokritos,Left
43281,PSP,-5.032,Demokritos,Left
43281,PSP,-4.858,Demokritos,Left
43281,PSP,-5.027,Demokritos,Left
43281,PSP,-4.224,Demokritos,Left
43281,PSP,-4.995,Demokritos,Left
43281,PSP,-4.183,Demokritos,Left
43282,PSP,-5.364,Demokritos,Left
43282,PSP,-5.005,Demokritos,Left
43282,PSP,-5.351,Demokritos,Left
43282,PSP,-5.248,Demokritos,Left
43282,PSP,-5.734,Demokritos,Left
43282,PSP,-5.076,Demokritos,Left
43282,PSP,-5.851,Demokritos,Left
43282,PSP,-5.078,Demokritos,Left
43282,PSP,-5.577,Demokritos,Left
43282,PSP,-4.621,Demokritos,Left
43282,PSP,-5.761,Demokritos,Left
43282,PSP,-4.851,Demokritos,Left
43282,PSP,-5.937,Demokritos,Left
43282,PSP,-4.833,Demokritos,Left
43282,PSP,-5.572,Demokritos,Left
43282,PSP,-4.852,Demokritos,Left
43283,PSP,4.94,HEPHY,Right
43283,PSP,4.14,HEPHY,Right
43283,PSP,4.996,HEPHY,Right
43283,PSP,4.017,HEPHY,Right
43283,PSP,4.111,HEPHY,Left
43283,PSP,4.916,HEPHY,Left
43283,PSP,4.977,HEPHY,Left
43283,PSP,3.984,HEPHY,Left
43283,PSP,4.954,HEPHY,Left
43283,PSP,4.244,HEPHY,Left
43283,PSP,4.041,HEPHY,Right
43283,PSP,5.058,HEPHY,Right
43283,PSP,4.345,HEPHY,Right
43283,PSP,5.015,HEPHY,Right
43283,PSP,5.161,HEPHY,Left
43283,PSP,4.214,HEPHY,Left
43283,PSP,4.021,HEPHY,Left
43283,PSP,4.518,HEPHY,Left
43283,PSP,4.679,HEPHY,Right
43283,PSP,3.968,HEPHY,Right
43283,PSP,4.588,HEPHY,Right
43283,PSP,3.97,HEPHY,Right
43283,PSP,4.674,HEPHY,Right
43283,PSP,3.787,HEPHY,Right
43283,PSP,4.636,HEPHY,Left
43283,PSP,4.045,HEPHY,Left
43283,PSP,3.91,HEPHY,Right
43283,PSP,4.748,HEPHY,Right
43283,PSP,4.79,HEPHY,Right
43283,PSP,4.132,HEPHY,Right
43283,PSP,4.014,HEPHY,Right
43283,PSP,4.913,HEPHY,Right
43283,PSP,4.149,HEPHY,Left
43283,PSP,4.844,HEPHY,Left
43283,PSP,4.054,HEPHY,Left
43283,PSP,4.961,HEPHY,Left
43283,PSP,4.025,HEPHY,Left
43283,PSP,4.794,HEPHY,Left
43283,PSP,4.06,HEPHY,Left
43283,PSP,4.991,HEPHY,Left
43284,PSP,-5.314,Demokritos,Left
43284,PSP,-5.059,Demokritos,Left
43284,PSP,-6.024,Demokritos,Left
43284,PSP,-5.149,Demokritos,Left
43284,PSP,-5.381,Demokritos,Left
43284,PSP,-5.329,Demokritos,Left
43284,PSP,-5.539,Demokritos,Left
43284,PSP,-4.668,Demokritos,Left
43284,PSP,-6.026,Demokritos,Left
43284,PSP,-4.626,Demokritos,Left
43284,PSP,-5.759,Demokritos,Left
43284,PSP,-4.778,Demokritos,Left
43284,PSP,-5.728,Demokritos,Left
43284,PSP,-5.012,Demokritos,Left
43284,PSP,-6.067,Demokritos,Left
43284,PSP,-5.117,Demokritos,Left
43836,2-S,-2.836,Demokritos,Left
43836,2-S,-3.104,Demokritos,Left
43836,2-S,-3.095,Demokritos,Left
43836,2-S,-3.158,Demokritos,Left
43836,2-S,-2.85,Demokritos,Left
43836,2-S,-5.308,Demokritos,Left
43836,2-S,-3.151,Demokritos,Left
43836,2-S,-3.479,Demokritos,Left
43836,2-S,-2.851,Demokritos,Left
43836,2-S,-2.975,Demokritos,Left
43836,2-S,-3.052,Demokritos,Left
43836,2-S,-3.026,Demokritos,Left
43837,2-S,-3.024,Demokritos,Left
43837,2-S,-3.235,Demokritos,Left
43837,2-S,-3.057,Demokritos,Left
43837,2-S,-3.168,Demokritos,Left
43837,2-S,-3.189,Demokritos,Left
43837,2-S,-3.319,Demokritos,Left
43837,2-S,-3.106,Demokritos,Left
43837,2-S,-3.113,Demokritos,Left
43837,2-S,-3.051,Demokritos,Left
43837,2-S,-3.205,Demokritos,Left
43837,2-S,-3.387,Demokritos,Left
43837,2-S,-3.215,Demokritos,Left
43838,2-S,-2.816,Perugia,Left
43838,2-S,-2.851,Perugia,Left
43838,2-S,-2.852,Perugia,Left
43838,2-S,-2.859,Perugia,Left
43838,2-S,-2.852,Perugia,Left
43838,2-S,-2.883,Perugia,Left
43838,2-S,-2.904,Perugia,Left
43838,2-S,-2.953,Perugia,Left
43838,2-S,-2.77,Perugia,Left
43838,2-S,-2.831,Perugia,Left
43838,2-S,-2.774,Perugia,Left
43838,2-S,-2.82,Perugia,Left
43838,2-S,-2.792,Perugia,Left
43838,2-S,-2.814,Perugia,Left
43838,2-S,-2.81,Perugia,Left
43838,2-S,-2.881,Perugia,Left
44167,2-S,2.956,HEPHY,Left
44167,2-S,2.948,HEPHY,Left
44167,2-S,3.017,HEPHY,Left
44167,2-S,3.007,HEPHY,Left
44167,2-S,3.023,HEPHY,Left
44167,2-S,3.008,HEPHY,Left
44167,2-S,2.879,HEPHY,Left
44167,2-S,2.879,HEPHY,Left
44167,2-S,2.898,HEPHY,Left
44167,2-S,2.89,HEPHY,Left
44167,2-S,2.89,HEPHY,Left
44167,2-S,2.906,HEPHY,Left
44167,2-S,2.902,HEPHY,Left
44167,2-S,2.914,HEPHY,Left
44167,2-S,2.901,HEPHY,Left
44167,2-S,2.961,HEPHY,Left
44167,2-S,2.962,HEPHY,Left
44168,2-S,2.953,HEPHY,Left
44168,2-S,2.905,HEPHY,Left
44168,2-S,2.919,HEPHY,Left
44168,2-S,2.837,HEPHY,Left
44168,2-S,2.892,HEPHY,Left
44168,2-S,2.855,HEPHY,Left
44168,2-S,2.875,HEPHY,Left
44168,2-S,2.861,HEPHY,Left
44168,2-S,2.732,HEPHY,Left
44168,2-S,2.714,HEPHY,Left
44168,2-S,2.758,HEPHY,Left
44168,2-S,2.711,HEPHY,Left
44168,2-S,2.794,HEPHY,Left
44168,2-S,2.777,HEPHY,Left
44168,2-S,2.823,HEPHY,Left
44168,2-S,2.837,HEPHY,Left
44169,2-S,-2.98,Brown,Right
44169,2-S,-2.971,Brown,Right
44169,2-S,-2.95,Brown,Right
44169,2-S,-2.967,Brown,Right
44169,2-S,-3.0,Brown,Right
44169,2-S,-3.008,Brown,Right
44169,2-S,-3.033,Brown,Right
44169,2-S,-3.059,Brown,Right
44169,2-S,-3.001,Brown,Right
44169,2-S,-2.998,Brown,Right
44169,2-S,-2.862,Brown,Right
44169,2-S,-2.918,Brown,Right
44169,2-S,-2.856,Brown,Right
44169,2-S,-2.906,Brown,Right
44169,2-S,-2.865,Brown,Right
44169,2-S,-2.938,Brown,Right
44170,2-S,-2.731,Brown,Right
44170,2-S,-2.743,Brown,Right
44170,2-S,-2.737,Brown,Right
44170,2-S,-2.741,Brown,Right
44170,2-S,-2.76,Brown,Right
44170,2-S,-2.783,Brown,Right
44170,2-S,-2.8,Brown,Right
44170,2-S,-2.83,Brown,Right
44170,2-S,-2.818,Brown,Right
44170,2-S,-2.836,Brown,Right
44170,2-S,-2.712,Brown,Right
44170,2-S,-2.623,Brown,Right
44170,2-S,-2.709,Brown,Right
44170,2-S,-2.648,Brown,Right
44170,2-S,-2.696,Brown,Right
44170,2-S,-2.656,Brown,Right
44171,2-S,-2.98,Brown,Right
44171,2-S,-2.923,Brown,Right
44171,2-S,-2.979,Brown,Right
44171,2-S,-2.893,Brown,Right
44171,2-S,-2.985,Brown,Right
44171,2-S,-2.919,Brown,Right
44171,2-S,-2.938,Brown,Right
44171,2-S,-2.884,Brown,Right
44171,2-S,-3.007,Brown,Right
44171,2-S,-2.975,Brown,Right
44171,2-S,-2.946,Brown,Right
44171,2-S,-2.898,Brown,Right
44171,2-S,-2.947,Brown,Right
44171,2-S,-2.832,Brown,Right
44171,2-S,-2.886,Brown,Right
44171,2-S,-2.805,Brown,Right
44172,2-S,-2.707,Brown,Right
44172,2-S,-2.706,Brown,Right
44172,2-S,-2.644,Brown,Right
44172,2-S,-2.705,Brown,Right
44172,2-S,-2.704,Brown,Right
44172,2-S,-2.768,Brown,Right
44172,2-S,-2.761,Brown,Right
44172,2-S,-2.799,Brown,Right
44172,2-S,-2.558,Brown,Right
44172,2-S,-2.57,Brown,Right
44172,2-S,-2.59,Brown,Right
44172,2-S,-2.608,Brown,Right
44172,2-S,-2.688,Brown,Right
44172,2-S,-2.669,Brown,Right
44172,2-S,-2.643,Brown,Right
44172,2-S,-2.667,Brown,Right
44173,2-S,3.014,HEPHY,Left
44173,2-S,3.254,HEPHY,Left
44173,2-S,3.044,HEPHY,Left
44173,2-S,3.192,HEPHY,Left
44173,2-S,2.981,HEPHY,Left
44173,2-S,3.112,HEPHY,Left
44173,2-S,3.027,HEPHY,Left
44173,2-S,3.172,HEPHY,Left
44173,2-S,2.963,HEPHY,Left
44173,2-S,2.93,HEPHY,Left
44173,2-S,2.98,HEPHY,Left
44173,2-S,3.298,HEPHY,Left
44173,2-S,2.977,HEPHY,Left
44173,2-S,3.282,HEPHY,Left
44174,2-S,-3.022,Brown,Right
44174,2-S,-3.051,Brown,Right
44174,2-S,-3.009,Brown,Right
44174,2-S,-3.055,Brown,Right
44174,2-S,-3.029,Brown,Right
44174,2-S,-3.058,Brown,Right
44174,2-S,-3.05,Brown,Right
44174,2-S,-3.065,Brown,Right
44174,2-S,-2.969,Brown,Right
44174,2-S,-3.029,Brown,Right
44174,2-S,-2.86,Brown,Right
44174,2-S,-2.934,Brown,Right
44174,2-S,-2.891,Brown,Right
44174,2-S,-2.948,Brown,Right
44174,2-S,-2.888,Brown,Right
44174,2-S,-2.932,Brown,Right
44175,2-S,-2.101,Brown,Right
44175,2-S,-2.075,Brown,Right
44175,2-S,-2.314,Brown,Right
44175,2-S,-2.301,Brown,Right
44175,2-S,-2.354,Brown,Right
44175,2-S,-2.329,Brown,Right
44175,2-S,-2.244,Brown,Right
44175,2-S,-2.239,Brown,Right
44175,2-S,-2.148,Brown,Right
44175,2-S,-2.136,Brown,Right
44175,2-S,-2.162,Brown,Right
44175,2-S,-2.16,Brown,Right
44175,2-S,-2.138,Brown,Right
44175,2-S,-2.157,Brown,Right
44175,2-S,-2.119,Brown,Right
44175,2-S,-2.131,Brown,Right
44674,PSS,-3.094,Perugia,Left
44674,PSS,-3.109,Perugia,Left
44674,PSS,-3.126,Perugia,Left
44674,PSS,-3.145,Perugia,Left
44674,PSS,-3.183,Perugia,Left
44674,PSS,-3.154,Perugia,Left
44674,PSS,-3.171,Perugia,Left
44674,PSS,-3.144,Perugia,Left
44674,PSS,-3.093,Perugia,Left
44674,PSS,-2.934,Perugia,Left
44674,PSS,-2.96,Perugia,Left
44674,PSS,-3.004,Perugia,Left
44674,PSS,-3.046,Perugia,Left
44674,PSS,-3.034,Perugia,Left
44674,PSS,-3.026,Perugia,Left
44674,PSS,-3.102,Perugia,Left
44675,2-S,2.853,HEPHY,Left
44675,2-S,2.887,HEPHY,Left
44675,2-S,2.86,HEPHY,Left
44675,2-S,2.886,HEPHY,Left
44675,2-S,2.864,HEPHY,Left
44675,2-S,2.899,HEPHY,Left
44675,2-S,2.873,HEPHY,Left
44675,2-S,2.881,HEPHY,Left
44675,2-S,2.921,HEPHY,Left
44675,2-S,2.91,HEPHY,Left
44675,2-S,2.717,HEPHY,Left
44675,2-S,2.861,HEPHY,Left
44675,2-S,2.826,HEPHY,Left
44675,2-S,2.876,HEPHY,Left
44675,2-S,2.849,HEPHY,Left
