batch_number,Type,ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,CAC_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34254,PSS,20669338,9140,Tracker Halfmoon CV Parameters,1902815,7480,PS-s Halfmoon E,30364,34254_005_PSS_HM_EE,34254_005_PSS_HM_EE,-2.869,85.194,4565188000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.2,,,,20.0,20.006,Test_HPK_VPX34254_005_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_10_22_2020_11_03_08_AM.txt,Brown
34254,PSS,20694231,9140,Tracker Halfmoon CV Parameters,1903619,7500,PS-s Halfmoon W,30369,34254_005_PSS_HM_WW,34254_005_PSS_HM_WW,-2.94,86.379,4630945000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.026,Test_HPK_VPX34254_005_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_21_2020_04_02_01_PM.txt,Brown
34254,PSS,20694222,9140,Tracker Halfmoon CV Parameters,1903403,7480,PS-s Halfmoon E,30370,34254_006_PSS_HM_EE,34254_006_PSS_HM_EE,-2.894,85.24,4568453000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.08,Test_HPK_VPX34254_006_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_21_2020_05_15_19_PM.txt,Brown
34254,PSS,20707250,9140,Tracker Halfmoon CV Parameters,1904159,7500,PS-s Halfmoon W,30375,34254_006_PSS_HM_WW,34254_006_PSS_HM_WW,-2.913,86.258,4623596000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.2,,,,20.0,20.133,Test_HPK_VPX34254_006_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run02_10_22_2020_10_30_06_AM.txt,Brown
34254,PSS,20707246,9140,Tracker Halfmoon CV Parameters,1904054,7480,PS-s Halfmoon E,30376,34254_007_PSS_HM_EE,34254_007_PSS_HM_EE,-2.908,85.314,4572884000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.003,Test_HPK_VPX34254_007_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_12_31_39_PM.txt,Brown
34254,PSS,20669336,9140,Tracker Halfmoon CV Parameters,1902749,7500,PS-s Halfmoon W,30381,34254_007_PSS_HM_WW,34254_007_PSS_HM_WW,-2.873,85.466,4579841000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 2,0.4,,,,20.0,20.159,Test_HPK_VPX34254_007_PSS_HM_WW_West_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_05_35_40_PM.txt,Brown
34254,PSS,20669337,9140,Tracker Halfmoon CV Parameters,1902785,7480,PS-s Halfmoon E,30382,34254_008_PSS_HM_EE,34254_008_PSS_HM_EE,-2.88,85.608,4587672000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.009,Test_HPK_VPX34254_008_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_02_36_13_PM.txt,Brown
34254,PSS,20651330,9140,Tracker Halfmoon CV Parameters,1901966,7500,PS-s Halfmoon W,30387,34254_008_PSS_HM_WW,34254_008_PSS_HM_WW,-2.933,81.639,4376650000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_008_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_03_49_28_PM.txt,Brown
34254,PSS,20637615,9140,Tracker Halfmoon CV Parameters,1901558,7480,PS-s Halfmoon E,30388,34254_009_PSS_HM_EE,34254_009_PSS_HM_EE,-2.899,85.112,4561770000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.2,,,,20.0,20.004,Test_HPK_VPX34254_009_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_10_23_2020_12_45_54_PM.txt,Brown
34254,PSS,20731230,9140,Tracker Halfmoon CV Parameters,1905221,7500,PS-s Halfmoon W,30393,34254_009_PSS_HM_WW,34254_009_PSS_HM_WW,-2.942,86.343,4629084000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.003,Test_HPK_VPX34254_009_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_08_04_37_PM.txt,Brown
34254,PSS,20731221,9140,Tracker Halfmoon CV Parameters,1904885,7480,PS-s Halfmoon E,30394,34254_010_PSS_HM_EE,34254_010_PSS_HM_EE,-2.943,85.147,4565017000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.008,Test_HPK_VPX34254_010_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_09_17_50_PM.txt,Brown
34254,PSS,20731228,9140,Tracker Halfmoon CV Parameters,1905167,7500,PS-s Halfmoon W,30399,34254_010_PSS_HM_WW,34254_010_PSS_HM_WW,-2.968,86.16,4620103000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_010_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_22_2020_10_31_08_PM.txt,Brown
34254,PSS,20717356,9140,Tracker Halfmoon CV Parameters,1904729,7480,PS-s Halfmoon E,30424,34254_015_PSS_HM_EE,34254_015_PSS_HM_EE,-2.95,85.243,4570367000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.002,Test_HPK_VPX34254_015_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_30_2020_02_43_11_PM.txt,Brown
34254,PSS,20717354,9140,Tracker Halfmoon CV Parameters,1904708,7500,PS-s Halfmoon W,30429,34254_015_PSS_HM_WW,34254_015_PSS_HM_WW,-2.916,85.247,4569533000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.009,Test_HPK_VPX34254_015_PSS_HM_WW_West_South_PQC1_MOS1_MOSQuarter_CV_Run01_11_02_2020_12_16_47_PM.txt,Brown
34254,PSS,20731224,9140,Tracker Halfmoon CV Parameters,1905077,7480,PS-s Halfmoon E,30430,34254_016_PSS_HM_EE,34254_016_PSS_HM_EE,-2.97,84.989,4557402000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.012,Test_HPK_VPX34254_016_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_30_2020_05_14_37_PM.txt,Brown
34254,PSS,20669339,9140,Tracker Halfmoon CV Parameters,1902845,7500,PS-s Halfmoon W,30435,34254_016_PSS_HM_WW,34254_016_PSS_HM_WW,-2.895,85.417,4577924000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.2,,,,20.0,20.019,Test_HPK_VPX34254_016_PSS_HM_WW_West_South_PQC1_MOS1_MOSQuarter_CV_Run10_11_02_2020_12_45_49_PM.txt,Brown
34254,PSS,20717351,9140,Tracker Halfmoon CV Parameters,1904543,7480,PS-s Halfmoon E,30460,34254_021_PSS_HM_EE,34254_021_PSS_HM_EE,-2.953,85.337,4575523000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.002,Test_HPK_VPX34254_021_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_23_2020_02_30_56_PM.txt,Brown
34254,PSS,20651329,9140,Tracker Halfmoon CV Parameters,1901921,7500,PS-s Halfmoon W,30465,34254_021_PSS_HM_WW,34254_021_PSS_HM_WW,-2.979,86.5,4638712000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_021_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_23_2020_03_39_26_PM.txt,Brown
34254,PSS,20743931,9140,Tracker Halfmoon CV Parameters,1905776,7480,PS-s Halfmoon E,30466,34254_022_PSS_HM_EE,34254_022_PSS_HM_EE,-2.954,85.397,4578781000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.01,Test_HPK_VPX34254_022_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_23_2020_04_47_50_PM.txt,Brown
34254,PSS,20682103,9140,Tracker Halfmoon CV Parameters,1902974,7500,PS-s Halfmoon W,30471,34254_022_PSS_HM_WW,34254_022_PSS_HM_WW,-2.967,86.214,4622964000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_022_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_23_2020_05_56_17_PM.txt,Brown
34254,PSS,20743925,9140,Tracker Halfmoon CV Parameters,1905530,7480,PS-s Halfmoon E,30472,34254_023_PSS_HM_EE,34254_023_PSS_HM_EE,-2.905,85.472,4581239000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.2,,,,20.0,20.008,Test_HPK_VPX34254_023_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_10_27_2020_04_05_41_PM.txt,Brown
34254,PSS,20771885,9140,Tracker Halfmoon CV Parameters,1906544,7500,PS-s Halfmoon W,30477,34254_023_PSS_HM_WW,34254_023_PSS_HM_WW,-2.953,86.418,4633498000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_023_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_26_2020_04_10_09_PM.txt,Brown
34254,PSS,20669335,9140,Tracker Halfmoon CV Parameters,1902686,7480,PS-s Halfmoon E,30478,34254_024_PSS_HM_EE,34254_024_PSS_HM_EE,-2.956,85.591,4589271000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.017,Test_HPK_VPX34254_024_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_26_2020_05_17_03_PM.txt,Brown
34254,PSS,20758091,9140,Tracker Halfmoon CV Parameters,1906298,7500,PS-s Halfmoon W,30483,34254_024_PSS_HM_WW,34254_024_PSS_HM_WW,-2.955,86.562,4641294000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.006,Test_HPK_VPX34254_024_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_26_2020_06_25_07_PM.txt,Brown
34254,PSS,20707249,9140,Tracker Halfmoon CV Parameters,1904114,7480,PS-s Halfmoon E,30484,34254_025_PSS_HM_EE,34254_025_PSS_HM_EE,-2.958,85.26,4571578000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.001,Test_HPK_VPX34254_025_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_27_2020_05_36_51_PM.txt,Brown
34254,PSS,20651327,9140,Tracker Halfmoon CV Parameters,1901882,7500,PS-s Halfmoon W,30489,34254_025_PSS_HM_WW,34254_025_PSS_HM_WW,-2.961,86.218,4623031000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_025_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_27_2020_06_45_05_PM.txt,Brown
34254,PSS,20717352,9140,Tracker Halfmoon CV Parameters,1904567,7480,PS-s Halfmoon E,30490,34254_026_PSS_HM_EE,34254_026_PSS_HM_EE,-2.701,87.412,4678538000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 3,0.2,,,,20.0,20.034,Test_HPK_VPX34254_026_PSS_HM_EE_East_North_PQC1_MOS1_MOSQuarter_CV_Run05_10_28_2020_12_03_28_PM.txt,Brown
34254,PSS,20694229,9140,Tracker Halfmoon CV Parameters,1903577,7500,PS-s Halfmoon W,30495,34254_026_PSS_HM_WW,34254_026_PSS_HM_WW,-2.789,85.46,4576867000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 4,0.2,,,,20.0,20.025,Test_HPK_VPX34254_026_PSS_HM_WW_West_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_12_10_07_PM.txt,Brown
34254,PSS,20682101,9140,Tracker Halfmoon CV Parameters,1902884,7480,PS-s Halfmoon E,30496,34254_027_PSS_HM_EE,34254_027_PSS_HM_EE,-2.706,86.19,4613259000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.106,Test_HPK_VPX34254_027_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run03_10_28_2020_06_21_07_PM.txt,Brown
34254,PSS,20637603,9140,Tracker Halfmoon CV Parameters,1901261,7500,PS-s Halfmoon W,30501,34254_027_PSS_HM_WW,34254_027_PSS_HM_WW,-2.79,86.979,4658280000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.2,,,,20.0,20.017,Test_HPK_VPX34254_027_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run03_10_28_2020_05_51_47_PM.txt,Brown
34254,PSS,20731236,9140,Tracker Halfmoon CV Parameters,1905323,7480,PS-s Halfmoon E,30502,34254_028_PSS_HM_EE,34254_028_PSS_HM_EE,-2.761,86.149,4612882000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.024,Test_HPK_VPX34254_028_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_03_30_15_PM.txt,Brown
34254,PSS,20743920,9140,Tracker Halfmoon CV Parameters,1905380,7500,PS-s Halfmoon W,30507,34254_028_PSS_HM_WW,34254_028_PSS_HM_WW,-2.83,86.865,4653452000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.008,Test_HPK_VPX34254_028_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_04_38_22_PM.txt,Brown
34254,PSS,20731233,9140,Tracker Halfmoon CV Parameters,1905293,7480,PS-s Halfmoon E,30550,34254_036_PSS_HM_EE,34254_036_PSS_HM_EE,-2.767,86.156,4613421000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.002,Test_HPK_VPX34254_036_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_06_43_48_PM.txt,Brown
34254,PSS,20743927,9140,Tracker Halfmoon CV Parameters,1905593,7500,PS-s Halfmoon W,30555,34254_036_PSS_HM_WW,34254_036_PSS_HM_WW,-2.852,86.871,4654493000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_036_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_07_54_07_PM.txt,Brown
34254,PSS,20758098,9140,Tracker Halfmoon CV Parameters,1906427,7480,PS-s Halfmoon E,30556,34254_037_PSS_HM_EE,34254_037_PSS_HM_EE,-2.813,86.227,4618736000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.015,Test_HPK_VPX34254_037_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_09_02_42_PM.txt,Brown
34254,PSS,20707257,9140,Tracker Halfmoon CV Parameters,1904258,7500,PS-s Halfmoon W,30561,34254_037_PSS_HM_WW,34254_037_PSS_HM_WW,-2.89,86.895,4656990000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_037_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_10_11_09_PM.txt,Brown
34254,PSS,20731220,9140,Tracker Halfmoon CV Parameters,1904864,7480,PS-s Halfmoon E,30568,34254_039_PSS_HM_EE,34254_039_PSS_HM_EE,-2.831,86.304,4623421000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.2,,,,20.0,20.003,Test_HPK_VPX34254_039_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_11_02_2020_03_22_05_PM.txt,Brown
34254,PSS,20694235,9140,Tracker Halfmoon CV Parameters,1903706,7500,PS-s Halfmoon W,30573,34254_039_PSS_HM_WW,34254_039_PSS_HM_WW,-2.899,87.133,4670051000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.029,Test_HPK_VPX34254_039_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_11_02_2020_04_37_15_PM.txt,Brown
34254,PSS,20771881,9140,Tracker Halfmoon CV Parameters,1906505,7480,PS-s Halfmoon E,30574,34254_040_PSS_HM_EE,34254_040_PSS_HM_EE,-2.821,86.09,4611656000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.085,Test_HPK_VPX34254_040_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_11_02_2020_05_45_19_PM.txt,Brown
34254,PSS,20758099,9140,Tracker Halfmoon CV Parameters,1906442,7500,PS-s Halfmoon W,30579,34254_040_PSS_HM_WW,34254_040_PSS_HM_WW,-2.855,86.781,4649763000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.4,,,,20.0,25.562,Test_HPK_VPX34254_040_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run05_11_04_2020_02_25_15_PM.txt,Brown
34254,PSS,20651322,9140,Tracker Halfmoon CV Parameters,1901792,7480,PS-s Halfmoon E,31004,34254_045_PSS_HM_EE,34254_045_PSS_HM_EE,-2.84,86.934,4657485000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.003,Test_HPK_VPX34254_045_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_07_25_12_PM.txt,Brown
34254,PSS,20717345,9140,Tracker Halfmoon CV Parameters,1904393,7500,PS-s Halfmoon W,31009,34254_045_PSS_HM_WW,34254_045_PSS_HM_WW,-2.94,86.778,4652336000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.004,Test_HPK_VPX34254_045_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_08_33_43_PM.txt,Brown
34254,PSS,20651321,9140,Tracker Halfmoon CV Parameters,1901786,7480,PS-s Halfmoon E,31010,34254_046_PSS_HM_EE,34254_046_PSS_HM_EE,-2.841,86.313,4624212000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.5,,,,20.0,20.014,Test_HPK_VPX34254_046_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_09_42_00_PM.txt,Brown
34254,PSS,20743932,9140,Tracker Halfmoon CV Parameters,1905800,7500,PS-s Halfmoon W,31015,34254_046_PSS_HM_WW,34254_046_PSS_HM_WW,-2.917,87.411,4685574000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_046_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_28_2020_10_50_17_PM.txt,Brown
34254,PSS,20743928,9140,Tracker Halfmoon CV Parameters,1905599,7480,PS-s Halfmoon E,31016,34254_047_PSS_HM_EE,34254_047_PSS_HM_EE,-2.837,86.747,4647329000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,0.5,,,,20.0,20.009,Test_HPK_VPX34254_047_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_12_39_49_PM.txt,Brown
34254,PSS,20758088,9140,Tracker Halfmoon CV Parameters,1906205,7500,PS-s Halfmoon W,31021,34254_047_PSS_HM_WW,34254_047_PSS_HM_WW,-2.916,87.341,4681746000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,0.5,,,,20.0,20.002,Test_HPK_VPX34254_047_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_01_48_35_PM.txt,Brown
34254,PSS,20743937,9140,Tracker Halfmoon CV Parameters,1905911,7480,PS-s Halfmoon E,31022,34254_048_PSS_HM_EE,34254_048_PSS_HM_EE,-2.823,86.85,4652430000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,0.4,,,,20.0,20.163,Test_HPK_VPX34254_048_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_10_29_2020_05_02_13_PM.txt,Brown
34254,PSS,20717344,9140,Tracker Halfmoon CV Parameters,1904390,7500,PS-s Halfmoon W,31027,34254_048_PSS_HM_WW,34254_048_PSS_HM_WW,-2.926,87.26,4677746000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,0.5,,,,20.0,20.004,Test_HPK_VPX34254_048_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_10_29_2020_04_05_49_PM.txt,Brown
34331,2-S,21542985,9140,Tracker Halfmoon CV Parameters,2000321,7400,2S Halfmoon E,29800,34331_001_2-S_HM_EE,34331_001_2-S_HM_EE,-2.954,87.096,4669842000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.094,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_11_2020_09_45_36_PM.txt,Brown
34331,2-S,21553952,9140,Tracker Halfmoon CV Parameters,2000882,7400,2S Halfmoon E,29800,34331_001_2-S_HM_EE,34331_001_2-S_HM_EE,-3.039,85.009,4560691000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.094,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_11_2020_09_45_36_PM.txt,Brown
34331,2-S,21565339,9140,Tracker Halfmoon CV Parameters,2001554,7420,2S Halfmoon W,29803,34331_001_2-S_HM_WW,34331_001_2-S_HM_WW,-2.965,85.666,4593555000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,20.053,Test_HPK_VPX34331_001_2-S_HM_WW_West_North_PQC1_MOS_MOSQuarter_CV_Run01_09_11_2020_11_08_01_PM.txt,Brown
34331,2-S,21511705,9140,Tracker Halfmoon CV Parameters,1999082,7420,2S Halfmoon W,29803,34331_001_2-S_HM_WW,34331_001_2-S_HM_WW,-3.039,86.843,4659052000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,20.053,Test_HPK_VPX34331_001_2-S_HM_WW_West_North_PQC1_MOS_MOSQuarter_CV_Run01_09_11_2020_11_08_01_PM.txt,Brown
34331,2-S,21501532,9140,Tracker Halfmoon CV Parameters,1998803,7400,2S Halfmoon E,29804,34331_002_2-S_HM_EE,34331_002_2-S_HM_EE,-3.03,83.801,4495586000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.003,Test_HPK_VPX34331_002_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_15_2020_04_55_27_PM.txt,Brown
34331,2-S,21522478,9140,Tracker Halfmoon CV Parameters,1999784,7420,2S Halfmoon W,29807,34331_002_2-S_HM_WW,34331_002_2-S_HM_WW,-3.005,86.827,4657098000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 2,10.0,10000.0,0.05,,20.0,20.047,Test_HPK_VPX34331_002_2-S_HM_WW_West_North_PQC1_MOS_MOSQuarter_CV_Run01_09_15_2020_06_18_30_PM.txt,Brown
34331,2-S,21565324,9140,Tracker Halfmoon CV Parameters,2001167,7420,2S Halfmoon W,29811,34331_004_2-S_HM_WW,34331_004_2-S_HM_WW,-2.927,85.537,4585445000000.0,,,PQC1,MOS_QUARTER,Not Used,Left,MOS,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,-223.677,Test_HPK_VPX34331_004_2-S_HM_WW_West_South_PQC1_MOS_MOSQuarter_CV_Run01_09_16_2020_01_12_42_PM.txt,Brown
34331,2-S,21542992,9140,Tracker Halfmoon CV Parameters,2000441,7400,2S Halfmoon E,29812,34331_006_2-S_HM_EE,34331_006_2-S_HM_EE,-3.054,85.037,4562656000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.023,Test_HPK_VPX34331_006_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_17_2020_03_43_06_PM.txt,Brown
34331,2-S,21511719,9140,Tracker Halfmoon CV Parameters,1999355,7400,2S Halfmoon E,29812,34331_006_2-S_HM_EE,34331_006_2-S_HM_EE,-2.972,85.082,4562461000000.0,,,PQC1,MOS_QUARTER,Not Used,Right,MOS,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.023,Test_HPK_VPX34331_006_2-S_HM_EE_East_South_PQC1_MOS_MOSQuarter_CV_Run01_09_17_2020_03_43_06_PM.txt,Brown
