batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V,RSH_OHMSQR
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.809,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.798,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.759,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.828,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.719,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.884,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.82,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.801,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.944,18.165261
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.591076
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.5497
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.536406
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.563383
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.589906
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.507579000000003
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.519902
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.366462
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.401153
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.275309
34346,2S,EE,Perugia,Right,20.0,20.0,3.97,18.165261
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.882,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.751,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.776,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.703,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.79,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.67,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.877,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.817,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.833,18.328239000000004
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.671043
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.588654
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.615852
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.647633000000003
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.653418
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.502727
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.452107
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.291563
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.289901
34346,2S,WW,Perugia,Left,20.0,20.0,3.955,18.328239000000004
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.858,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.748,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.791,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.778,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.68,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.891,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.805,18.243481
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.486382000000003
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.521618
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.532861
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.539207
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.411498
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.285696
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.239799
34346,2S,WW,Perugia,Right,20.0,20.0,3.824,18.243481
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.791,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.797,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.711,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.76,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.656,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.864,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.779,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.81,18.119244
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.471647
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.35921
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.43812
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.462784
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.508143
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.446416000000003
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.285244
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.291679
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.238149
34346,2S,EE,Perugia,Left,20.0,20.0,3.92,18.119244
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.179838
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.540531
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.118568
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.204544
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.279905
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.322838
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.304608
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.268169
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.363371
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.488757000000003
34348,2S,EE,Perugia,Left,20.0,20.0,4.092,18.396471
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.179838
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.540531
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.118568
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.204544
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.279905
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.322838
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.304608
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.268169
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.363371
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.488757000000003
34348,2S,EE,Perugia,Left,20.0,20.0,4.057,18.396471
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.179838
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.540531
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.118568
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.204544
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.279905
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.322838
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.304608
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.268169
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.363371
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.488757000000003
34348,2S,EE,Perugia,Left,20.0,20.0,4.032,18.396471
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.179838
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.540531
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.118568
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.204544
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.279905
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.322838
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.304608
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.268169
34348,2S,EE,Perugia,Left,20.0,20.0,4.105,18.363371
