batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,TOX_NM
42252,2S,EE,HEPHY,Left,,,697.753
42252,2S,WW,HEPHY,Left,,,701.078
42252,2S,EE,HEPHY,Left,,,695.192
42252,2S,WW,HEPHY,Left,,,698.25
42252,2S,EE,HEPHY,Left,,,696.399
42252,2S,WW,HEPHY,Left,,,697.007
42253,2S,EE,Demokritos,Left,22.8,22.8,678.298
42253,2S,WW,Demokritos,Left,22.6,22.6,684.629
42253,2S,EE,Demokritos,Left,22.1,22.1,677.333
42253,2S,WW,Demokritos,Left,22.0,22.0,682.106
42253,2S,EE,Demokritos,Left,22.5,22.5,677.339
42253,2S,WW,Demokritos,Left,22.4,22.4,683.368
42253,2S,EE,Demokritos,Left,21.2,21.2,677.438
42253,2S,WW,Demokritos,Left,21.5,21.5,678.845
42253,2S,EE,Demokritos,Left,22.3,22.3,678.292
42253,2S,WW,Demokritos,Left,22.2,22.2,682.705
42254,2S,EE,Demokritos,Left,20.4,20.4,684.017
42254,2S,EE,Demokritos,Left,20.4,20.4,684.017
42254,2S,WW,Demokritos,Left,21.1,21.1,692.459
42254,2S,WW,Demokritos,Left,21.1,21.1,692.459
42254,2S,EE,Demokritos,Left,21.7,21.7,682.667
42254,2S,EE,Demokritos,Left,21.7,21.7,682.667
42254,2S,WW,Demokritos,Left,21.7,21.7,691.599
42254,2S,WW,Demokritos,Left,21.7,21.7,691.599
42254,2S,EE,Demokritos,Left,21.7,21.7,679.245
42254,2S,EE,Demokritos,Left,21.7,21.7,679.245
42254,2S,WW,Demokritos,Left,21.7,21.7,688.344
42254,2S,WW,Demokritos,Left,21.7,21.7,688.344
42254,2S,EE,Demokritos,Left,21.7,21.7,678.703
42254,2S,EE,Demokritos,Left,21.7,21.7,678.703
42254,2S,WW,Demokritos,Left,21.8,21.8,688.559
42254,2S,WW,Demokritos,Left,21.8,21.8,688.559
42254,2S,EE,Demokritos,Left,21.8,21.8,676.485
42254,2S,WW,Demokritos,Left,21.8,21.8,685.242
42254,2S,WW,Demokritos,Left,21.8,21.8,685.242
42255,2S,EE,Demokritos,Left,21.9,21.9,675.37
42255,2S,WW,Demokritos,Left,21.8,21.8,682.669
42255,2S,EE,Demokritos,Left,21.9,21.9,675.711
42255,2S,WW,Demokritos,Left,21.9,21.9,680.984
42255,2S,EE,Demokritos,Left,20.4,20.4,673.618
42255,2S,WW,Demokritos,Left,21.1,21.1,678.644
42255,2S,EE,Demokritos,Left,21.4,21.4,671.009
42255,2S,WW,Demokritos,Left,21.7,21.7,677.496
42255,2S,EE,Demokritos,Left,21.8,21.8,671.769
42255,2S,WW,Demokritos,Left,21.8,21.8,675.488
42650,2S,EE,HEPHY,Left,,,708.581
42650,2S,WW,HEPHY,Left,,,709.628
42650,2S,EE,HEPHY,Left,,,705.601
42650,2S,WW,HEPHY,Left,,,711.766
42650,2S,EE,HEPHY,Left,,,704.672
42650,2S,WW,HEPHY,Left,,,708.207
42650,2S,EE,HEPHY,Left,,,706.335
42650,2S,WW,HEPHY,Left,,,707.799
42650,2S,EE,HEPHY,Left,,,704.443
42650,2S,WW,HEPHY,Left,,,707.34
42650,2S,EE,HEPHY,Left,,,703.672
42650,2S,WW,HEPHY,Left,,,696.815
42650,2S,EE,HEPHY,Left,,,704.509
42650,2S,WW,HEPHY,Left,,,708.815
42256,2S,EE,Brown,Right,20.0,20.009,715.904
42256,2S,WW,Brown,Right,20.0,20.025,706.882
42256,2S,EE,Brown,Right,20.0,20.081,715.424
42256,2S,WW,Brown,Right,20.0,20.055,709.037
42256,2S,EE,Brown,Right,20.0,20.052,718.757
42256,2S,WW,Brown,Right,20.0,20.056,709.278
42256,2S,EE,Brown,Right,20.0,20.083,718.933
42256,2S,WW,Brown,Right,20.0,20.076,708.448
42256,2S,EE,Brown,Right,20.0,20.02,714.474
42256,2S,WW,Brown,Right,20.0,20.034,707.173
42256,2S,EE,Brown,Right,20.0,20.085,712.29
42256,2S,WW,Brown,Right,20.0,20.019,704.846
42256,2S,EE,Brown,Right,20.0,20.056,701.588
42256,2S,WW,Brown,Right,20.0,20.057,704.221
42256,2S,EE,Brown,Right,20.0,20.051,710.565
42256,2S,WW,Brown,Right,20.0,20.06,703.973
42257,2S,EE,Brown,Right,20.0,20.045,706.249
42257,2S,EE,Brown,Right,20.0,20.048,703.37
42257,2S,WW,Brown,Right,20.0,20.088,699.555
42257,2S,EE,Brown,Right,20.0,20.02,701.844
42257,2S,WW,Brown,Right,20.0,20.04,700.878
42257,2S,EE,Brown,Right,20.0,20.121,705.702
42257,2S,WW,Brown,Right,20.0,20.116,697.588
42257,2S,EE,Brown,Right,20.0,20.063,705.203
42257,2S,WW,Brown,Right,20.0,20.057,697.72
42257,2S,EE,Brown,Right,20.0,20.122,701.978
42257,2S,EE,Brown,Right,20.0,20.134,704.151
42257,2S,WW,Brown,Right,20.0,20.013,695.797
42257,2S,EE,Brown,Right,20.0,20.165,700.301
42257,2S,WW,Brown,Right,20.0,20.04,694.996
42257,2S,EE,Brown,Right,20.0,20.062,702.738
42257,2S,EE,Brown,Right,20.0,20.016,700.941
42257,2S,WW,Brown,Right,20.0,20.067,695.289
42257,2S,EE,Brown,Right,20.0,20.024,699.522
42257,2S,WW,Brown,Right,20.0,20.062,696.337
42653,2S,EE,HEPHY,Left,,,712.167
42653,2S,WW,HEPHY,Left,,,722.626
42653,2S,EE,HEPHY,Left,,,712.366
42653,2S,WW,HEPHY,Left,,,723.2
42653,2S,EE,HEPHY,Left,,,712.573
42653,2S,WW,HEPHY,Left,,,722.268
42653,2S,EE,HEPHY,Left,,,711.616
42653,2S,WW,HEPHY,Left,,,721.981
42653,2S,EE,HEPHY,Left,,,709.977
42653,2S,WW,HEPHY,Left,,,719.093
42653,2S,EE,HEPHY,Left,,,709.501
42653,2S,WW,HEPHY,Left,,,723.007
42653,2S,EE,HEPHY,Left,,,705.688
42653,2S,WW,HEPHY,Left,,,710.482
42653,2S,EE,HEPHY,Left,,,705.717
42653,2S,WW,HEPHY,Left,,,714.079
42654,2S,EE,HEPHY,Left,,,707.148
42654,2S,EE,HEPHY,Left,,,708.902
42654,2S,EE,HEPHY,Left,,,706.084
42654,2S,WW,HEPHY,Left,,,717.388
42654,2S,EE,HEPHY,Left,,,706.505
42654,2S,WW,HEPHY,Left,,,712.978
42654,2S,EE,HEPHY,Left,,,706.429
42654,2S,WW,HEPHY,Left,,,710.962
42654,2S,EE,HEPHY,Left,,,703.434
42654,2S,WW,HEPHY,Left,,,711.59
42654,2S,EE,HEPHY,Left,,,705.745
42654,2S,WW,HEPHY,Left,,,711.639
42655,2S,EE,HEPHY,Left,,,692.124
42655,2S,WW,HEPHY,Left,,,703.901
42655,2S,EE,HEPHY,Left,,,693.74
42655,2S,WW,HEPHY,Left,,,708.75
42655,2S,EE,HEPHY,Left,,,698.105
42655,2S,WW,HEPHY,Left,,,704.555
42655,2S,EE,HEPHY,Left,,,693.223
42655,2S,WW,HEPHY,Left,,,703.04
42655,2S,EE,HEPHY,Left,,,691.836
42655,2S,WW,HEPHY,Left,,,705.658
42655,2S,EE,HEPHY,Left,,,694.139
42655,2S,WW,HEPHY,Left,,,703.171
42655,2S,EE,HEPHY,Left,,,690.683
42655,2S,WW,HEPHY,Left,,,700.478
42655,2S,EE,HEPHY,Left,,,746.672
42655,2S,WW,HEPHY,Left,,,697.054
42656,2S,EE,HEPHY,Left,,,689.069
42656,2S,WW,HEPHY,Left,,,699.946
42656,2S,EE,HEPHY,Left,,,691.469
42656,2S,WW,HEPHY,Left,,,697.754
42656,2S,EE,HEPHY,Left,,,688.847
42656,2S,WW,HEPHY,Left,,,697.067
42656,2S,EE,HEPHY,Left,,,684.844
42656,2S,WW,HEPHY,Left,,,694.121
42656,2S,EE,HEPHY,Left,,,686.16
42656,2S,WW,HEPHY,Left,,,692.24
42656,2S,EE,HEPHY,Left,,,686.925
42656,2S,WW,HEPHY,Left,,,689.555
42656,2S,EE,HEPHY,Left,,,684.651
42656,2S,WW,HEPHY,Left,,,686.338
42656,2S,EE,HEPHY,Left,,,686.845
42656,2S,WW,HEPHY,Left,,,690.069
42657,2S,EE,Demokritos,Left,21.8,21.8,677.598
42657,2S,WW,Demokritos,Left,22.4,22.4,684.285
42657,2S,EE,Demokritos,Left,22.2,22.2,676.751
42657,2S,WW,Demokritos,Left,22.7,22.7,679.57
42657,2S,EE,Demokritos,Left,23.2,23.2,672.394
42657,2S,WW,Demokritos,Left,23.5,23.5,679.47
42657,2S,EE,Demokritos,Left,23.8,23.8,674.675
42657,2S,WW,Demokritos,Left,24.1,24.1,681.075
42657,2S,EE,Demokritos,Left,20.7,20.7,675.715
42657,2S,WW,Demokritos,Left,22.3,22.3,680.058
42657,2S,EE,Demokritos,Left,22.5,22.5,671.88
42657,2S,WW,Demokritos,Left,22.9,22.9,676.248
42657,2S,EE,Demokritos,Left,23.2,23.2,671.472
42657,2S,WW,Demokritos,Left,23.7,23.7,677.016
42658,2S,EE,Demokritos,Left,24.4,24.4,683.848
42658,2S,WW,Demokritos,Left,24.6,24.6,689.904
42658,2S,EE,Demokritos,Left,23.4,23.4,678.71
42658,2S,WW,Demokritos,Left,24.0,24.0,688.919
42658,2S,EE,Demokritos,Left,24.8,24.8,681.774
42658,2S,WW,Demokritos,Left,20.8,20.8,691.294
42658,2S,EE,Demokritos,Left,24.2,24.2,676.914
42658,2S,WW,Demokritos,Left,24.4,24.4,685.071
42658,2S,EE,Demokritos,Left,21.7,21.7,679.215
42658,2S,WW,Demokritos,Left,22.3,22.3,684.019
42658,2S,EE,Demokritos,Left,24.8,24.8,675.219
42658,2S,WW,Demokritos,Left,25.1,25.1,681.881
42658,2S,EE,Demokritos,Left,22.8,22.8,677.586
42658,2S,WW,Demokritos,Left,23.1,23.1,680.237
42659,2S,EE,Demokritos,Left,21.8,21.8,677.51
42659,2S,WW,Demokritos,Left,22.2,22.2,685.292
42659,2S,EE,Demokritos,Left,22.1,22.1,676.607
42659,2S,WW,Demokritos,Left,22.1,22.1,682.934
42659,2S,EE,Demokritos,Left,20.4,20.4,677.021
42659,2S,WW,Demokritos,Left,21.3,21.3,681.492
42659,2S,EE,Demokritos,Left,22.0,22.0,675.451
42659,2S,WW,Demokritos,Left,22.4,22.4,678.64
42659,2S,EE,Demokritos,Left,22.2,22.2,673.921
42659,2S,WW,Demokritos,Left,22.2,22.2,678.933
42659,2S,EE,Demokritos,Left,23.0,23.0,673.455
42659,2S,WW,Demokritos,Left,23.1,23.1,678.169
42659,2S,EE,Demokritos,Left,22.2,22.2,675.095
42659,2S,WW,Demokritos,Left,22.1,22.1,679.682
42901,2S,EE,Demokritos,Left,23.7,23.7,680.331
42901,2S,WW,Demokritos,Left,24.1,24.1,690.49
42901,2S,EE,Demokritos,Left,23.6,23.6,678.869
42901,2S,WW,Demokritos,Left,24.1,24.1,690.476
42901,2S,EE,Demokritos,Left,24.5,24.5,679.405
42901,2S,WW,Demokritos,Left,21.0,21.0,689.857
42901,2S,EE,Demokritos,Left,22.4,22.4,676.807
42901,2S,WW,Demokritos,Left,22.9,22.9,687.905
42901,2S,EE,Demokritos,Left,23.0,23.0,679.521
42901,2S,WW,Demokritos,Left,23.4,23.4,685.145
42901,2S,EE,Demokritos,Left,19.8,19.8,677.57
42901,2S,WW,Demokritos,Left,21.3,21.3,683.073
42901,2S,EE,Demokritos,Left,22.4,22.4,679.174
42901,2S,WW,Demokritos,Left,23.2,23.2,678.109
42902,2S,EE,Brown,Right,20.0,20.009,705.303
42902,2S,WW,Brown,Right,20.0,20.01,699.267
42902,2S,EE,Brown,Right,20.0,20.013,701.956
42902,2S,WW,Brown,Right,20.0,20.033,700.106
42902,2S,EE,Brown,Right,20.0,20.045,705.783
42902,2S,WW,Brown,Right,20.0,20.044,698.639
42902,2S,EE,Brown,Right,20.0,20.054,705.532
42902,2S,WW,Brown,Right,20.0,20.031,697.4
42902,2S,EE,Brown,Right,20.0,20.003,703.179
42902,2S,WW,Brown,Right,20.0,20.006,698.058
42902,2S,EE,Brown,Right,20.0,20.008,701.722
42902,2S,WW,Brown,Right,20.0,20.021,697.961
42902,2S,EE,Brown,Right,20.0,20.024,701.249
42902,2S,WW,Brown,Right,20.0,20.028,697.278
42902,2S,EE,Brown,Right,20.0,20.054,700.883
42902,2S,WW,Brown,Right,20.0,20.031,692.239
42903,2S,EE,Brown,Right,20.0,20.007,691.308
42903,2S,WW,Brown,Right,20.0,20.004,682.773
42903,2S,EE,Brown,Right,20.0,20.094,693.491
42903,2S,WW,Brown,Right,20.0,20.022,683.978
42903,2S,EE,Brown,Right,20.0,20.015,689.918
42903,2S,WW,Brown,Right,20.0,20.017,687.06
42903,2S,EE,Brown,Right,20.0,20.045,692.079
42903,2S,WW,Brown,Right,20.0,20.173,684.534
42903,2S,EE,Brown,Right,20.0,20.009,692.461
42903,2S,WW,Brown,Right,20.0,20.027,683.234
42903,2S,EE,Brown,Right,20.0,20.176,688.44
42903,2S,WW,Brown,Right,20.0,20.017,682.397
42903,2S,EE,Brown,Right,20.0,20.045,688.234
42903,2S,WW,Brown,Right,20.0,20.048,679.37
42903,2S,EE,Brown,Right,20.0,20.051,687.78
42903,2S,WW,Brown,Right,20.0,20.05,679.916
42904,2S,EE,Brown,Right,20.0,20.017,704.548
42904,2S,WW,Brown,Right,20.0,20.004,700.62
42904,2S,EE,Brown,Right,20.0,20.016,705.238
42904,2S,WW,Brown,Right,20.0,20.036,702.518
42904,2S,EE,Brown,Right,20.0,20.013,705.622
42904,2S,WW,Brown,Right,20.0,20.011,700.97
42904,2S,EE,Brown,Right,20.0,20.062,706.434
42904,2S,WW,Brown,Right,20.0,20.138,699.449
42904,2S,EE,Brown,Right,20.0,20.007,703.439
42904,2S,WW,Brown,Right,20.0,20.019,699.461
42904,2S,EE,Brown,Right,20.0,20.004,705.05
42904,2S,WW,Brown,Right,20.0,20.016,695.92
42912,PSP,EE,Demokritos,Left,22.7,22.7,668.798
42912,PSP,WW,Demokritos,Left,22.7,22.7,676.652
42912,PSP,EE,Demokritos,Left,21.9,21.9,671.2
42912,PSP,WW,Demokritos,Left,22.4,22.4,676.959
42912,PSP,EE,Demokritos,Left,22.7,22.7,671.466
42912,PSP,WW,Demokritos,Left,22.8,22.8,678.132
42912,PSP,EE,Demokritos,Left,22.6,22.6,671.392
42912,PSP,WW,Demokritos,Left,22.7,22.7,679.633
42912,PSP,EE,Demokritos,Left,22.8,22.8,665.413
42912,PSP,WW,Demokritos,Left,19.8,19.8,676.382
42912,PSP,EE,Demokritos,Left,22.9,22.9,668.633
42912,PSP,WW,Demokritos,Left,20.6,20.6,670.028
42912,PSP,EE,Demokritos,Left,20.4,20.4,666.78
42912,PSP,WW,Demokritos,Left,21.2,21.2,669.389
42912,PSP,EE,Demokritos,Left,21.5,21.5,669.906
42912,PSP,WW,Demokritos,Left,21.7,21.7,673.185
42913,PSP,EE,Demokritos,Left,20.9,20.9,661.475
42913,PSP,WW,Demokritos,Left,20.4,20.4,664.947
42913,PSP,EE,Demokritos,Left,17.2,17.2,660.334
42913,PSP,WW,Demokritos,Left,17.2,17.2,664.079
42913,PSP,EE,Demokritos,Left,20.0,20.0,663.326
42913,PSP,WW,Demokritos,Left,19.6,19.6,667.163
42913,PSP,EE,Demokritos,Left,19.2,19.2,659.349
42913,PSP,WW,Demokritos,Left,19.3,19.3,664.43
42913,PSP,EE,Demokritos,Left,17.4,17.4,658.964
42913,PSP,WW,Demokritos,Left,18.3,18.3,662.727
42913,PSP,EE,Demokritos,Left,19.7,19.7,658.813
42913,PSP,WW,Demokritos,Left,18.3,18.3,658.559
42913,PSP,EE,Demokritos,Left,17.1,17.1,656.924
42913,PSP,WW,Demokritos,Left,17.0,17.0,658.846
42913,PSP,EE,Demokritos,Left,16.9,16.9,658.863
42913,PSP,WW,Demokritos,Left,16.9,16.9,657.57
42900,PSS,EE,HEPHY,Left,,,708.25
42900,PSS,WW,HEPHY,Left,,,721.512
42900,PSS,EE,HEPHY,Left,,,713.645
42900,PSS,WW,HEPHY,Left,,,725.478
42900,PSS,EE,HEPHY,Left,,,714.593
42900,PSS,WW,HEPHY,Left,,,723.815
42900,PSS,EE,HEPHY,Left,,,713.321
42900,PSS,WW,HEPHY,Left,,,723.794
42900,PSS,EE,HEPHY,Left,,,713.719
42900,PSS,WW,HEPHY,Left,,,726.264
42900,PSS,EE,HEPHY,Left,,,711.839
42900,PSS,WW,HEPHY,Left,,,723.717
42900,PSS,EE,HEPHY,Left,,,711.256
42900,PSS,WW,HEPHY,Left,,,717.711
42900,PSS,EE,HEPHY,Left,,,711.495
42900,PSS,WW,HEPHY,Left,,,716.803
42900,PSS,EE,HEPHY,Left,,,708.786
42900,PSS,WW,HEPHY,Left,,,715.58
42900,PSS,EE,HEPHY,Left,,,707.68
42900,PSS,WW,HEPHY,Left,,,716.489
42904,2S,EE,Brown,Right,20.0,20.056,703.0
42904,2S,WW,Brown,Right,20.0,20.077,696.942
42904,2S,EE,Brown,Right,20.0,20.046,700.615
42904,2S,WW,Brown,Right,20.0,20.057,698.012
42905,2S,EE,Brown,Right,20.0,20.045,687.07
42905,2S,WW,Brown,Right,20.0,20.055,676.967
42905,2S,EE,Brown,Right,20.0,20.014,684.637
42905,2S,WW,Brown,Right,20.0,20.045,755.513
42905,2S,EE,Brown,Right,20.0,20.083,685.684
42905,2S,WW,Brown,Right,20.0,20.061,678.362
42905,2S,EE,Brown,Right,20.0,20.072,682.785
42905,2S,WW,Brown,Right,20.0,20.077,676.953
42905,2S,EE,Brown,Right,20.0,20.006,682.237
42905,2S,WW,Brown,Right,20.0,20.037,676.009
42905,2S,EE,Brown,Right,20.0,20.005,689.069
42905,2S,WW,Brown,Right,20.0,20.021,676.535
42905,2S,EE,Brown,Right,20.0,20.059,683.294
42905,2S,WW,Brown,Right,20.0,20.065,674.144
42905,2S,EE,Brown,Right,20.0,20.089,682.583
42905,2S,WW,Brown,Right,20.0,20.07,674.863
42906,2S,EE,Demokritos,Left,17.5,17.5,670.967
42906,2S,WW,Demokritos,Left,19.5,19.5,679.956
42906,2S,EE,Demokritos,Left,19.4,19.4,670.663
42906,2S,WW,Demokritos,Left,21.4,21.4,683.42
42906,2S,EE,Demokritos,Left,20.6,20.6,671.476
42906,2S,WW,Demokritos,Left,20.9,20.9,680.716
42906,2S,EE,Demokritos,Left,21.3,21.3,670.711
42906,2S,WW,Demokritos,Left,22.1,22.1,680.923
42906,2S,EE,Demokritos,Left,21.8,21.8,671.114
42906,2S,WW,Demokritos,Left,22.3,22.3,676.062
42906,2S,EE,Demokritos,Left,22.2,22.2,668.468
42906,2S,WW,Demokritos,Left,22.5,22.5,674.876
42906,2S,EE,Demokritos,Left,22.5,22.5,669.429
42906,2S,WW,Demokritos,Left,22.8,22.8,677.389
42907,2S,EE,Demokritos,Left,19.5,19.5,671.826
42907,2S,WW,Demokritos,Left,20.7,20.7,677.568
42907,2S,EE,Demokritos,Left,21.0,21.0,668.95
42907,2S,WW,Demokritos,Left,21.7,21.7,680.504
42907,2S,EE,Demokritos,Left,21.3,21.3,670.049
42907,2S,WW,Demokritos,Left,21.8,21.8,674.091
42907,2S,EE,Demokritos,Left,22.3,22.3,668.633
42907,2S,WW,Demokritos,Left,22.6,22.6,675.178
42907,2S,EE,Demokritos,Left,22.9,22.9,667.681
42907,2S,WW,Demokritos,Left,23.0,23.0,672.82
42907,2S,EE,Demokritos,Left,22.1,22.1,669.75
42907,2S,WW,Demokritos,Left,22.3,22.3,672.104
42907,2S,EE,Demokritos,Left,22.5,22.5,667.131
42907,2S,WW,Demokritos,Left,22.6,22.6,672.497
42908,2S,EE,Brown,Right,20.0,20.008,694.776
42908,2S,WW,Brown,Right,20.0,20.009,689.272
42908,2S,EE,Brown,Right,20.0,20.023,694.259
42908,2S,WW,Brown,Right,20.0,20.062,691.53
42908,2S,EE,Brown,Right,20.0,20.033,698.141
42908,2S,WW,Brown,Right,20.0,20.088,689.23
42908,2S,EE,Brown,Right,20.0,20.087,696.67
42908,2S,WW,Brown,Right,20.0,20.084,690.712
42908,2S,EE,Brown,Right,20.0,20.005,694.306
42908,2S,WW,Brown,Right,20.0,20.009,691.385
42908,2S,EE,Brown,Right,20.0,20.023,690.026
42908,2S,WW,Brown,Right,20.0,20.039,688.678
42908,2S,EE,Brown,Right,20.0,20.031,688.305
42908,2S,WW,Brown,Right,20.0,20.037,688.668
42908,2S,EE,Brown,Right,20.0,20.064,689.753
42908,2S,WW,Brown,Right,20.0,20.034,687.91
42909,2S,EE,Brown,Right,20.0,20.006,692.795
42909,2S,WW,Brown,Right,20.0,20.022,688.23
42909,2S,EE,Brown,Right,20.0,20.021,690.232
42909,2S,WW,Brown,Right,20.0,20.042,690.896
42909,2S,EE,Brown,Right,20.0,20.047,694.997
42909,2S,WW,Brown,Right,20.0,20.056,689.486
42909,2S,EE,Brown,Right,20.0,20.067,692.783
42909,2S,WW,Brown,Right,20.0,20.06,688.35
42909,2S,EE,Brown,Right,20.0,20.006,692.265
42909,2S,WW,Brown,Right,20.0,20.018,687.944
42909,2S,EE,Brown,Right,20.0,20.012,690.525
42909,2S,WW,Brown,Right,20.0,20.049,685.715
42909,2S,EE,Brown,Right,20.0,20.068,688.722
42909,2S,WW,Brown,Right,20.0,20.057,685.792
42909,2S,EE,Brown,Right,20.0,20.074,685.0
42909,2S,WW,Brown,Right,20.0,20.073,684.546
42910,2S,EE,HEPHY,Left,,,694.657
42910,2S,WW,HEPHY,Left,,,701.324
42910,2S,EE,HEPHY,Left,,,692.919
42910,2S,WW,HEPHY,Left,,,699.772
42910,2S,EE,HEPHY,Left,,,688.936
42910,2S,WW,HEPHY,Left,,,699.595
42910,2S,EE,HEPHY,Left,,,690.646
42910,2S,WW,HEPHY,Left,,,700.028
42910,2S,EE,HEPHY,Left,,,690.196
42910,2S,WW,HEPHY,Left,,,695.723
42910,2S,EE,HEPHY,Left,,,692.645
42910,2S,WW,HEPHY,Left,,,691.518
42910,2S,EE,HEPHY,Left,,,686.048
42910,2S,WW,HEPHY,Left,,,690.325
42910,2S,EE,HEPHY,Left,,,685.94
42910,2S,WW,HEPHY,Left,,,694.323
42911,2S,EE,HEPHY,Left,,,688.406
42911,2S,WW,HEPHY,Left,,,694.516
42911,2S,EE,HEPHY,Left,,,692.369
42911,2S,WW,HEPHY,Left,,,702.605
42911,2S,EE,HEPHY,Left,,,690.42
42911,2S,WW,HEPHY,Left,,,732.361
42911,2S,EE,HEPHY,Left,,,688.048
42911,2S,WW,HEPHY,Left,,,700.234
42911,2S,EE,HEPHY,Left,,,690.903
42911,2S,WW,HEPHY,Left,,,694.6
42911,2S,EE,HEPHY,Left,,,685.847
42911,2S,WW,HEPHY,Left,,,693.663
42911,2S,EE,HEPHY,Left,,,687.321
42911,2S,WW,HEPHY,Left,,,693.35
42911,2S,EE,HEPHY,Left,,,687.506
42911,2S,WW,HEPHY,Left,,,689.984
43270,2S,EE,HEPHY,Left,,,684.135
43270,2S,WW,HEPHY,Left,,,691.587
43270,2S,EE,HEPHY,Left,,,682.782
43270,2S,WW,HEPHY,Left,,,690.787
43270,2S,EE,HEPHY,Left,,,682.224
43270,2S,WW,HEPHY,Left,,,690.468
43270,2S,EE,HEPHY,Left,,,683.18
43270,2S,WW,HEPHY,Left,,,690.002
43270,2S,EE,HEPHY,Left,,,681.345
43270,2S,WW,HEPHY,Left,,,689.192
43270,2S,EE,HEPHY,Left,,,680.105
43270,2S,WW,HEPHY,Left,,,687.332
43270,2S,EE,HEPHY,Left,,,677.26
43270,2S,WW,HEPHY,Left,,,687.691
43270,2S,EE,HEPHY,Left,,,680.859
43270,2S,WW,HEPHY,Left,,,690.0
42914,PSP,EE,Demokritos,Left,18.8,18.8,652.775
42914,PSP,WW,Demokritos,Left,19.7,19.7,662.589
42914,PSP,EE,Demokritos,Left,21.5,21.5,663.326
43255,PSS,EE,HEPHY,Left,,,697.813
43255,PSS,WW,HEPHY,Left,,,708.393
43255,PSS,EE,HEPHY,Left,,,710.456
43255,PSS,WW,HEPHY,Left,,,709.497
43255,PSS,EE,HEPHY,Left,,,702.491
43255,PSS,WW,HEPHY,Left,,,710.069
43255,PSS,EE,HEPHY,Left,,,707.137
43255,PSS,WW,HEPHY,Left,,,710.319
43255,PSS,EE,HEPHY,Left,,,698.931
43255,PSS,WW,HEPHY,Left,,,708.023
43255,PSS,EE,HEPHY,Left,,,696.928
43255,PSS,WW,HEPHY,Left,,,705.554
43255,PSS,EE,HEPHY,Left,,,696.737
43255,PSS,WW,HEPHY,Left,,,705.372
43255,PSS,EE,HEPHY,Left,,,695.67
43255,PSS,WW,HEPHY,Left,,,702.509
42914,PSP,WW,Demokritos,Left,22.4,22.4,666.013
42914,PSP,EE,Demokritos,Left,20.0,20.0,652.876
42914,PSP,WW,Demokritos,Left,20.2,20.2,662.949
42914,PSP,EE,Demokritos,Left,20.4,20.4,653.26
42914,PSP,WW,Demokritos,Left,20.5,20.5,664.818
42914,PSP,EE,Demokritos,Left,22.9,22.9,652.679
42914,PSP,WW,Demokritos,Left,23.2,23.2,657.956
42914,PSP,EE,Demokritos,Left,23.4,23.4,651.372
42914,PSP,WW,Demokritos,Left,23.3,23.3,654.141
42914,PSP,EE,Demokritos,Left,23.2,23.2,652.795
42914,PSP,WW,Demokritos,Left,16.8,16.8,654.02
42914,PSP,EE,Demokritos,Left,20.6,20.6,651.509
42914,PSP,WW,Demokritos,Left,20.8,20.8,656.63
43280,PSP,EE,Demokritos,Left,21.4,21.4,659.739
43280,PSP,WW,Demokritos,Left,21.5,21.5,669.276
43280,PSP,EE,Demokritos,Left,21.7,21.7,664.465
43280,PSP,WW,Demokritos,Left,21.9,21.9,670.811
43280,PSP,EE,Demokritos,Left,16.6,16.6,667.661
43280,PSP,WW,Demokritos,Left,17.7,17.7,673.228
43280,PSP,EE,Demokritos,Left,19.8,19.8,662.116
43280,PSP,WW,Demokritos,Left,20.2,20.2,668.731
43280,PSP,EE,Demokritos,Left,18.6,18.6,659.78
43280,PSP,WW,Demokritos,Left,19.8,19.8,665.697
43280,PSP,EE,Demokritos,Left,20.6,20.6,659.143
43280,PSP,WW,Demokritos,Left,20.8,20.8,663.724
43280,PSP,EE,Demokritos,Left,21.0,21.0,653.486
43280,PSP,WW,Demokritos,Left,21.1,21.1,653.853
43280,PSP,EE,Demokritos,Left,20.5,20.5,657.851
43280,PSP,WW,Demokritos,Left,20.7,20.7,661.954
43281,PSP,EE,Demokritos,Left,22.1,22.1,648.975
43281,PSP,EE,Demokritos,Left,22.1,22.1,648.975
43281,PSP,WW,Demokritos,Left,22.3,22.3,648.345
43281,PSP,WW,Demokritos,Left,22.3,22.3,648.345
43281,PSP,EE,Demokritos,Left,21.0,21.0,650.179
43281,PSP,EE,Demokritos,Left,21.0,21.0,650.179
43281,PSP,WW,Demokritos,Left,21.6,21.6,649.913
43281,PSP,WW,Demokritos,Left,21.6,21.6,649.913
43281,PSP,EE,Demokritos,Left,21.8,21.8,649.388
43281,PSP,WW,Demokritos,Left,22.0,22.0,649.632
43281,PSP,WW,Demokritos,Left,22.0,22.0,649.632
43281,PSP,EE,Demokritos,Left,22.4,22.4,647.107
43281,PSP,WW,Demokritos,Left,22.4,22.4,659.475
43281,PSP,EE,Demokritos,Left,22.2,22.2,646.062
43281,PSP,WW,Demokritos,Left,22.4,22.4,655.552
43281,PSP,EE,Demokritos,Left,21.3,21.3,643.604
43281,PSP,WW,Demokritos,Left,21.7,21.7,646.019
43281,PSP,EE,Demokritos,Left,22.5,22.5,656.09
43281,PSP,WW,Demokritos,Left,18.5,18.5,644.461
43281,PSP,EE,Demokritos,Left,19.4,19.4,646.45
