batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CACC_PFRD
36241,2S,EE,HEPHY,Left,,,85.938
36241,2S,WW,HEPHY,Left,,,84.783
36241,2S,EE,HEPHY,Left,,,85.925
36241,2S,WW,HEPHY,Left,,,84.725
36245,2S,EE,Brown,Right,20.0,20.002,86.207
36245,2S,WW,Brown,Right,20.0,20.002,87.204
36245,2S,WW,Brown,Right,20.0,20.002,87.326
36245,2S,EE,Brown,Right,20.0,20.003,86.477
36245,2S,WW,Brown,Right,20.0,20.002,87.221
36245,2S,EE,Brown,Right,20.0,20.001,87.039
36245,2S,WW,Brown,Right,20.0,20.002,87.191
36245,2S,EE,Brown,Right,20.0,20.003,87.116
36245,2S,WW,Brown,Right,20.0,20.003,88.038
36245,2S,EE,Brown,Right,20.0,20.002,86.777
36245,2S,WW,Brown,Right,20.0,20.002,88.114
36245,2S,EE,Brown,Right,20.0,20.005,87.157
36245,2S,WW,Brown,Right,20.0,20.002,88.076
36245,2S,EE,Brown,Right,20.0,20.005,87.136
36245,2S,WW,Brown,Right,20.0,20.003,88.027
36245,2S,EE,Brown,Right,20.0,20.008,87.419
36245,2S,WW,Brown,Right,20.0,20.002,88.014
35499,PSP,EE,HEPHY,Left,,,88.255
35499,PSP,EE,HEPHY,Right,,,87.051
35499,PSP,WW,HEPHY,Left,,,87.635
35499,PSP,WW,HEPHY,Right,,,87.637
35499,PSP,EE,HEPHY,Left,,,88.652
35499,PSP,EE,HEPHY,Right,,,87.367
35499,PSP,WW,HEPHY,Right,,,88.23
35499,PSP,WW,HEPHY,Left,,,87.521
35499,PSP,EE,HEPHY,Right,,,87.405
35499,PSP,EE,HEPHY,Left,,,88.54
35499,PSP,WW,HEPHY,Right,,,88.046
35499,PSP,WW,HEPHY,Left,,,87.976
35499,PSP,EE,HEPHY,Left,,,88.11
35499,PSP,EE,HEPHY,Right,,,87.738
35499,PSP,WW,HEPHY,Left,,,87.841
35499,PSP,WW,HEPHY,Right,,,87.881
35496,PSP,EE,HEPHY,Right,,,86.885
35496,PSP,EE,HEPHY,Left,,,88.201
35496,PSP,WW,HEPHY,Right,,,87.68
35496,PSP,WW,HEPHY,Left,,,86.978
35496,PSP,EE,HEPHY,Left,,,88.002
35496,PSP,EE,HEPHY,Right,,,87.178
35496,PSP,WW,HEPHY,Left,,,87.192
35496,PSP,WW,HEPHY,Right,,,87.952
35496,PSP,EE,HEPHY,Left,,,88.402
35496,PSP,EE,HEPHY,Right,,,87.183
35496,PSP,WW,HEPHY,Right,,,87.277
35496,PSP,WW,HEPHY,Left,,,87.101
35496,PSP,EE,HEPHY,Left,,,88.324
35496,PSP,EE,HEPHY,Right,,,87.364
35496,PSP,WW,HEPHY,Left,,,86.874
35496,PSP,WW,HEPHY,Right,,,87.811
35496,PSP,EE,HEPHY,Right,,,87.607
35496,PSP,EE,HEPHY,Left,,,88.436
35496,PSP,WW,HEPHY,Right,,,87.902
35496,PSP,WW,HEPHY,Left,,,87.335
35496,PSP,EE,HEPHY,Right,,,88.112
35496,PSP,EE,HEPHY,Left,,,88.248
35496,PSP,WW,HEPHY,Right,,,88.489
35496,PSP,WW,HEPHY,Left,,,88.208
35496,PSP,EE,HEPHY,Right,,,88.16
35496,PSP,EE,HEPHY,Left,,,88.69
35496,PSP,WW,HEPHY,Left,,,88.518
35496,PSP,WW,HEPHY,Right,,,88.507
35496,PSP,EE,HEPHY,Left,,,88.064
35496,PSP,EE,HEPHY,Right,,,88.123
35496,PSP,WW,HEPHY,Right,,,89.051
35496,PSP,WW,HEPHY,Left,,,88.716
35500,PSP,EE,Brown,Right,20.0,20.055,88.708
35500,PSP,WW,Brown,Right,20.0,20.067,89.385
35500,PSP,EE,Brown,Right,20.0,20.154,89.227
35500,PSP,WW,Brown,Right,20.0,20.009,91.155
35499,PSP,EE,HEPHY,Left,,,88.347
35499,PSP,EE,HEPHY,Right,,,87.792
35499,PSP,WW,HEPHY,Left,,,87.907
35499,PSP,WW,HEPHY,Right,,,88.184
35499,PSP,EE,HEPHY,Right,,,88.04
35499,PSP,EE,HEPHY,Left,,,88.04
35499,PSP,WW,HEPHY,Left,,,88.766
35499,PSP,WW,HEPHY,Right,,,88.538
35499,PSP,EE,HEPHY,Right,,,87.999
35499,PSP,EE,HEPHY,Left,,,88.839
35499,PSP,WW,HEPHY,Right,,,88.332
35499,PSP,WW,HEPHY,Left,,,88.562
35499,PSP,EE,HEPHY,Left,,,88.57
35499,PSP,EE,HEPHY,Right,,,88.234
35499,PSP,WW,HEPHY,Right,,,88.374
35499,PSP,WW,HEPHY,Left,,,88.451
35499,PSP,EE,HEPHY,Right,,,87.909
35499,PSP,EE,HEPHY,Left,,,88.054
35499,PSP,WW,HEPHY,Left,,,88.623
35499,PSP,WW,HEPHY,Right,,,88.272
35499,PSP,EE,HEPHY,Left,,,88.561
35499,PSP,EE,HEPHY,Right,,,87.799
35499,PSP,WW,HEPHY,Right,,,88.218
35499,PSP,WW,HEPHY,Left,,,87.963
35500,PSP,EE,Brown,Right,20.0,20.139,88.593
35500,PSP,WW,Brown,Right,20.0,20.122,89.491
35500,PSP,EE,Brown,Right,20.0,20.081,88.55
35500,PSP,WW,Brown,Right,20.0,20.073,89.683
35500,PSP,EE,Brown,Right,20.0,20.028,89.451
35500,PSP,WW,Brown,Right,20.0,20.059,89.756
35500,PSP,EE,Brown,Right,20.0,20.093,89.971
35500,PSP,WW,Brown,Right,20.0,20.038,90.066
35500,PSP,EE,Brown,Right,20.0,20.13,90.436
35500,PSP,WW,Brown,Right,20.0,20.101,90.319
35500,PSP,EE,Brown,Right,20.0,20.079,90.375
35500,PSP,WW,Brown,Right,20.0,20.071,90.594
35500,PSP,EE,Brown,Right,20.0,20.036,90.272
35500,PSP,WW,Brown,Right,20.0,20.046,90.473
35500,PSP,EE,Brown,Right,20.0,20.125,90.764
35500,PSP,WW,Brown,Right,20.0,20.081,90.773
35501,PSP,EE,Brown,Right,20.0,20.013,90.118
35501,PSP,WW,Brown,Right,20.0,20.006,90.411
35501,PSP,EE,Brown,Right,20.0,20.058,90.278
35501,PSP,WW,Brown,Right,20.0,20.043,90.939
35501,PSP,EE,Brown,Right,20.0,20.103,89.951
35501,PSP,WW,Brown,Right,20.0,20.094,90.586
35501,PSP,EE,Brown,Right,20.0,20.085,90.385
35501,PSP,WW,Brown,Right,20.0,20.073,90.931
35501,PSP,EE,Brown,Right,20.0,20.007,90.698
35501,PSP,WW,Brown,Right,20.0,20.017,91.229
35501,PSP,EE,Brown,Right,20.0,20.018,90.345
35501,PSP,WW,Brown,Right,20.0,20.025,90.864
35501,PSP,EE,Brown,Right,20.0,20.084,91.668
35501,PSP,WW,Brown,Right,20.0,20.094,91.749
35501,PSP,EE,Brown,Right,20.0,20.069,90.972
35501,PSP,WW,Brown,Right,20.0,20.062,91.127
35501,PSP,EE,Brown,Right,20.0,20.005,91.267
35501,PSP,WW,Brown,Right,20.0,20.018,91.014
35501,PSP,EE,Brown,Right,20.0,20.091,91.253
35501,PSP,WW,Brown,Right,20.0,20.066,91.101
36696,PSS,EE,Brown,Right,20.0,20.012,84.947
36696,PSS,WW,Brown,Right,20.0,20.005,86.5
36696,PSS,EE,Brown,Right,20.0,20.015,85.254
36696,PSS,WW,Brown,Right,20.0,20.03,85.889
36696,PSS,EE,Brown,Right,20.0,20.012,84.869
36696,PSS,WW,Brown,Right,20.0,20.008,85.748
36696,PSS,EE,Brown,Right,20.0,20.092,84.635
36696,PSS,EE,Brown,Right,20.0,20.002,85.006
36696,PSS,WW,Brown,Right,20.0,20.004,85.823
36696,PSS,EE,Brown,Right,20.0,20.003,86.004
36696,PSS,WW,Brown,Right,20.0,20.005,86.393
36696,PSS,EE,Brown,Right,20.0,20.159,85.663
36696,PSS,WW,Brown,Right,20.0,20.021,85.729
36696,PSS,EE,Brown,Right,20.0,20.028,85.617
36696,PSS,WW,Brown,Right,20.0,20.025,86.779
36696,PSS,EE,Brown,Right,20.0,20.062,86.084
36696,PSS,WW,Brown,Right,20.0,20.012,86.917
36697,PSS,EE,Brown,Right,20.0,20.004,86.024
36697,PSS,WW,Brown,Right,20.0,20.002,86.723
36697,PSS,EE,Brown,Right,20.0,20.003,86.478
36697,PSS,WW,Brown,Right,20.0,20.006,86.459
36697,PSS,EE,Brown,Right,20.0,20.004,86.325
36697,PSS,WW,Brown,Right,20.0,20.003,86.703
36697,PSS,EE,Brown,Right,20.0,20.033,85.425
36697,PSS,WW,Brown,Right,20.0,20.004,86.596
36697,PSS,EE,Brown,Right,20.0,20.02,85.675
36697,PSS,EE,Brown,Right,20.0,20.01,86.817
36697,PSS,WW,Brown,Right,20.0,20.003,87.321
36697,PSS,EE,Brown,Right,20.0,20.01,86.634
36697,PSS,EE,Brown,Right,20.0,20.01,87.216
36697,PSS,WW,Brown,Right,20.0,20.005,87.362
36697,PSS,EE,Brown,Right,20.0,20.049,87.001
36697,PSS,WW,Brown,Right,20.0,20.04,87.756
36700,2S,EE,HEPHY,Left,,,86.664
36700,2S,WW,HEPHY,Left,,,84.673
36700,2S,EE,HEPHY,Left,,,86.162
36700,2S,WW,HEPHY,Left,,,84.33
36700,2S,EE,HEPHY,Left,,,86.679
36700,2S,WW,HEPHY,Left,,,84.792
36700,2S,EE,HEPHY,Left,,,86.602
36700,2S,WW,HEPHY,Left,,,85.156
36700,2S,EE,HEPHY,Left,,,86.668
36700,2S,WW,HEPHY,Left,,,85.517
36700,2S,EE,HEPHY,Left,,,86.63
36700,2S,WW,HEPHY,Left,,,85.932
36700,2S,EE,HEPHY,Left,,,86.744
36700,2S,WW,HEPHY,Left,,,85.798
36700,2S,EE,HEPHY,Left,,,86.978
36700,2S,WW,HEPHY,Left,,,75.446
36700,2S,EE,HEPHY,Left,,,87.492
36700,2S,WW,HEPHY,Left,,,85.848
36700,2S,EE,HEPHY,Left,,,86.702
36700,2S,WW,HEPHY,Left,,,85.834
36701,2S,EE,HEPHY,Left,,,85.189
36701,2S,WW,HEPHY,Left,,,83.455
36701,2S,EE,HEPHY,Left,,,84.257
36701,2S,WW,HEPHY,Left,,,83.189
36701,2S,EE,HEPHY,Left,,,85.131
36701,2S,WW,HEPHY,Left,,,83.32
36701,2S,EE,HEPHY,Left,,,84.947
36701,2S,WW,HEPHY,Left,,,83.901
36701,2S,EE,HEPHY,Left,,,85.123
36701,2S,WW,HEPHY,Left,,,83.694
36701,2S,EE,HEPHY,Left,,,84.778
36701,2S,WW,HEPHY,Left,,,83.708
36701,2S,EE,HEPHY,Left,,,85.431
36701,2S,WW,HEPHY,Left,,,84.032
36701,2S,EE,HEPHY,Left,,,85.404
36701,2S,WW,HEPHY,Left,,,84.842
36701,2S,EE,HEPHY,Left,,,85.783
36701,2S,WW,HEPHY,Left,,,84.7
36701,2S,EE,HEPHY,Left,,,86.348
36701,2S,WW,HEPHY,Left,,,84.711
36246,2S,EE,Brown,Right,20.0,20.397,86.677
36246,2S,WW,Brown,Right,20.0,20.406,87.463
36246,2S,EE,Brown,Right,20.0,20.329,86.451
36246,2S,WW,Brown,Right,20.0,20.44,87.367
36246,2S,EE,Brown,Right,20.0,20.456,86.522
36246,2S,WW,Brown,Right,20.0,20.116,87.471
36246,2S,EE,Brown,Right,20.0,20.597,86.561
36246,2S,WW,Brown,Right,20.0,20.647,87.4
36246,2S,EE,Brown,Right,20.0,20.018,86.796
36246,2S,WW,Brown,Right,20.0,20.014,87.405
36246,2S,EE,Brown,Right,20.0,20.038,86.992
36246,2S,WW,Brown,Right,20.0,20.056,87.631
36246,2S,EE,Brown,Right,20.0,20.083,87.199
36246,2S,WW,Brown,Right,20.0,20.114,87.859
36246,2S,EE,Brown,Right,20.0,20.1,87.122
36246,2S,WW,Brown,Right,20.0,20.077,87.772
36246,2S,EE,Brown,Right,20.0,20.047,87.244
36246,2S,WW,Brown,Right,20.0,20.05,88.184
36698,2S,EE,HEPHY,Left,,,84.842
36698,2S,WW,HEPHY,Left,,,82.964
36698,2S,EE,HEPHY,Left,,,84.529
36698,2S,WW,HEPHY,Left,,,82.391
36698,2S,EE,HEPHY,Left,,,84.858
36698,2S,WW,HEPHY,Left,,,82.698
36698,2S,EE,HEPHY,Left,,,84.916
36698,2S,WW,HEPHY,Left,,,82.575
36698,2S,EE,HEPHY,Left,,,85.247
36698,2S,WW,HEPHY,Left,,,83.185
36698,2S,EE,HEPHY,Left,,,85.121
36698,2S,WW,HEPHY,Left,,,83.3
36698,2S,EE,HEPHY,Left,,,85.823
36698,2S,WW,HEPHY,Left,,,84.61
36698,2S,EE,HEPHY,Left,,,85.818
36698,2S,WW,HEPHY,Left,,,83.48
36698,2S,EE,HEPHY,Left,,,85.702
36698,2S,WW,HEPHY,Left,,,84.411
36698,2S,EE,HEPHY,Left,,,86.085
36698,2S,WW,HEPHY,Left,,,84.536
36699,2S,WW,HEPHY,Left,,,84.061
36699,2S,EE,HEPHY,Left,,,85.696
36699,2S,WW,HEPHY,Left,,,83.735
36699,2S,EE,HEPHY,Left,,,85.417
36699,2S,WW,HEPHY,Left,,,83.528
36699,2S,EE,HEPHY,Left,,,85.719
36699,2S,WW,HEPHY,Left,,,84.389
36699,2S,EE,HEPHY,Left,,,85.701
36699,2S,WW,HEPHY,Left,,,84.408
36699,2S,EE,HEPHY,Left,,,86.126
36699,2S,WW,HEPHY,Left,,,84.384
36699,2S,EE,HEPHY,Left,,,86.142
36699,2S,WW,HEPHY,Left,,,84.472
36699,2S,EE,HEPHY,Left,,,86.399
36699,2S,WW,HEPHY,Left,,,85.318
36699,2S,EE,HEPHY,Left,,,86.131
36699,2S,WW,HEPHY,Left,,,85.717
36699,2S,EE,HEPHY,Left,,,86.138
36699,2S,WW,HEPHY,Left,,,85.398
36706,2S,EE,Brown,Right,20.0,20.025,84.672
36706,2S,WW,Brown,Right,20.0,20.074,85.866
36706,2S,EE,Brown,Right,20.0,20.013,85.11
36706,2S,WW,Brown,Right,20.0,20.018,84.887
36706,2S,EE,Brown,Right,20.0,20.208,85.256
36706,2S,WW,Brown,Right,20.0,20.272,85.493
36706,2S,EE,Brown,Right,20.0,20.034,85.41
36706,2S,WW,Brown,Right,20.0,20.054,86.273
36706,2S,EE,Brown,Right,20.0,20.035,85.596
36706,2S,WW,Brown,Right,20.0,20.053,86.124
36706,2S,EE,Brown,Right,20.0,20.06,85.786
36706,2S,WW,Brown,Right,20.0,20.057,86.533
36795,2S,EE,Brown,Right,20.0,20.057,85.571
36795,2S,WW,Brown,Right,20.0,20.09,86.237
36795,2S,EE,Brown,Right,20.0,20.18,85.153
36795,2S,WW,Brown,Right,20.0,20.055,86.215
36795,2S,EE,Brown,Right,20.0,20.093,85.469
36795,2S,WW,Brown,Right,20.0,20.081,86.345
36795,2S,EE,Brown,Right,20.0,20.071,85.811
36795,2S,WW,Brown,Right,20.0,20.124,86.58
36795,2S,EE,Brown,Right,20.0,20.025,86.09
36795,2S,WW,Brown,Right,20.0,20.051,86.75
36795,2S,EE,Brown,Right,20.0,20.059,86.28
36795,2S,WW,Brown,Right,20.0,20.073,87.144
36795,2S,EE,Brown,Right,20.0,20.055,86.388
36795,2S,WW,Brown,Right,20.0,20.038,87.278
36795,2S,EE,Brown,Right,20.0,20.087,86.625
36795,2S,WW,Brown,Right,20.0,20.095,87.382
36796,2S,EE,Brown,Right,20.0,20.017,87.014
36796,2S,WW,Brown,Right,20.0,20.021,87.684
36796,2S,EE,Brown,Right,20.0,20.039,73.952
36796,2S,WW,Brown,Right,20.0,20.052,87.602
36796,2S,EE,Brown,Right,20.0,20.038,87.556
36796,2S,WW,Brown,Right,20.0,20.077,87.354
36796,2S,EE,Brown,Right,20.0,20.081,87.502
36796,2S,WW,Brown,Right,20.0,20.069,87.702
36796,2S,EE,Brown,Right,20.0,20.043,87.722
36796,2S,WW,Brown,Right,20.0,20.045,88.378
36796,2S,EE,Brown,Right,20.0,20.042,87.647
36796,2S,WW,Brown,Right,20.0,20.041,88.117
36796,2S,EE,Brown,Right,20.0,20.055,87.837
36796,2S,WW,Brown,Right,20.0,20.069,88.055
36796,2S,EE,Brown,Right,20.0,20.061,88.823
36796,2S,WW,Brown,Right,20.0,20.063,88.298
36797,2S,EE,Brown,Right,20.0,20.067,84.887
36797,2S,WW,Brown,Right,20.0,20.022,86.471
36797,2S,EE,Brown,Right,20.0,20.047,85.059
36797,2S,WW,Brown,Right,20.0,20.106,86.316
36797,2S,EE,Brown,Right,20.0,20.037,85.321
36797,2S,WW,Brown,Right,20.0,20.023,85.842
36797,2S,EE,Brown,Right,20.0,20.044,84.692
36797,2S,WW,Brown,Right,20.0,20.025,86.013
36797,2S,EE,Brown,Right,20.0,20.06,85.307
36797,2S,WW,Brown,Right,20.0,20.028,86.462
36797,2S,EE,Brown,Right,20.0,20.039,85.257
36797,2S,WW,Brown,Right,20.0,20.016,86.899
36797,2S,EE,Brown,Right,20.0,20.045,85.801
36797,2S,WW,Brown,Right,20.0,20.068,87.124
36797,2S,EE,Brown,Right,20.0,20.036,87.007
36797,2S,WW,Brown,Right,20.0,20.038,88.264
36800,2S,EE,HEPHY,Left,,,86.848
36800,2S,WW,HEPHY,Left,,,85.118
36800,2S,EE,HEPHY,Left,,,84.752
36800,2S,WW,HEPHY,Left,,,85.767
36800,2S,EE,HEPHY,Left,,,86.485
36800,2S,WW,HEPHY,Left,,,85.5
36800,2S,EE,HEPHY,Left,,,86.737
36800,2S,WW,HEPHY,Left,,,85.877
36800,2S,EE,HEPHY,Left,,,86.852
36800,2S,WW,HEPHY,Left,,,86.138
36800,2S,EE,HEPHY,Left,,,86.971
36800,2S,WW,HEPHY,Left,,,86.172
36800,2S,EE,HEPHY,Left,,,86.91
36800,2S,WW,HEPHY,Left,,,86.324
36800,2S,EE,HEPHY,Left,,,85.056
36800,2S,WW,HEPHY,Left,,,86.649
36800,2S,EE,HEPHY,Left,,,86.831
36800,2S,WW,HEPHY,Left,,,86.71
36800,2S,EE,HEPHY,Left,,,86.992
36800,2S,WW,HEPHY,Left,,,86.334
36801,2S,EE,HEPHY,Left,,,84.063
36801,2S,WW,HEPHY,Left,,,82.776
36801,2S,EE,HEPHY,Left,,,84.025
36801,2S,WW,HEPHY,Left,,,82.461
36801,2S,EE,HEPHY,Left,,,84.755
36801,2S,WW,HEPHY,Left,,,83.09
36801,2S,EE,HEPHY,Left,,,84.394
36801,2S,WW,HEPHY,Left,,,83.377
36801,2S,EE,HEPHY,Left,,,84.459
36801,2S,WW,HEPHY,Left,,,83.565
36801,2S,EE,HEPHY,Left,,,84.674
36801,2S,WW,HEPHY,Left,,,83.472
36801,2S,EE,HEPHY,Left,,,84.998
36801,2S,WW,HEPHY,Left,,,84.365
36801,2S,EE,HEPHY,Left,,,84.723
36801,2S,WW,HEPHY,Left,,,84.049
36801,2S,EE,HEPHY,Left,,,84.748
36801,2S,WW,HEPHY,Left,,,84.381
36801,2S,EE,HEPHY,Left,,,85.208
36801,2S,WW,HEPHY,Left,,,84.371
36802,2S,EE,HEPHY,Left,,,85.475
36802,2S,WW,HEPHY,Left,,,84.637
36802,2S,EE,HEPHY,Left,,,85.532
36802,2S,WW,HEPHY,Left,,,83.703
36802,2S,EE,HEPHY,Left,,,85.133
36802,2S,WW,HEPHY,Left,,,84.477
36802,2S,EE,HEPHY,Left,,,85.208
36802,2S,WW,HEPHY,Left,,,84.725
36802,2S,EE,HEPHY,Left,,,85.595
36802,2S,WW,HEPHY,Left,,,84.183
36802,2S,EE,HEPHY,Left,,,85.194
36802,2S,WW,HEPHY,Left,,,84.57
36802,2S,EE,HEPHY,Left,,,85.441
36802,2S,WW,HEPHY,Left,,,84.68
36802,2S,EE,HEPHY,Left,,,85.725
36802,2S,WW,HEPHY,Left,,,85.467
36802,2S,EE,HEPHY,Left,,,86.33
36802,2S,WW,HEPHY,Left,,,85.225
36802,2S,EE,HEPHY,Left,,,75.625
36802,2S,WW,HEPHY,Left,,,85.068
36803,2S,EE,HEPHY,Left,,,86.167
36803,2S,WW,HEPHY,Left,,,84.577
36803,2S,EE,HEPHY,Left,,,86.263
36803,2S,WW,HEPHY,Left,,,84.788
36803,2S,EE,HEPHY,Left,,,85.617
36803,2S,WW,HEPHY,Left,,,84.528
36803,2S,EE,HEPHY,Left,,,86.016
36803,2S,WW,HEPHY,Left,,,69.584
36803,2S,EE,HEPHY,Left,,,85.928
36803,2S,WW,HEPHY,Left,,,84.729
36803,2S,EE,HEPHY,Left,,,86.311
36803,2S,WW,HEPHY,Left,,,85.14
36803,2S,EE,HEPHY,Left,,,86.339
36803,2S,WW,HEPHY,Left,,,85.662
36803,2S,EE,HEPHY,Left,,,85.96
36803,2S,WW,HEPHY,Left,,,85.402
37079,2S,EE,HEPHY,Left,,,86.619
37079,2S,WW,HEPHY,Left,,,85.652
37079,2S,EE,HEPHY,Left,,,87.085
37079,2S,WW,HEPHY,Left,,,86.203
37079,2S,EE,HEPHY,Left,,,86.615
37079,2S,WW,HEPHY,Left,,,86.251
37079,2S,EE,HEPHY,Left,,,87.177
37079,2S,WW,HEPHY,Left,,,86.398
37079,2S,EE,HEPHY,Left,,,86.934
37079,2S,WW,HEPHY,Left,,,86.892
37079,2S,EE,HEPHY,Left,,,86.224
37079,2S,WW,HEPHY,Left,,,86.317
37079,2S,EE,HEPHY,Left,,,87.195
37079,2S,WW,HEPHY,Left,,,86.853
37079,2S,EE,HEPHY,Left,,,84.363
37079,2S,WW,HEPHY,Left,,,86.626
37081,2S,EE,HEPHY,Left,,,85.612
37081,2S,WW,HEPHY,Left,,,84.182
37081,2S,EE,HEPHY,Left,,,85.563
37081,2S,WW,HEPHY,Left,,,84.382
37081,2S,EE,HEPHY,Left,,,85.347
37081,2S,WW,HEPHY,Left,,,84.432
37081,2S,EE,HEPHY,Left,,,85.89
37081,2S,WW,HEPHY,Left,,,84.351
37081,2S,EE,HEPHY,Left,,,85.749
37081,2S,WW,HEPHY,Left,,,84.704
37081,2S,EE,HEPHY,Left,,,86.005
37081,2S,WW,HEPHY,Left,,,75.022
37081,2S,EE,HEPHY,Left,,,85.976
37081,2S,WW,HEPHY,Left,,,85.072
37081,2S,EE,HEPHY,Left,,,86.145
37081,2S,WW,HEPHY,Left,,,74.693
37081,2S,EE,HEPHY,Left,,,86.168
37081,2S,WW,HEPHY,Left,,,84.946
37081,2S,EE,HEPHY,Left,,,86.31
37081,2S,WW,HEPHY,Left,,,84.292
37087,2S,EE,Brown,Right,20.0,20.037,85.443
37087,2S,WW,Brown,Right,20.0,20.028,86.551
37087,2S,EE,Brown,Right,20.0,20.159,84.818
37087,2S,WW,Brown,Right,20.0,20.188,85.969
37087,2S,EE,Brown,Right,20.0,20.036,85.315
37087,2S,WW,Brown,Right,20.0,20.125,86.2
37087,2S,EE,Brown,Right,20.0,20.164,85.213
37087,2S,WW,Brown,Right,20.0,20.116,88.571
37087,2S,EE,Brown,Right,20.0,20.042,85.557
37087,2S,WW,Brown,Right,20.0,20.015,86.66
37087,2S,EE,Brown,Right,20.0,20.033,85.769
37087,2S,WW,Brown,Right,20.0,20.112,87.285
37087,2S,EE,Brown,Right,20.0,20.098,85.568
37087,2S,WW,Brown,Right,20.0,20.079,86.443
37087,2S,EE,Brown,Right,20.0,20.084,85.913
37087,2S,WW,Brown,Right,20.0,20.154,87.34
37088,2S,EE,Brown,Right,20.0,20.028,85.511
37088,2S,WW,Brown,Right,20.0,20.042,87.302
37088,2S,EE,Brown,Right,20.0,20.061,85.597
37088,2S,WW,Brown,Right,20.0,20.031,87.498
37088,2S,EE,Brown,Right,20.0,20.062,84.692
37088,2S,WW,Brown,Right,20.0,20.07,87.392
37088,2S,EE,Brown,Right,20.0,20.049,83.645
37088,2S,WW,Brown,Right,20.0,20.052,87.41
37088,2S,EE,Brown,Right,20.0,20.06,85.998
37088,2S,WW,Brown,Right,20.0,20.074,87.643
37088,2S,EE,Brown,Right,20.0,20.078,87.074
37088,2S,WW,Brown,Right,20.0,20.065,87.869
37088,2S,EE,Brown,Right,20.0,20.113,87.18
37088,2S,WW,Brown,Right,20.0,20.095,87.595
37088,2S,EE,Brown,Right,20.0,20.168,87.52
37088,2S,WW,Brown,Right,20.0,20.084,87.926
37077,PSS,WW,Demokritos,Left,22.6,22.6,86.586098
37398,PSS,EE,Brown,Right,20.0,20.063,84.359
37398,PSS,WW,Brown,Right,20.0,20.048,85.296
37398,PSS,EE,Brown,Right,20.0,20.011,84.154
37398,PSS,WW,Brown,Right,20.0,20.053,85.284
37398,PSS,EE,Brown,Right,20.0,20.066,84.157
37398,PSS,WW,Brown,Right,20.0,20.08,85.192
37398,PSS,EE,Brown,Right,20.0,20.048,84.345
37398,PSS,WW,Brown,Right,20.0,20.049,85.216
37398,PSS,EE,Brown,Right,20.0,20.141,84.452
37398,PSS,WW,Brown,Right,20.0,20.036,85.374
37398,PSS,EE,Brown,Right,20.0,20.053,84.118
37398,PSS,WW,Brown,Right,20.0,20.057,85.059
37398,PSS,EE,Brown,Right,20.0,20.057,84.864
37398,PSS,WW,Brown,Right,20.0,20.073,85.792
37398,PSS,EE,Brown,Right,20.0,20.066,86.155
37398,PSS,WW,Brown,Right,20.0,20.074,86.596
37399,PSS,EE,Brown,Right,20.0,20.057,86.071
37399,PSS,WW,Brown,Right,20.0,20.018,86.798
37399,PSS,EE,Brown,Right,20.0,20.101,86.168
37399,PSS,WW,Brown,Right,20.0,20.048,86.864
37399,PSS,EE,Brown,Right,20.0,20.05,87.937
37399,PSS,WW,Brown,Right,20.0,20.055,86.831
37399,PSS,EE,Brown,Right,20.0,20.071,86.141
37399,PSS,WW,Brown,Right,20.0,20.027,86.621
37399,PSS,EE,Brown,Right,20.0,20.06,86.365
37399,PSS,WW,Brown,Right,20.0,20.055,86.743
37399,PSS,EE,Brown,Right,20.0,20.028,86.243
37399,PSS,WW,Brown,Right,20.0,20.021,86.967
37399,PSS,EE,Brown,Right,20.0,20.074,86.996
37399,PSS,WW,Brown,Right,20.0,20.065,86.929
37399,PSS,EE,Brown,Right,20.0,20.109,86.788
37399,PSS,WW,Brown,Right,20.0,20.051,87.082
37400,2S,EE,Demokritos,Left,22.1,22.1,86.439758
37400,2S,EE,Demokritos,Left,22.1,22.1,86.44
37400,2S,WW,Demokritos,Left,22.4,22.4,85.068779
37400,2S,WW,Demokritos,Left,22.4,22.4,85.07
37400,2S,EE,Demokritos,Left,21.6,21.6,86.42
37400,2S,WW,Demokritos,Left,21.0,21.0,85.29
37400,2S,EE,Demokritos,Left,22.6,22.6,86.4161
37400,2S,EE,Demokritos,Left,22.6,22.6,86.42
37400,2S,WW,Demokritos,Left,22.6,22.6,84.699028
37400,2S,WW,Demokritos,Left,22.6,22.6,84.7
37400,2S,EE,Demokritos,Left,22.3,22.3,86.74
37400,2S,WW,Demokritos,Left,22.5,22.5,85.23
37400,2S,EE,Demokritos,Left,22.7,22.7,86.348045
37400,2S,EE,Demokritos,Left,22.7,22.7,86.35
37400,2S,WW,Demokritos,Left,22.8,22.8,85.792198
37400,2S,WW,Demokritos,Left,22.8,22.8,85.79
37400,2S,EE,Demokritos,Left,21.2,21.2,87.131462
37400,2S,EE,Demokritos,Left,21.2,21.2,87.13
37400,2S,WW,Demokritos,Left,21.2,21.2,86.156586
37400,2S,WW,Demokritos,Left,21.2,21.2,86.16
37400,2S,EE,Demokritos,Left,22.6,22.6,87.21
37400,2S,WW,Demokritos,Left,20.6,20.6,86.35
37401,2S,EE,Demokritos,Left,21.1,21.1,87.487
37401,2S,WW,Demokritos,Left,20.8,20.8,86.188
37401,2S,EE,Demokritos,Left,20.9,20.9,87.331
37401,2S,WW,Demokritos,Left,20.3,20.3,86.342
37401,2S,EE,Demokritos,Left,20.7,20.7,86.586
