batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NOX
35957,2S,WW,HEPHY,Left,,,113974800000.0
35957,2S,WW,HEPHY,Right,,,116076800000.0
35957,2S,EE,HEPHY,Left,,,116080800000.0
35957,2S,EE,HEPHY,Right,,,115273100000.0
35957,2S,WW,HEPHY,Left,,,115659400000.0
35957,2S,WW,HEPHY,Right,,,117357000000.0
35957,2S,EE,HEPHY,Left,,,112180700000.0
35957,2S,EE,HEPHY,Right,,,112047500000.0
35957,2S,WW,HEPHY,Right,,,114418600000.0
35957,2S,WW,HEPHY,Left,,,111332000000.0
35957,2S,EE,HEPHY,Right,,,112006500000.0
35957,2S,EE,HEPHY,Left,,,113069300000.0
35957,2S,WW,HEPHY,Left,,,164733200000.0
35957,2S,EE,HEPHY,Right,,,114441400000.0
35957,2S,EE,HEPHY,Left,,,114671100000.0
35957,2S,WW,HEPHY,Right,,,116815300000.0
35957,2S,WW,HEPHY,Left,,,114045600000.0
35957,2S,EE,HEPHY,Right,,,114453400000.0
35957,2S,EE,HEPHY,Left,,,114912800000.0
35957,2S,WW,HEPHY,Left,,,114504700000.0
35957,2S,WW,HEPHY,Right,,,116435700000.0
35958,2S,EE,HEPHY,Right,,,107035000000.0
35958,2S,EE,HEPHY,Left,,,108509900000.0
35958,2S,WW,HEPHY,Right,,,110091800000.0
35958,2S,WW,HEPHY,Left,,,106988900000.0
35958,2S,EE,HEPHY,Right,,,108224800000.0
35958,2S,EE,HEPHY,Left,,,110016600000.0
35958,2S,WW,HEPHY,Right,,,110413600000.0
35958,2S,WW,HEPHY,Left,,,108081800000.0
35958,2S,EE,HEPHY,Left,,,110787100000.0
35958,2S,EE,HEPHY,Right,,,110140100000.0
35958,2S,WW,HEPHY,Right,,,112077300000.0
35958,2S,WW,HEPHY,Left,,,110623600000.0
35958,2S,EE,HEPHY,Left,,,104793000000.0
35958,2S,EE,HEPHY,Right,,,103900500000.0
35958,2S,WW,HEPHY,Right,,,105869600000.0
35958,2S,WW,HEPHY,Left,,,104486300000.0
35958,2S,EE,HEPHY,Right,,,104033600000.0
35958,2S,EE,HEPHY,Left,,,105277000000.0
35958,2S,WW,HEPHY,Left,,,104915700000.0
35958,2S,WW,HEPHY,Right,,,106565700000.0
35958,2S,EE,HEPHY,Left,,,105589600000.0
35958,2S,EE,HEPHY,Right,,,102918800000.0
35958,2S,WW,HEPHY,Right,,,108083000000.0
35958,2S,WW,HEPHY,Left,,,104175900000.0
35958,2S,EE,HEPHY,Right,,,105248200000.0
35958,2S,EE,HEPHY,Left,,,106581100000.0
35958,2S,WW,HEPHY,Right,,,108982100000.0
35958,2S,WW,HEPHY,Left,,,106726000000.0
35958,2S,EE,HEPHY,Left,,,109301100000.0
35958,2S,EE,HEPHY,Right,,,108008600000.0
35958,2S,WW,HEPHY,Left,,,107736600000.0
35958,2S,WW,HEPHY,Right,,,110655000000.0
35959,2S,EE,Perugia,Left,20.0,20.0,56973401258.912
35959,2S,WW,Perugia,Left,20.0,20.0,58625651368.276
35959,2S,EE,Perugia,Left,20.0,20.0,60878885191.059
35959,2S,WW,Perugia,Left,20.0,20.0,62158199132.282
35959,2S,EE,Perugia,Left,20.0,20.0,59595302436.164
35959,2S,WW,Perugia,Left,20.0,20.0,61771401490.13
35959,2S,EE,Perugia,Left,20.0,20.0,59812495085.128
35959,2S,WW,Perugia,Left,20.0,20.0,61808213573.998
35959,2S,WW,Perugia,Left,20.0,20.0,63986466720.547
35959,2S,EE,Perugia,Left,20.0,20.0,57967986238.133
35959,2S,WW,Perugia,Left,20.0,20.0,58150974241.906
35959,2S,WW,Perugia,Left,20.0,20.0,56854937877.74
35959,2S,WW,Perugia,Left,20.0,20.0,58295159894.552
35959,2S,EE,Perugia,Left,20.0,20.0,58717368477.793
35959,2S,WW,Perugia,Left,20.0,20.0,60740567792.753
35959,2S,EE,Perugia,Left,20.0,20.0,58563980289.946
35959,2S,WW,Perugia,Left,20.0,20.0,61793964364.297
35959,2S,WW,Perugia,Left,20.0,20.0,59638694105.777
35960,2S,EE,Perugia,Left,20.0,20.0,75514912920.954
35960,2S,WW,Perugia,Left,20.0,20.0,73758623696.222
35960,2S,EE,Perugia,Left,20.0,20.0,76692465010.348
35960,2S,WW,Perugia,Left,20.0,20.0,75048040049.091
35960,2S,EE,Perugia,Left,20.0,20.0,76723966706.481
35960,2S,WW,Perugia,Left,20.0,20.0,74864190632.6
35960,2S,EE,Perugia,Left,20.0,20.0,77714681958.531
35960,2S,WW,Perugia,Left,20.0,20.0,76374184243.735
35960,2S,EE,Perugia,Left,20.0,20.0,76210764127.318
35960,2S,WW,Perugia,Left,20.0,20.0,74907285106.705
35960,2S,EE,Perugia,Left,20.0,20.0,71629591105.884
35960,2S,WW,Perugia,Left,20.0,20.0,69269798410.901
35960,2S,EE,Perugia,Left,20.0,20.0,72971591925.723
35960,2S,WW,Perugia,Left,20.0,20.0,70517823500.625
35960,2S,EE,Perugia,Left,20.0,20.0,74948797507.712
35960,2S,WW,Perugia,Left,20.0,20.0,74110817550.413
35960,2S,EE,Perugia,Left,20.0,20.0,76532026691.892
35960,2S,WW,Perugia,Left,20.0,20.0,76726509566.305
35961,2S,EE,Perugia,Left,20.0,20.0,69711412924.218
35961,2S,WW,Perugia,Left,20.0,20.0,70021039239.38
35961,2S,EE,Perugia,Left,20.0,20.0,68850591067.547
35961,2S,WW,Perugia,Left,20.0,20.0,69194607448.279
35961,2S,EE,Perugia,Left,20.0,20.0,69279435664.256
35961,2S,WW,Perugia,Left,20.0,20.0,69370654808.405
35961,2S,EE,Perugia,Left,20.0,20.0,70662502906.161
35961,2S,WW,Perugia,Left,20.0,20.0,70928980547.646
35961,2S,EE,Perugia,Left,20.0,20.0,65137801255.131
35961,2S,WW,Perugia,Left,20.0,20.0,72785687576.846
35961,2S,EE,Perugia,Left,20.0,20.0,65295862774.74
35961,2S,WW,Perugia,Left,20.0,20.0,66418560275.708
35961,2S,EE,Perugia,Left,20.0,20.0,65755798517.732
35961,2S,WW,Perugia,Left,20.0,20.0,66611479206.067
35961,2S,EE,Perugia,Right,20.0,20.0,67688895348.275
35961,2S,WW,Perugia,Left,20.0,20.0,68677528731.325
35961,2S,EE,Perugia,Left,20.0,20.0,67829856090.739
35961,2S,WW,Perugia,Left,20.0,20.0,68251354081.54
35961,2S,EE,Perugia,Left,20.0,20.0,67944662210.516
35961,2S,WW,Perugia,Left,20.0,20.0,68518416147.384
35962,2S,EE,Perugia,Left,20.0,20.0,75505956116.239
35962,2S,WW,Perugia,Left,20.0,20.0,74763490809.555
35962,2S,EE,Perugia,Left,20.0,20.0,76363009334.0
35962,2S,WW,Perugia,Left,20.0,20.0,75491484245.288
35962,2S,EE,Perugia,Left,20.0,20.0,76544333824.652
35962,2S,WW,Perugia,Left,20.0,20.0,76603558153.714
35962,2S,EE,Perugia,Left,20.0,20.0,77096684024.484
35962,2S,WW,Perugia,Left,20.0,20.0,76888691866.373
35962,2S,EE,Perugia,Left,20.0,20.0,75855114854.404
35962,2S,WW,Perugia,Left,20.0,20.0,73175852588.267
35962,2S,EE,Perugia,Left,20.0,20.0,72963877449.925
35962,2S,WW,Perugia,Left,20.0,20.0,72755718173.028
35962,2S,EE,Perugia,Left,20.0,20.0,73490746656.218
35962,2S,WW,Perugia,Left,20.0,20.0,72269038037.679
35962,2S,EE,Perugia,Left,20.0,20.0,73907101430.585
35962,2S,WW,Perugia,Left,20.0,20.0,73236454278.165
35962,2S,EE,Perugia,Left,20.0,20.0,74282061423.281
35962,2S,WW,Perugia,Left,20.0,20.0,73154815340.718
35962,2S,EE,Perugia,Left,20.0,20.0,74025778575.411
35962,2S,WW,Perugia,Left,20.0,20.0,69030973076.815
35963,2S,EE,Brown,Right,20.0,20.014,83085380000.0
35963,2S,WW,Brown,Right,20.0,20.003,82974440000.0
35963,2S,EE,Brown,Right,20.0,20.157,82912810000.0
35963,2S,WW,Brown,Right,20.0,20.014,84275000000.0
35963,2S,EE,Brown,Right,20.0,20.012,77294570000.0
35963,2S,WW,Brown,Right,20.0,20.005,78976650000.0
35963,2S,EE,Brown,Right,20.0,20.03,79154270000.0
35963,2S,WW,Brown,Right,20.0,20.015,79512630000.0
35963,2S,EE,Brown,Right,20.0,20.005,79754190000.0
35963,2S,WW,Brown,Right,20.0,20.004,80233920000.0
35963,2S,EE,Brown,Right,20.0,20.006,78561340000.0
35963,2S,WW,Brown,Right,20.0,20.004,81447690000.0
35963,2S,EE,Brown,Right,20.0,20.018,80133740000.0
35963,2S,WW,Brown,Right,20.0,20.013,82155570000.0
35963,2S,EE,Brown,Right,20.0,20.015,81320800000.0
35963,2S,WW,Brown,Right,20.0,20.005,82413730000.0
35963,2S,EE,Brown,Right,20.0,20.018,81157820000.0
35963,2S,WW,Brown,Right,20.0,20.004,82855480000.0
36238,2S,EE,Brown,Right,20.0,20.003,81612510000.0
36238,2S,WW,Brown,Right,20.0,20.004,83288600000.0
36238,2S,EE,Brown,Right,20.0,20.007,81612520000.0
36238,2S,WW,Brown,Right,20.0,20.003,84650360000.0
36238,2S,EE,Brown,Right,20.0,20.012,83440230000.0
36238,2S,WW,Brown,Right,20.0,20.005,84383770000.0
36238,2S,EE,Brown,Right,20.0,20.017,83401590000.0
36238,2S,WW,Brown,Right,20.0,20.006,84365890000.0
36238,2S,EE,Brown,Right,20.0,20.003,83742830000.0
36238,2S,WW,Brown,Right,20.0,20.003,84793190000.0
36238,2S,EE,Brown,Right,20.0,20.011,77635060000.0
36238,2S,WW,Brown,Right,20.0,20.003,81463860000.0
36238,2S,EE,Brown,Right,20.0,20.012,77563770000.0
36238,2S,WW,Brown,Right,20.0,20.004,82105010000.0
36238,2S,EE,Brown,Right,20.0,20.014,81033490000.0
36238,2S,WW,Brown,Right,20.0,20.005,82992120000.0
36238,2S,EE,Brown,Right,20.0,20.025,81496770000.0
36238,2S,WW,Brown,Right,20.0,20.015,83120440000.0
36239,2S,EE,HEPHY,Right,,,116549100000.0
36239,2S,EE,HEPHY,Left,,,118322000000.0
36239,2S,WW,HEPHY,Right,,,118441900000.0
36239,2S,WW,HEPHY,Left,,,117362200000.0
36239,2S,EE,HEPHY,Right,,,117929200000.0
36239,2S,EE,HEPHY,Left,,,118429200000.0
36239,2S,WW,HEPHY,Right,,,119530800000.0
36239,2S,WW,HEPHY,Left,,,117968600000.0
36239,2S,EE,HEPHY,Left,,,119162000000.0
36239,2S,EE,HEPHY,Right,,,119233900000.0
36239,2S,WW,HEPHY,Left,,,118437900000.0
36239,2S,WW,HEPHY,Right,,,119978900000.0
36239,2S,EE,HEPHY,Right,,,119969200000.0
36239,2S,EE,HEPHY,Left,,,120403000000.0
36239,2S,WW,HEPHY,Left,,,120934200000.0
36239,2S,WW,HEPHY,Right,,,121184400000.0
36239,2S,EE,HEPHY,Left,,,115890900000.0
36239,2S,WW,HEPHY,Left,,,115168400000.0
36239,2S,EE,HEPHY,Left,,,115658100000.0
36239,2S,WW,HEPHY,Left,,,114809300000.0
36239,2S,EE,HEPHY,Left,,,117110800000.0
36239,2S,WW,HEPHY,Left,,,116460300000.0
36239,2S,EE,HEPHY,Left,,,118005300000.0
36239,2S,WW,HEPHY,Left,,,118444700000.0
36236,PSS,EE,Perugia,Left,20.0,20.0,70776481669.411
36236,PSS,WW,Perugia,Left,20.0,20.0,73226808866.178
36236,PSS,EE,Perugia,Left,20.0,20.0,72857324474.447
36236,PSS,WW,Perugia,Left,20.0,20.0,76204186593.421
36236,PSS,EE,Perugia,Left,20.0,20.0,73112400429.996
36236,PSS,WW,Perugia,Left,20.0,20.0,76559781674.265
36236,PSS,EE,Perugia,Left,20.0,20.0,75824695724.299
36236,PSS,WW,Perugia,Left,20.0,20.0,78352245529.276
36236,PSS,EE,Perugia,Left,20.0,20.0,71129659900.967
36236,PSS,WW,Perugia,Left,20.0,20.0,72955931235.226
36236,PSS,EE,Perugia,Left,20.0,20.0,70135733801.59
36236,PSS,WW,Perugia,Left,20.0,20.0,71909941422.15
36236,PSS,EE,Perugia,Left,20.0,20.0,69765408110.513
36236,PSS,WW,Perugia,Left,20.0,20.0,72114039399.702
36236,PSS,EE,Perugia,Left,20.0,20.0,71365077860.354
36236,PSS,EE,Perugia,Left,20.0,20.0,43624780206.462
36236,PSS,WW,Perugia,Left,20.0,20.0,73655831058.482
36236,PSS,EE,Perugia,Left,20.0,20.0,71197905714.876
36236,PSS,WW,Perugia,Left,20.0,20.0,73701690716.062
36236,PSS,EE,Perugia,Left,20.0,20.0,72355915263.063
36236,PSS,WW,Perugia,Left,20.0,20.0,74910630160.71
36237,PSS,EE,Perugia,Left,20.0,20.0,63640424680.975
36237,PSS,WW,Perugia,Left,20.0,20.0,66372407965.195
36237,PSS,EE,Perugia,Left,20.0,20.0,65973910833.92
36237,PSS,WW,Perugia,Left,20.0,20.0,67775600192.086
36237,PSS,EE,Perugia,Left,20.0,20.0,66635566431.48
36237,PSS,WW,Perugia,Left,20.0,20.0,68160918188.542
36237,PSS,EE,Perugia,Left,20.0,20.0,68262478464.026
36237,PSS,WW,Perugia,Left,20.0,20.0,69694331607.755
36237,PSS,EE,Perugia,Left,20.0,20.0,69845585692.603
36237,PSS,WW,Perugia,Left,20.0,20.0,70553383637.768
36237,PSS,EE,Perugia,Left,20.0,20.0,69466430130.116
36237,PSS,WW,Perugia,Left,20.0,20.0,70906303403.871
36237,PSS,EE,Perugia,Left,20.0,20.0,61323321960.763
36237,PSS,WW,Perugia,Left,20.0,20.0,65374159887.875
36237,PSS,EE,Perugia,Left,20.0,20.0,61069946594.159
36237,PSS,WW,Perugia,Left,20.0,20.0,63948959960.136
36237,PSS,EE,Perugia,Left,20.0,20.0,63064550970.292
36237,PSS,WW,Perugia,Left,20.0,20.0,65665003326.096
36237,PSS,EE,Perugia,Left,20.0,20.0,61993552809.154
36237,PSS,WW,Perugia,Left,20.0,20.0,63584639670.936
36240,2S,EE,HEPHY,Left,,,110864700000.0
36240,2S,WW,HEPHY,Left,,,111173600000.0
36240,2S,EE,HEPHY,Left,,,109928800000.0
36240,2S,WW,HEPHY,Left,,,108101300000.0
36240,2S,EE,HEPHY,Left,,,111022200000.0
36240,2S,WW,HEPHY,Left,,,110521600000.0
36240,2S,EE,HEPHY,Left,,,112183400000.0
36240,2S,WW,HEPHY,Left,,,111210100000.0
36240,2S,EE,HEPHY,Left,,,115303900000.0
36240,2S,WW,HEPHY,Left,,,115466500000.0
36240,2S,EE,HEPHY,Right,,,108149300000.0
36240,2S,EE,HEPHY,Left,,,106797900000.0
36240,2S,WW,HEPHY,Left,,,107805300000.0
36240,2S,WW,HEPHY,Right,,,108903600000.0
36240,2S,EE,HEPHY,Left,,,106264600000.0
36240,2S,WW,HEPHY,Left,,,106642900000.0
36240,2S,EE,HEPHY,Left,,,108004400000.0
36240,2S,WW,HEPHY,Right,,,110399700000.0
36240,2S,WW,HEPHY,Left,,,108679900000.0
36240,2S,EE,HEPHY,Left,,,108639400000.0
36240,2S,WW,HEPHY,Left,,,110013800000.0
36240,2S,EE,HEPHY,Left,,,110030300000.0
36240,2S,WW,HEPHY,Left,,,109651100000.0
36240,2S,WW,HEPHY,Right,,,112382300000.0
36241,2S,EE,HEPHY,Left,,,100289500000.0
36241,2S,WW,HEPHY,Left,,,100627900000.0
36241,2S,EE,HEPHY,Left,,,98963990000.0
36241,2S,WW,HEPHY,Left,,,99431960000.0
36241,2S,EE,HEPHY,Left,,,101782300000.0
36241,2S,WW,HEPHY,Left,,,101526700000.0
36241,2S,EE,HEPHY,Left,,,101131300000.0
36241,2S,WW,HEPHY,Left,,,102032400000.0
36241,2S,EE,HEPHY,Left,,,102161300000.0
36241,2S,WW,HEPHY,Left,,,102053500000.0
36241,2S,EE,HEPHY,Left,,,99225280000.0
36241,2S,WW,HEPHY,Left,,,96642090000.0
36241,2S,EE,HEPHY,Left,,,94774080000.0
36241,2S,WW,HEPHY,Left,,,95779170000.0
36241,2S,EE,HEPHY,Left,,,100012700000.0
36241,2S,WW,HEPHY,Left,,,98955190000.0
36241,2S,EE,HEPHY,Left,,,98557850000.0
36241,2S,WW,HEPHY,Left,,,99244320000.0
36241,2S,EE,HEPHY,Left,,,99995230000.0
36241,2S,WW,HEPHY,Left,,,100799500000.0
36245,2S,EE,Brown,Right,20.0,20.002,69240160000.0
36245,2S,WW,Brown,Right,20.0,20.002,66231360000.0
36245,2S,WW,Brown,Right,20.0,20.002,65026420000.0
36245,2S,EE,Brown,Right,20.0,20.003,70290750000.0
36245,2S,WW,Brown,Right,20.0,20.002,64406220000.0
36245,2S,EE,Brown,Right,20.0,20.001,73060910000.0
36245,2S,WW,Brown,Right,20.0,20.002,69344110000.0
36245,2S,EE,Brown,Right,20.0,20.003,63766250000.0
36245,2S,WW,Brown,Right,20.0,20.003,60920120000.0
36245,2S,EE,Brown,Right,20.0,20.002,63301760000.0
36245,2S,WW,Brown,Right,20.0,20.002,61075450000.0
36245,2S,EE,Brown,Right,20.0,20.005,66734080000.0
36245,2S,WW,Brown,Right,20.0,20.002,64225620000.0
36245,2S,EE,Brown,Right,20.0,20.005,66954130000.0
36245,2S,WW,Brown,Right,20.0,20.003,67057280000.0
36245,2S,EE,Brown,Right,20.0,20.008,68725950000.0
36245,2S,WW,Brown,Right,20.0,20.002,68946180000.0
35494,PSP,EE,Perugia,Left,20.0,20.0,154578928531.211
35494,PSP,WW,Perugia,Left,20.0,20.0,126101447104.946
35494,PSP,EE,Perugia,Left,20.0,20.0,152943602717.473
35494,PSP,WW,Perugia,Left,20.0,20.0,127432226501.471
35494,PSP,EE,Perugia,Left,20.0,20.0,154363141019.942
35494,PSP,WW,Perugia,Left,20.0,20.0,135188240827.203
35494,PSP,EE,Perugia,Left,20.0,20.0,153418860982.242
35494,PSP,WW,Perugia,Left,20.0,20.0,133631728074.718
35494,PSP,EE,Perugia,Left,20.0,20.0,147015815411.914
35494,PSP,WW,Perugia,Left,20.0,20.0,118709696490.648
35494,PSP,EE,Perugia,Left,20.0,20.0,147392832310.072
35494,PSP,WW,Perugia,Left,20.0,20.0,121720933068.386
35494,PSP,EE,Perugia,Left,20.0,20.0,150018748753.23
35494,PSP,WW,Perugia,Left,20.0,20.0,121573206423.285
35494,PSP,EE,Perugia,Left,20.0,20.0,151031857307.444
35494,PSP,WW,Perugia,Left,20.0,20.0,123591963646.487
35494,PSP,EE,Perugia,Left,20.0,20.0,151579188804.692
35494,PSP,EE,Perugia,Left,20.0,20.0,151580691624.652
35494,PSP,WW,Perugia,Left,20.0,20.0,129582441071.61
35495,PSP,WW,Perugia,Left,20.0,20.0,111762995064.834
35495,PSP,EE,Perugia,Left,20.0,20.0,146200137290.078
35495,PSP,EE,Perugia,Left,20.0,20.0,146825032955.245
35495,PSP,WW,Perugia,Left,20.0,20.0,114712437989.71
35495,PSP,EE,Perugia,Left,20.0,20.0,121109272605.655
35495,PSP,WW,Perugia,Left,20.0,20.0,58620289245.438
35495,PSP,WW,Perugia,Left,20.0,20.0,150287025018.529
35495,PSP,EE,Perugia,Left,20.0,20.0,146724495460.837
35495,PSP,EE,Perugia,Left,20.0,20.0,150952218146.282
35495,PSP,WW,Perugia,Left,20.0,20.0,149849118072.543
35495,PSP,EE,Perugia,Left,20.0,20.0,148442237266.364
35495,PSP,WW,Perugia,Left,20.0,20.0,116811650053.442
35495,PSP,EE,Perugia,Left,20.0,20.0,134567747252.117
35495,PSP,WW,Perugia,Left,20.0,20.0,116434795007.533
35495,PSP,EE,Perugia,Left,20.0,20.0,136950097404.685
35495,PSP,EE,Perugia,Left,20.0,20.0,142723970532.598
35495,PSP,WW,Perugia,Left,20.0,20.0,113639176646.643
35495,PSP,EE,Perugia,Left,20.0,20.0,142314840779.895
35495,PSP,WW,Perugia,Left,20.0,20.0,114476560344.879
35499,PSP,EE,HEPHY,Left,,,188676000000.0
35499,PSP,EE,HEPHY,Right,,,173864200000.0
35499,PSP,WW,HEPHY,Left,,,168559300000.0
35499,PSP,WW,HEPHY,Right,,,190898300000.0
35499,PSP,EE,HEPHY,Left,,,190167600000.0
35499,PSP,EE,HEPHY,Right,,,174560600000.0
35499,PSP,WW,HEPHY,Right,,,190560000000.0
35499,PSP,WW,HEPHY,Left,,,167846600000.0
35499,PSP,EE,HEPHY,Right,,,177285300000.0
35499,PSP,EE,HEPHY,Left,,,191160300000.0
35499,PSP,WW,HEPHY,Right,,,193982200000.0
35499,PSP,WW,HEPHY,Left,,,170939700000.0
35499,PSP,EE,HEPHY,Left,,,193929400000.0
35499,PSP,EE,HEPHY,Right,,,184132700000.0
35499,PSP,WW,HEPHY,Left,,,178379400000.0
35499,PSP,WW,HEPHY,Right,,,196965700000.0
35496,PSP,EE,HEPHY,Right,,,176500100000.0
35496,PSP,EE,HEPHY,Left,,,195595000000.0
35496,PSP,WW,HEPHY,Right,,,200061000000.0
35496,PSP,WW,HEPHY,Left,,,176525200000.0
35496,PSP,EE,HEPHY,Left,,,197411000000.0
35496,PSP,EE,HEPHY,Right,,,179798200000.0
35496,PSP,WW,HEPHY,Left,,,174555300000.0
35496,PSP,WW,HEPHY,Right,,,197163700000.0
35496,PSP,EE,HEPHY,Left,,,195603600000.0
35496,PSP,EE,HEPHY,Right,,,182415600000.0
35496,PSP,WW,HEPHY,Right,,,196229400000.0
35496,PSP,WW,HEPHY,Left,,,177481800000.0
35496,PSP,EE,HEPHY,Left,,,193161600000.0
35496,PSP,EE,HEPHY,Right,,,182090600000.0
35496,PSP,WW,HEPHY,Left,,,178980800000.0
35496,PSP,WW,HEPHY,Right,,,195954100000.0
35496,PSP,EE,HEPHY,Right,,,166595500000.0
35496,PSP,EE,HEPHY,Left,,,189013800000.0
35496,PSP,WW,HEPHY,Right,,,191430200000.0
35496,PSP,WW,HEPHY,Left,,,163755100000.0
35496,PSP,EE,HEPHY,Right,,,166583200000.0
35496,PSP,EE,HEPHY,Left,,,188136000000.0
35496,PSP,WW,HEPHY,Right,,,190161700000.0
35496,PSP,WW,HEPHY,Left,,,163667400000.0
35496,PSP,EE,HEPHY,Right,,,170720600000.0
35496,PSP,EE,HEPHY,Left,,,189708800000.0
35496,PSP,WW,HEPHY,Left,,,167268200000.0
35496,PSP,WW,HEPHY,Right,,,192048800000.0
35496,PSP,EE,HEPHY,Left,,,192198600000.0
35496,PSP,EE,HEPHY,Right,,,174969900000.0
35496,PSP,WW,HEPHY,Right,,,195765700000.0
35496,PSP,WW,HEPHY,Left,,,171896700000.0
35500,PSP,EE,Brown,Right,20.0,20.055,149765100000.0
35500,PSP,WW,Brown,Right,20.0,20.067,164876700000.0
35500,PSP,EE,Brown,Right,20.0,20.154,147393800000.0
35500,PSP,WW,Brown,Right,20.0,20.009,166140600000.0
35499,PSP,EE,HEPHY,Left,,,192229300000.0
35499,PSP,EE,HEPHY,Right,,,183785500000.0
35499,PSP,WW,HEPHY,Left,,,179736700000.0
35499,PSP,WW,HEPHY,Right,,,196086900000.0
35499,PSP,EE,HEPHY,Right,,,172248400000.0
35499,PSP,EE,HEPHY,Left,,,192889400000.0
35499,PSP,WW,HEPHY,Left,,,165981000000.0
35499,PSP,WW,HEPHY,Right,,,194377600000.0
35499,PSP,EE,HEPHY,Right,,,172922200000.0
35499,PSP,EE,HEPHY,Left,,,191422100000.0
35499,PSP,WW,HEPHY,Right,,,193151700000.0
35499,PSP,WW,HEPHY,Left,,,166204100000.0
35499,PSP,EE,HEPHY,Left,,,192932100000.0
35499,PSP,EE,HEPHY,Right,,,178045300000.0
35499,PSP,WW,HEPHY,Right,,,194631000000.0
35499,PSP,WW,HEPHY,Left,,,168295300000.0
35499,PSP,EE,HEPHY,Right,,,174301000000.0
35499,PSP,EE,HEPHY,Left,,,189838700000.0
35499,PSP,WW,HEPHY,Left,,,167652200000.0
35499,PSP,WW,HEPHY,Right,,,191705400000.0
35499,PSP,EE,HEPHY,Left,,,190584400000.0
35499,PSP,EE,HEPHY,Right,,,175079300000.0
35499,PSP,WW,HEPHY,Right,,,191945100000.0
35499,PSP,WW,HEPHY,Left,,,168776000000.0
35500,PSP,EE,Brown,Right,20.0,20.139,152876800000.0
35500,PSP,WW,Brown,Right,20.0,20.122,166758300000.0
35500,PSP,EE,Brown,Right,20.0,20.081,153968700000.0
35500,PSP,WW,Brown,Right,20.0,20.073,165472500000.0
35500,PSP,EE,Brown,Right,20.0,20.028,152397000000.0
35500,PSP,WW,Brown,Right,20.0,20.059,162415900000.0
35500,PSP,EE,Brown,Right,20.0,20.093,136388300000.0
35500,PSP,WW,Brown,Right,20.0,20.038,163844100000.0
35500,PSP,EE,Brown,Right,20.0,20.13,140042800000.0
35500,PSP,WW,Brown,Right,20.0,20.101,161540600000.0
35500,PSP,EE,Brown,Right,20.0,20.079,139191400000.0
35500,PSP,WW,Brown,Right,20.0,20.071,162625300000.0
35500,PSP,EE,Brown,Right,20.0,20.036,142269200000.0
35500,PSP,WW,Brown,Right,20.0,20.046,161272900000.0
35500,PSP,EE,Brown,Right,20.0,20.125,139116600000.0
35500,PSP,WW,Brown,Right,20.0,20.081,160445700000.0
35501,PSP,EE,Brown,Right,20.0,20.013,119141300000.0
35501,PSP,WW,Brown,Right,20.0,20.006,148157500000.0
35501,PSP,EE,Brown,Right,20.0,20.058,119469600000.0
35501,PSP,WW,Brown,Right,20.0,20.043,148163200000.0
35501,PSP,EE,Brown,Right,20.0,20.103,125388300000.0
35501,PSP,WW,Brown,Right,20.0,20.094,153637300000.0
35501,PSP,EE,Brown,Right,20.0,20.085,127091800000.0
35501,PSP,WW,Brown,Right,20.0,20.073,155031700000.0
35501,PSP,EE,Brown,Right,20.0,20.007,129067600000.0
35501,PSP,WW,Brown,Right,20.0,20.017,155835600000.0
35501,PSP,EE,Brown,Right,20.0,20.018,116073200000.0
35501,PSP,WW,Brown,Right,20.0,20.025,143544400000.0
35501,PSP,EE,Brown,Right,20.0,20.084,117305300000.0
35501,PSP,WW,Brown,Right,20.0,20.094,144859600000.0
35501,PSP,EE,Brown,Right,20.0,20.069,117183300000.0
35501,PSP,WW,Brown,Right,20.0,20.062,152197500000.0
35501,PSP,EE,Brown,Right,20.0,20.005,118225000000.0
35501,PSP,WW,Brown,Right,20.0,20.018,151288100000.0
35501,PSP,EE,Brown,Right,20.0,20.091,120621000000.0
35501,PSP,WW,Brown,Right,20.0,20.066,150301700000.0
36696,PSS,EE,Brown,Right,20.0,20.012,86103570000.0
36696,PSS,WW,Brown,Right,20.0,20.005,85583350000.0
36696,PSS,EE,Brown,Right,20.0,20.015,84946160000.0
36696,PSS,WW,Brown,Right,20.0,20.03,85498000000.0
36696,PSS,EE,Brown,Right,20.0,20.012,87771400000.0
36696,PSS,WW,Brown,Right,20.0,20.008,87899290000.0
36696,PSS,EE,Brown,Right,20.0,20.092,87887150000.0
36696,PSS,EE,Brown,Right,20.0,20.002,87861810000.0
36696,PSS,WW,Brown,Right,20.0,20.004,87750510000.0
36696,PSS,EE,Brown,Right,20.0,20.003,82340930000.0
36696,PSS,WW,Brown,Right,20.0,20.005,83393860000.0
36696,PSS,EE,Brown,Right,20.0,20.159,80850730000.0
36696,PSS,WW,Brown,Right,20.0,20.021,83125950000.0
36696,PSS,EE,Brown,Right,20.0,20.028,84988460000.0
36696,PSS,WW,Brown,Right,20.0,20.025,85022010000.0
36696,PSS,EE,Brown,Right,20.0,20.062,85744360000.0
36696,PSS,WW,Brown,Right,20.0,20.012,85855500000.0
36697,PSS,EE,Brown,Right,20.0,20.004,60433770000.0
36697,PSS,WW,Brown,Right,20.0,20.002,57038770000.0
36697,PSS,EE,Brown,Right,20.0,20.003,62990170000.0
36697,PSS,WW,Brown,Right,20.0,20.006,60449150000.0
